loyalty_id,customer_id,points_earned,source,date_earned
21408,27068,267,Referral,2026-02-19
21409,39330,51,Referral,2025-07-09
21410,49762,214,Referral,2026-01-20
21411,40487,137,Referral,2025-05-10
21412,39303,443,Bonus,2026-02-16
21413,3307,311,Referral,2025-08-30
21414,2479,466,Referral,2025-09-01
21415,39034,415,Referral,2025-06-16
21416,35972,115,Referral,2025-05-13
21417,46468,275,Purchase,2025-05-30
21418,2301,221,Referral,2025-07-04
21419,48558,93,Bonus,2025-04-16
21420,3279,222,Referral,2025-04-08
21421,11772,479,Referral,2025-10-21
21422,16896,207,Purchase,2025-09-08
21423,23654,432,Referral,2025-03-14
21424,28202,12,Referral,2025-04-20
21425,6723,427,Bonus,2025-07-15
21426,41452,104,Purchase,2025-05-24
21427,34974,49,Referral,2025-10-01
21428,2816,34,Referral,2025-08-13
21429,39945,407,Bonus,2025-12-20
21430,37229,68,Bonus,2026-02-16
21431,14033,287,Bonus,2025-08-16
21432,28626,218,Referral,2025-06-08
21433,3407,195,Purchase,2025-04-28
21434,26793,88,Referral,2025-11-26
21435,8688,268,Purchase,2025-11-03
21436,23128,171,Purchase,2025-07-03
21437,9664,90,Purchase,2025-10-26
21438,45717,165,Referral,2025-07-15
21439,44907,467,Referral,2025-08-25
21440,19362,123,Referral,2026-01-27
21441,2539,281,Bonus,2025-10-13
21442,44733,10,Purchase,2026-02-09
21443,16072,464,Referral,2025-05-31
21444,34973,223,Bonus,2025-03-24
21445,23090,388,Bonus,2025-07-26
21446,43386,402,Referral,2025-07-01
21447,29707,258,Referral,2026-02-09
21448,28134,149,Purchase,2026-02-25
21449,43492,305,Bonus,2025-06-30
21450,18604,89,Bonus,2025-07-07
21451,19883,238,Bonus,2025-09-25
21452,12933,316,Referral,2025-04-04
21453,42521,214,Bonus,2025-05-03
21454,14582,51,Referral,2025-11-08
21455,23309,25,Referral,2025-10-01
21456,7287,442,Referral,2025-12-03
21457,49595,108,Bonus,2025-05-04
21458,45224,183,Referral,2026-01-05
21459,8385,372,Bonus,2026-02-13
21460,23249,211,Purchase,2026-02-02
21461,24328,466,Purchase,2026-02-13
21462,34961,272,Bonus,2026-01-16
21463,5876,324,Referral,2025-10-27
21464,5926,387,Referral,2025-12-13
21465,48596,248,Referral,2026-02-04
21466,42860,364,Referral,2025-10-25
21467,26308,69,Purchase,2025-06-20
21468,15616,14,Bonus,2025-08-11
21469,12032,271,Bonus,2025-04-10
21470,49420,217,Bonus,2025-04-06
21471,44646,81,Purchase,2025-07-03
21472,27375,135,Referral,2025-11-18
21473,22057,137,Referral,2025-07-16
21474,43332,439,Referral,2025-12-14
21475,11529,282,Bonus,2025-11-28
21476,6501,69,Purchase,2025-03-30
21477,28041,27,Purchase,2025-06-28
21478,16639,331,Purchase,2025-05-15
21479,10450,250,Purchase,2025-05-13
21480,2912,450,Referral,2025-10-01
21481,28740,83,Purchase,2025-12-02
21482,24989,156,Bonus,2025-09-22
21483,25087,76,Bonus,2025-07-03
21484,10239,142,Purchase,2025-06-05
21485,38756,28,Referral,2026-01-04
21486,19344,80,Purchase,2025-06-25
21487,17196,484,Purchase,2026-02-11
21488,43110,309,Referral,2025-08-19
21489,32083,47,Purchase,2025-08-19
21490,9769,386,Bonus,2025-05-16
21491,39869,349,Referral,2025-12-14
21492,44878,496,Bonus,2025-11-19
21493,43914,73,Referral,2025-09-29
21494,15569,349,Purchase,2025-11-09
21495,46082,353,Purchase,2026-02-18
21496,30204,370,Purchase,2025-05-10
21497,21633,162,Purchase,2025-09-01
21498,36162,106,Bonus,2025-10-26
21499,15636,232,Bonus,2025-06-08
21500,27267,373,Purchase,2026-02-22
21501,27399,353,Purchase,2025-06-02
21502,37131,417,Bonus,2025-10-12
21503,25200,195,Referral,2025-07-02
21504,32964,415,Bonus,2025-09-08
21505,20268,406,Purchase,2025-08-03
21506,1979,321,Bonus,2025-12-08
21507,46599,76,Referral,2026-02-23
21508,45337,448,Purchase,2025-04-14
21509,23091,497,Referral,2025-12-11
21510,26657,79,Referral,2025-08-04
21511,43780,299,Purchase,2026-01-16
21512,43532,226,Purchase,2025-04-02
21513,8895,300,Referral,2025-04-10
21514,31420,30,Purchase,2026-02-02
21515,539,96,Purchase,2025-04-19
21516,27073,496,Purchase,2026-02-05
21517,42269,407,Bonus,2026-02-14
21518,4576,147,Bonus,2025-05-22
21519,34614,190,Referral,2025-07-03
21520,8011,38,Referral,2025-07-24
21521,31375,292,Purchase,2026-02-03
21522,43107,469,Referral,2025-08-20
21523,10116,260,Referral,2025-10-20
21524,33083,340,Purchase,2025-05-31
21525,19674,165,Referral,2026-01-04
21526,8292,130,Referral,2025-12-17
21527,28820,418,Referral,2025-10-16
21528,37308,105,Referral,2025-03-15
21529,40697,106,Purchase,2025-07-18
21530,1352,100,Referral,2025-12-04
21531,34892,306,Purchase,2026-02-17
21532,39250,397,Purchase,2025-10-03
21533,1495,500,Bonus,2026-02-19
21534,22678,322,Referral,2025-08-17
21535,30563,384,Bonus,2025-07-23
21536,41415,164,Referral,2025-10-05
21537,20953,477,Referral,2026-01-31
21538,16777,354,Bonus,2025-09-21
21539,40659,29,Referral,2025-08-19
21540,33638,13,Referral,2025-12-09
21541,711,45,Referral,2025-12-16
21542,45565,15,Bonus,2025-06-19
21543,19750,107,Referral,2025-10-25
21544,18534,375,Bonus,2025-11-30
21545,28199,381,Referral,2025-09-06
21546,47533,188,Purchase,2025-12-06
21547,30970,232,Bonus,2025-05-07
21548,18031,192,Purchase,2025-10-08
21549,12709,33,Referral,2025-11-21
21550,31850,128,Bonus,2025-07-10
21551,42120,17,Referral,2025-05-03
21552,45516,231,Referral,2025-11-04
21553,45969,200,Purchase,2025-07-31
21554,4715,133,Bonus,2025-08-27
21555,30611,317,Purchase,2025-12-16
21556,9364,44,Bonus,2025-10-02
21557,34152,199,Bonus,2026-02-24
21558,45154,219,Bonus,2025-12-06
21559,5607,173,Bonus,2025-06-10
21560,7530,164,Purchase,2025-04-05
21561,49779,274,Purchase,2025-08-28
21562,11702,439,Bonus,2025-06-19
21563,33233,394,Referral,2026-01-27
21564,16700,492,Purchase,2026-01-23
21565,5603,304,Purchase,2025-10-04
21566,39216,91,Purchase,2025-03-18
21567,2753,374,Bonus,2025-07-01
21568,32188,450,Referral,2025-09-15
21569,24363,196,Referral,2026-01-01
21570,43329,207,Referral,2025-11-04
21571,40403,62,Bonus,2025-11-24
21572,4165,335,Referral,2025-05-15
21573,38040,82,Referral,2025-11-08
21574,36786,315,Referral,2025-02-27
21575,41997,51,Referral,2025-02-25
21576,831,73,Referral,2025-03-14
21577,46411,127,Bonus,2025-11-06
21578,25722,184,Bonus,2025-05-24
21579,8729,378,Purchase,2025-05-21
21580,42705,90,Purchase,2025-11-02
21581,3851,432,Bonus,2025-11-10
21582,6827,462,Purchase,2025-12-03
21583,8066,189,Purchase,2026-02-18
21584,481,199,Referral,2025-03-11
21585,11291,335,Purchase,2026-01-19
21586,15373,102,Bonus,2025-03-26
21587,38647,38,Bonus,2025-03-16
21588,41948,125,Purchase,2025-09-29
21589,8795,315,Referral,2025-06-29
21590,10289,109,Bonus,2025-08-14
21591,16698,111,Referral,2025-12-21
21592,49685,271,Purchase,2025-04-02
21593,6131,362,Purchase,2025-10-03
21594,44036,241,Purchase,2025-04-23
21595,16309,122,Bonus,2025-04-28
21596,33162,37,Purchase,2025-05-07
21597,7591,58,Referral,2025-03-31
21598,3803,459,Referral,2025-03-05
21599,20795,94,Referral,2025-04-29
21600,18519,116,Referral,2026-01-04
21601,9457,28,Referral,2025-06-06
21602,45148,456,Purchase,2025-07-12
21603,13550,476,Referral,2025-04-16
21604,11502,476,Bonus,2025-05-22
21605,30908,330,Purchase,2025-10-25
21606,31524,276,Referral,2025-09-03
21607,24768,41,Purchase,2025-07-04
21608,13466,110,Purchase,2025-09-03
21609,18099,217,Bonus,2026-02-14
21610,37528,175,Purchase,2025-08-02
21611,24987,99,Bonus,2025-11-27
21612,40347,249,Referral,2025-12-24
21613,8780,10,Bonus,2026-02-17
21614,32831,61,Referral,2025-06-26
21615,27916,459,Purchase,2026-01-24
21616,11930,389,Purchase,2025-10-28
21617,34358,232,Purchase,2026-02-20
21618,7024,355,Referral,2025-06-30
21619,37131,258,Bonus,2025-11-09
21620,2199,354,Bonus,2025-09-03
21621,21346,133,Bonus,2025-12-24
21622,43075,202,Referral,2025-08-26
21623,16654,103,Referral,2026-01-17
21624,36228,230,Referral,2025-05-11
21625,17067,78,Bonus,2025-07-19
21626,20511,282,Bonus,2025-10-07
21627,20579,182,Purchase,2025-04-11
21628,45126,385,Bonus,2026-01-07
21629,49057,449,Referral,2025-12-31
21630,3930,188,Purchase,2025-10-15
21631,19203,54,Referral,2025-10-23
21632,25128,459,Bonus,2025-04-18
21633,27575,368,Referral,2025-10-05
21634,47718,385,Bonus,2025-12-25
21635,43767,195,Referral,2025-12-01
21636,9669,470,Referral,2025-08-08
21637,12740,290,Referral,2025-04-17
21638,34754,351,Referral,2026-01-26
21639,42351,176,Referral,2025-03-20
21640,4973,205,Referral,2026-01-20
21641,32254,94,Bonus,2025-09-16
21642,28143,388,Referral,2025-02-27
21643,9177,485,Bonus,2026-02-15
21644,4383,225,Referral,2026-02-15
21645,24838,233,Bonus,2025-03-18
21646,3485,143,Bonus,2025-09-03
21647,30213,100,Purchase,2025-09-10
21648,5854,437,Referral,2025-04-30
21649,45245,273,Referral,2025-09-17
21650,25282,381,Purchase,2025-04-03
21651,15990,363,Referral,2025-05-30
21652,48436,428,Referral,2025-08-03
21653,30419,67,Bonus,2025-07-24
21654,11999,321,Bonus,2025-08-17
21655,26391,285,Bonus,2025-12-10
21656,17680,164,Bonus,2026-01-18
21657,30915,429,Referral,2025-07-15
21658,19315,311,Purchase,2025-10-30
21659,12795,274,Purchase,2026-02-24
21660,5892,421,Referral,2025-05-12
21661,40095,185,Bonus,2025-11-15
21662,17552,12,Bonus,2025-11-26
21663,33712,105,Purchase,2026-01-30
21664,36617,230,Purchase,2026-02-24
21665,27826,109,Bonus,2025-04-23
21666,29825,151,Referral,2025-04-25
21667,2735,311,Purchase,2026-02-03
21668,39078,200,Purchase,2025-10-15
21669,20563,274,Referral,2025-06-20
21670,5671,332,Bonus,2025-04-05
21671,37924,53,Referral,2025-05-01
21672,10216,307,Purchase,2025-06-29
21673,13430,448,Bonus,2025-08-27
21674,34391,348,Referral,2025-11-26
21675,20728,184,Purchase,2025-06-11
21676,39694,362,Bonus,2025-04-20
21677,24106,113,Purchase,2025-07-20
21678,4871,489,Bonus,2025-07-01
21679,10900,293,Purchase,2025-10-26
21680,45723,464,Referral,2025-11-24
21681,19849,391,Referral,2025-12-22
21682,7881,423,Referral,2026-02-15
21683,33554,375,Purchase,2026-01-12
21684,19728,107,Bonus,2026-01-11
21685,38122,487,Bonus,2025-04-10
21686,5344,350,Purchase,2025-03-22
21687,22458,422,Bonus,2025-04-22
21688,39175,278,Referral,2025-11-13
21689,9541,433,Purchase,2025-10-24
21690,41317,147,Referral,2025-04-21
21691,20022,10,Referral,2025-10-05
21692,48607,90,Bonus,2025-04-22
21693,16063,270,Purchase,2025-10-31
21694,30399,186,Bonus,2025-06-16
21695,17258,163,Referral,2025-10-14
21696,4239,428,Bonus,2026-01-01
21697,10504,208,Purchase,2025-12-23
21698,35597,250,Bonus,2025-05-10
21699,48755,20,Purchase,2025-03-31
21700,39721,461,Bonus,2025-11-07
21701,6531,284,Purchase,2025-07-04
21702,15213,27,Purchase,2025-03-06
21703,41787,380,Purchase,2025-05-22
21704,711,463,Referral,2025-05-28
21705,23148,193,Purchase,2025-06-14
21706,39888,152,Bonus,2025-09-13
21707,45924,144,Bonus,2025-11-28
21708,27357,205,Purchase,2025-09-25
21709,25710,418,Referral,2025-05-04
21710,30114,460,Bonus,2026-02-15
21711,1190,64,Purchase,2025-08-29
21712,47819,411,Bonus,2025-07-13
21713,36307,198,Purchase,2025-07-07
21714,39229,218,Purchase,2025-09-05
21715,28203,72,Referral,2026-01-17
21716,11285,399,Bonus,2025-10-14
21717,48886,28,Bonus,2025-09-12
21718,12992,104,Bonus,2025-09-04
21719,29259,152,Referral,2025-07-30
21720,27965,44,Purchase,2025-08-05
21721,45518,20,Bonus,2025-09-18
21722,19272,278,Bonus,2025-03-12
21723,1168,486,Referral,2025-12-23
21724,12613,191,Purchase,2025-06-17
21725,33448,277,Referral,2025-10-14
21726,32267,255,Purchase,2025-08-06
21727,23008,106,Referral,2025-03-08
21728,378,290,Referral,2026-01-02
21729,9780,59,Purchase,2025-08-22
21730,38136,90,Referral,2025-11-05
21731,1026,164,Purchase,2025-10-07
21732,25509,386,Purchase,2025-09-12
21733,21782,298,Purchase,2025-06-13
21734,42613,412,Bonus,2025-12-10
21735,46701,441,Referral,2025-11-11
21736,17894,135,Bonus,2025-06-13
21737,28248,262,Purchase,2025-09-16
21738,3341,46,Bonus,2025-06-14
21739,44661,448,Purchase,2025-07-11
21740,1270,413,Purchase,2025-09-21
21741,24164,192,Purchase,2026-02-20
21742,17956,209,Bonus,2025-09-02
21743,49713,261,Referral,2025-07-30
21744,5509,492,Purchase,2025-10-07
21745,26257,65,Bonus,2025-07-23
21746,25357,80,Purchase,2025-07-17
21747,30296,67,Referral,2025-04-04
21748,25985,334,Purchase,2025-12-12
21749,44638,218,Bonus,2026-02-13
21750,7194,125,Bonus,2025-11-23
21751,45588,471,Purchase,2025-05-16
21752,12246,250,Referral,2025-11-22
21753,16977,85,Purchase,2025-09-01
21754,30991,86,Bonus,2025-09-22
21755,14553,196,Purchase,2025-03-17
21756,13046,89,Purchase,2025-10-29
21757,1522,275,Bonus,2025-11-27
21758,45147,278,Referral,2025-08-19
21759,3971,395,Referral,2025-03-08
21760,46337,425,Referral,2026-02-14
21761,10332,314,Bonus,2025-09-22
21762,36807,371,Purchase,2026-02-05
21763,3733,136,Bonus,2025-03-11
21764,10629,399,Bonus,2025-11-30
21765,39512,220,Purchase,2025-06-09
21766,42757,361,Purchase,2025-10-14
21767,31723,433,Bonus,2025-04-26
21768,21575,488,Referral,2025-11-14
21769,20608,343,Purchase,2026-02-13
21770,34700,469,Purchase,2026-01-13
21771,20145,324,Bonus,2025-05-01
21772,27730,124,Bonus,2025-03-26
21773,14154,452,Bonus,2025-09-18
21774,42573,338,Purchase,2025-03-04
21775,26300,165,Bonus,2025-03-11
21776,46492,183,Bonus,2025-08-02
21777,949,268,Bonus,2025-08-24
21778,35626,158,Bonus,2025-08-31
21779,18771,128,Referral,2025-03-04
21780,11312,272,Referral,2025-09-27
21781,12737,43,Bonus,2025-11-27
21782,21103,196,Referral,2025-03-02
21783,43101,485,Purchase,2025-04-13
21784,20872,189,Referral,2025-07-23
21785,42060,460,Purchase,2026-01-12
21786,43222,64,Referral,2025-10-29
21787,15565,265,Purchase,2025-11-13
21788,32487,104,Purchase,2025-03-29
21789,46048,261,Referral,2025-11-03
21790,44380,201,Purchase,2025-12-28
21791,47590,158,Referral,2025-05-12
21792,22487,397,Bonus,2025-10-12
21793,9618,195,Purchase,2025-08-30
21794,12224,116,Bonus,2025-08-27
21795,12014,354,Bonus,2025-06-25
21796,28861,233,Referral,2025-09-21
21797,8311,437,Bonus,2025-04-20
21798,28582,85,Purchase,2025-05-18
21799,40069,456,Bonus,2025-06-08
21800,23062,193,Bonus,2025-11-24
21801,46347,215,Purchase,2025-05-09
21802,5546,121,Referral,2025-11-17
21803,45013,407,Purchase,2025-08-21
21804,23673,440,Bonus,2025-07-21
21805,40107,497,Purchase,2026-01-28
21806,15562,118,Bonus,2025-09-08
21807,46801,50,Bonus,2025-07-25
21808,47923,276,Bonus,2025-07-02
21809,12371,219,Bonus,2025-05-10
21810,14007,290,Purchase,2026-01-09
21811,28110,155,Purchase,2025-07-25
21812,35926,83,Referral,2025-05-29
21813,1835,489,Bonus,2026-01-26
21814,14633,156,Purchase,2026-01-24
21815,38061,310,Purchase,2025-06-30
21816,36626,290,Purchase,2025-04-11
21817,32082,430,Purchase,2025-08-09
21818,37404,360,Purchase,2025-08-20
21819,4595,54,Bonus,2025-05-14
21820,29328,168,Bonus,2026-01-22
21821,24573,140,Referral,2025-04-21
21822,46001,76,Purchase,2025-08-20
21823,10760,269,Referral,2026-01-01
21824,29989,291,Purchase,2025-11-10
21825,20963,361,Referral,2026-02-22
21826,18089,177,Referral,2025-03-20
21827,29029,102,Bonus,2025-04-07
21828,32716,402,Purchase,2025-03-03
21829,9269,193,Purchase,2026-01-04
21830,703,356,Referral,2025-12-20
21831,14172,395,Referral,2025-07-20
21832,23203,118,Bonus,2026-02-15
21833,31177,430,Referral,2025-06-17
21834,23393,400,Purchase,2025-07-03
21835,47718,363,Bonus,2025-10-13
21836,19375,117,Referral,2025-10-29
21837,22386,88,Referral,2026-02-16
21838,27577,228,Bonus,2025-05-01
21839,28053,238,Referral,2025-06-24
21840,6189,470,Bonus,2026-02-12
21841,12268,56,Referral,2025-10-08
21842,21429,385,Bonus,2026-02-01
21843,43496,191,Purchase,2025-11-15
21844,6227,248,Referral,2025-11-23
21845,7177,88,Purchase,2025-04-22
21846,31233,453,Purchase,2025-05-24
21847,42601,320,Purchase,2025-08-15
21848,40380,478,Bonus,2025-05-16
21849,31821,133,Purchase,2025-08-07
21850,7547,449,Referral,2026-01-02
21851,19240,26,Purchase,2025-06-19
21852,16269,86,Referral,2025-07-02
21853,26738,42,Purchase,2025-07-07
21854,29562,491,Referral,2025-09-12
21855,36721,309,Purchase,2025-07-15
21856,23043,428,Bonus,2026-02-25
21857,11569,457,Referral,2026-02-17
21858,11226,382,Referral,2025-06-29
21859,14074,77,Referral,2026-02-07
21860,22921,54,Bonus,2025-12-01
21861,28847,453,Purchase,2025-03-11
21862,11582,76,Purchase,2026-01-14
21863,18822,233,Bonus,2025-10-21
21864,8259,418,Bonus,2025-12-31
21865,37476,90,Purchase,2025-05-31
21866,695,457,Purchase,2025-03-13
21867,49739,35,Purchase,2025-09-01
21868,4201,487,Purchase,2026-02-19
21869,39828,194,Bonus,2025-09-08
21870,38801,290,Purchase,2025-04-22
21871,9218,238,Bonus,2025-09-19
21872,30961,63,Bonus,2025-09-27
21873,39079,450,Referral,2025-03-04
21874,23104,357,Bonus,2026-02-13
21875,32244,130,Referral,2025-07-16
21876,38109,12,Bonus,2025-06-07
21877,18020,427,Referral,2025-05-05
21878,23016,253,Bonus,2025-09-21
21879,23027,476,Bonus,2025-06-02
21880,28219,465,Purchase,2025-07-12
21881,49536,319,Referral,2025-09-20
21882,7836,411,Purchase,2026-02-25
21883,48326,472,Purchase,2025-05-12
21884,20217,160,Bonus,2025-11-16
21885,8043,471,Purchase,2025-03-07
21886,17600,66,Purchase,2025-12-13
21887,3150,357,Referral,2025-03-02
21888,424,19,Bonus,2026-02-12
21889,26071,471,Bonus,2025-02-27
21890,41898,30,Bonus,2025-10-25
21891,23752,117,Referral,2025-12-21
21892,44326,124,Referral,2025-11-09
21893,23069,166,Referral,2025-06-22
21894,3734,43,Purchase,2025-05-30
21895,8752,165,Purchase,2025-06-16
21896,47145,477,Bonus,2025-11-05
21897,18127,294,Bonus,2025-10-13
21898,4285,13,Bonus,2025-09-25
21899,23035,201,Purchase,2025-09-23
21900,22343,390,Bonus,2025-10-13
21901,47899,101,Referral,2026-02-13
21902,31816,297,Referral,2025-08-20
21903,1180,401,Bonus,2025-09-20
21904,42598,215,Referral,2025-05-31
21905,43743,267,Bonus,2025-12-01
21906,30587,103,Referral,2025-09-24
21907,34343,106,Referral,2025-06-22
21908,31113,463,Referral,2025-08-03
21909,32683,479,Purchase,2026-01-20
21910,33500,209,Bonus,2025-07-18
21911,37763,295,Referral,2025-08-21
21912,24697,447,Referral,2026-01-01
21913,28016,332,Purchase,2025-11-05
21914,13168,27,Bonus,2026-01-20
21915,42642,210,Purchase,2026-01-14
21916,43926,320,Bonus,2026-02-11
21917,2208,222,Bonus,2025-09-18
21918,15566,361,Bonus,2025-04-08
21919,43108,321,Purchase,2025-12-21
21920,37425,286,Purchase,2025-07-16
21921,45649,382,Purchase,2025-03-22
21922,46730,194,Referral,2025-12-18
21923,13552,419,Referral,2026-01-04
21924,32912,274,Purchase,2025-12-01
21925,21238,398,Bonus,2025-04-09
21926,36655,409,Purchase,2025-11-19
21927,41479,299,Bonus,2025-04-04
21928,19463,349,Purchase,2026-02-03
21929,12622,207,Referral,2025-07-24
21930,30951,155,Purchase,2025-05-12
21931,31488,305,Referral,2025-05-30
21932,19683,39,Bonus,2025-10-24
21933,31369,65,Purchase,2025-12-31
21934,26641,256,Bonus,2026-01-16
21935,48042,247,Referral,2026-01-01
21936,27158,21,Purchase,2025-07-19
21937,8576,418,Purchase,2025-05-22
21938,45352,326,Referral,2025-08-23
21939,36432,274,Referral,2025-12-25
21940,8499,326,Purchase,2026-01-30
21941,12236,401,Purchase,2025-09-25
21942,18321,458,Purchase,2025-03-18
21943,27178,344,Referral,2025-03-06
21944,11955,318,Purchase,2025-12-10
21945,31861,391,Bonus,2025-12-22
21946,13540,239,Referral,2025-11-10
21947,44111,377,Bonus,2025-03-28
21948,47989,126,Referral,2025-03-02
21949,16412,299,Bonus,2025-07-01
21950,32032,54,Bonus,2025-09-21
21951,11211,31,Purchase,2025-08-31
21952,2660,397,Bonus,2025-05-08
21953,33425,410,Referral,2025-09-29
21954,34606,241,Bonus,2025-10-05
21955,39595,177,Purchase,2025-07-25
21956,43550,127,Bonus,2025-10-17
21957,38759,244,Purchase,2025-06-22
21958,28820,468,Purchase,2025-04-24
21959,12961,393,Bonus,2026-02-22
21960,4101,234,Bonus,2025-09-18
21961,11292,451,Purchase,2025-08-14
21962,23391,17,Purchase,2025-08-25
21963,24865,461,Referral,2025-09-27
21964,27448,498,Bonus,2025-12-30
21965,12239,471,Purchase,2025-03-20
21966,25577,118,Purchase,2025-10-18
21967,28477,70,Bonus,2025-04-04
21968,37767,394,Purchase,2025-12-13
21969,26546,137,Referral,2025-06-15
21970,2668,255,Referral,2025-04-13
21971,8810,187,Bonus,2026-02-04
21972,28001,306,Purchase,2025-08-28
21973,3592,463,Bonus,2025-03-23
21974,4338,367,Bonus,2025-04-22
21975,27081,351,Referral,2025-12-24
21976,1053,375,Referral,2025-07-24
21977,29108,447,Referral,2025-09-20
21978,38968,375,Bonus,2025-11-07
21979,17027,426,Bonus,2025-10-08
21980,36004,202,Referral,2025-04-07
21981,43124,44,Referral,2026-01-08
21982,18849,275,Bonus,2025-09-18
21983,37714,343,Referral,2025-08-15
21984,32203,225,Referral,2025-04-03
21985,23497,59,Purchase,2025-07-27
21986,24017,279,Bonus,2026-02-17
21987,7369,219,Bonus,2025-07-13
21988,30915,410,Bonus,2025-11-06
21989,18309,418,Purchase,2026-01-27
21990,49610,179,Bonus,2025-10-07
21991,27806,134,Purchase,2025-03-12
21992,7473,480,Bonus,2025-04-08
21993,1744,131,Bonus,2025-10-06
21994,14575,234,Bonus,2025-09-09
21995,32431,190,Bonus,2025-10-16
21996,18626,269,Bonus,2025-10-24
21997,40076,223,Referral,2025-09-10
21998,8706,22,Purchase,2025-07-24
21999,1234,285,Bonus,2025-10-22
22000,17805,334,Bonus,2025-10-17
22001,14282,222,Purchase,2025-05-29
22002,12300,453,Referral,2025-12-24
22003,36344,182,Purchase,2025-03-04
22004,22947,180,Purchase,2025-09-07
22005,8760,354,Referral,2025-04-30
22006,33190,32,Bonus,2025-02-26
22007,7033,343,Referral,2025-07-14
22008,16899,378,Purchase,2025-03-28
22009,23912,297,Referral,2025-04-20
22010,7635,38,Referral,2025-06-11
22011,39656,327,Referral,2025-11-29
22012,4041,273,Purchase,2025-11-10
22013,14371,486,Bonus,2025-07-29
22014,7414,112,Bonus,2025-07-10
22015,40641,288,Purchase,2025-03-12
22016,27160,445,Referral,2025-07-19
22017,39811,180,Purchase,2025-11-09
22018,32916,377,Referral,2025-05-06
22019,9957,286,Bonus,2025-06-10
22020,27921,365,Bonus,2025-03-08
22021,40493,371,Referral,2025-04-03
22022,31399,347,Bonus,2025-09-03
22023,9748,360,Bonus,2025-12-25
22024,39172,340,Purchase,2025-07-13
22025,19246,246,Bonus,2025-03-29
22026,5861,288,Bonus,2025-05-19
22027,35475,286,Purchase,2025-03-09
22028,15043,454,Referral,2025-12-19
22029,14872,412,Bonus,2025-11-02
22030,24974,49,Referral,2025-06-18
22031,48498,355,Purchase,2025-12-05
22032,21456,232,Referral,2025-07-27
22033,20758,73,Referral,2026-01-20
22034,16049,341,Purchase,2025-06-29
22035,23941,488,Purchase,2025-03-20
22036,21053,274,Referral,2025-05-21
22037,27990,466,Referral,2026-02-07
22038,6107,194,Referral,2025-09-11
22039,20622,28,Referral,2025-07-17
22040,33077,158,Referral,2025-12-10
22041,5171,10,Bonus,2025-10-31
22042,30043,127,Purchase,2025-12-29
22043,47105,69,Referral,2025-09-04
22044,4414,109,Bonus,2025-10-24
22045,17281,303,Referral,2025-04-02
22046,40204,432,Bonus,2025-08-23
22047,9973,188,Referral,2025-11-21
22048,9101,351,Bonus,2025-06-23
22049,38974,437,Bonus,2025-08-16
22050,39901,374,Purchase,2025-08-16
22051,48022,451,Purchase,2025-12-28
22052,33424,143,Bonus,2025-04-18
22053,13118,486,Referral,2025-12-12
22054,27828,227,Purchase,2025-09-16
22055,19153,245,Referral,2025-06-26
22056,13385,360,Referral,2026-02-11
22057,17841,312,Bonus,2025-04-20
22058,30374,216,Referral,2026-02-01
22059,49865,223,Purchase,2025-11-19
22060,33150,201,Purchase,2025-05-23
22061,40811,481,Purchase,2025-11-13
22062,20700,124,Purchase,2025-07-23
22063,20071,205,Purchase,2025-04-25
22064,6117,410,Bonus,2025-05-06
22065,34675,493,Purchase,2025-10-12
22066,9016,331,Referral,2025-02-27
22067,27063,326,Purchase,2026-02-23
22068,14842,33,Bonus,2025-08-13
22069,42058,329,Referral,2025-06-26
22070,26640,326,Bonus,2026-01-10
22071,20292,192,Bonus,2026-01-11
22072,14093,439,Purchase,2025-04-07
22073,20483,452,Purchase,2025-10-20
22074,15668,335,Purchase,2025-08-28
22075,3322,363,Bonus,2025-07-18
22076,11079,193,Referral,2025-11-30
22077,1767,195,Referral,2025-11-18
22078,43033,27,Bonus,2025-10-15
22079,18448,443,Referral,2025-10-27
22080,40255,73,Referral,2025-12-24
22081,23014,112,Purchase,2025-10-30
22082,10512,50,Bonus,2025-07-04
22083,48653,359,Bonus,2025-11-03
22084,19135,363,Purchase,2026-01-03
22085,46451,150,Referral,2026-02-07
22086,1332,412,Bonus,2025-05-20
22087,3050,449,Purchase,2025-07-23
22088,24981,42,Bonus,2026-02-08
22089,21893,15,Purchase,2025-06-07
22090,48683,255,Referral,2025-07-23
22091,15859,189,Referral,2025-04-24
22092,13777,97,Referral,2025-03-15
22093,27860,370,Bonus,2025-05-13
22094,12276,227,Bonus,2026-01-17
22095,4871,35,Purchase,2025-03-03
22096,22424,274,Referral,2025-08-30
22097,2131,302,Bonus,2025-03-10
22098,12564,216,Bonus,2025-08-12
22099,23100,393,Purchase,2026-02-17
22100,25172,461,Bonus,2025-06-10
22101,49499,461,Purchase,2026-02-08
22102,41954,155,Referral,2025-06-27
22103,3066,351,Referral,2026-01-03
22104,4245,361,Referral,2025-12-18
22105,38582,368,Bonus,2026-01-04
22106,8433,105,Referral,2025-06-02
22107,27951,151,Bonus,2025-08-08
22108,21074,217,Bonus,2025-11-14
22109,31576,96,Purchase,2025-07-28
22110,25318,391,Bonus,2025-12-30
22111,39944,151,Bonus,2025-10-02
22112,17875,16,Referral,2025-12-17
22113,41970,333,Bonus,2026-01-05
22114,27009,145,Bonus,2025-02-28
22115,18334,256,Bonus,2025-04-24
22116,37386,42,Purchase,2025-09-26
22117,2736,487,Purchase,2025-06-22
22118,47737,377,Purchase,2026-01-30
