customer_id,tier_id,points_balance,join_date
26877,3,7712,2025-01-01
7249,4,11300,2021-03-13
46001,3,8733,2022-01-17
19495,4,14710,2021-03-07
19376,2,3103,2023-07-19
49817,3,8516,2022-01-15
26729,4,13397,2022-03-15
43948,4,12062,2024-10-22
3402,3,7319,2025-07-18
11685,4,10884,2023-07-24
33606,2,2167,2024-10-06
41753,3,5099,2021-04-14
10828,3,9170,2024-08-07
15450,2,1792,2022-11-21
27119,3,8905,2022-12-16
27457,3,6498,2022-02-26
11527,3,9636,2021-04-06
8995,4,13807,2025-06-12
32641,2,4150,2023-07-23
4143,3,8147,2024-05-18
28787,3,7560,2022-06-25
32677,2,3883,2025-09-28
23256,4,11881,2022-09-01
19205,2,4844,2022-04-08
7912,2,1219,2024-11-20
31568,3,9140,2023-07-07
8957,2,4736,2022-12-17
2641,2,2756,2022-09-23
5628,2,3464,2023-12-16
38676,3,8691,2025-10-27
40548,2,4408,2025-10-30
554,3,5699,2022-03-05
31643,4,11640,2023-02-14
27813,4,14243,2024-08-06
8584,2,4913,2025-07-17
44733,3,9100,2023-06-28
31626,4,14915,2022-05-09
35278,3,7706,2024-08-24
28407,2,3499,2024-11-22
42325,4,14247,2026-01-12
19715,3,5275,2023-04-18
5129,2,4371,2022-08-08
26326,4,13422,2025-10-19
26245,1,218,2025-06-21
14990,2,2937,2023-01-22
2435,2,4099,2026-01-20
35628,2,1442,2023-04-17
36942,3,5760,2025-02-19
2923,1,715,2023-07-22
16774,4,11440,2023-08-19
38683,2,2129,2024-09-11
18722,2,3383,2024-08-18
45137,4,10903,2022-03-01
27552,2,2921,2025-08-06
37082,2,1975,2025-04-23
24697,2,3977,2025-08-01
2325,2,1034,2021-08-14
41386,3,8608,2025-07-07
23226,4,10751,2021-05-23
27827,1,158,2026-02-03
21414,2,2069,2021-12-11
1360,1,573,2021-12-03
45183,3,8486,2023-11-04
34866,3,7513,2023-12-13
13328,2,2452,2021-09-06
191,4,14604,2023-01-04
40459,3,6534,2025-08-15
7066,2,2805,2023-02-27
47830,3,8529,2021-11-07
44445,2,2233,2022-10-02
44431,4,10814,2022-12-08
23769,1,175,2022-02-19
46112,2,4667,2021-08-21
42074,4,12144,2023-04-18
49786,4,11466,2023-02-27
4893,2,1558,2025-09-21
7006,4,13767,2023-09-08
31495,3,7779,2023-05-30
32058,3,5979,2023-02-21
14904,2,3248,2023-03-31
26873,3,5337,2023-12-21
22026,4,10570,2022-06-02
13284,4,13759,2025-09-22
30926,4,13795,2022-04-02
46304,1,286,2023-06-13
45343,3,8084,2026-02-01
22451,4,10782,2021-05-24
23573,4,12387,2021-04-30
8003,3,9168,2021-08-23
5788,2,1586,2025-10-12
32182,3,8323,2022-02-11
48675,3,9713,2022-11-30
31870,1,143,2021-06-29
25520,2,3777,2024-05-25
31654,3,7287,2026-02-13
49753,2,1322,2023-04-02
42415,4,13419,2023-04-02
5803,4,10705,2022-10-12
370,3,9661,2023-08-11
14070,4,13858,2025-12-20
11458,3,9691,2025-08-11
31311,2,2436,2022-04-30
9679,3,6282,2025-04-29
10979,3,6527,2024-05-30
24422,3,5775,2021-07-17
46965,4,12677,2023-02-20
18080,3,7451,2022-07-19
16285,2,2171,2023-11-03
21445,2,3127,2023-03-26
38558,4,14598,2024-07-29
41001,3,5678,2024-04-13
26522,2,2472,2021-04-05
19227,1,951,2021-07-16
45822,3,5138,2025-04-05
22294,4,12493,2024-12-09
17527,4,10560,2022-12-22
27855,2,3331,2023-01-01
37854,4,14905,2025-03-31
21755,4,13395,2023-04-16
5993,4,12366,2022-08-25
26847,3,9630,2024-06-18
43022,4,11021,2025-01-17
29617,3,6132,2021-06-12
44847,4,11687,2025-10-10
36116,4,14788,2025-07-31
42891,4,11182,2021-09-06
6612,4,14290,2021-03-02
35865,3,7471,2025-12-15
45854,3,5902,2021-04-27
2883,3,7621,2023-08-14
46135,2,2190,2024-01-08
27526,4,10827,2024-11-17
4674,4,11944,2021-07-21
27536,4,12975,2025-05-25
35532,2,2966,2024-03-26
46226,2,1854,2022-06-26
6826,2,3150,2021-03-18
22978,3,5843,2022-06-09
22597,4,13210,2025-05-21
14898,2,4675,2023-02-24
38586,2,4763,2021-09-14
49595,3,6474,2021-10-10
6214,2,2247,2022-04-05
28423,3,6773,2024-03-08
18533,3,9347,2025-08-31
2105,3,9944,2024-02-10
17102,3,7627,2024-11-01
49868,2,1185,2025-07-04
30546,3,5261,2021-11-22
10280,2,4503,2021-06-02
19960,2,2720,2022-04-21
6560,4,13134,2021-04-26
33144,2,1442,2021-05-21
34695,3,8001,2025-05-08
5465,2,4337,2021-04-30
30675,2,1656,2024-04-17
30130,1,189,2021-07-28
1787,3,9208,2024-10-12
4563,2,3771,2021-07-15
45108,3,8290,2025-09-12
34861,2,2089,2024-11-20
10105,3,5439,2025-01-17
7088,1,607,2025-03-05
44135,4,14091,2023-03-15
17053,3,6593,2021-10-11
11346,1,375,2024-04-10
45638,1,471,2022-02-05
37830,3,9880,2025-05-24
34327,4,13261,2024-12-08
22039,3,5996,2021-04-25
2969,3,8973,2022-11-03
16389,2,1946,2026-01-06
16515,3,8584,2024-02-16
20690,3,7199,2025-10-25
36722,3,7241,2025-10-31
12717,2,3862,2022-12-02
36805,3,9310,2023-03-28
13782,2,1399,2024-02-02
15377,3,9694,2023-05-05
17097,3,8419,2025-08-16
24813,4,14239,2023-07-17
31796,3,9390,2025-09-15
30878,4,14991,2022-01-27
33340,2,1997,2023-03-19
47949,4,11130,2025-02-21
47686,3,9691,2023-09-03
49481,4,12290,2023-10-03
37973,1,598,2024-11-18
40157,2,2303,2025-03-20
26178,4,10454,2024-06-09
43481,4,12561,2022-03-10
8587,4,10323,2025-10-13
16838,3,9325,2024-05-16
42159,2,4226,2025-08-08
7681,4,11281,2024-01-30
12837,2,3517,2025-03-29
46523,4,13588,2025-09-28
49074,4,14939,2024-11-30
30472,3,9627,2021-05-27
29021,2,2864,2023-11-30
39861,4,12117,2023-08-07
35674,4,12890,2023-08-09
19510,4,13201,2025-08-27
18213,2,2441,2025-11-20
36182,3,5122,2023-11-21
15598,4,10744,2024-09-24
2768,4,11515,2022-01-23
19987,2,2536,2024-05-01
33864,3,9497,2022-09-17
36366,2,4265,2023-09-28
47760,4,12023,2022-04-15
22617,4,11683,2022-10-22
37459,3,6198,2025-05-17
17960,3,8361,2021-11-30
34989,4,10466,2025-06-07
46432,2,3833,2025-06-29
17052,3,6510,2023-04-20
48042,4,12000,2025-04-18
7972,4,10223,2023-02-02
35862,2,3302,2021-06-27
8962,3,6238,2026-02-06
39001,2,1613,2023-10-04
22655,3,9537,2022-11-21
28181,4,11628,2022-04-23
31071,3,7485,2023-06-04
43725,4,14231,2024-01-24
49747,3,7158,2024-10-23
33783,2,2336,2022-05-27
4553,2,4352,2025-05-10
2453,4,11914,2026-01-26
44803,3,8531,2025-11-27
15354,3,7612,2023-05-19
7894,3,9970,2025-07-04
42718,3,5896,2022-03-28
14420,3,7284,2024-05-27
45315,3,5283,2021-06-09
30422,3,7546,2024-11-03
44229,4,14137,2024-04-29
34021,4,12856,2022-05-26
36429,3,5845,2022-04-28
45409,2,1541,2025-10-31
33964,2,1170,2024-12-09
21207,4,13008,2025-12-24
22719,2,2517,2025-04-13
28100,4,12245,2021-12-15
38657,4,14051,2023-11-06
14009,4,13610,2025-04-24
4799,3,5139,2022-04-16
37608,4,11493,2024-10-02
27194,2,1986,2024-04-01
7984,3,5044,2025-07-16
42024,4,13786,2024-12-29
25839,2,3893,2023-07-08
42665,2,1835,2021-03-06
13033,4,14320,2021-10-18
47999,3,6403,2023-12-25
28287,4,12160,2021-03-03
12179,4,10873,2021-06-30
23992,4,12790,2021-03-26
31588,2,4905,2022-12-02
1933,3,6670,2023-12-19
32851,3,8238,2024-06-04
28133,4,12464,2021-09-25
19511,3,5453,2024-12-20
49451,4,10115,2021-08-12
7410,4,10033,2024-10-21
13954,4,14366,2022-09-23
30050,3,5893,2025-04-13
29065,2,2969,2025-08-10
20993,4,14205,2023-04-04
19660,2,3050,2024-10-22
23341,4,13642,2025-08-14
1439,4,13623,2022-12-04
3304,2,4751,2025-02-03
41741,3,9265,2023-10-15
11058,3,8641,2022-09-19
20661,4,14335,2024-06-03
24005,4,11147,2023-09-10
29208,1,649,2025-08-13
6129,2,3253,2024-11-28
49022,3,7675,2021-12-03
8979,3,5065,2025-04-11
2797,2,4398,2022-02-07
23697,3,6176,2025-07-29
35092,2,2417,2024-01-11
10514,1,334,2026-02-10
21435,4,13600,2021-10-28
13053,3,6424,2025-06-30
7329,2,2628,2021-06-19
6382,3,8066,2021-12-28
9924,2,1384,2022-10-03
39232,2,3241,2024-05-25
38001,2,1847,2024-06-12
6258,2,3504,2023-08-13
13568,3,7453,2024-07-22
36458,4,12198,2022-08-26
18405,3,9127,2023-03-10
42027,3,8218,2024-07-26
41591,3,9790,2024-06-27
30740,4,14953,2022-09-21
5029,2,4443,2022-02-17
27845,4,14110,2022-01-31
39147,4,14542,2025-02-05
39167,3,7416,2022-08-26
31582,2,2512,2025-03-28
8122,3,9039,2026-02-17
10023,1,838,2022-08-09
23425,3,5065,2022-08-15
35673,4,13122,2021-05-18
43068,2,4324,2025-01-25
14991,2,3600,2026-01-25
47466,4,14855,2023-10-01
27976,4,13907,2025-01-04
45946,4,13792,2023-06-21
45852,1,568,2024-11-09
46911,3,7823,2022-02-03
32713,4,10283,2022-08-31
22649,2,1168,2023-07-05
47549,4,12348,2023-04-11
19649,4,11316,2025-01-05
41022,4,10600,2022-07-19
2044,3,5096,2025-09-14
15121,4,12644,2021-12-10
31804,4,12505,2025-02-04
12673,2,3710,2023-12-31
4100,2,3423,2024-04-05
39429,1,798,2025-10-14
14115,2,4255,2023-07-17
12025,4,10838,2024-09-28
31803,4,13602,2024-10-16
30005,3,9865,2024-03-05
34224,4,14957,2023-12-10
23940,3,9186,2025-08-02
11072,4,11444,2025-12-03
44901,2,3301,2021-09-15
31083,2,4943,2022-04-22
27638,1,887,2024-03-25
46974,4,13285,2022-12-25
45991,2,4943,2023-06-08
18255,3,7963,2021-04-07
13264,3,5250,2022-03-07
35539,4,11077,2023-06-25
36945,3,5528,2021-03-30
18330,4,10795,2022-12-07
32933,3,5770,2024-08-04
5890,2,2116,2024-06-22
1724,3,8783,2021-09-09
8910,3,8790,2023-07-12
33066,2,2279,2023-01-17
19744,4,12910,2022-06-07
13714,2,1277,2023-11-04
30931,4,10931,2024-03-22
2852,3,9093,2021-12-07
194,2,1361,2023-06-20
12710,2,2033,2025-07-21
31680,3,8970,2025-12-01
19675,2,1824,2022-12-01
30928,2,2903,2024-07-29
16011,2,3241,2024-09-23
29241,4,11719,2023-11-26
26232,2,4189,2021-08-23
8434,1,57,2021-02-28
45655,2,4092,2025-11-15
27416,4,11199,2023-02-17
22906,4,12871,2022-01-09
40293,4,14558,2022-06-30
27175,2,4331,2021-12-21
9501,2,3698,2021-10-03
21671,3,7363,2024-03-07
27973,2,2047,2025-07-08
41704,2,3983,2023-02-04
20937,1,206,2023-08-12
28843,3,6367,2024-03-24
41922,4,13472,2024-03-08
44275,3,8260,2025-01-14
22218,4,14695,2023-11-16
43667,2,2571,2021-04-06
49950,3,8792,2026-02-20
35416,2,4022,2024-12-12
48081,4,10274,2024-10-26
29439,3,7368,2025-11-18
28900,4,13115,2022-01-01
13534,4,12135,2026-02-08
37021,3,6796,2023-06-30
47593,4,11886,2025-10-06
30235,3,7169,2023-10-31
26810,4,12827,2024-08-15
6550,3,5826,2026-02-23
33968,1,69,2021-04-23
41952,3,6202,2021-12-24
41286,4,11193,2021-12-09
20068,3,5006,2023-01-17
39104,3,6670,2022-02-08
23503,2,3823,2025-11-01
1729,3,7917,2024-01-10
3081,3,5666,2022-03-16
4813,3,6077,2024-05-30
21227,2,4573,2022-07-03
5021,3,9543,2023-01-08
46951,4,10414,2023-11-24
38405,3,7941,2023-07-08
39435,4,13201,2022-10-27
23872,3,9786,2024-11-28
27016,4,14153,2021-06-12
41646,2,3281,2025-07-27
24204,3,5913,2025-09-17
25038,4,10439,2022-12-09
49761,3,9581,2021-03-08
1666,4,10249,2021-10-03
24997,2,2226,2022-02-20
13128,3,6549,2025-01-22
3960,4,13665,2023-01-16
11162,1,822,2023-09-09
47189,2,3905,2025-12-14
1264,1,598,2021-03-16
49454,4,12749,2025-05-20
37793,4,13877,2024-07-03
11949,2,1016,2022-06-02
25989,2,2889,2021-04-16
28178,3,8039,2025-08-24
19556,2,1379,2024-06-09
47414,4,10942,2025-06-26
11872,2,4009,2025-11-21
14974,3,8062,2021-12-30
33636,4,14976,2024-04-23
47767,3,8859,2024-04-28
7047,3,6850,2025-06-15
46260,4,10849,2022-02-14
28247,3,8107,2024-01-19
15419,2,4123,2025-06-25
44128,1,116,2024-08-14
6495,2,2494,2023-08-09
17516,1,220,2025-02-01
23420,4,13936,2025-12-24
40993,4,12992,2022-06-01
9709,3,5539,2025-11-14
35355,3,5106,2022-07-28
21182,4,12120,2024-12-01
27363,3,8539,2022-07-31
12666,2,4797,2024-04-09
32623,3,6796,2023-07-29
46882,3,7180,2025-03-14
23828,4,11975,2025-05-16
29968,4,11436,2023-12-09
33349,2,2913,2023-08-23
19383,4,10707,2021-08-30
32225,2,2685,2022-02-02
35729,3,5249,2023-08-16
6225,3,5819,2023-04-18
21373,2,4882,2022-07-15
15148,4,12957,2023-10-08
19521,2,4029,2025-05-02
41379,4,10744,2024-08-27
37245,3,7640,2025-01-07
20657,2,3125,2022-12-06
13844,4,12612,2023-01-19
37566,3,5784,2025-11-27
28556,3,6049,2022-11-24
519,4,12654,2023-08-18
47262,2,1902,2025-07-10
11078,3,5809,2026-02-18
25537,4,10398,2024-03-13
35045,3,5154,2022-01-10
40722,3,7931,2023-12-04
20562,4,10188,2023-01-03
18364,4,11324,2022-07-10
7607,1,593,2024-10-03
4541,2,1577,2023-07-23
23687,3,9023,2023-05-10
25105,1,880,2022-10-05
15021,4,13212,2022-12-07
4594,2,4322,2021-03-06
29213,4,12785,2023-04-10
7258,4,10261,2024-08-11
45429,2,3903,2023-04-30
37610,2,4598,2022-07-27
3758,3,7131,2021-11-15
4938,2,3904,2021-09-15
5333,4,11128,2022-10-10
12801,2,2470,2021-04-24
43135,3,7803,2022-08-26
33064,4,11328,2022-08-25
21021,1,461,2025-12-27
3269,3,9084,2024-08-09
31609,1,757,2021-05-13
46466,2,4552,2025-05-11
45935,3,8589,2024-12-09
16516,4,13567,2022-08-01
21022,2,2493,2021-07-11
36400,4,12365,2023-04-21
32978,2,3386,2025-12-04
23366,2,1339,2023-12-31
10686,2,1289,2025-09-11
10816,2,2770,2025-06-26
11046,4,13992,2021-12-12
16846,3,7495,2022-07-16
33690,4,10507,2023-10-08
30163,4,13046,2021-11-07
2519,2,1418,2023-08-08
41925,4,10984,2022-06-24
47517,4,11564,2023-06-14
43743,3,8862,2024-02-03
40452,3,5321,2023-06-17
11984,3,5478,2023-10-06
11522,2,2866,2022-03-25
25079,3,6904,2021-04-09
30400,4,13902,2023-10-31
40957,4,12014,2024-03-19
5354,4,14457,2021-11-25
22499,3,8423,2021-06-22
2970,3,8252,2021-10-07
26219,2,2257,2021-12-29
11516,2,1858,2025-10-16
39249,3,9574,2024-07-10
25176,1,3,2024-09-21
1900,3,7766,2024-08-29
6658,2,1785,2025-09-20
18178,2,2920,2025-03-16
34028,4,11820,2021-10-19
21541,3,7871,2021-06-04
39693,1,775,2022-08-31
6837,2,3702,2023-09-22
673,3,7145,2024-12-03
47403,4,11996,2023-08-19
12301,2,4956,2021-10-21
14290,3,5113,2023-10-20
24158,2,4137,2022-04-27
2420,4,12088,2021-03-13
28621,3,6394,2022-06-20
25461,3,7729,2022-03-24
49312,3,7150,2022-11-09
48628,1,346,2024-12-22
49032,4,12355,2023-07-07
34284,4,11727,2023-02-22
26025,3,8972,2022-09-28
5280,4,14671,2023-12-21
25495,3,7441,2021-09-17
45231,1,493,2024-06-22
37034,4,11227,2022-12-20
49201,3,7961,2022-11-20
33830,2,3321,2025-03-19
27328,2,3663,2023-12-07
49266,3,9551,2024-08-04
43220,3,8824,2024-11-13
15248,2,3864,2024-09-07
41281,1,498,2025-08-02
12573,1,451,2024-10-03
38422,2,1596,2023-09-04
23284,2,4540,2025-01-03
45264,2,4996,2021-10-26
32181,3,8408,2024-11-11
4272,3,8764,2025-09-03
22682,3,6135,2021-07-26
39137,3,6433,2021-07-07
2144,3,6610,2023-09-17
15954,3,8153,2022-09-13
27203,3,7772,2022-08-16
30991,2,3649,2025-02-04
29444,4,13354,2025-10-20
13518,4,10255,2021-09-07
49561,3,8624,2022-10-10
46630,4,10927,2022-01-28
706,2,3601,2024-03-27
185,3,9670,2022-11-09
33384,4,12125,2026-02-10
19457,2,2865,2025-07-20
20156,4,14603,2023-12-19
35421,1,369,2023-08-27
1598,2,1796,2022-01-11
8906,3,9350,2025-02-17
16571,3,9309,2021-04-03
32468,2,4907,2022-02-01
1565,3,9256,2023-01-03
46734,4,12785,2023-08-06
33983,3,6478,2021-08-05
8170,4,14123,2023-10-11
3310,3,5825,2024-04-27
49299,4,11965,2022-04-24
14510,2,2288,2023-06-05
9860,2,4666,2025-11-21
22075,4,13706,2025-04-09
26648,3,5222,2024-10-01
24896,2,4231,2025-05-29
7179,2,3976,2024-11-12
29421,3,8549,2023-03-03
20996,3,6976,2023-06-10
11394,4,10163,2024-11-17
33678,4,14603,2023-06-21
5518,4,12627,2025-11-30
13323,2,2137,2022-02-21
12919,3,9096,2024-07-09
6583,4,11295,2025-02-07
33050,2,4712,2025-06-28
31270,3,5404,2022-12-21
16609,4,14006,2025-12-27
1500,3,9105,2021-09-17
48816,3,7533,2025-07-07
43128,3,9784,2023-02-26
16390,3,8887,2021-05-13
18208,2,3932,2024-05-26
37069,4,11821,2025-02-13
17471,4,13482,2024-06-13
4230,4,12919,2025-09-20
19734,3,9808,2024-07-12
5259,3,9000,2023-05-28
47433,3,7296,2024-09-21
39353,2,4422,2023-07-24
38480,3,9237,2021-06-15
31955,2,3639,2021-06-03
29774,2,3498,2023-09-06
12078,3,5659,2021-08-22
30624,4,12682,2022-06-16
13016,2,2191,2024-01-22
4889,1,1,2025-07-20
9586,4,11246,2023-04-03
4918,4,14241,2023-05-16
1799,2,3592,2023-10-24
34316,2,4951,2023-06-21
21461,2,4032,2025-12-19
25938,4,10999,2025-10-22
11724,3,5503,2023-11-01
2705,1,78,2021-08-26
48154,3,5884,2021-05-11
29365,2,3824,2023-10-18
1150,2,2290,2025-04-01
34943,3,9621,2023-10-22
11138,2,3061,2024-02-15
18150,4,10756,2023-09-03
4940,3,9222,2024-08-03
23082,2,3260,2021-04-08
18704,3,6070,2024-06-15
26721,3,6373,2025-09-20
45686,2,4740,2025-12-19
40664,2,3042,2025-02-03
18633,4,14743,2025-02-07
36936,3,8818,2024-11-06
13973,3,9609,2022-12-25
38314,2,3981,2025-01-10
46094,4,11989,2023-01-28
46874,2,2236,2022-02-27
25099,2,1457,2022-12-26
47775,1,540,2024-09-13
36703,3,7076,2021-09-17
44476,3,7266,2025-11-20
47577,2,4108,2023-10-27
18240,3,5825,2025-08-18
5604,1,8,2024-04-20
25314,4,11356,2022-08-03
18682,1,241,2024-01-03
45425,2,3031,2024-07-18
216,1,409,2024-06-25
39718,2,1159,2025-11-11
20528,4,10784,2024-11-07
1525,4,10493,2022-01-25
17560,4,10514,2021-05-27
31913,2,3524,2023-11-29
47671,4,13857,2026-01-28
40635,4,14984,2023-12-18
1061,3,9865,2021-08-17
18545,4,14976,2023-09-15
37787,4,12757,2024-01-11
41050,3,8965,2024-05-03
27410,4,13615,2026-01-08
48912,3,5430,2023-05-06
45725,3,6973,2021-12-30
32469,3,9906,2021-05-11
1055,1,362,2022-05-01
3901,3,8252,2021-08-26
26846,2,3645,2024-11-21
5560,3,8351,2023-06-09
4671,3,6952,2024-02-12
137,4,11724,2023-12-11
2674,2,4351,2024-10-01
4049,4,12442,2021-05-04
26108,2,4790,2021-04-25
34717,2,3759,2024-11-27
14169,4,12284,2023-12-12
26662,2,3500,2021-08-28
17117,2,4855,2023-08-27
48364,2,4130,2021-07-05
13268,3,8478,2024-12-04
31174,4,11065,2021-03-02
8154,3,5716,2025-03-07
25778,4,10421,2021-10-28
19869,3,8684,2025-11-16
22481,2,2475,2024-09-29
3132,3,5162,2025-07-06
9013,2,2908,2021-10-25
43345,2,4117,2021-10-27
6829,4,12233,2022-04-07
16613,4,10373,2023-10-10
35331,3,8270,2024-05-31
40698,4,11325,2025-05-24
34182,3,9724,2024-07-31
5293,2,1410,2024-08-21
8965,3,7948,2024-01-03
2806,4,14753,2023-09-12
43284,3,7713,2021-04-27
23355,4,11322,2025-02-11
7702,3,7646,2024-08-23
37505,2,4386,2022-05-06
38427,2,2206,2025-10-29
27968,1,679,2022-09-14
46433,2,4186,2024-09-12
49829,2,2430,2022-08-18
6875,3,8481,2023-07-15
34719,3,7757,2024-07-01
20664,4,13393,2021-05-19
20759,3,8016,2025-05-13
40887,2,3993,2023-05-30
14836,3,9624,2021-04-06
44684,3,8716,2022-07-23
34673,4,14139,2021-12-01
19611,4,12591,2026-02-17
26615,4,14634,2025-02-27
1385,2,4091,2022-11-22
23492,4,14141,2022-06-04
13878,2,4056,2022-04-22
39352,3,5321,2022-12-13
43771,2,3734,2021-10-12
1701,3,7655,2023-12-30
49508,4,11181,2022-06-15
26436,3,5462,2022-01-13
5424,1,683,2025-09-07
27041,4,11041,2022-10-20
6490,3,7487,2023-04-03
24402,3,6015,2022-11-11
43304,2,3413,2021-05-29
30653,2,3764,2025-01-08
25993,2,1316,2025-07-01
4307,3,9377,2025-05-09
40264,4,14952,2022-12-30
24155,3,5231,2022-04-28
35315,3,7088,2026-01-13
5175,2,2643,2021-08-17
43151,3,8110,2025-05-16
6840,4,11413,2023-12-26
24237,2,1866,2024-06-22
9765,3,7661,2021-10-06
8840,3,9519,2023-12-03
32948,3,9930,2021-02-25
9020,4,11790,2022-01-22
21592,2,2207,2025-02-21
20293,3,5144,2024-01-28
21096,3,9430,2023-05-18
24964,4,10514,2022-05-12
10820,4,12948,2025-08-30
35349,4,13198,2024-01-14
34783,4,14320,2023-02-05
11376,4,12290,2021-10-14
26480,3,7894,2025-04-12
6578,4,10089,2021-06-27
22285,4,10891,2022-02-11
7259,2,1204,2025-10-16
42463,3,9603,2021-08-06
19713,3,8726,2024-02-04
12249,3,6996,2023-12-12
32050,2,2084,2022-11-26
19065,4,13400,2024-06-09
3943,3,8350,2024-10-31
4673,4,14019,2022-12-10
28778,3,8648,2022-05-28
28370,2,2525,2025-08-09
34642,4,12886,2023-06-01
2947,3,5008,2021-05-08
23187,2,2786,2025-06-04
36152,3,8646,2023-12-17
22337,4,12408,2023-02-17
36849,2,4808,2022-04-19
13607,4,10455,2024-01-14
30275,2,4202,2022-01-02
7761,3,6064,2022-12-13
25949,4,12354,2022-10-26
31233,3,5308,2022-12-13
8220,4,12439,2021-03-04
26736,2,4916,2023-12-26
31057,4,12624,2025-01-07
7964,2,2714,2023-11-13
13826,4,14474,2026-02-23
18967,1,859,2025-04-18
652,2,3271,2024-09-01
7865,3,8222,2025-12-08
38515,4,12743,2022-04-03
44480,1,82,2023-06-26
19422,2,4427,2025-02-19
13098,2,4063,2022-07-01
2232,4,13821,2024-04-08
18253,3,7114,2025-10-01
43791,2,3145,2023-09-04
33248,2,1343,2024-05-08
11494,4,14810,2022-09-06
44904,2,4203,2021-10-13
19904,3,8880,2022-06-11
11391,1,688,2023-08-13
7995,2,1613,2023-02-02
20224,3,7258,2022-08-10
26097,3,5784,2024-01-22
46511,2,3955,2025-11-30
22361,4,12604,2023-08-14
22260,3,8339,2024-05-28
44043,2,1426,2021-09-21
17506,4,13148,2024-12-06
35280,3,5781,2021-05-10
38927,4,13754,2021-10-10
25687,4,10757,2024-05-24
36100,4,14556,2021-10-09
44285,2,2115,2025-01-16
18852,1,734,2022-07-02
34699,2,4006,2026-02-07
16415,2,2789,2024-07-12
26833,2,4143,2024-08-31
31628,4,11518,2021-11-18
28887,4,10886,2024-01-31
18790,3,9461,2021-11-24
44179,4,13715,2021-08-12
49264,4,12580,2024-04-19
1057,4,13300,2022-03-19
2911,3,9646,2021-06-01
3590,2,2460,2022-12-18
11337,4,13736,2025-03-03
28001,4,14570,2025-01-19
13759,3,6585,2025-03-17
39417,3,9941,2021-05-06
27885,4,14415,2022-03-02
30181,3,8125,2021-12-26
21965,3,9367,2025-08-03
34474,1,376,2024-07-15
15877,4,11623,2021-09-09
28739,3,8474,2022-06-30
35140,4,10830,2021-11-21
22138,4,12425,2023-12-04
11467,1,115,2022-05-18
6849,1,922,2021-07-25
25620,4,10955,2023-01-22
1269,2,4049,2022-12-07
27865,4,12805,2023-07-16
41236,4,13438,2026-01-17
13654,4,10593,2021-06-20
36751,3,9841,2024-08-30
13684,2,2403,2022-06-14
13821,3,6958,2023-11-18
35929,1,666,2025-06-25
39719,2,2469,2026-01-15
48728,2,3290,2021-06-01
15201,2,3118,2023-06-28
16061,4,11806,2023-08-23
41316,3,9489,2021-05-05
5511,2,2756,2021-06-11
32076,2,4791,2024-04-18
12338,4,10247,2021-08-10
21386,4,13117,2024-05-30
32994,4,14827,2025-01-10
24640,4,12249,2021-04-14
36139,3,5312,2024-05-26
1792,4,13000,2023-12-15
21020,2,1706,2025-11-05
42843,3,8106,2021-03-25
8023,3,7521,2022-06-15
1260,3,8488,2025-01-04
30299,4,14699,2024-04-12
31224,3,7945,2025-03-25
8671,4,10144,2023-03-07
27224,2,2425,2024-08-04
10476,2,2343,2023-01-28
19622,1,406,2023-03-10
36430,2,1256,2023-01-11
2521,3,6213,2025-11-23
48610,4,10987,2023-02-15
42492,2,4450,2024-06-09
33895,2,1568,2025-03-24
36085,4,12589,2021-08-18
31244,2,4002,2024-04-07
38599,2,1607,2021-03-06
26903,4,11443,2025-07-14
49874,4,14804,2022-03-04
49493,4,13297,2024-11-29
34565,2,4294,2021-11-30
14046,4,12867,2024-10-13
49725,3,5584,2025-03-12
29973,4,10601,2022-08-12
43970,1,71,2025-08-17
39048,3,9461,2022-04-20
36971,2,1795,2025-03-23
49544,3,5075,2022-07-09
28899,2,4790,2025-10-30
40130,4,11436,2023-08-14
32301,3,9923,2021-10-02
7230,3,6236,2023-10-27
49737,3,6025,2021-09-21
16704,4,10429,2024-05-03
38707,2,4906,2024-11-28
42833,2,4341,2025-11-01
37057,2,1096,2024-05-10
42617,4,13839,2021-04-28
11643,3,7942,2022-10-31
27634,3,8371,2021-03-11
29863,2,1347,2021-09-28
32829,3,5656,2025-05-21
40612,4,13551,2022-09-30
17522,4,12568,2024-02-24
31483,4,11416,2023-08-28
47436,2,4179,2023-07-14
19374,4,11169,2022-08-05
808,3,5686,2021-11-04
49078,3,7501,2025-03-20
8225,2,4890,2022-10-01
19845,3,7015,2021-06-28
22063,4,14785,2022-05-25
24607,4,12495,2021-08-09
2488,4,13472,2024-08-09
29874,3,5853,2024-10-02
40214,3,5535,2023-05-25
24826,1,264,2021-03-23
11790,3,7979,2025-09-04
22304,3,7110,2023-12-04
46622,4,10617,2025-01-15
34331,3,9783,2025-11-07
24892,2,1342,2025-03-08
40519,4,13827,2024-09-16
30454,2,2520,2025-04-18
33589,4,12179,2021-06-10
5764,2,3927,2025-04-20
43269,1,221,2025-06-21
41712,1,645,2022-11-18
45548,3,6354,2023-10-23
40819,4,14257,2022-12-28
18241,4,11649,2024-04-13
10579,4,11143,2024-10-14
39701,4,13975,2025-10-08
49411,2,3218,2021-05-16
13263,3,9067,2024-12-16
39149,1,995,2022-12-24
7194,4,11103,2022-02-12
32576,3,5648,2024-08-09
41474,1,759,2025-08-16
1726,1,814,2021-11-20
20149,3,8751,2025-08-17
