work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
13443,1015,3,2025-08-11 19:51:38.825489,2025-08-12 05:51:38.825489,2615,27,Completed
13444,4500,3,2025-06-29 23:39:44.496192,2025-06-30 07:39:44.496192,2101,26,Completed
13445,1241,4,2024-06-02 08:34:57.926556,2024-06-02 11:34:57.926556,613,9,Completed
13446,479,7,2025-01-13 03:04:35.366936,2025-01-13 09:04:35.366936,2441,120,Completed
13447,1857,9,2025-08-23 13:28:41.984235,2025-08-23 19:28:41.984235,1729,56,Completed
13448,1811,5,2025-04-15 09:56:50.098775,2025-04-15 20:56:50.098775,2648,2,Completed
13449,3596,6,2025-06-29 01:02:42.388933,2025-06-29 11:02:42.388933,2232,97,Completed
13450,4074,9,2024-07-15 22:13:03.905440,2024-07-16 02:13:03.905440,1224,5,Completed
13451,503,8,2025-07-31 13:31:25.459454,2025-08-01 00:31:25.459454,4451,215,Completed
13452,1135,2,2025-11-16 04:56:01.377826,2025-11-16 12:56:01.377826,1839,85,Completed
13453,4766,9,2025-06-15 15:44:54.527568,2025-06-15 18:44:54.527568,888,12,Completed
13454,6010,1,2024-03-05 23:09:23.194458,2024-03-06 06:09:23.194458,814,2,Completed
13455,2416,10,2024-09-26 17:16:24.446054,2024-09-26 22:16:24.446054,2087,34,Completed
13456,4069,3,2024-10-09 18:46:58.857100,2024-10-09 22:46:58.857100,1019,27,Completed
13457,2499,8,2025-07-20 00:24:12.299146,2025-07-20 04:24:12.299146,1680,27,Completed
13458,3371,6,2025-12-24 16:06:18.304106,2025-12-25 01:06:18.304106,1921,94,Completed
13459,247,10,2024-04-01 08:27:00.100705,2024-04-01 18:27:00.100705,4145,186,Completed
13460,2658,9,2025-07-21 23:43:39.137912,2025-07-22 02:43:39.137912,873,14,Completed
13461,4636,5,2025-03-22 02:42:10.859992,2025-03-22 05:42:10.859992,683,30,Completed
13462,3912,4,2024-06-15 14:00:15.193941,2024-06-15 15:00:15.193941,226,4,Completed
13463,373,10,2025-08-02 06:20:22.283974,2025-08-02 16:20:22.283974,4243,84,Completed
13464,3894,7,2024-07-19 08:08:15.209701,2024-07-19 10:08:15.209701,925,37,Completed
13465,5478,8,2025-10-21 07:30:57.154887,2025-10-21 15:30:57.154887,3341,21,Completed
13466,1105,1,2025-01-08 21:03:40.613249,2025-01-09 07:03:40.613249,1144,46,Completed
13467,1609,4,2024-10-25 19:18:27.603052,2024-10-26 06:18:27.603052,2308,92,Completed
13468,3208,9,2025-03-08 18:20:11.820503,2025-03-09 05:20:11.820503,3738,101,Completed
13469,794,3,2025-01-25 05:17:02.163826,2025-01-25 15:17:02.163826,2624,61,Completed
13470,4507,9,2025-06-05 04:17:45.170765,2025-06-05 08:17:45.170765,1138,2,Completed
13471,2318,3,2025-07-02 05:38:21.501970,2025-07-02 07:38:21.501970,520,21,Completed
13472,406,2,2025-07-11 06:37:25.936412,2025-07-11 10:37:25.936412,867,41,Completed
13473,4051,4,2024-07-21 00:21:41.639924,2024-07-21 04:21:41.639924,801,7,Completed
13474,12,3,2024-08-28 16:18:15.420696,2024-08-28 21:18:15.420696,1149,8,Completed
13475,3656,8,2024-03-29 01:35:18.061717,2024-03-29 09:35:18.061717,2977,90,Completed
13476,3398,7,2025-04-30 08:36:49.710852,2025-04-30 10:36:49.710852,775,31,Completed
13477,2436,2,2024-08-29 08:20:13.900705,2024-08-29 17:20:13.900705,1756,85,Completed
13478,831,6,2026-02-04 10:24:18.004164,2026-02-04 17:24:18.004164,1548,17,Completed
13479,5811,3,2025-06-07 06:05:43.161705,2025-06-07 08:05:43.161705,548,17,Completed
13480,1496,4,2026-02-17 00:41:53.215245,2026-02-17 02:41:53.215245,437,13,Completed
13481,1296,7,2025-11-25 22:26:43.329534,2025-11-26 02:26:43.329534,1578,32,Completed
13482,3513,4,2025-02-01 02:36:50.774910,2025-02-01 07:36:50.774910,1182,11,Completed
13483,4773,7,2025-02-22 16:37:01.641507,2025-02-23 02:37:01.641507,4142,86,Completed
13484,5240,3,2024-11-09 21:05:00.073575,2024-11-10 02:05:00.073575,1200,38,Completed
13485,349,7,2025-10-09 14:41:21.051512,2025-10-09 15:41:21.051512,444,1,Completed
13486,4250,5,2024-11-20 09:59:50.354523,2024-11-20 18:59:50.354523,1858,92,Completed
13487,3697,1,2025-01-11 22:16:19.255817,2025-01-12 04:16:19.255817,700,16,Completed
13488,5704,7,2025-06-02 12:47:03.343072,2025-06-02 13:47:03.343072,397,13,Completed
13489,1185,2,2025-09-13 17:56:53.444365,2025-09-14 01:56:53.444365,1816,8,Completed
13490,1602,9,2024-05-06 10:31:00.215273,2024-05-06 11:31:00.215273,303,6,Completed
13491,5137,6,2025-02-20 10:26:09.768818,2025-02-20 20:26:09.768818,2063,30,Completed
13492,4679,9,2025-09-22 10:19:19.861698,2025-09-22 13:19:19.861698,883,31,Completed
13493,5744,2,2024-11-30 20:09:30.339369,2024-12-01 04:09:30.339369,1492,70,Completed
13494,2296,3,2025-04-21 10:15:26.505876,2025-04-21 15:15:26.505876,1166,7,Completed
13495,2361,10,2026-01-19 04:47:02.459445,2026-01-19 08:47:02.459445,1485,44,Completed
13496,4000,3,2024-10-19 10:34:29.174866,2024-10-19 21:34:29.174866,2890,128,Completed
13497,5751,5,2025-12-14 17:52:37.018413,2025-12-15 04:52:37.018413,2812,120,Completed
13498,912,1,2024-06-02 06:02:19.809539,2024-06-02 12:02:19.809539,729,1,Completed
13499,17,1,2025-06-11 01:30:10.762660,2025-06-11 06:30:10.762660,659,19,Completed
13500,2303,1,2025-03-17 02:04:02.579455,2025-03-17 08:04:02.579455,683,10,Completed
13501,2093,1,2025-08-09 16:34:14.531265,2025-08-09 17:34:14.531265,130,3,Completed
13502,1086,10,2025-03-02 12:25:49.132960,2025-03-02 18:25:49.132960,2481,42,Completed
13503,3843,5,2025-03-10 05:38:26.404416,2025-03-10 13:38:26.404416,1827,30,Completed
13504,5344,4,2025-10-14 11:37:20.900324,2025-10-14 20:37:20.900324,1880,23,Completed
13505,4833,9,2024-07-20 16:33:39.553309,2024-07-20 17:33:39.553309,335,12,Completed
13506,3797,10,2025-05-17 11:02:53.566497,2025-05-17 20:02:53.566497,4085,52,Completed
13507,3963,6,2024-09-04 00:52:50.315575,2024-09-04 03:52:50.315575,717,26,Completed
13508,521,7,2025-08-10 05:51:44.335756,2025-08-10 06:51:44.335756,423,15,Completed
13509,47,10,2025-05-05 10:14:40.320724,2025-05-05 17:14:40.320724,2712,54,Completed
13510,2384,5,2025-02-23 05:48:51.340600,2025-02-23 16:48:51.340600,2797,102,Completed
13511,2761,9,2025-08-07 16:40:52.676040,2025-08-07 18:40:52.676040,624,16,Completed
13512,1821,3,2024-09-08 23:46:38.450421,2024-09-09 07:46:38.450421,2202,74,Completed
13513,4633,9,2025-09-09 08:38:14.529133,2025-09-09 14:38:14.529133,1924,22,Completed
13514,2850,9,2024-12-06 13:25:44.014023,2024-12-07 00:25:44.014023,3740,43,Completed
13515,3030,5,2025-02-06 15:17:12.430577,2025-02-06 19:17:12.430577,884,8,Completed
13516,476,4,2024-05-24 14:51:11.431531,2024-05-25 01:51:11.431531,2401,36,Completed
13517,700,5,2025-08-31 08:20:30.505723,2025-08-31 19:20:30.505723,2552,42,Completed
13518,4596,3,2025-07-02 09:37:32.438013,2025-07-02 14:37:32.438013,1317,60,Completed
13519,2413,6,2025-01-10 22:10:01.022748,2025-01-11 06:10:01.022748,1575,20,Completed
13520,1314,9,2025-09-11 22:18:04.750859,2025-09-12 08:18:04.750859,2886,14,Completed
13521,4583,6,2026-01-24 23:33:38.155220,2026-01-25 04:33:38.155220,1195,29,Completed
13522,2191,10,2025-07-25 08:41:10.195701,2025-07-25 13:41:10.195701,2058,64,Completed
13523,1456,9,2024-05-29 22:05:49.684326,2024-05-30 05:05:49.684326,2137,23,Completed
13524,1426,6,2024-09-17 02:59:56.162188,2024-09-17 06:59:56.162188,934,28,Completed
13525,4053,6,2025-01-20 22:26:42.449200,2025-01-21 08:26:42.449200,2271,37,Completed
13526,1703,8,2025-12-02 22:03:18.401709,2025-12-03 01:03:18.401709,1085,39,Completed
13527,2049,6,2025-04-20 08:03:08.663081,2025-04-20 19:03:08.663081,2302,87,Completed
13528,3582,1,2025-10-25 23:15:37.179862,2025-10-26 06:15:37.179862,888,20,Completed
13529,3280,5,2025-08-05 13:39:36.776459,2025-08-06 00:39:36.776459,2632,129,Completed
13530,2413,9,2026-01-04 08:03:38.026165,2026-01-04 11:03:38.026165,978,47,Completed
13531,5889,7,2025-08-07 08:00:58.236146,2025-08-07 18:00:58.236146,4154,186,Completed
13532,1352,3,2024-11-16 14:54:35.708028,2024-11-17 00:54:35.708028,2753,87,Completed
13533,5005,2,2024-06-14 00:42:58.450693,2024-06-14 08:42:58.450693,1505,49,Completed
13534,553,2,2025-03-12 08:32:56.594777,2025-03-12 11:32:56.594777,649,6,Completed
13535,2607,8,2024-08-04 03:02:32.968549,2024-08-04 09:02:32.968549,2156,24,Completed
13536,976,3,2024-11-13 05:17:35.821009,2024-11-13 10:17:35.821009,1377,59,Completed
13537,207,6,2024-11-24 15:31:34.315803,2024-11-24 20:31:34.315803,1055,15,Completed
13538,700,10,2025-09-24 01:32:25.015481,2025-09-24 05:32:25.015481,1637,66,Completed
13539,820,7,2025-10-28 15:32:26.940179,2025-10-28 23:32:26.940179,3226,82,Completed
13540,3918,10,2024-10-03 16:13:10.258093,2024-10-04 00:13:10.258093,3026,79,Completed
13541,1564,4,2024-07-31 06:27:15.273941,2024-07-31 08:27:15.273941,432,3,Completed
13542,928,7,2025-10-25 14:09:18.686029,2025-10-25 16:09:18.686029,866,26,Completed
13543,201,1,2024-12-17 22:21:25.732337,2024-12-18 01:21:25.732337,357,1,Completed
13544,942,5,2025-09-06 06:02:58.714164,2025-09-06 16:02:58.714164,2154,20,Completed
13545,4053,3,2025-07-10 19:50:22.813854,2025-07-10 20:50:22.813854,274,3,Completed
13546,5311,1,2025-11-15 09:59:38.337943,2025-11-15 17:59:38.337943,1044,20,Completed
13547,4427,1,2025-04-04 23:20:36.176675,2025-04-05 01:20:36.176675,246,2,Completed
13548,443,9,2024-05-11 14:34:58.005213,2024-05-12 01:34:58.005213,3566,170,Completed
13549,1564,9,2026-02-25 11:40:10.020725,2026-02-25 17:40:10.020725,1807,89,Completed
13550,5395,2,2024-12-17 02:58:56.955184,2024-12-17 06:58:56.955184,746,20,Completed
13551,144,9,2025-11-02 08:16:32.179066,2025-11-02 17:16:32.179066,3081,112,Completed
13552,2791,2,2025-04-21 04:51:48.015082,2025-04-21 12:51:48.015082,1602,55,Completed
13553,2015,4,2025-10-21 17:07:28.047040,2025-10-21 18:07:28.047040,237,1,Completed
13554,4813,6,2024-03-13 13:15:40.126307,2024-03-13 17:15:40.126307,789,24,Completed
13555,2523,7,2024-05-09 17:27:01.066498,2024-05-09 23:27:01.066498,2766,12,Completed
13556,5523,1,2024-02-27 10:53:14.875460,2024-02-27 17:53:14.875460,992,4,Completed
13557,5689,3,2024-10-11 06:24:05.009389,2024-10-11 08:24:05.009389,491,9,Completed
13558,326,8,2024-03-13 07:03:40.794372,2024-03-13 12:03:40.794372,1988,64,Completed
13559,2223,5,2025-08-24 01:21:16.520561,2025-08-24 06:21:16.520561,1205,20,Completed
13560,3039,9,2024-02-29 13:34:44.901804,2024-02-29 20:34:44.901804,1970,13,Completed
13561,5313,2,2024-04-29 07:23:24.863236,2024-04-29 10:23:24.863236,666,29,Completed
13562,782,4,2024-04-04 11:13:52.953494,2024-04-04 20:13:52.953494,1874,90,Completed
13563,5917,1,2025-11-21 01:36:05.047980,2025-11-21 08:36:05.047980,976,14,Completed
13564,4648,8,2025-08-03 12:10:00.671408,2025-08-03 21:10:00.671408,3474,70,Completed
13565,4321,7,2024-09-08 06:47:11.046771,2024-09-08 08:47:11.046771,869,20,Completed
13566,3851,2,2026-02-16 19:02:59.828619,2026-02-17 06:02:59.828619,2311,15,Completed
13567,4958,8,2025-05-31 15:15:42.266812,2025-05-31 21:15:42.266812,2099,40,Completed
13568,801,9,2025-06-03 17:21:14.530730,2025-06-03 22:21:14.530730,1394,25,Completed
13569,1183,7,2024-06-04 11:11:30.980442,2024-06-04 12:11:30.980442,410,13,Completed
13570,5594,7,2026-01-17 18:31:59.843791,2026-01-18 01:31:59.843791,2937,130,Completed
13571,2888,2,2025-04-06 17:05:29.637404,2025-04-06 20:05:29.637404,639,5,Completed
13572,681,3,2025-10-11 05:40:40.299572,2025-10-11 06:40:40.299572,275,10,Completed
13573,4565,2,2024-07-27 05:10:07.676265,2024-07-27 09:10:07.676265,791,5,Completed
13574,2633,2,2025-07-26 16:57:34.108830,2025-07-26 19:57:34.108830,670,0,Completed
13575,351,5,2024-08-22 01:41:39.067441,2024-08-22 12:41:39.067441,2619,35,Completed
13576,5747,6,2026-01-21 08:07:23.772830,2026-01-21 18:07:23.772830,2046,82,Completed
13577,116,6,2025-11-03 04:26:33.453023,2025-11-03 06:26:33.453023,429,15,Completed
13578,1991,8,2025-01-31 12:31:44.781318,2025-01-31 14:31:44.781318,803,5,Completed
13579,5145,5,2025-01-04 15:08:15.645664,2025-01-04 17:08:15.645664,430,13,Completed
13580,4134,6,2025-05-24 01:30:01.183587,2025-05-24 05:30:01.183587,975,21,Completed
13581,3043,4,2024-03-04 09:59:19.126118,2024-03-04 19:59:19.126118,2017,11,Completed
13582,3444,10,2025-04-25 07:32:12.655613,2025-04-25 08:32:12.655613,407,0,Completed
13583,3953,4,2024-08-07 21:29:41.181541,2024-08-08 03:29:41.181541,1415,3,Completed
13584,2814,5,2024-10-19 19:22:42.787346,2024-10-19 22:22:42.787346,744,16,Completed
13585,71,10,2024-08-14 06:42:34.392540,2024-08-14 16:42:34.392540,4203,137,Completed
13586,3895,6,2025-11-19 03:15:38.581310,2025-11-19 06:15:38.581310,616,1,Completed
13587,2800,10,2024-12-24 21:29:48.156531,2024-12-25 05:29:48.156531,2919,67,Completed
13588,1499,1,2024-09-16 08:10:26.683029,2024-09-16 13:10:26.683029,671,31,Completed
13589,4446,6,2025-01-13 05:36:34.091916,2025-01-13 06:36:34.091916,218,7,Completed
13590,379,1,2026-02-20 23:26:04.168742,2026-02-21 09:26:04.168742,1301,29,Completed
13591,4683,2,2025-07-16 03:04:57.611400,2025-07-16 05:04:57.611400,371,15,Completed
13592,4739,3,2025-07-08 10:11:38.108922,2025-07-08 16:11:38.108922,1378,2,Completed
13593,1143,3,2025-05-15 14:59:47.838569,2025-05-15 18:59:47.838569,1093,1,Completed
13594,5189,2,2025-06-27 06:53:18.794564,2025-06-27 11:53:18.794564,1036,16,Completed
13595,2715,1,2026-01-16 23:59:47.121826,2026-01-17 09:59:47.121826,1187,46,Completed
13596,885,8,2025-04-11 12:04:24.791369,2025-04-11 16:04:24.791369,1509,4,Completed
13597,3831,9,2024-10-10 05:04:27.087683,2024-10-10 06:04:27.087683,313,0,Completed
13598,3533,3,2024-09-18 01:42:11.256504,2024-09-18 05:42:11.256504,1072,12,Completed
13599,4430,1,2025-02-22 20:29:56.881657,2025-02-23 02:29:56.881657,739,4,Completed
13600,6030,1,2025-09-12 01:56:36.494820,2025-09-12 10:56:36.494820,1102,1,Completed
13601,4246,3,2024-12-24 06:44:36.178500,2024-12-24 11:44:36.178500,1372,52,Completed
13602,2320,4,2025-06-06 22:35:30.846004,2025-06-07 08:35:30.846004,2344,107,Completed
13603,3463,7,2025-11-13 04:18:51.516559,2025-11-13 06:18:51.516559,865,32,Completed
13604,539,8,2025-05-15 16:32:20.827222,2025-05-15 17:32:20.827222,398,15,Completed
13605,2871,5,2024-04-16 08:00:58.286088,2024-04-16 15:00:58.286088,1754,84,Completed
13606,5805,5,2025-08-26 20:57:28.210615,2025-08-26 21:57:28.210615,238,5,Completed
13607,584,1,2024-12-17 06:20:46.458765,2024-12-17 17:20:46.458765,1400,34,Completed
13608,5050,6,2026-02-08 17:36:58.772286,2026-02-09 01:36:58.772286,1756,19,Completed
13609,1372,1,2024-11-11 05:43:44.720835,2024-11-11 15:43:44.720835,1271,59,Completed
13610,2225,1,2025-08-30 05:17:17.258401,2025-08-30 15:17:17.258401,1217,24,Completed
13611,2088,4,2025-01-18 16:24:28.201388,2025-01-19 00:24:28.201388,1696,20,Completed
13612,3926,9,2025-11-15 21:19:50.226981,2025-11-16 08:19:50.226981,3561,79,Completed
13613,74,7,2025-08-27 04:24:05.329929,2025-08-27 14:24:05.329929,4039,184,Completed
13614,1121,9,2024-06-04 21:57:58.001704,2024-06-04 22:57:58.001704,283,8,Completed
13615,4758,7,2025-01-25 12:54:21.827743,2025-01-25 20:54:21.827743,3236,39,Completed
13616,5703,5,2024-03-11 13:04:44.663293,2024-03-11 19:04:44.663293,1451,20,Completed
13617,5464,7,2024-06-19 03:32:58.097872,2024-06-19 12:32:58.097872,3926,136,Completed
13618,5290,2,2026-01-02 00:31:49.848454,2026-01-02 04:31:49.848454,889,14,Completed
13619,1042,4,2024-09-26 22:37:48.606696,2024-09-27 06:37:48.606696,1840,87,Completed
13620,1459,2,2025-08-09 06:33:05.589381,2025-08-09 09:33:05.589381,660,21,Completed
13621,4470,6,2025-03-03 01:55:59.858758,2025-03-03 12:55:59.858758,2431,38,Completed
13622,1632,9,2025-03-30 01:37:53.029555,2025-03-30 09:37:53.029555,2288,107,Completed
13623,5564,9,2024-08-26 19:10:34.491677,2024-08-26 22:10:34.491677,834,18,Completed
13624,4569,8,2026-01-11 01:45:38.558817,2026-01-11 12:45:38.558817,4553,199,Completed
13625,2680,3,2024-12-18 17:38:49.915133,2024-12-19 00:38:49.915133,1853,24,Completed
13626,172,2,2024-11-13 04:15:57.331771,2024-11-13 13:15:57.331771,2051,62,Completed
13627,4526,6,2024-04-12 06:00:30.623728,2024-04-12 09:00:30.623728,661,2,Completed
13628,2575,2,2025-03-09 00:00:16.187013,2025-03-09 04:00:16.187013,854,4,Completed
13629,2623,6,2024-08-29 18:42:37.418525,2024-08-29 22:42:37.418525,930,22,Completed
13630,1373,3,2024-05-28 12:13:08.250990,2024-05-28 21:13:08.250990,2211,13,Completed
13631,5128,4,2024-11-05 00:34:57.362413,2024-11-05 02:34:57.362413,428,7,Completed
13632,2853,9,2025-08-13 20:04:51.745169,2025-08-14 06:04:51.745169,3341,8,Completed
13633,4676,10,2025-04-09 15:34:07.336343,2025-04-09 20:34:07.336343,1841,80,Completed
13634,4607,2,2024-05-14 00:38:54.596430,2024-05-14 01:38:54.596430,201,6,Completed
13635,980,10,2025-09-03 12:24:58.941350,2025-09-03 22:24:58.941350,3913,158,Completed
13636,4718,2,2026-01-23 14:33:37.917556,2026-01-23 21:33:37.917556,1582,31,Completed
13637,1355,2,2025-10-12 12:22:29.763151,2025-10-12 23:22:29.763151,2380,11,Completed
13638,4483,4,2025-07-15 23:15:44.375608,2025-07-16 10:15:44.375608,2448,60,Completed
13639,2846,8,2024-05-16 12:42:02.879928,2024-05-16 20:42:02.879928,2896,102,Completed
13640,2341,10,2024-05-13 16:01:19.954068,2024-05-14 01:01:19.954068,3800,90,Completed
13641,4285,2,2025-01-15 16:10:19.517647,2025-01-15 18:10:19.517647,397,3,Completed
13642,5981,3,2026-01-28 22:08:13.175665,2026-01-29 09:08:13.175665,2828,29,Completed
13643,1434,5,2024-04-15 23:50:46.818401,2024-04-16 05:50:46.818401,1458,5,Completed
13644,181,10,2025-02-20 14:36:39.379660,2025-02-20 17:36:39.379660,1134,50,Completed
13645,1951,5,2024-03-06 15:31:21.759135,2024-03-07 00:31:21.759135,2186,43,Completed
13646,4331,8,2025-09-23 18:10:25.690051,2025-09-23 21:10:25.690051,1229,31,Completed
13647,4620,6,2025-05-29 16:06:25.110559,2025-05-29 19:06:25.110559,714,19,Completed
13648,2480,9,2024-05-02 04:21:05.307785,2024-05-02 05:21:05.307785,306,5,Completed
13649,2508,9,2024-05-27 22:43:47.436329,2024-05-27 23:43:47.436329,345,0,Completed
13650,1001,3,2024-04-29 05:18:45.758726,2024-04-29 11:18:45.758726,1578,70,Completed
13651,77,6,2025-04-18 13:49:42.868102,2025-04-18 20:49:42.868102,1533,31,Completed
13652,2454,5,2024-04-29 05:41:33.156032,2024-04-29 08:41:33.156032,645,7,Completed
13653,3320,6,2024-05-22 07:13:56.510769,2024-05-22 16:13:56.510769,2155,49,Completed
13654,1057,4,2025-10-31 07:28:51.956229,2025-10-31 09:28:51.956229,462,11,Completed
13655,262,10,2026-01-16 21:51:05.345526,2026-01-17 02:51:05.345526,1929,11,Completed
13656,966,2,2024-07-02 16:33:17.812687,2024-07-03 00:33:17.812687,1838,9,Completed
13657,1422,9,2025-02-25 15:38:10.397071,2025-02-25 20:38:10.397071,1533,21,Completed
13658,3488,5,2025-01-17 23:17:16.536387,2025-01-18 09:17:16.536387,2112,102,Completed
13659,5011,3,2025-01-17 03:55:19.829751,2025-01-17 07:55:19.829751,952,41,Completed
13660,284,8,2025-05-20 07:17:07.119005,2025-05-20 17:17:07.119005,3791,187,Completed
13661,2573,2,2025-08-10 21:26:32.272599,2025-08-11 08:26:32.272599,2234,21,Completed
13662,1095,9,2025-02-09 11:38:35.480640,2025-02-09 12:38:35.480640,323,7,Completed
13663,5700,1,2024-09-13 23:19:29.734457,2024-09-14 02:19:29.734457,373,14,Completed
13664,3424,2,2024-03-06 01:24:21.752201,2024-03-06 10:24:21.752201,2011,58,Completed
13665,935,8,2024-05-19 14:42:12.023490,2024-05-19 15:42:12.023490,409,10,Completed
13666,2552,7,2024-03-27 14:50:09.780312,2024-03-27 19:50:09.780312,1916,55,Completed
13667,4161,10,2025-06-10 09:21:43.416548,2025-06-10 11:21:43.416548,872,37,Completed
13668,5718,8,2024-03-21 22:53:51.652508,2024-03-22 08:53:51.652508,3780,187,Completed
13669,4452,4,2026-01-26 10:02:41.247996,2026-01-26 12:02:41.247996,465,1,Completed
13670,2624,5,2026-01-03 13:08:45.159958,2026-01-03 20:08:45.159958,1728,34,Completed
13671,2960,7,2024-10-30 15:28:21.758370,2024-10-31 00:28:21.758370,3550,23,Completed
13672,495,3,2025-04-05 04:14:54.694865,2025-04-05 06:14:54.694865,456,6,Completed
13673,1528,9,2024-05-30 07:03:24.860113,2024-05-30 14:03:24.860113,2425,103,Completed
13674,113,10,2024-12-25 11:41:38.525795,2024-12-25 22:41:38.525795,4706,220,Completed
13675,2125,10,2025-07-16 02:15:01.721977,2025-07-16 04:15:01.721977,892,1,Completed
13676,4273,4,2025-12-23 02:51:16.258539,2025-12-23 13:51:16.258539,2682,10,Completed
13677,5556,8,2024-04-15 05:27:41.272654,2024-04-15 14:27:41.272654,3236,52,Completed
13678,1094,9,2025-05-01 07:29:03.714690,2025-05-01 15:29:03.714690,2325,94,Completed
13679,2186,2,2025-02-12 07:28:31.092714,2025-02-12 12:28:31.092714,1118,31,Completed
13680,5739,5,2024-05-07 01:31:57.845501,2024-05-07 12:31:57.845501,2525,85,Completed
13681,4348,10,2024-08-13 16:46:40.088617,2024-08-14 00:46:40.088617,3545,8,Completed
13682,1038,10,2025-11-22 00:45:00.765678,2025-11-22 10:45:00.765678,3929,108,Completed
13683,2482,9,2025-05-26 02:55:06.786701,2025-05-26 11:55:06.786701,2843,49,Completed
13684,1385,4,2025-11-24 14:23:00.569199,2025-11-24 19:23:00.569199,1125,51,Completed
13685,3379,6,2025-04-13 01:59:56.441996,2025-04-13 08:59:56.441996,1506,23,Completed
13686,3684,3,2024-09-03 03:52:03.661687,2024-09-03 13:52:03.661687,2234,102,Completed
13687,728,5,2025-07-06 12:30:12.790726,2025-07-06 23:30:12.790726,2724,34,Completed
13688,1422,4,2026-02-06 01:35:08.386853,2026-02-06 10:35:08.386853,2142,55,Completed
13689,153,7,2025-11-12 02:41:22.866641,2025-11-12 06:41:22.866641,1622,16,Completed
13690,5837,1,2024-12-14 17:58:44.882199,2024-12-15 01:58:44.882199,1079,33,Completed
13691,2784,4,2025-10-19 10:20:10.420669,2025-10-19 21:20:10.420669,2315,71,Completed
13692,2694,8,2025-06-05 19:59:54.729491,2025-06-05 23:59:54.729491,1481,28,Completed
13693,2222,10,2024-08-17 10:06:21.720363,2024-08-17 11:06:21.720363,384,6,Completed
13694,4202,9,2025-04-22 11:34:19.109835,2025-04-22 21:34:19.109835,2858,66,Completed
13695,4162,4,2025-02-16 07:34:17.412696,2025-02-16 17:34:17.412696,2373,2,Completed
13696,4059,9,2025-02-14 01:16:41.943384,2025-02-14 12:16:41.943384,3719,92,Completed
13697,247,8,2025-07-28 13:34:27.498034,2025-07-28 16:34:27.498034,1207,35,Completed
13698,140,2,2025-01-31 07:36:04.361366,2025-01-31 12:36:04.361366,1076,24,Completed
13699,4195,9,2024-05-08 21:49:48.473737,2024-05-09 05:49:48.473737,2257,67,Completed
13700,3656,10,2025-02-02 06:00:47.614270,2025-02-02 12:00:47.614270,2565,26,Completed
13701,158,6,2025-01-02 06:39:58.812886,2025-01-02 15:39:58.812886,2125,55,Completed
13702,2201,4,2024-11-21 22:09:36.104522,2024-11-22 02:09:36.104522,877,16,Completed
13703,975,9,2025-08-10 17:25:29.308094,2025-08-10 23:25:29.308094,1696,47,Completed
13704,2087,2,2025-07-14 14:44:04.596643,2025-07-14 22:44:04.596643,1814,78,Completed
13705,4657,9,2024-07-31 05:57:56.191374,2024-07-31 15:57:56.191374,3377,88,Completed
13706,2998,7,2025-07-28 10:40:00.836774,2025-07-28 18:40:00.836774,3279,89,Completed
13707,1204,8,2024-08-10 16:45:10.921526,2024-08-11 00:45:10.921526,2885,85,Completed
13708,5387,5,2024-08-26 22:16:46.483301,2024-08-27 06:16:46.483301,1864,57,Completed
13709,4616,2,2025-05-31 15:09:40.468806,2025-05-31 17:09:40.468806,391,16,Completed
13710,4518,5,2025-09-01 18:42:48.000491,2025-09-01 20:42:48.000491,442,6,Completed
13711,1631,1,2024-12-31 17:38:20.419967,2025-01-01 02:38:20.419967,1029,31,Completed
13712,2410,3,2024-11-10 14:03:04.767224,2024-11-10 15:03:04.767224,245,11,Completed
13713,1669,6,2024-12-26 14:59:51.475753,2024-12-27 01:59:51.475753,2654,41,Completed
13714,5995,10,2025-12-16 06:56:01.173612,2025-12-16 14:56:01.173612,3466,49,Completed
13715,4955,5,2025-06-18 03:34:51.009917,2025-06-18 08:34:51.009917,1154,43,Completed
13716,2608,2,2024-05-06 07:17:31.242395,2024-05-06 14:17:31.242395,1306,63,Completed
13717,3462,1,2026-01-11 12:20:21.441753,2026-01-11 17:20:21.441753,677,7,Completed
13718,3194,9,2024-08-09 10:09:35.676820,2024-08-09 21:09:35.676820,3447,71,Completed
13719,2804,4,2025-10-29 03:24:24.135737,2025-10-29 05:24:24.135737,461,19,Completed
13720,5257,1,2024-07-29 19:33:58.912276,2024-07-30 06:33:58.912276,1560,53,Completed
13721,5935,1,2025-10-31 22:29:50.814509,2025-11-01 07:29:50.814509,1089,43,Completed
13722,4043,2,2024-04-25 19:21:16.874255,2024-04-26 04:21:16.874255,1670,10,Completed
13723,5434,4,2024-06-04 10:14:43.286181,2024-06-04 12:14:43.286181,408,1,Completed
13724,2618,5,2024-04-26 08:36:39.627967,2024-04-26 17:36:39.627967,2166,4,Completed
13725,2949,9,2025-11-21 23:37:33.489015,2025-11-22 01:37:33.489015,650,28,Completed
13726,134,6,2024-08-02 04:49:25.214835,2024-08-02 09:49:25.214835,988,48,Completed
13727,4910,2,2025-05-22 19:25:49.397690,2025-05-23 02:25:49.397690,1506,8,Completed
13728,3587,6,2024-04-17 09:31:00.926277,2024-04-17 15:31:00.926277,1290,46,Completed
13729,424,2,2025-10-09 18:33:53.409535,2025-10-10 05:33:53.409535,2425,85,Completed
