call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
23879,330,118,2025-10-01 19:41:41.930768,1207,Order Inquiry,Dropped
23880,38952,433,2025-07-05 08:06:28.703372,201,Billing Issue,Dropped
23881,49030,799,2025-05-18 02:41:02.377532,204,Product Question,Resolved
23882,4835,1211,2025-05-10 07:32:25.770265,884,Technical Support,Escalated
23883,12085,199,2025-12-25 17:12:04.599858,1225,Technical Support,Pending
23884,131,2303,2026-02-13 14:22:11.492249,1522,Complaint,Dropped
23885,19514,1016,2025-09-14 10:38:43.925022,1031,Product Question,Escalated
23886,27519,2234,2025-10-23 08:22:41.902701,1561,Order Inquiry,Dropped
23887,48648,1421,2025-04-18 05:52:06.986831,1036,Return/Refund,Escalated
23888,10330,1262,2025-11-15 09:00:40.156781,1237,Product Question,Pending
23889,34678,688,2025-08-30 18:52:01.114886,173,Complaint,Escalated
23890,28092,849,2025-12-03 06:59:55.985301,708,Complaint,Dropped
23891,17512,1843,2026-02-21 07:38:01.176079,1527,Order Inquiry,Resolved
23892,26401,1700,2025-10-23 05:48:51.914271,825,Order Inquiry,Resolved
23893,20630,1627,2025-09-14 03:40:35.179308,1743,Billing Issue,Escalated
23894,5313,1793,2025-06-25 17:08:12.751457,1636,Return/Refund,Dropped
23895,32703,2214,2025-06-25 21:27:38.007471,333,Product Question,Resolved
23896,18218,2963,2025-03-24 13:12:29.040160,525,Billing Issue,Resolved
23897,38409,1380,2025-07-27 20:47:19.914536,1515,Return/Refund,Dropped
23898,48025,2073,2025-04-05 05:44:06.765768,1524,Product Question,Pending
23899,41880,1425,2025-03-09 15:37:24.571377,1266,Technical Support,Escalated
23900,43855,1025,2025-05-05 11:10:55.403459,1090,Order Inquiry,Escalated
23901,11095,240,2025-08-17 23:02:48.286956,536,Account Access,Dropped
23902,8854,1279,2026-02-02 14:22:56.827325,413,Order Inquiry,Resolved
23903,8292,678,2025-10-13 12:39:59.283495,463,Order Inquiry,Dropped
23904,7691,1627,2026-02-11 06:13:50.880701,1362,Return/Refund,Escalated
23905,46561,1785,2026-02-25 11:12:22.022959,1455,Order Inquiry,Escalated
23906,11568,1025,2025-05-21 19:26:37.243402,1342,Order Inquiry,Dropped
23907,5861,1248,2025-10-19 09:55:46.462519,1505,Account Access,Escalated
23908,40440,430,2025-06-09 16:04:40.288497,691,Return/Refund,Resolved
23909,5432,1630,2025-05-14 05:43:41.044959,1106,Billing Issue,Resolved
23910,37102,1870,2025-11-08 18:47:41.732944,708,Product Question,Escalated
23911,46877,1575,2025-09-14 11:37:04.532994,137,Complaint,Pending
23912,47820,1551,2025-11-28 06:34:49.260340,1184,Order Inquiry,Dropped
23913,46416,1470,2025-03-07 04:24:35.343330,1336,Product Question,Pending
23914,6566,199,2025-12-19 08:18:57.393054,345,Complaint,Escalated
23915,46292,1575,2025-07-23 13:21:41.405650,1045,Technical Support,Escalated
23916,31852,645,2025-09-29 07:23:15.416505,798,Complaint,Dropped
23917,29281,237,2025-03-18 18:22:05.986976,452,Return/Refund,Resolved
23918,16419,1383,2025-05-04 14:30:16.703283,949,Account Access,Resolved
23919,18686,1168,2025-07-05 12:50:40.737572,565,Account Access,Pending
23920,6388,878,2025-08-27 21:37:45.887190,361,Product Question,Dropped
23921,701,668,2025-09-19 19:36:59.335774,950,Order Inquiry,Resolved
23922,41111,1192,2026-01-27 13:25:32.908442,643,Technical Support,Escalated
23923,40799,581,2025-04-06 01:51:50.516290,959,Return/Refund,Resolved
23924,6977,2041,2025-06-12 09:37:28.908141,1461,Technical Support,Resolved
23925,11975,1248,2025-03-05 06:52:47.596895,149,Order Inquiry,Resolved
23926,43414,1881,2025-11-10 05:47:21.027843,1733,Billing Issue,Pending
23927,18965,326,2025-10-08 16:09:47.567243,1195,Technical Support,Resolved
23928,3690,163,2025-04-14 17:48:58.390272,134,Order Inquiry,Pending
23929,42074,1405,2025-05-21 19:09:48.518232,1346,Technical Support,Escalated
23930,44965,1706,2025-12-27 03:51:42.016683,1513,Complaint,Dropped
23931,30835,1264,2026-02-15 12:56:17.520211,491,Product Question,Resolved
23932,33091,2775,2025-11-06 15:26:35.394824,1797,Product Question,Resolved
23933,18781,2986,2026-01-28 08:57:24.845207,1576,Return/Refund,Dropped
23934,20349,799,2025-05-22 07:19:31.024910,153,Account Access,Pending
23935,26564,2393,2025-07-16 03:18:53.789832,818,Return/Refund,Escalated
23936,38552,2794,2025-04-13 16:06:37.862669,208,Billing Issue,Resolved
23937,13297,305,2025-08-30 06:48:18.362223,1603,Return/Refund,Pending
23938,20514,2393,2025-05-01 13:51:55.562728,1566,Order Inquiry,Pending
23939,5203,1934,2025-08-28 04:28:44.840590,1141,Complaint,Pending
23940,10737,915,2025-05-25 23:06:54.538081,1427,Order Inquiry,Escalated
23941,31193,678,2025-08-04 14:14:35.334962,77,Account Access,Pending
23942,8740,1549,2025-09-02 18:01:48.965676,69,Product Question,Pending
23943,12319,1507,2025-04-17 01:53:48.006878,1166,Complaint,Resolved
23944,3277,1870,2025-10-02 15:22:57.034684,1028,Order Inquiry,Resolved
23945,21934,2718,2025-10-13 01:34:58.698868,219,Order Inquiry,Resolved
23946,12953,336,2025-03-14 00:57:02.434816,479,Return/Refund,Dropped
23947,15648,242,2025-10-26 18:50:32.097119,1226,Billing Issue,Pending
23948,5864,77,2025-07-22 05:45:46.535439,1555,Complaint,Resolved
23949,32193,1421,2025-10-26 13:52:39.506237,1332,Order Inquiry,Pending
23950,7919,1405,2025-05-21 14:24:18.595227,1553,Billing Issue,Pending
23951,3416,1785,2025-12-29 00:37:01.610178,800,Billing Issue,Pending
23952,32147,784,2025-04-14 17:04:08.358098,1336,Product Question,Escalated
23953,11044,1872,2025-05-04 15:58:30.039916,1645,Billing Issue,Resolved
23954,26263,1551,2025-03-16 02:45:35.339654,1533,Return/Refund,Resolved
23955,6158,77,2025-06-30 08:06:13.311830,158,Order Inquiry,Pending
23956,31873,2605,2025-07-27 15:25:31.584601,931,Order Inquiry,Dropped
23957,507,688,2026-01-25 08:23:46.820447,1048,Account Access,Dropped
23958,5345,967,2026-02-05 11:28:23.010515,1704,Complaint,Pending
23959,41355,548,2025-03-04 08:36:47.079700,344,Order Inquiry,Dropped
23960,38327,1843,2025-09-12 12:46:46.917373,984,Order Inquiry,Dropped
23961,14799,1605,2026-01-11 14:24:22.176283,525,Order Inquiry,Dropped
23962,38609,336,2026-01-08 00:40:57.306539,284,Return/Refund,Pending
23963,46271,1627,2025-11-08 02:28:54.423514,393,Billing Issue,Dropped
23964,46272,888,2025-09-17 04:36:17.360398,479,Complaint,Resolved
23965,5157,2466,2025-11-04 10:48:47.041626,699,Complaint,Dropped
23966,15092,1549,2025-07-13 06:59:11.804439,1586,Return/Refund,Escalated
23967,9281,581,2025-11-05 21:22:34.102691,613,Order Inquiry,Dropped
23968,13017,2719,2026-01-20 10:42:13.846770,1027,Order Inquiry,Dropped
23969,10747,602,2025-05-08 12:08:42.468952,1212,Account Access,Pending
23970,41700,1279,2025-12-27 22:41:24.529401,1370,Return/Refund,Pending
23971,38104,1551,2025-08-09 04:41:22.298888,139,Complaint,Resolved
23972,19747,846,2025-08-21 17:45:11.427393,1257,Order Inquiry,Escalated
23973,37903,425,2026-02-02 17:59:02.307417,789,Order Inquiry,Dropped
23974,9795,2579,2025-06-16 23:34:36.689479,1517,Account Access,Pending
23975,41684,1627,2025-03-19 03:55:46.578718,1037,Return/Refund,Escalated
23976,47948,1548,2025-04-13 23:03:26.550148,1531,Technical Support,Resolved
23977,44002,2466,2025-07-05 02:19:54.419754,1769,Return/Refund,Escalated
23978,27076,1799,2025-08-21 23:57:14.675563,457,Product Question,Escalated
23979,36334,357,2025-06-03 20:25:03.425199,1629,Technical Support,Pending
23980,20606,2794,2026-02-14 19:36:18.076966,1685,Account Access,Pending
23981,3075,1390,2025-02-28 06:08:19.437391,902,Account Access,Pending
23982,6744,2287,2025-04-01 21:16:46.141302,1358,Account Access,Pending
23983,11470,789,2025-08-26 09:20:59.361743,1196,Account Access,Pending
23984,14314,447,2025-09-17 21:16:27.695185,627,Order Inquiry,Resolved
23985,14409,237,2025-08-01 23:58:01.230178,471,Billing Issue,Resolved
23986,896,789,2025-04-08 21:04:33.271976,276,Return/Refund,Pending
23987,1578,255,2025-09-20 11:21:54.635267,579,Order Inquiry,Pending
23988,38148,1425,2026-01-11 21:28:43.605725,768,Return/Refund,Escalated
23989,11416,4,2025-08-04 03:09:23.072951,861,Order Inquiry,Resolved
23990,29037,433,2025-04-07 15:51:02.611740,1651,Product Question,Pending
23991,4400,447,2025-09-24 21:38:03.168947,705,Account Access,Dropped
23992,22914,1507,2025-10-02 23:49:04.122645,1791,Complaint,Resolved
23993,9676,616,2025-12-05 05:54:36.824464,943,Technical Support,Dropped
23994,16963,2286,2025-06-04 03:12:17.064375,341,Billing Issue,Resolved
23995,29474,2192,2025-09-13 16:02:59.746976,1681,Return/Refund,Resolved
23996,8870,1745,2025-12-20 18:47:50.381524,1215,Account Access,Dropped
23997,9104,2202,2025-09-19 06:04:42.295831,1296,Complaint,Pending
23998,147,1096,2026-02-19 03:25:49.894525,1491,Order Inquiry,Resolved
23999,32014,2951,2025-11-05 01:52:13.382427,149,Complaint,Pending
24000,10670,1799,2025-10-14 20:10:31.208525,818,Billing Issue,Dropped
24001,32425,920,2025-11-26 10:04:17.641646,1588,Product Question,Escalated
24002,10275,1264,2026-02-13 18:01:04.776444,453,Complaint,Dropped
24003,22350,1627,2025-10-17 10:50:20.267159,376,Product Question,Resolved
24004,9610,2963,2025-11-26 18:12:08.617531,1124,Complaint,Dropped
24005,38339,74,2026-02-09 15:06:39.652709,1329,Product Question,Dropped
24006,41430,1973,2025-03-14 18:54:37.562138,1468,Order Inquiry,Dropped
24007,18910,357,2025-10-23 02:03:28.988591,1286,Account Access,Pending
24008,31419,2303,2025-06-18 08:50:04.503879,546,Billing Issue,Escalated
24009,249,82,2025-11-07 14:35:52.710208,998,Technical Support,Dropped
24010,32740,1380,2025-06-03 21:16:13.738277,128,Complaint,Resolved
24011,46372,1785,2026-02-11 10:52:55.375119,1646,Return/Refund,Dropped
24012,26175,688,2025-03-19 19:20:57.162798,561,Account Access,Escalated
24013,39325,2719,2026-01-02 21:59:08.511263,1333,Complaint,Pending
24014,17272,888,2025-10-02 00:37:02.872324,828,Return/Refund,Pending
24015,2428,2718,2025-05-08 21:42:46.304185,1692,Return/Refund,Pending
24016,13808,888,2025-05-22 00:51:33.734216,631,Complaint,Pending
24017,38922,2073,2025-09-20 05:34:11.319717,498,Return/Refund,Escalated
24018,35757,163,2025-08-21 16:59:18.698794,999,Technical Support,Resolved
24019,23217,118,2025-03-07 01:33:29.742254,1758,Technical Support,Dropped
24020,22837,237,2025-05-24 18:18:40.544587,1010,Product Question,Escalated
24021,21796,2250,2025-10-04 20:34:27.536256,958,Complaint,Escalated
24022,11003,447,2025-12-31 10:35:52.912544,1159,Billing Issue,Resolved
24023,41777,1425,2025-08-11 20:17:45.078802,1143,Complaint,Resolved
24024,30850,2810,2025-06-12 18:18:58.638478,771,Complaint,Resolved
24025,5462,647,2026-02-23 04:22:26.407282,1605,Product Question,Dropped
24026,2740,1606,2025-08-11 10:35:37.107133,1706,Order Inquiry,Pending
24027,1461,2827,2026-01-19 04:59:15.799437,1719,Complaint,Resolved
24028,36857,922,2025-02-28 07:23:39.953112,309,Order Inquiry,Dropped
24029,1999,1785,2025-05-08 13:05:00.468993,660,Account Access,Pending
24030,19334,1370,2025-06-13 06:17:46.260206,1480,Return/Refund,Pending
24031,7117,799,2025-08-21 08:22:00.847324,1246,Order Inquiry,Escalated
24032,23058,357,2026-02-08 23:19:56.688936,1370,Complaint,Pending
24033,24955,2022,2025-04-17 09:30:38.859609,65,Return/Refund,Dropped
24034,10592,645,2025-04-18 01:00:06.350845,513,Order Inquiry,Resolved
24035,41002,1778,2025-04-19 03:39:31.972610,1770,Complaint,Pending
24036,23497,920,2025-09-30 23:55:52.088989,443,Billing Issue,Resolved
24037,49518,305,2025-10-16 03:50:38.780013,75,Return/Refund,Resolved
24038,38692,2767,2025-10-17 22:18:16.514282,1047,Product Question,Escalated
24039,37042,2757,2025-07-25 00:44:50.375046,909,Product Question,Resolved
24040,4076,602,2025-06-08 04:52:11.662939,732,Product Question,Pending
24041,6098,1264,2025-03-29 23:08:33.246674,721,Technical Support,Dropped
24042,44429,1248,2026-01-16 02:19:38.145106,111,Order Inquiry,Escalated
24043,1469,1390,2026-01-15 17:37:35.765765,942,Account Access,Resolved
24044,28645,849,2025-10-13 15:06:46.237698,267,Complaint,Escalated
24045,27218,4,2025-09-23 19:57:03.270188,1616,Return/Refund,Escalated
24046,4543,101,2025-09-08 10:48:04.329533,1266,Complaint,Escalated
24047,32595,430,2025-03-05 02:45:04.663006,422,Order Inquiry,Resolved
24048,12290,920,2026-01-10 03:13:08.362948,1783,Technical Support,Dropped
24049,2188,433,2025-05-15 20:10:07.828694,1660,Return/Refund,Escalated
24050,45269,920,2025-05-08 09:18:45.112934,507,Account Access,Pending
24051,5170,1421,2025-07-15 02:28:07.380757,1426,Complaint,Pending
24052,15759,1383,2025-10-10 22:30:28.205935,1172,Account Access,Resolved
24053,34053,1390,2025-03-21 15:59:48.305482,773,Account Access,Pending
24054,32523,1390,2025-08-22 06:51:07.137602,697,Product Question,Resolved
24055,48844,922,2025-07-28 13:49:41.771948,1241,Complaint,Resolved
24056,43048,2073,2025-08-12 01:51:21.866574,454,Technical Support,Pending
24057,7884,2390,2026-01-09 06:31:31.169214,1549,Complaint,Resolved
24058,20186,2273,2025-04-06 09:09:57.212737,61,Order Inquiry,Escalated
24059,1662,2767,2025-07-01 22:49:10.281971,1532,Return/Refund,Pending
24060,33293,433,2025-03-31 12:12:25.624202,1415,Account Access,Pending
24061,30060,199,2025-04-11 00:53:31.898236,1480,Account Access,Pending
24062,20890,2100,2025-04-28 06:16:29.676242,1235,Technical Support,Resolved
24063,7894,1010,2026-02-25 07:45:18.737712,145,Billing Issue,Resolved
24064,8874,342,2025-05-02 14:35:17.671721,1546,Return/Refund,Dropped
24065,12698,2875,2025-10-02 18:04:50.609180,355,Product Question,Escalated
24066,22655,878,2025-09-19 09:55:41.105955,1438,Account Access,Dropped
24067,40475,1025,2025-05-11 16:25:59.861559,1656,Product Question,Pending
24068,43029,2466,2025-08-20 14:18:04.718111,1612,Account Access,Pending
24069,1051,83,2025-05-12 21:48:00.232267,401,Return/Refund,Resolved
24070,8505,1785,2025-10-05 08:27:56.773134,527,Billing Issue,Dropped
24071,27093,369,2026-02-21 10:27:28.725565,1067,Complaint,Dropped
24072,16178,1793,2026-01-29 00:02:46.500724,1346,Complaint,Dropped
24073,14350,342,2025-10-16 07:43:02.656848,1173,Order Inquiry,Dropped
24074,16068,447,2025-03-08 20:55:44.502633,550,Billing Issue,Escalated
24075,17142,1745,2025-11-12 06:18:01.377892,1038,Return/Refund,Resolved
24076,12054,2214,2026-01-05 20:09:51.326768,1751,Return/Refund,Escalated
24077,29888,1745,2025-11-12 11:50:05.733258,1284,Order Inquiry,Escalated
24078,47980,1383,2025-06-08 06:15:29.599226,1768,Return/Refund,Dropped
24079,9075,357,2025-09-09 15:12:45.476736,1015,Technical Support,Pending
24080,537,342,2025-06-18 04:02:46.639461,1401,Billing Issue,Resolved
24081,1519,2287,2025-12-25 09:29:31.607617,601,Technical Support,Resolved
24082,6809,1700,2026-01-09 04:04:41.226059,378,Technical Support,Dropped
24083,27870,2605,2025-10-31 16:25:36.163528,429,Product Question,Pending
24084,9771,2100,2025-08-22 19:07:37.255265,1174,Account Access,Dropped
24085,43127,1745,2025-09-12 00:18:28.987700,220,Order Inquiry,Pending
24086,19444,1872,2025-09-08 10:01:53.167563,554,Technical Support,Pending
24087,34803,2390,2025-03-26 09:24:19.460688,1191,Billing Issue,Dropped
24088,21995,2386,2025-08-26 08:24:24.293373,142,Billing Issue,Pending
24089,2962,1025,2025-05-30 18:52:03.577521,98,Product Question,Escalated
24090,1324,2496,2025-08-10 16:51:09.245187,166,Complaint,Resolved
24091,22818,1768,2025-03-11 08:43:15.855225,1246,Technical Support,Pending
24092,31052,645,2025-10-03 05:13:12.336374,1674,Technical Support,Resolved
24093,20199,1010,2026-02-06 11:32:45.380496,549,Complaint,Dropped
24094,35647,2340,2025-09-03 08:18:57.377503,801,Technical Support,Escalated
24095,36153,2466,2025-11-01 01:10:44.176428,1546,Order Inquiry,Resolved
24096,36952,1248,2025-10-08 08:24:26.450221,313,Product Question,Escalated
24097,32660,326,2025-07-20 01:00:43.604151,400,Account Access,Escalated
24098,41356,2496,2025-04-04 14:06:19.092278,980,Billing Issue,Resolved
24099,49765,32,2025-11-16 14:16:33.627777,690,Return/Refund,Pending
24100,40457,2100,2025-12-28 02:53:55.353808,505,Complaint,Resolved
24101,9670,1872,2025-11-09 17:18:18.296872,1039,Complaint,Escalated
24102,34006,1700,2025-10-30 02:31:00.537447,902,Technical Support,Dropped
24103,13850,2466,2025-12-26 05:00:33.439267,1105,Account Access,Resolved
24104,26905,125,2025-04-06 20:41:07.337703,1093,Complaint,Escalated
24105,35694,922,2025-04-03 09:06:36.388518,469,Return/Refund,Dropped
24106,38478,2719,2026-01-05 10:53:22.784056,244,Billing Issue,Pending
24107,41269,1700,2025-10-07 21:38:04.023401,434,Complaint,Dropped
24108,20104,1370,2025-12-16 04:14:47.808880,176,Technical Support,Pending
24109,28821,922,2026-01-28 13:13:27.520883,634,Billing Issue,Pending
24110,37954,896,2025-10-18 21:37:00.361185,730,Account Access,Dropped
24111,16743,305,2025-07-16 05:17:56.718923,935,Technical Support,Resolved
24112,43167,430,2025-09-03 04:22:41.295775,1074,Account Access,Resolved
24113,38607,1559,2025-09-02 17:14:26.373930,956,Complaint,Escalated
24114,20536,668,2026-02-02 11:15:42.212888,1297,Complaint,Pending
24115,44358,2827,2025-04-23 01:56:58.923205,476,Return/Refund,Dropped
24116,45930,430,2025-07-15 18:48:27.243112,1356,Product Question,Dropped
24117,42615,1793,2025-11-09 03:06:45.040861,1320,Return/Refund,Escalated
24118,49507,616,2025-03-23 23:59:58.299107,452,Complaint,Resolved
24119,10835,1612,2025-09-27 02:14:16.796154,916,Complaint,Escalated
24120,20942,31,2025-10-27 07:30:14.746633,1644,Product Question,Escalated
24121,23453,2250,2025-03-29 23:50:22.497514,377,Product Question,Pending
24122,12085,447,2025-03-25 21:41:49.920037,1495,Technical Support,Pending
24123,36690,1891,2025-11-25 07:43:09.627249,932,Billing Issue,Escalated
24124,47217,2466,2025-09-06 10:27:47.076500,714,Billing Issue,Escalated
24125,33433,2192,2025-03-11 01:39:07.901648,191,Order Inquiry,Escalated
24126,17224,898,2025-11-09 05:58:13.253052,238,Order Inquiry,Pending
24127,6942,1204,2025-09-08 03:25:19.897073,577,Order Inquiry,Pending
24128,18621,433,2025-03-24 19:33:21.271042,1495,Product Question,Dropped
24129,16239,1870,2026-01-30 03:29:48.238716,1229,Product Question,Escalated
24130,12564,2303,2025-03-19 10:31:15.645509,1014,Order Inquiry,Escalated
24131,2579,1745,2025-08-28 21:23:32.401013,610,Product Question,Escalated
24132,17846,1525,2025-09-19 12:24:06.941946,135,Product Question,Resolved
24133,3347,1551,2025-05-14 20:22:37.142039,1783,Return/Refund,Pending
24134,37026,784,2025-04-01 15:48:49.539836,1672,Order Inquiry,Escalated
24135,19099,2466,2025-11-27 01:02:12.958905,1775,Account Access,Dropped
24136,31639,1291,2025-07-20 22:10:40.126328,1401,Return/Refund,Escalated
24137,32954,1507,2025-04-30 17:00:53.572027,1736,Return/Refund,Dropped
24138,44811,2192,2026-02-06 17:48:10.478389,358,Return/Refund,Resolved
24139,14053,1016,2025-07-14 00:33:33.778987,913,Technical Support,Dropped
24140,11902,1507,2025-11-16 21:56:47.102370,687,Order Inquiry,Escalated
24141,31952,2390,2025-09-15 15:11:33.273250,134,Product Question,Resolved
24142,11945,1700,2025-10-04 00:26:15.470355,250,Return/Refund,Dropped
24143,12366,1799,2025-07-04 16:51:21.615294,1053,Return/Refund,Pending
24144,39481,789,2025-05-28 10:19:40.398025,272,Order Inquiry,Pending
24145,177,548,2025-08-07 19:36:40.576268,1498,Return/Refund,Resolved
24146,46585,849,2025-07-13 17:50:40.086782,178,Complaint,Escalated
24147,43535,888,2025-12-22 01:37:07.141350,980,Order Inquiry,Resolved
24148,3697,1383,2025-06-20 07:37:16.655086,1760,Order Inquiry,Escalated
24149,45748,436,2025-06-20 23:20:38.002692,300,Return/Refund,Pending
24150,32998,1525,2025-12-07 20:28:26.096606,483,Order Inquiry,Resolved
24151,42673,1768,2025-11-24 02:52:16.574286,1709,Order Inquiry,Resolved
24152,25348,37,2025-02-28 14:17:34.777350,765,Return/Refund,Escalated
24153,538,163,2025-05-07 02:05:19.741974,141,Billing Issue,Dropped
24154,33538,647,2026-01-20 03:24:14.581414,1178,Complaint,Escalated
24155,41657,1016,2025-09-13 18:05:02.092288,796,Billing Issue,Dropped
24156,48714,1016,2026-02-09 05:05:29.534244,441,Billing Issue,Resolved
24157,21670,2340,2025-10-25 19:14:45.613519,1378,Billing Issue,Escalated
24158,35401,1768,2025-08-09 00:18:11.510294,1137,Return/Refund,Resolved
24159,13760,645,2025-08-02 04:53:40.972100,1699,Billing Issue,Dropped
24160,43614,1192,2025-07-13 04:27:06.435822,440,Return/Refund,Resolved
24161,34121,1405,2025-08-19 12:21:24.924641,1638,Return/Refund,Pending
24162,42943,369,2025-12-25 05:49:08.805017,1525,Return/Refund,Escalated
24163,38602,2827,2025-04-14 02:56:52.219893,1044,Return/Refund,Dropped
24164,6515,2466,2025-04-12 21:12:35.346058,1692,Return/Refund,Pending
24165,36273,2963,2025-12-22 20:55:08.239786,141,Order Inquiry,Escalated
24166,40817,1291,2026-02-25 20:21:16.493069,1539,Billing Issue,Pending
24167,17422,1151,2025-12-18 18:07:50.011695,1261,Billing Issue,Resolved
24168,37037,1025,2025-07-22 10:22:07.609658,213,Complaint,Resolved
24169,39917,784,2025-09-25 09:21:44.638824,269,Order Inquiry,Pending
24170,29967,326,2025-11-11 04:54:43.007097,1309,Billing Issue,Resolved
24171,46309,4,2026-02-24 10:20:26.298347,369,Product Question,Escalated
24172,29448,1211,2026-01-29 18:03:05.939512,514,Return/Refund,Resolved
24173,27328,2777,2025-11-20 22:48:45.743254,1270,Technical Support,Resolved
24174,23347,2100,2025-10-05 13:47:06.202525,1164,Order Inquiry,Escalated
24175,7011,2767,2025-09-24 01:18:51.079548,1775,Complaint,Dropped
24176,10635,82,2025-04-05 15:46:44.370840,1371,Product Question,Pending
24177,23860,1096,2025-03-11 07:15:13.186834,1209,Account Access,Resolved
24178,33798,1575,2026-01-01 20:36:34.808194,205,Order Inquiry,Escalated
24179,31196,2302,2026-02-20 07:07:10.216290,254,Billing Issue,Pending
24180,24054,2033,2026-01-06 21:42:21.850741,1367,Order Inquiry,Dropped
24181,5165,4,2025-10-18 15:18:12.588254,1592,Billing Issue,Dropped
24182,47842,1745,2025-11-08 00:02:20.830684,926,Product Question,Pending
24183,33299,920,2026-02-15 09:32:06.617261,936,Order Inquiry,Pending
24184,38636,1870,2025-09-02 11:22:13.082028,593,Order Inquiry,Pending
24185,2026,1548,2025-03-03 06:45:07.894453,590,Return/Refund,Dropped
24186,31739,645,2026-01-21 15:05:20.722994,251,Technical Support,Escalated
24187,14214,920,2025-08-24 11:27:25.549647,625,Technical Support,Dropped
24188,22401,896,2025-07-31 20:20:29.455836,1783,Order Inquiry,Resolved
24189,17905,1478,2025-11-29 07:32:13.750816,1114,Technical Support,Escalated
24190,28456,519,2025-08-15 23:59:19.215575,1177,Return/Refund,Pending
24191,4536,878,2025-04-11 19:29:28.138857,1210,Product Question,Dropped
24192,3439,1575,2025-05-22 17:10:22.065514,921,Complaint,Pending
24193,378,2214,2026-01-15 09:12:21.119859,1466,Order Inquiry,Resolved
24194,14872,1799,2025-03-20 21:08:18.856789,1738,Order Inquiry,Resolved
24195,75,2019,2025-05-01 16:01:07.978227,1352,Return/Refund,Escalated
24196,16066,915,2025-11-10 19:51:18.762426,1614,Complaint,Dropped
24197,4664,82,2025-12-22 03:38:53.704818,720,Product Question,Escalated
24198,43651,1380,2025-04-26 16:02:14.178735,970,Order Inquiry,Escalated
24199,33728,1844,2025-04-06 02:08:37.374240,1583,Product Question,Escalated
24200,30971,1891,2025-07-24 09:06:34.933378,189,Order Inquiry,Pending
24201,27746,1421,2025-11-04 12:55:04.339054,722,Product Question,Dropped
24202,33781,849,2025-04-16 00:25:01.436718,141,Return/Refund,Pending
24203,16687,32,2025-12-19 22:44:03.119951,496,Order Inquiry,Dropped
24204,30573,19,2025-08-01 11:32:56.415445,536,Complaint,Dropped
24205,15180,1934,2025-09-23 07:41:46.272546,632,Technical Support,Escalated
24206,26257,1785,2025-12-22 02:45:56.288615,1192,Product Question,Escalated
24207,35926,1793,2025-08-23 16:38:14.967832,1503,Order Inquiry,Escalated
24208,18353,2827,2026-01-04 08:05:33.988826,683,Account Access,Dropped
24209,15416,1507,2025-03-26 12:11:00.333804,1613,Technical Support,Escalated
24210,27893,2166,2025-05-02 16:36:43.237960,249,Technical Support,Escalated
24211,30906,4,2025-05-12 02:48:37.588240,869,Account Access,Escalated
24212,41311,784,2025-12-23 01:12:46.594213,1515,Product Question,Pending
24213,27380,83,2025-03-01 19:23:52.604624,805,Return/Refund,Resolved
24214,24373,357,2025-06-01 05:57:23.033027,874,Complaint,Resolved
24215,1880,1957,2025-07-25 06:03:41.289150,222,Technical Support,Pending
24216,15933,326,2025-09-07 10:45:24.140002,1256,Return/Refund,Escalated
24217,14904,127,2025-11-28 02:04:37.927778,1465,Order Inquiry,Escalated
24218,16302,2827,2025-03-04 11:13:13.386773,1061,Complaint,Escalated
24219,5951,1700,2025-03-15 07:31:43.424720,66,Return/Refund,Dropped
24220,29353,1922,2026-01-19 03:33:32.064569,861,Account Access,Escalated
24221,37435,1870,2026-02-04 05:57:02.704228,153,Order Inquiry,Escalated
24222,30019,1548,2025-03-11 06:45:40.703709,84,Complaint,Pending
24223,45209,2395,2025-12-27 07:34:38.629812,573,Return/Refund,Pending
24224,9218,2022,2026-02-10 00:20:10.969682,1047,Product Question,Dropped
24225,38141,1053,2025-03-19 05:03:57.950414,337,Return/Refund,Escalated
24226,4543,1525,2026-01-21 20:10:42.023488,429,Billing Issue,Pending
24227,31512,888,2025-08-25 13:43:06.433565,365,Return/Refund,Pending
24228,45756,647,2025-06-02 09:39:03.112796,1155,Account Access,Resolved
24229,38638,799,2025-07-28 06:30:50.402950,1195,Order Inquiry,Resolved
24230,26293,2707,2025-07-18 00:49:51.886844,430,Return/Refund,Dropped
24231,40655,2234,2025-06-09 04:30:48.256482,1259,Return/Refund,Dropped
24232,45972,678,2025-04-16 10:20:32.006685,956,Product Question,Pending
24233,35005,799,2025-09-16 13:42:28.264402,1119,Complaint,Pending
24234,33843,1168,2025-07-24 04:26:03.483665,1749,Return/Refund,Escalated
24235,19995,2496,2025-04-04 04:52:18.187267,1336,Order Inquiry,Resolved
24236,49113,77,2025-04-14 23:37:53.597008,1664,Technical Support,Pending
24237,35469,1870,2025-03-23 07:54:10.468729,308,Billing Issue,Resolved
24238,18967,1053,2025-05-06 03:53:40.768342,1033,Order Inquiry,Dropped
24239,41829,1018,2025-11-10 00:18:20.783768,1350,Order Inquiry,Resolved
24240,43508,1785,2025-05-22 09:28:15.175297,251,Technical Support,Dropped
24241,48526,199,2025-08-18 07:23:37.636243,1090,Technical Support,Pending
24242,8641,1129,2025-09-16 21:15:31.308402,600,Return/Refund,Pending
24243,33548,1219,2025-03-23 02:54:56.546900,1513,Complaint,Escalated
24244,28080,2810,2025-05-31 12:47:32.691531,1561,Return/Refund,Resolved
