review_id,cust_id,prod_id,rating,review_date,review_text
20477,3964,54921,1,2024-01-15,Average
20478,3792,32097,4,2024-06-12,Value for money
20479,18109,71583,2,2024-11-24,Good
20480,42928,88311,1,2025-04-01,Value for money
20481,48181,64149,3,2024-03-05,Good
20482,45317,7135,3,2024-02-13,Good
20483,38982,99606,2,2024-04-15,Good
20484,39010,90138,3,2024-04-03,Excellent
20485,31694,62198,1,2025-08-21,Poor
20486,17031,36923,2,2024-04-28,Average
20487,16330,96792,5,2024-11-28,Poor
20488,44221,35744,4,2024-11-08,Good
20489,5799,32614,1,2024-08-31,Average
20490,7744,9328,4,2024-04-15,Poor
20491,19062,75338,5,2024-09-15,Good
20492,17953,67216,2,2025-08-10,Average
20493,21928,95632,3,2024-08-21,Excellent
20494,14331,23542,4,2025-02-11,Good
20495,24077,93658,5,2025-09-22,Good
20496,42165,39534,1,2024-08-21,Good
20497,48665,36615,4,2025-08-09,Average
20498,18070,48868,1,2024-11-03,Poor
20499,28673,44085,2,2024-10-17,Average
20500,377,90874,2,2024-07-14,Good
20501,19719,35237,4,2024-05-27,Poor
20502,36882,6505,4,2025-08-27,Excellent
20503,48778,35181,1,2024-01-23,Value for money
20504,34613,76216,2,2025-04-12,Value for money
20505,11482,51841,4,2024-10-31,Value for money
20506,47900,32518,4,2024-01-14,Average
20507,15912,3063,4,2025-06-06,Poor
20508,32904,50645,1,2025-09-11,Average
20509,44007,18220,4,2024-11-20,Value for money
20510,19770,35120,2,2025-04-13,Excellent
20511,49408,39138,1,2025-04-03,Poor
20512,15208,45161,3,2024-06-08,Poor
20513,43451,11045,2,2024-01-03,Poor
20514,3804,94235,5,2024-04-28,Value for money
20515,15518,93308,4,2024-06-08,Average
20516,29832,16207,2,2024-10-20,Value for money
20517,18634,72823,3,2024-03-21,Poor
20518,19871,88792,2,2024-07-06,Good
20519,49369,14374,1,2024-01-26,Average
20520,5235,35967,4,2025-06-23,Excellent
20521,650,92089,4,2025-05-02,Value for money
20522,35020,14709,5,2025-02-26,Average
20523,2626,62139,2,2024-05-21,Average
20524,14129,49982,4,2025-03-22,Poor
20525,14085,7152,1,2025-05-16,Good
20526,36871,93798,5,2024-08-12,Good
20527,16779,54536,4,2024-07-26,Value for money
20528,14552,22591,2,2025-09-27,Average
20529,36140,71228,1,2024-11-12,Average
20530,17968,54669,5,2025-03-07,Excellent
20531,5004,2668,2,2024-01-13,Value for money
20532,48850,76910,3,2024-09-25,Good
20533,25213,79524,2,2025-08-31,Poor
20534,48530,74073,4,2025-02-28,Average
20535,13527,40686,4,2024-11-17,Good
20536,34553,50101,5,2024-09-13,Good
20537,44080,98139,2,2025-09-19,Average
20538,1092,31574,4,2025-02-22,Excellent
20539,4052,86547,1,2024-03-16,Average
20540,16793,53833,4,2024-07-24,Average
20541,22750,72005,5,2024-11-15,Average
20542,6234,17134,2,2025-03-02,Average
20543,821,26176,4,2025-06-08,Good
20544,24808,79850,3,2025-07-22,Average
20545,6222,91946,3,2024-03-01,Value for money
20546,25744,96936,4,2024-01-19,Average
20547,15495,5401,3,2025-05-06,Value for money
20548,12046,72118,3,2024-03-25,Value for money
20549,8226,14771,5,2024-11-18,Average
20550,18020,87688,2,2024-12-11,Value for money
20551,11809,99578,3,2025-09-14,Excellent
20552,33048,52960,4,2024-09-28,Average
20553,16609,62940,5,2025-06-25,Excellent
20554,28990,73929,3,2024-07-17,Value for money
20555,25428,7495,5,2024-09-08,Good
20556,45306,51780,4,2025-08-23,Poor
20557,27338,34128,3,2024-03-09,Value for money
20558,35156,61956,5,2024-05-21,Excellent
20559,26250,69846,5,2025-06-22,Average
20560,24919,12346,5,2025-08-18,Good
20561,6052,61598,3,2025-06-30,Poor
20562,5583,44086,5,2024-05-12,Poor
20563,16229,29417,4,2024-12-01,Good
20564,5166,13928,4,2024-12-11,Good
20565,31603,34188,5,2025-03-22,Good
20566,43115,77011,3,2024-09-30,Excellent
20567,23825,5494,3,2025-04-27,Good
20568,10187,64614,3,2024-04-24,Good
20569,15125,50008,1,2024-09-20,Good
20570,39679,71592,1,2024-08-29,Average
20571,29023,73388,1,2024-11-17,Average
20572,7725,17614,3,2024-10-08,Value for money
20573,20339,14732,4,2025-05-17,Average
20574,48772,24594,2,2024-08-27,Excellent
20575,8366,5500,3,2024-09-05,Poor
20576,8103,33267,2,2025-03-20,Poor
20577,17330,71832,5,2024-08-17,Poor
20578,15217,70591,5,2025-03-12,Poor
20579,1368,10968,1,2025-09-06,Average
20580,43638,98516,2,2025-05-11,Poor
20581,27194,68470,1,2024-11-05,Good
20582,6387,81458,3,2024-10-11,Good
20583,27045,85127,3,2025-09-10,Excellent
20584,41093,8485,3,2024-07-14,Good
20585,21493,81595,2,2025-05-04,Good
20586,30075,68880,5,2024-04-21,Excellent
20587,38139,36164,1,2024-06-10,Value for money
20588,7587,16879,1,2024-10-14,Poor
20589,14744,29938,5,2024-03-09,Good
20590,37076,59,2,2024-08-28,Excellent
20591,36500,50501,3,2024-12-12,Good
20592,3308,10962,2,2024-08-05,Good
20593,1159,50320,3,2025-08-23,Average
20594,11832,48954,4,2024-10-23,Good
20595,39259,91413,4,2025-05-12,Poor
20596,45784,78202,2,2024-10-04,Good
20597,11203,66750,5,2025-02-26,Poor
20598,45173,47933,5,2024-12-14,Value for money
20599,8691,79727,4,2025-03-18,Good
20600,24310,81216,3,2024-06-01,Excellent
20601,32927,9582,3,2024-12-06,Average
20602,32379,95306,1,2024-05-18,Average
20603,44722,28986,1,2024-08-10,Good
20604,39861,95454,1,2024-06-22,Good
20605,6957,63006,1,2024-06-01,Poor
20606,24545,11299,3,2024-11-06,Average
20607,3427,48014,4,2024-05-31,Excellent
20608,40269,23338,5,2025-01-13,Average
20609,7811,90495,1,2024-12-24,Value for money
20610,14366,64059,2,2024-12-05,Good
20611,17573,57002,3,2025-02-10,Value for money
20612,8823,39941,4,2025-02-12,Value for money
20613,30460,83286,2,2025-06-14,Good
20614,43222,58158,5,2025-06-09,Good
20615,20514,36991,2,2025-08-26,Average
20616,22377,10839,5,2025-04-17,Excellent
20617,47149,85998,2,2024-04-19,Excellent
20618,49794,74637,5,2024-02-27,Excellent
20619,3007,48616,2,2025-09-11,Average
20620,15772,52328,2,2024-02-09,Value for money
20621,6232,283,3,2025-05-06,Excellent
20622,10247,78977,2,2024-06-28,Value for money
20623,40704,47331,5,2024-08-19,Poor
20624,33809,58443,3,2025-08-29,Value for money
20625,24458,2512,3,2024-06-30,Good
20626,48041,2948,5,2024-10-31,Poor
20627,13954,44510,5,2024-09-11,Average
20628,13549,86332,3,2024-02-24,Excellent
20629,42449,43215,5,2024-05-12,Value for money
20630,10799,56270,2,2024-12-19,Good
20631,22146,61097,1,2025-06-12,Good
20632,23414,92068,5,2024-02-11,Excellent
20633,47794,91920,3,2024-02-11,Good
20634,11956,40923,2,2025-08-26,Good
20635,4974,81744,1,2024-02-01,Poor
20636,21476,94091,4,2025-06-24,Good
20637,17547,37557,5,2024-07-13,Good
20638,26995,6996,1,2024-05-13,Average
20639,14095,10333,5,2025-05-27,Value for money
20640,33598,92067,5,2025-02-08,Excellent
20641,18479,38969,1,2025-03-24,Poor
20642,38456,57248,3,2025-05-16,Poor
20643,47569,98117,5,2025-08-07,Poor
20644,2655,21460,2,2025-02-20,Average
20645,14024,96802,1,2024-06-22,Poor
20646,3619,59558,5,2025-07-15,Value for money
20647,5189,20591,3,2024-04-16,Poor
20648,36956,11328,3,2024-10-06,Value for money
20649,3402,41014,1,2024-01-11,Good
20650,13506,67339,1,2025-06-01,Good
20651,1468,84530,4,2024-09-18,Average
20652,1496,99376,1,2024-11-17,Poor
20653,22362,50275,4,2025-03-09,Average
20654,25156,86388,3,2025-02-26,Excellent
20655,29464,46878,1,2025-01-26,Poor
20656,24980,43543,3,2025-04-01,Value for money
20657,10234,52911,2,2024-01-24,Poor
20658,27468,20395,3,2024-02-29,Average
20659,20726,29090,2,2024-11-05,Excellent
20660,36776,68734,1,2025-02-08,Excellent
20661,46507,51458,3,2025-06-18,Good
20662,14990,94914,3,2025-03-10,Excellent
20663,3205,65609,2,2025-08-12,Value for money
20664,27632,16398,2,2025-07-30,Value for money
20665,23174,32019,1,2025-03-30,Good
20666,3614,45303,4,2025-08-03,Average
20667,49276,53739,1,2025-04-17,Excellent
20668,32167,32607,5,2024-12-21,Poor
20669,2179,49820,3,2025-03-02,Average
20670,34967,47437,2,2024-03-17,Excellent
20671,33405,93938,1,2025-04-02,Poor
20672,38568,87533,1,2024-06-02,Poor
20673,40993,26441,4,2024-09-30,Value for money
20674,22276,34566,4,2024-01-24,Average
20675,29339,11746,1,2024-01-05,Average
20676,6639,27836,3,2024-10-19,Average
20677,41727,13419,4,2025-06-03,Average
20678,33416,64729,4,2024-01-28,Excellent
20679,34742,42241,5,2024-11-21,Good
20680,37761,11859,4,2024-05-27,Excellent
20681,40825,5900,5,2024-03-15,Value for money
20682,44541,7360,3,2024-04-16,Poor
20683,6001,98065,1,2025-03-19,Good
20684,41682,86918,4,2025-06-01,Poor
20685,21701,303,4,2025-06-23,Value for money
20686,2235,50268,5,2024-08-16,Value for money
20687,4227,95733,5,2025-09-03,Value for money
20688,8583,12193,4,2024-03-03,Average
20689,22831,34788,3,2024-05-26,Poor
20690,34338,85682,2,2024-05-22,Average
20691,4461,89419,5,2024-06-09,Excellent
20692,4457,54492,4,2024-06-08,Poor
20693,31471,9829,3,2024-05-20,Poor
20694,22494,60139,1,2024-10-15,Excellent
20695,26530,33902,4,2024-09-05,Good
20696,46077,95122,4,2024-03-30,Poor
20697,27157,77873,2,2025-05-23,Poor
20698,2175,58801,5,2024-11-02,Poor
20699,4010,89266,3,2025-04-18,Excellent
20700,46151,14580,3,2024-09-20,Value for money
20701,31406,97543,2,2025-04-13,Poor
20702,36364,80325,5,2024-01-11,Excellent
20703,31488,63110,2,2024-04-09,Poor
20704,5191,25951,5,2025-06-03,Poor
20705,23964,60746,2,2025-06-28,Excellent
20706,19949,60990,5,2024-01-17,Good
20707,11521,15299,3,2025-09-02,Poor
20708,40483,72668,3,2024-09-17,Poor
20709,5573,90973,4,2025-07-24,Average
20710,19601,77237,5,2024-09-23,Average
20711,34977,89328,1,2025-08-01,Poor
20712,37236,78293,3,2024-04-26,Good
20713,40072,30542,5,2025-03-06,Poor
20714,20955,23259,2,2025-02-06,Value for money
20715,44269,7000,5,2025-09-02,Value for money
20716,35237,27031,1,2024-04-30,Value for money
20717,15706,39069,2,2025-07-31,Excellent
20718,49794,64108,1,2025-04-25,Excellent
20719,45798,26984,5,2025-07-26,Poor
20720,25307,72419,3,2025-06-27,Excellent
20721,9395,86925,4,2025-09-26,Excellent
20722,32305,9935,4,2024-06-09,Value for money
20723,31556,7795,2,2024-02-29,Average
20724,37869,98056,5,2025-06-15,Average
20725,6005,79953,2,2024-02-03,Value for money
20726,5527,29954,3,2025-08-13,Value for money
20727,30716,6480,2,2025-04-07,Poor
20728,27903,13155,4,2024-03-17,Poor
20729,34141,53212,1,2025-03-18,Good
20730,39016,6467,2,2024-06-13,Value for money
20731,7743,90736,3,2025-06-22,Excellent
20732,36456,39397,4,2025-05-11,Good
20733,22706,45469,4,2024-12-09,Value for money
20734,28542,70736,1,2025-07-28,Good
20735,7334,691,5,2025-02-03,Excellent
20736,3560,19249,3,2025-06-09,Poor
20737,31533,9882,3,2025-01-30,Excellent
20738,16570,85975,4,2025-01-03,Value for money
20739,47611,30423,4,2025-08-05,Poor
20740,10034,44562,4,2024-12-22,Value for money
20741,40497,88224,1,2025-01-15,Average
20742,41133,32457,1,2024-06-30,Excellent
20743,3987,12525,5,2024-12-21,Excellent
20744,1269,95146,5,2024-09-06,Good
20745,6186,96555,2,2024-08-21,Average
20746,10049,81610,5,2024-08-06,Poor
20747,19308,35222,4,2025-03-19,Value for money
20748,25702,99627,3,2024-02-27,Good
20749,22663,87571,2,2024-07-03,Excellent
20750,31945,80730,3,2024-02-20,Average
20751,46286,47075,3,2024-03-07,Average
20752,45706,8918,1,2025-03-15,Poor
20753,15344,74788,4,2024-08-03,Value for money
20754,49958,66598,1,2025-01-31,Average
20755,34834,93668,4,2024-06-17,Average
20756,45130,83349,3,2024-02-22,Poor
20757,43220,78722,2,2024-02-16,Excellent
20758,967,73036,3,2025-06-05,Poor
20759,21537,91282,2,2025-08-21,Excellent
20760,1348,18356,4,2024-11-03,Average
20761,4779,62951,4,2024-03-08,Poor
20762,20133,99829,4,2025-03-20,Poor
20763,66,17218,2,2025-04-07,Poor
20764,47054,23047,1,2025-04-21,Good
20765,11488,41308,3,2024-03-08,Average
20766,35638,31565,3,2025-04-30,Excellent
20767,45728,45791,1,2025-07-07,Average
20768,16440,15748,2,2024-07-01,Value for money
20769,14073,51324,5,2024-11-25,Average
20770,835,43634,1,2025-05-15,Good
20771,6356,55191,5,2024-09-26,Good
20772,39961,57743,2,2024-10-26,Average
20773,27588,19526,2,2025-01-07,Poor
20774,26201,61506,2,2024-03-31,Excellent
20775,10755,83795,2,2025-05-30,Excellent
20776,20206,36240,4,2024-12-03,Average
20777,30090,41593,2,2024-05-06,Excellent
20778,43656,5944,1,2024-12-19,Average
20779,26666,99173,3,2024-11-03,Poor
20780,11936,58092,2,2024-05-19,Average
20781,5512,38131,1,2025-06-28,Value for money
20782,573,77718,4,2024-06-08,Average
20783,42057,31019,5,2025-04-29,Poor
20784,28283,55159,2,2024-03-19,Average
20785,28959,80040,3,2025-06-10,Poor
20786,29851,39609,4,2025-01-28,Value for money
20787,35374,53291,1,2025-08-25,Good
20788,6572,36889,1,2025-01-17,Good
20789,1190,53499,1,2024-03-30,Average
20790,35070,93400,4,2025-08-02,Value for money
20791,17268,35320,1,2025-05-12,Poor
20792,49701,54990,5,2024-12-01,Poor
20793,42911,49418,3,2024-06-11,Average
20794,32676,44525,3,2025-05-08,Value for money
20795,18126,67671,2,2025-08-20,Excellent
20796,39579,26617,4,2024-03-25,Poor
20797,34087,46836,4,2025-03-06,Poor
20798,15175,3899,5,2025-09-15,Value for money
20799,32403,59567,1,2025-05-29,Good
20800,18520,16205,1,2025-03-13,Poor
20801,13798,8997,3,2024-08-18,Good
20802,18932,48231,4,2024-09-16,Excellent
20803,29090,65973,5,2024-09-19,Average
20804,46896,81832,3,2025-04-12,Average
20805,18809,57842,1,2025-09-23,Value for money
20806,12267,98338,2,2025-02-27,Good
20807,28652,85648,5,2025-07-28,Value for money
20808,40463,10037,1,2024-06-29,Good
20809,33550,91474,4,2024-10-24,Good
20810,9833,53006,5,2025-02-14,Average
20811,41671,99237,3,2025-02-03,Poor
20812,38382,68281,1,2025-07-01,Poor
20813,10243,67343,1,2025-04-11,Excellent
20814,1371,14695,3,2024-02-06,Average
20815,39147,76991,5,2025-03-27,Good
20816,7077,23434,3,2025-07-18,Value for money
20817,31430,45194,1,2025-06-16,Average
20818,8301,99503,4,2024-04-06,Average
20819,33956,17684,4,2024-02-06,Average
20820,18058,60324,5,2025-07-29,Value for money
20821,48808,11785,5,2025-08-10,Value for money
20822,45438,44509,4,2024-02-14,Average
20823,38207,15750,3,2025-03-18,Poor
20824,37656,87914,3,2025-02-22,Good
20825,24556,35857,4,2024-12-01,Good
20826,38580,94700,3,2024-04-08,Good
20827,49344,86796,5,2024-01-04,Value for money
20828,21344,33211,4,2025-05-19,Value for money
20829,40509,64109,1,2024-04-01,Value for money
20830,11205,37481,5,2024-09-16,Poor
20831,47101,51070,4,2024-12-16,Value for money
20832,37448,29885,2,2025-09-30,Value for money
20833,19910,82076,2,2025-09-09,Value for money
20834,49411,12579,5,2024-04-21,Poor
20835,13898,25550,5,2024-08-31,Average
20836,25323,65309,5,2025-02-26,Excellent
20837,21912,85611,1,2025-06-05,Poor
20838,10107,69273,4,2024-08-09,Excellent
20839,35882,46765,4,2025-01-16,Poor
20840,44844,32562,3,2025-05-02,Value for money
20841,48039,14070,3,2024-02-06,Excellent
20842,46928,1581,4,2024-08-20,Poor
20843,714,94860,4,2025-07-23,Poor
20844,45146,55376,1,2025-06-26,Excellent
20845,30944,85077,3,2025-05-29,Poor
20846,12619,8268,5,2025-04-09,Good
20847,31743,87581,1,2025-02-18,Average
20848,48795,56178,5,2024-02-25,Excellent
20849,27695,87575,2,2024-08-05,Good
20850,4752,98426,3,2025-05-26,Good
20851,24593,45981,2,2024-07-16,Average
20852,39207,14974,1,2025-01-17,Value for money
20853,32609,59936,2,2024-08-17,Poor
20854,7939,90477,2,2025-08-26,Average
20855,33107,46214,5,2024-10-10,Average
20856,42549,77558,1,2024-06-30,Poor
20857,33246,80300,3,2024-07-02,Average
20858,19640,95297,2,2025-05-17,Value for money
20859,45882,86183,4,2025-06-26,Value for money
20860,48806,62536,4,2024-04-28,Excellent
20861,30494,89964,3,2025-06-08,Value for money
20862,19669,84371,1,2024-06-08,Excellent
20863,12707,12296,3,2024-06-05,Average
20864,4412,6305,2,2024-04-12,Poor
20865,19801,14780,1,2024-01-12,Average
20866,18182,9774,5,2024-08-30,Good
20867,15992,21363,2,2025-04-24,Value for money
20868,38505,34381,2,2024-09-28,Value for money
20869,33186,11870,3,2024-09-01,Poor
20870,15584,3113,5,2024-01-15,Excellent
20871,38810,95354,1,2024-03-11,Value for money
20872,27151,33399,1,2025-04-18,Poor
20873,47439,8789,2,2024-11-07,Good
20874,30625,85815,2,2024-02-17,Excellent
20875,44602,21524,5,2025-06-11,Poor
20876,32868,25678,2,2024-05-05,Excellent
20877,40302,39057,5,2024-05-07,Excellent
20878,19250,7827,3,2025-04-19,Poor
20879,12301,29975,1,2025-04-14,Average
20880,33596,58381,4,2024-08-06,Average
20881,29637,76574,3,2024-04-14,Average
20882,18328,3679,2,2024-03-14,Value for money
20883,43408,5562,2,2025-08-19,Excellent
20884,27815,82084,4,2024-08-08,Average
20885,11327,15107,5,2024-11-29,Value for money
20886,20215,49020,5,2025-09-23,Good
20887,45548,84541,5,2025-07-21,Value for money
20888,40175,62985,4,2024-06-05,Good
20889,18797,42492,1,2024-08-05,Average
20890,5159,10735,3,2024-05-28,Value for money
20891,23420,74842,5,2024-11-13,Poor
20892,38470,96819,5,2025-03-26,Value for money
20893,984,59253,2,2024-08-26,Average
20894,19306,45019,4,2024-10-31,Good
20895,21384,57968,2,2024-07-07,Value for money
20896,15723,39940,3,2024-09-17,Average
20897,37739,77886,4,2024-03-19,Excellent
20898,19230,78453,5,2024-08-23,Good
20899,8985,63186,3,2024-07-19,Excellent
20900,1942,52523,4,2024-04-17,Excellent
20901,33424,34153,5,2024-07-18,Excellent
20902,9975,25115,1,2024-04-26,Average
20903,42886,35621,5,2024-11-07,Poor
20904,16459,70075,1,2025-03-16,Excellent
20905,49536,95505,3,2024-07-05,Value for money
20906,2747,69890,1,2025-01-25,Average
20907,411,64998,5,2024-10-27,Good
20908,45016,59296,5,2024-03-13,Excellent
20909,2338,83144,4,2025-02-21,Excellent
20910,5396,40711,2,2024-01-25,Average
20911,48199,64726,5,2025-06-26,Value for money
20912,46546,38706,3,2024-09-29,Excellent
20913,21908,76189,4,2024-07-04,Value for money
20914,48688,83845,3,2025-07-13,Excellent
20915,1696,35081,2,2025-04-20,Good
20916,12080,93969,4,2024-02-05,Excellent
20917,4893,76741,5,2025-05-01,Good
20918,19916,3630,5,2025-07-01,Value for money
20919,9395,35920,2,2024-09-02,Poor
20920,45442,37211,4,2024-07-09,Excellent
20921,45695,39614,3,2025-09-23,Average
20922,2875,53158,5,2024-01-19,Good
20923,11194,57969,4,2025-06-17,Value for money
20924,28609,7307,2,2024-06-01,Excellent
20925,3131,2492,5,2024-03-12,Poor
20926,407,92685,2,2024-07-06,Excellent
20927,40126,96881,2,2024-09-22,Value for money
20928,48686,81509,4,2025-07-31,Average
20929,916,34320,1,2025-09-30,Value for money
20930,28447,2622,5,2024-07-08,Value for money
20931,48263,80600,4,2024-05-17,Excellent
20932,9372,13977,5,2024-08-16,Average
20933,6576,12846,2,2025-09-12,Poor
20934,39255,7315,5,2024-09-19,Value for money
20935,34958,11742,4,2025-06-11,Poor
20936,5042,48340,4,2024-02-27,Poor
20937,30911,1237,2,2025-05-06,Average
20938,22631,76714,3,2024-11-28,Good
20939,6530,31599,1,2025-05-18,Average
20940,18604,77931,3,2024-12-06,Average
20941,17087,5444,4,2025-08-19,Average
20942,2133,32782,4,2024-01-08,Average
20943,6589,75354,1,2025-09-15,Excellent
20944,15659,68203,3,2024-03-10,Poor
20945,15816,79345,2,2024-04-18,Excellent
20946,38094,84810,2,2024-10-30,Value for money
20947,11053,51190,2,2024-04-20,Value for money
20948,1457,10278,1,2024-03-30,Excellent
20949,7074,68139,1,2025-07-01,Average
20950,13503,18689,5,2024-08-02,Poor
20951,36638,74469,4,2024-08-28,Average
20952,29929,77595,5,2024-03-02,Value for money
20953,40060,95708,5,2024-12-19,Excellent
20954,3876,90160,5,2024-01-14,Average
20955,18069,49355,4,2025-01-18,Value for money
20956,33629,49282,2,2025-05-14,Average
20957,4140,73657,3,2025-07-10,Value for money
20958,19754,25214,3,2025-08-24,Average
20959,41539,62665,4,2025-07-08,Value for money
20960,9674,89802,4,2025-06-16,Excellent
20961,36315,15358,2,2025-07-01,Average
20962,16279,22594,1,2024-09-05,Value for money
20963,40528,54167,5,2024-12-31,Good
20964,37870,89350,3,2024-09-25,Average
20965,7016,58035,5,2024-10-27,Poor
20966,2589,27015,5,2024-05-08,Poor
20967,198,46931,5,2024-09-12,Good
20968,42261,16713,1,2025-08-02,Excellent
20969,39065,81906,1,2024-12-11,Average
20970,47647,62094,1,2024-02-11,Good
20971,28810,33947,4,2025-06-28,Average
20972,26869,95785,1,2024-01-12,Average
20973,17831,19904,2,2024-07-18,Average
20974,17145,3157,1,2025-03-18,Poor
20975,32148,89846,3,2025-07-10,Average
20976,45599,892,2,2025-09-21,Average
20977,39413,72338,5,2025-03-25,Average
20978,24628,36473,5,2025-01-01,Good
20979,28984,73370,5,2025-05-23,Excellent
20980,45422,42199,5,2025-08-16,Value for money
20981,48644,82426,2,2024-01-08,Excellent
20982,43071,69068,5,2025-07-17,Good
20983,46929,40909,4,2024-05-18,Value for money
20984,32587,73694,3,2024-10-15,Excellent
20985,12804,64948,5,2025-04-15,Excellent
20986,25200,22615,1,2024-08-20,Average
20987,32209,15797,4,2025-05-26,Poor
20988,8486,92549,1,2024-01-21,Poor
20989,15123,95319,3,2025-05-25,Good
20990,36888,15896,2,2025-07-30,Excellent
20991,12881,16241,5,2024-07-26,Average
20992,14276,39926,4,2024-12-25,Poor
20993,44754,3814,1,2024-08-26,Average
20994,15324,10869,3,2024-01-30,Average
20995,41408,40640,3,2025-09-17,Good
20996,17348,40349,1,2024-10-29,Poor
20997,29949,72296,4,2025-05-15,Value for money
20998,21478,11677,3,2024-12-07,Average
20999,19332,46681,2,2024-09-21,Average
21000,45344,11416,5,2025-05-23,Excellent
21001,34393,28296,5,2025-09-06,Average
21002,7515,73289,3,2024-04-27,Average
21003,20457,62207,2,2024-09-05,Value for money
21004,8426,94160,4,2024-07-27,Average
21005,26836,26458,3,2024-03-28,Poor
21006,26375,48304,5,2024-10-30,Good
21007,15068,12888,1,2024-06-05,Poor
21008,47992,89872,2,2025-02-18,Average
21009,47358,97905,3,2025-02-25,Excellent
21010,48806,23125,4,2024-04-26,Excellent
21011,15885,95667,1,2024-08-07,Value for money
21012,18073,92108,1,2025-05-01,Average
21013,40946,82949,1,2024-11-29,Average
21014,31591,9224,2,2024-07-15,Excellent
21015,39862,16741,2,2025-02-18,Value for money
21016,23572,2390,2,2024-01-30,Poor
21017,2498,28105,1,2024-08-25,Excellent
21018,44001,46742,5,2024-04-04,Excellent
21019,35620,69191,2,2024-03-07,Value for money
21020,512,15895,2,2025-01-31,Value for money
21021,43545,97240,5,2024-07-28,Good
21022,15261,61124,4,2024-11-19,Average
21023,16790,75426,2,2025-02-23,Value for money
21024,33908,75424,1,2025-02-10,Poor
21025,34333,47663,1,2024-10-17,Excellent
21026,31832,11820,2,2025-05-28,Value for money
21027,32974,60979,1,2024-09-13,Poor
21028,24855,20857,1,2024-11-25,Poor
21029,136,16149,3,2024-10-05,Poor
21030,6014,70184,4,2024-12-14,Average
21031,28013,71469,5,2024-08-08,Poor
21032,4095,92936,4,2024-06-05,Value for money
21033,32938,91957,2,2024-01-03,Excellent
21034,49674,20620,1,2024-11-11,Poor
21035,15322,67047,4,2025-04-07,Good
21036,3718,38976,4,2024-03-16,Average
21037,6414,70390,5,2024-02-18,Value for money
21038,39978,73235,1,2024-02-28,Value for money
21039,15767,21152,2,2024-04-15,Excellent
21040,2380,50875,5,2025-09-21,Value for money
21041,42043,50541,4,2025-08-20,Good
21042,14184,17004,1,2024-05-16,Excellent
21043,37371,9939,3,2024-02-23,Good
21044,7476,42812,4,2024-09-03,Poor
21045,27482,54962,2,2025-09-16,Excellent
21046,32231,40163,4,2024-07-04,Good
21047,16486,65666,2,2024-05-17,Average
21048,12168,13593,2,2024-07-14,Average
21049,44264,42471,2,2025-01-13,Average
21050,31084,90156,5,2025-03-20,Value for money
21051,18252,96695,5,2024-12-07,Excellent
21052,13704,22659,2,2025-06-16,Average
21053,32259,48683,1,2025-06-01,Excellent
21054,33511,41748,5,2025-08-22,Good
21055,16192,84661,5,2024-07-27,Average
21056,22318,36308,5,2024-07-12,Excellent
21057,5654,34893,5,2024-04-24,Poor
21058,29883,33479,1,2024-07-02,Value for money
21059,47480,3670,4,2025-04-28,Excellent
21060,42115,55137,2,2024-03-16,Good
21061,13121,50208,1,2024-01-24,Excellent
21062,17360,45593,1,2024-01-18,Poor
21063,18659,31475,5,2024-01-22,Good
21064,2698,67456,2,2024-10-31,Value for money
21065,22512,98199,3,2024-05-09,Excellent
21066,7273,31159,5,2024-01-31,Value for money
21067,19307,83587,2,2025-07-28,Good
21068,13402,47876,3,2024-10-14,Value for money
21069,11779,52971,5,2024-12-07,Good
21070,31757,69680,1,2024-11-24,Good
21071,25349,27005,5,2024-07-30,Poor
21072,45,41,3,2024-08-02,Average
21073,34302,70680,1,2024-08-30,Average
21074,29863,23760,5,2025-08-19,Average
21075,8657,41392,4,2025-09-16,Average
21076,112,83931,2,2024-04-29,Average
21077,19063,51128,4,2025-08-15,Poor
21078,6291,74783,1,2025-01-23,Value for money
21079,17273,55234,4,2024-09-10,Value for money
21080,19734,29415,5,2024-05-13,Excellent
21081,35810,87619,4,2025-06-29,Excellent
21082,5737,46310,4,2024-11-09,Value for money
21083,10591,80103,2,2024-04-24,Excellent
21084,3659,15067,2,2024-03-14,Poor
21085,36746,68045,5,2024-05-19,Excellent
21086,43696,36798,1,2024-10-15,Excellent
21087,8205,79260,1,2024-01-04,Excellent
21088,24350,32609,4,2024-09-21,Good
21089,7345,70114,4,2024-06-23,Good
21090,31852,97059,5,2025-02-09,Average
21091,724,80280,5,2025-07-28,Value for money
21092,21220,16261,1,2025-03-22,Value for money
21093,40822,19532,2,2024-11-15,Value for money
21094,39562,6950,1,2024-06-09,Average
21095,11651,15290,1,2025-08-26,Average
21096,48626,27834,2,2024-12-08,Value for money
21097,44548,10896,1,2025-08-10,Good
21098,14088,13243,2,2025-07-28,Good
21099,31550,7257,1,2024-06-03,Poor
21100,19838,8380,3,2025-08-02,Good
21101,23922,2825,4,2024-03-06,Excellent
21102,17954,4287,4,2024-12-18,Good
21103,38697,97103,2,2025-05-01,Good
21104,49869,66359,4,2025-03-17,Good
21105,20063,3715,4,2024-09-28,Value for money
21106,24722,49121,3,2024-06-08,Good
21107,49695,30735,5,2025-05-29,Good
21108,27305,42601,5,2025-01-30,Poor
21109,18008,19340,5,2025-01-10,Poor
21110,34138,24126,5,2025-02-05,Good
21111,13968,1171,4,2025-05-21,Value for money
21112,29835,26368,4,2024-07-22,Average
21113,36436,55146,2,2025-07-22,Value for money
