cust_id,total_points,last_updated
47678,1484,2025-09-20
47679,321,2025-07-02
47680,1340,2024-04-26
47681,777,2025-05-17
47682,4439,2024-11-05
47683,3093,2025-06-17
47684,3770,2025-09-12
47685,2834,2024-09-18
47686,342,2024-11-29
47687,3863,2024-10-15
47688,2336,2025-03-10
47689,540,2024-05-16
47690,4149,2025-06-27
47691,4949,2024-08-30
47692,4705,2024-06-13
47693,4023,2024-07-03
47694,399,2024-04-09
47695,4693,2025-06-28
47696,1820,2025-08-15
47697,3016,2024-01-17
47698,741,2024-08-08
47699,3555,2024-06-23
47700,1323,2024-01-09
47701,2124,2025-07-10
47702,2666,2024-04-15
47703,2563,2024-09-01
47704,1678,2025-01-19
47705,2387,2025-03-28
47706,610,2024-09-15
47707,542,2024-04-07
47708,3375,2024-10-30
47709,3728,2024-03-26
47710,4624,2025-04-04
47711,1861,2024-03-15
47712,4322,2024-08-01
47713,2424,2024-11-27
47714,1413,2024-10-31
47715,3092,2024-03-04
47716,1447,2024-11-12
47717,1922,2024-10-09
47718,4365,2024-06-30
47719,2319,2024-09-20
47720,74,2024-03-21
47721,3262,2025-08-19
47722,3721,2024-07-11
47723,1673,2024-12-08
47724,4117,2024-07-08
47725,2124,2024-11-16
47726,3876,2025-06-11
47727,378,2024-09-19
47728,520,2024-07-17
47729,3301,2024-10-01
47730,3364,2025-06-06
47731,1051,2025-04-04
47732,2600,2025-08-13
47733,2737,2024-03-25
47734,1834,2024-12-09
47735,2407,2025-02-22
47736,3281,2024-04-18
47737,1253,2025-09-30
47738,1798,2024-09-29
47739,4667,2024-02-15
47740,3191,2025-09-20
47741,1647,2025-06-26
47742,1740,2024-06-17
47743,2353,2024-03-11
47744,3670,2024-05-10
47745,1586,2024-04-24
47746,976,2024-01-15
47747,594,2024-10-29
47748,1544,2024-07-06
47749,1011,2025-05-22
47750,1461,2024-03-22
47751,3194,2024-03-21
47752,1141,2024-09-21
47753,2355,2024-07-06
47754,4955,2025-02-03
47755,3235,2025-01-14
47756,3809,2024-03-19
47757,3819,2025-05-25
47758,456,2024-06-16
47759,3185,2024-12-31
47760,1609,2025-09-28
47761,4458,2024-09-07
47762,31,2024-02-03
47763,2818,2024-01-19
47764,822,2024-01-16
47765,538,2024-03-14
47766,2687,2024-01-08
47767,3956,2025-04-01
47768,4769,2025-01-26
47769,158,2024-01-08
47770,3103,2025-05-20
47771,2501,2024-04-06
47772,508,2024-08-29
47773,4112,2025-05-25
47774,3506,2024-09-23
47775,1507,2025-06-17
47776,4742,2024-02-07
47777,3764,2024-12-16
47778,4071,2025-07-27
47779,4140,2024-10-06
47780,3506,2025-06-01
47781,565,2025-07-03
47782,1559,2025-09-01
47783,1196,2024-08-06
47784,691,2024-10-16
47785,389,2024-07-21
47786,853,2024-10-23
47787,4248,2024-06-25
47788,1639,2025-08-31
47789,4581,2025-02-18
47790,1846,2025-04-22
47791,759,2024-05-06
47792,25,2025-09-16
47793,1285,2025-06-18
47794,995,2024-07-28
47795,1738,2024-01-21
47796,2696,2025-03-05
47797,3034,2024-04-16
47798,1301,2025-05-27
47799,1305,2024-05-24
47800,2328,2025-07-17
47801,2360,2024-06-23
47802,773,2024-12-21
47803,70,2025-05-19
47804,2864,2025-07-07
47805,3696,2025-01-24
47806,558,2024-03-14
47807,1890,2025-06-22
47808,1463,2025-03-03
47809,2925,2024-09-05
47810,130,2024-11-08
47811,1508,2025-03-23
47812,2982,2024-02-15
47813,1766,2024-03-18
47814,4454,2024-02-22
47815,3373,2025-01-23
47816,73,2025-09-08
47817,1430,2025-06-21
47818,2399,2025-03-13
47819,3467,2024-11-13
47820,3962,2024-12-09
47821,3152,2024-12-06
47822,1680,2024-01-02
47823,3557,2025-05-07
47824,320,2025-08-05
47825,4704,2024-01-24
47826,1108,2025-08-28
47827,143,2025-08-25
47828,2557,2024-08-07
47829,4166,2025-05-29
47830,4341,2024-09-20
47831,330,2024-09-27
47832,556,2025-01-05
47833,404,2025-03-30
47834,98,2025-02-17
47835,98,2024-10-18
47836,1602,2024-01-13
47837,1912,2024-10-13
47838,4723,2024-03-18
47839,3481,2025-02-23
47840,444,2024-11-15
47841,1630,2024-10-14
47842,4471,2024-11-22
47843,3495,2024-12-16
47844,4496,2025-07-25
47845,3125,2025-07-27
47846,1690,2024-08-03
47847,4297,2024-09-04
47848,1419,2025-04-28
47849,4831,2024-06-11
47850,4119,2024-08-06
47851,1318,2025-03-04
47852,1596,2024-05-11
47853,2651,2025-05-04
47854,4350,2024-01-14
47855,3382,2024-06-12
47856,4367,2025-08-19
47857,3388,2025-05-16
47858,2808,2024-12-19
47859,3292,2024-04-03
47860,2828,2024-02-09
47861,4895,2025-07-05
47862,2330,2025-06-18
47863,3390,2024-03-18
47864,3992,2025-03-05
47865,1451,2025-04-08
47866,4760,2025-01-01
47867,2039,2025-06-04
47868,1368,2025-04-25
47869,215,2025-09-01
47870,57,2025-09-16
47871,3786,2024-09-24
47872,229,2025-07-13
47873,707,2024-02-29
47874,3342,2025-03-10
47875,1568,2025-04-26
47876,3926,2024-05-02
47877,329,2025-09-18
47878,4912,2024-05-13
47879,2783,2024-12-02
47880,33,2024-09-25
47881,480,2025-01-13
47882,4722,2024-05-19
47883,1836,2024-10-18
47884,2833,2024-04-03
47885,3585,2025-04-18
47886,3480,2025-09-13
47887,4248,2024-02-13
47888,14,2024-07-29
47889,2073,2024-07-15
47890,3118,2024-01-10
47891,2422,2025-08-25
47892,4151,2024-04-02
47893,4315,2024-06-03
47894,3609,2024-12-18
47895,2662,2025-05-20
47896,3452,2025-05-12
47897,2476,2025-08-19
47898,2958,2024-12-08
47899,840,2024-02-13
47900,3720,2025-06-09
47901,663,2024-08-15
47902,3383,2024-10-05
47903,1441,2025-05-02
47904,3119,2025-05-10
47905,259,2025-09-07
47906,1339,2025-04-12
47907,4047,2025-01-11
47908,3693,2025-07-14
47909,4598,2024-01-02
47910,308,2024-01-18
47911,4965,2024-05-10
47912,4810,2025-03-27
47913,3687,2025-06-07
47914,4533,2025-07-07
47915,4599,2025-03-21
47916,1953,2025-05-30
47917,3614,2025-08-09
47918,4030,2025-05-07
47919,2431,2025-06-27
47920,4573,2024-03-31
47921,1896,2024-03-07
47922,3961,2024-03-31
47923,972,2025-01-05
47924,1270,2024-09-24
47925,1222,2024-07-22
47926,2016,2025-05-24
47927,3116,2025-08-07
47928,4038,2024-02-15
47929,3780,2024-09-11
47930,4062,2025-04-23
47931,3614,2025-08-20
47932,1709,2025-08-13
47933,2964,2024-08-28
47934,4831,2025-05-27
47935,4250,2025-06-21
47936,1387,2024-09-20
47937,897,2025-05-30
47938,239,2025-01-15
47939,470,2024-04-02
47940,201,2024-09-23
47941,4017,2025-07-15
47942,1190,2024-03-24
47943,4793,2025-04-30
47944,2815,2024-12-05
47945,4002,2025-05-25
47946,4892,2024-07-22
47947,1471,2025-05-16
47948,3559,2024-07-14
47949,3695,2025-04-09
47950,3699,2024-07-21
47951,2371,2024-09-15
47952,1252,2024-07-12
47953,31,2025-05-15
47954,2773,2024-03-29
47955,1480,2024-12-16
47956,3945,2025-05-10
47957,2065,2025-04-29
47958,4198,2024-06-08
47959,145,2025-03-31
47960,3225,2024-09-12
47961,1975,2024-03-07
47962,3907,2024-10-14
47963,1912,2024-11-28
47964,2430,2024-12-05
47965,2423,2024-06-24
47966,4531,2025-08-07
47967,1678,2025-03-30
47968,4413,2025-07-04
47969,217,2025-02-23
47970,2906,2025-08-14
47971,471,2024-09-07
47972,1089,2024-09-26
47973,2722,2024-09-08
47974,4147,2025-04-15
47975,3332,2024-05-23
47976,4362,2025-03-31
47977,1581,2025-05-14
47978,1417,2024-02-14
47979,488,2024-12-27
47980,3085,2024-05-29
47981,1793,2024-11-04
47982,1027,2024-04-04
47983,4829,2024-07-06
47984,4496,2025-04-27
47985,1379,2024-10-17
47986,534,2025-08-01
47987,58,2025-04-07
47988,4119,2024-02-27
47989,3020,2024-05-20
47990,2108,2025-01-05
47991,2790,2025-01-27
47992,474,2024-10-26
47993,2616,2025-07-10
47994,610,2024-11-07
47995,2,2024-06-23
47996,3374,2025-08-09
47997,4596,2025-04-29
47998,1991,2024-12-09
47999,1306,2025-07-21
48000,1445,2025-03-14
48001,322,2025-09-10
48002,2347,2025-01-30
48003,4982,2024-04-04
48004,2756,2024-08-14
48005,1133,2025-02-27
48006,2539,2025-05-14
48007,478,2024-12-27
48008,3135,2025-03-08
48009,77,2025-02-06
48010,3894,2025-07-26
48011,4196,2024-09-12
48012,3459,2024-09-24
48013,4547,2025-04-11
48014,2168,2025-02-04
48015,649,2025-03-26
48016,152,2024-07-16
48017,4681,2024-06-23
48018,2014,2024-07-21
48019,1573,2024-08-11
48020,276,2024-02-16
48021,1806,2025-04-02
48022,2090,2025-04-19
48023,1453,2024-07-28
48024,1417,2024-10-31
48025,2097,2024-09-08
48026,54,2025-08-30
48027,3100,2024-06-12
48028,4997,2024-05-17
48029,3545,2025-03-30
48030,1983,2024-04-27
48031,494,2024-06-28
48032,4639,2024-08-11
48033,3159,2025-03-11
48034,4032,2024-10-19
48035,458,2024-02-18
48036,4028,2025-03-22
48037,3896,2024-10-08
48038,1172,2025-05-05
48039,223,2025-03-30
48040,201,2025-09-01
48041,4567,2024-12-09
48042,3135,2024-12-19
48043,3296,2025-08-17
48044,2244,2024-03-05
48045,3737,2025-07-20
48046,1869,2025-09-12
48047,4551,2024-08-19
48048,3598,2025-05-16
48049,4835,2025-04-12
48050,2493,2024-07-19
48051,193,2025-01-03
48052,2086,2024-06-26
48053,1148,2025-02-10
48054,3529,2024-02-29
48055,1250,2024-04-17
48056,1391,2025-04-05
48057,220,2024-12-30
48058,1743,2024-12-09
48059,421,2024-10-11
48060,1519,2025-08-19
48061,2664,2024-09-04
48062,1180,2024-12-26
48063,2327,2025-01-04
48064,88,2024-12-29
48065,160,2024-06-21
48066,1818,2024-03-23
48067,3549,2025-06-13
48068,1480,2025-02-22
48069,459,2024-04-20
48070,3493,2024-04-21
48071,2762,2024-11-11
48072,4688,2024-07-28
48073,3283,2025-07-28
48074,2109,2024-12-27
48075,2798,2024-05-17
48076,1165,2025-04-21
48077,4733,2024-06-13
48078,1439,2024-03-23
48079,4876,2024-10-02
48080,4317,2025-09-20
48081,1134,2025-05-25
48082,1528,2025-01-24
48083,381,2024-12-24
48084,4218,2025-09-25
48085,2904,2024-12-30
48086,332,2024-02-12
48087,1966,2024-01-22
48088,3998,2024-11-19
48089,1514,2024-12-01
48090,2849,2024-05-28
48091,660,2024-10-02
48092,3060,2024-05-31
48093,2829,2024-06-16
48094,701,2025-07-16
48095,4247,2025-04-24
48096,1719,2025-06-06
48097,1299,2025-02-12
48098,2874,2024-09-12
48099,56,2024-12-21
48100,3111,2025-02-06
48101,1307,2025-07-11
48102,4930,2024-05-09
48103,1934,2024-10-10
48104,512,2024-04-02
48105,4880,2024-01-19
48106,3611,2025-07-27
48107,4697,2024-08-15
48108,4480,2024-06-22
48109,3946,2024-04-15
48110,3373,2024-08-11
48111,3702,2024-05-29
48112,2833,2024-05-04
48113,4733,2024-02-25
48114,3037,2024-11-22
48115,357,2024-02-29
48116,2400,2024-09-05
48117,4959,2025-05-01
48118,3723,2024-04-12
48119,2565,2024-04-27
48120,3121,2025-03-06
48121,2405,2024-04-06
48122,2183,2025-05-19
48123,4048,2025-04-18
48124,1531,2025-06-12
48125,3085,2025-05-28
48126,1651,2024-02-13
48127,4909,2025-06-08
48128,2418,2025-08-26
48129,1201,2024-09-06
48130,3036,2025-09-04
48131,3884,2024-12-08
48132,2145,2024-04-19
48133,3492,2024-11-19
48134,1113,2024-01-08
48135,1715,2024-10-24
48136,4082,2024-10-25
48137,3504,2025-03-16
48138,901,2024-10-24
48139,4529,2024-06-10
48140,1627,2025-04-09
48141,3036,2024-08-04
48142,2465,2024-01-21
48143,1018,2025-01-11
48144,2054,2025-06-17
48145,2412,2024-08-21
48146,4552,2024-12-09
48147,364,2025-07-08
48148,702,2024-03-01
48149,4021,2025-01-15
48150,4548,2024-01-14
48151,4706,2024-03-24
48152,3344,2024-02-14
48153,623,2024-09-30
48154,4700,2024-05-26
48155,3463,2024-04-12
48156,1701,2024-08-06
48157,2987,2024-12-15
48158,119,2024-05-01
48159,3581,2025-02-27
48160,3465,2025-08-29
48161,3481,2024-07-28
48162,1982,2025-01-14
48163,2145,2024-11-08
48164,2025,2025-06-05
48165,2382,2025-09-07
48166,670,2025-04-05
48167,4373,2025-01-30
48168,465,2025-05-20
48169,4683,2025-04-30
48170,569,2025-05-22
48171,4352,2024-01-05
48172,454,2024-11-13
48173,2791,2025-05-24
48174,1663,2024-08-02
48175,3200,2025-05-02
48176,1443,2024-02-29
48177,2532,2025-03-04
48178,2131,2024-06-23
48179,2186,2024-12-15
48180,3248,2024-10-19
48181,4062,2025-02-25
48182,371,2024-08-02
48183,4460,2025-04-23
48184,4069,2024-03-09
48185,4985,2024-09-27
48186,3089,2025-03-21
48187,596,2025-07-06
48188,1758,2025-09-04
48189,2634,2024-09-04
48190,4343,2025-07-20
48191,363,2025-09-18
48192,1420,2024-05-23
48193,76,2024-05-13
48194,3843,2024-08-27
48195,3677,2024-07-20
48196,1684,2025-01-07
48197,198,2025-05-09
48198,4314,2025-03-20
48199,4272,2024-11-28
48200,754,2024-12-12
48201,4707,2024-05-24
48202,918,2024-10-22
48203,181,2025-06-28
48204,2743,2024-02-01
48205,4516,2024-01-20
48206,829,2024-12-29
48207,1032,2024-06-11
48208,1063,2025-03-28
48209,4685,2025-09-07
48210,1439,2024-09-23
48211,2599,2024-03-21
48212,2705,2024-12-13
48213,1257,2025-01-08
48214,441,2024-03-23
48215,46,2024-07-05
48216,2602,2024-11-05
48217,342,2025-09-13
48218,647,2025-09-11
48219,2852,2024-09-30
48220,1031,2024-07-15
48221,4870,2024-04-05
48222,755,2025-09-28
48223,568,2024-01-15
48224,3412,2024-09-12
48225,4947,2024-10-27
48226,1935,2025-03-15
48227,2457,2024-02-16
48228,2036,2025-07-19
48229,1410,2024-08-08
48230,1287,2024-05-31
48231,800,2024-12-13
48232,972,2025-06-23
48233,4486,2025-06-12
48234,497,2025-05-09
48235,990,2024-05-28
48236,2505,2025-09-10
48237,2087,2025-01-26
48238,1120,2024-10-07
48239,3893,2024-01-18
48240,1945,2024-04-14
48241,945,2024-04-17
48242,1754,2025-04-01
48243,3391,2024-05-27
48244,4779,2024-07-01
48245,3411,2025-01-06
48246,36,2024-04-15
48247,3513,2024-06-29
48248,1656,2024-12-24
48249,2366,2024-12-29
48250,4986,2025-07-16
48251,3771,2024-07-18
48252,1530,2024-03-15
48253,3565,2024-04-25
48254,4087,2025-03-02
48255,1604,2024-05-27
48256,1907,2024-04-06
48257,1666,2024-09-16
48258,855,2025-03-15
48259,935,2024-03-18
48260,31,2024-05-13
48261,1321,2024-05-23
48262,996,2024-02-16
48263,2478,2025-05-18
48264,3329,2024-11-15
48265,4903,2024-01-14
48266,2576,2024-01-13
48267,4639,2024-05-11
48268,1523,2025-06-27
48269,1436,2024-05-07
48270,3826,2025-07-23
48271,3899,2025-01-26
48272,1884,2024-01-04
48273,4030,2024-09-26
48274,3049,2025-06-17
48275,2218,2025-02-06
48276,3084,2025-07-16
48277,1888,2025-04-21
48278,4465,2024-09-14
48279,4310,2025-02-10
48280,2088,2025-10-01
48281,3284,2024-09-20
48282,4952,2024-08-03
48283,2908,2025-08-04
48284,3661,2024-07-26
48285,1944,2025-03-31
48286,2040,2024-04-09
48287,1016,2024-05-02
48288,4291,2025-05-17
48289,4525,2024-12-21
48290,3759,2024-01-03
48291,3412,2024-05-25
48292,694,2024-10-20
48293,3645,2024-02-20
48294,3114,2025-09-07
48295,245,2025-09-02
48296,2239,2024-07-03
48297,2411,2025-09-25
48298,3605,2024-10-22
48299,4935,2024-01-26
48300,1725,2025-07-03
48301,3283,2025-01-03
48302,899,2024-04-24
48303,4570,2024-04-23
48304,4328,2025-01-30
48305,4015,2024-06-28
48306,3235,2024-10-17
48307,3948,2025-07-21
48308,2656,2024-01-31
48309,313,2024-02-26
48310,4258,2024-12-03
48311,4921,2024-12-06
48312,936,2025-07-19
48313,1243,2025-03-19
48314,4531,2025-09-13
48315,4090,2025-02-10
48316,3678,2024-01-04
48317,3534,2025-06-26
48318,1701,2024-11-03
48319,1340,2025-02-28
48320,139,2024-11-30
48321,134,2025-07-28
48322,583,2025-04-28
48323,2235,2024-04-30
48324,4849,2025-09-15
48325,2254,2024-01-04
48326,3266,2024-02-07
48327,1795,2025-06-09
48328,4098,2024-01-28
48329,2703,2025-09-14
48330,364,2024-04-13
48331,3710,2024-08-28
48332,4594,2025-06-01
48333,219,2025-02-07
48334,4690,2025-07-02
48335,433,2025-04-02
48336,4624,2025-04-25
48337,618,2024-04-13
48338,4348,2025-02-28
48339,11,2024-09-07
48340,2946,2025-03-11
48341,1636,2024-01-03
48342,4801,2025-03-18
48343,1871,2025-01-07
48344,4538,2024-11-22
48345,1653,2024-10-24
48346,250,2025-09-24
48347,1844,2025-07-14
48348,3447,2024-08-21
48349,2684,2025-02-01
48350,3924,2024-06-14
48351,83,2024-08-07
48352,4083,2025-06-12
48353,932,2024-08-04
48354,3847,2025-01-02
48355,1136,2024-10-27
48356,2559,2024-01-02
48357,1803,2025-02-01
48358,843,2024-11-04
48359,1170,2024-05-27
48360,2842,2024-06-11
48361,4557,2025-07-13
48362,3272,2024-01-27
48363,2672,2024-11-25
48364,3868,2025-09-20
48365,695,2024-12-22
48366,3850,2024-01-29
48367,1271,2024-11-11
48368,1754,2025-02-18
48369,2537,2024-01-05
48370,1854,2025-08-12
48371,1022,2024-03-01
48372,4745,2024-06-27
48373,1828,2024-09-03
48374,4030,2024-03-16
48375,995,2025-03-29
48376,2693,2024-02-22
48377,4841,2024-09-10
48378,3948,2025-05-11
48379,4860,2024-05-03
48380,2938,2025-07-18
48381,4416,2024-04-22
48382,3955,2024-12-03
48383,422,2024-01-18
48384,1107,2025-03-08
48385,1261,2025-06-05
48386,1756,2024-11-08
48387,1213,2024-05-31
48388,2880,2024-11-19
48389,2048,2025-01-23
48390,1442,2024-12-01
48391,4877,2024-03-13
48392,762,2025-02-07
48393,831,2024-10-04
48394,4944,2024-08-10
48395,886,2024-11-15
48396,3192,2024-03-06
48397,3830,2024-12-27
48398,3843,2024-05-17
48399,4075,2025-03-25
48400,360,2025-01-27
48401,898,2025-06-27
48402,620,2025-05-01
48403,3734,2025-01-26
48404,1563,2024-11-30
48405,4403,2024-10-21
48406,2814,2024-04-25
48407,1441,2024-10-09
48408,4765,2025-05-14
48409,167,2025-03-13
48410,2327,2024-02-15
48411,3268,2024-03-18
48412,3343,2024-02-13
48413,482,2024-01-24
48414,1542,2024-12-25
48415,1742,2024-12-22
48416,1543,2024-12-04
48417,4563,2024-09-10
48418,1368,2024-12-23
48419,2947,2025-06-06
48420,3119,2025-05-13
48421,4970,2025-01-03
48422,4643,2025-02-01
48423,1272,2025-04-03
48424,3770,2025-01-13
48425,2716,2025-05-27
48426,4293,2025-02-23
48427,4158,2024-04-25
48428,277,2025-06-30
48429,1191,2024-08-30
48430,2075,2024-01-16
48431,2368,2025-08-31
48432,3088,2024-03-08
48433,68,2024-03-12
48434,1654,2024-08-11
48435,2406,2025-01-18
48436,1113,2025-02-13
48437,2394,2024-11-29
48438,4958,2024-06-28
48439,4252,2024-12-13
48440,4198,2025-01-24
48441,1591,2025-06-11
48442,3517,2025-07-25
48443,1191,2025-06-22
48444,2400,2024-12-03
48445,3580,2024-05-09
48446,1499,2024-01-31
48447,4427,2024-08-02
48448,2435,2024-10-22
48449,1506,2024-12-27
48450,3651,2024-01-03
48451,4245,2025-09-28
48452,2919,2024-01-07
48453,576,2024-06-25
48454,3700,2024-03-13
48455,3736,2024-07-28
48456,4253,2024-01-25
48457,2508,2025-07-11
48458,4029,2024-04-10
48459,1882,2024-11-09
48460,1250,2025-01-28
48461,4472,2024-07-16
48462,4715,2024-11-19
48463,344,2025-08-16
48464,3568,2025-08-24
48465,4608,2025-03-07
48466,2153,2025-02-04
48467,434,2024-04-05
48468,3602,2024-04-21
48469,1368,2024-05-05
48470,2459,2025-06-05
48471,1531,2024-03-15
48472,4535,2025-09-01
48473,4757,2025-06-24
48474,745,2025-02-07
48475,984,2025-06-30
48476,3295,2025-09-13
48477,1929,2025-03-02
48478,3839,2025-06-06
48479,64,2024-12-21
48480,4146,2024-08-13
48481,4997,2024-03-07
48482,511,2024-06-13
48483,4061,2024-08-30
48484,4903,2024-08-13
48485,133,2024-08-19
48486,2741,2025-01-24
48487,449,2024-08-25
48488,4955,2024-12-20
48489,2691,2024-03-08
48490,4929,2024-06-05
48491,4343,2025-06-01
48492,3037,2024-08-12
48493,23,2025-04-14
48494,4126,2024-09-11
48495,2362,2025-05-06
48496,1456,2024-04-08
48497,1785,2024-02-02
48498,1382,2024-04-01
48499,2567,2024-10-12
48500,3127,2025-02-27
48501,4068,2024-11-02
48502,983,2025-03-25
48503,2000,2025-01-21
48504,337,2024-03-31
48505,2145,2024-02-01
48506,960,2025-03-12
48507,264,2025-04-18
48508,1251,2025-04-05
48509,1724,2024-08-04
48510,2343,2025-09-10
48511,3167,2025-06-16
48512,3521,2025-09-10
48513,2460,2024-12-06
48514,4098,2025-04-10
48515,2091,2025-05-13
48516,2206,2024-01-25
48517,2838,2025-06-28
48518,1339,2025-02-02
48519,4346,2024-05-23
48520,4647,2024-03-31
48521,2099,2024-02-05
48522,2625,2024-04-03
48523,1663,2024-12-20
48524,4951,2024-03-10
48525,2351,2024-07-21
48526,3253,2024-11-24
48527,1126,2024-08-03
48528,1475,2024-02-22
48529,886,2024-02-16
48530,847,2024-04-27
48531,1073,2025-09-22
48532,3001,2024-08-08
48533,4765,2025-09-30
48534,1533,2024-03-20
48535,2701,2025-08-02
48536,2988,2025-07-10
48537,2046,2025-06-15
48538,1960,2024-12-24
48539,1007,2024-09-21
48540,128,2025-01-06
48541,3482,2024-12-20
48542,1372,2024-09-22
48543,3107,2024-11-22
48544,4683,2024-02-26
48545,373,2024-03-11
48546,2887,2025-02-14
48547,451,2024-05-15
48548,3352,2025-08-18
48549,1239,2025-01-20
48550,4353,2024-10-08
48551,1625,2025-04-11
48552,3308,2025-05-31
48553,3706,2024-06-10
48554,1608,2024-01-07
48555,233,2025-06-25
48556,4918,2025-07-30
48557,1660,2024-05-09
48558,4301,2024-11-22
48559,2471,2025-01-03
48560,4606,2024-11-05
48561,3539,2024-03-31
48562,2032,2024-04-28
48563,915,2024-07-20
48564,2969,2024-03-27
48565,234,2024-05-11
48566,2468,2024-02-02
48567,3862,2025-02-17
48568,3516,2024-01-13
48569,4680,2024-04-18
48570,1732,2024-03-17
48571,738,2024-11-14
48572,1075,2025-09-07
48573,1780,2024-06-11
48574,4470,2024-09-19
48575,3404,2024-06-23
48576,2320,2025-08-08
48577,1355,2024-10-08
48578,128,2024-09-17
48579,3912,2024-05-27
48580,3403,2025-09-17
48581,2732,2024-01-06
48582,2938,2025-02-20
48583,1157,2024-10-20
48584,1408,2024-10-05
48585,3510,2025-03-29
48586,1484,2025-06-06
48587,3767,2024-11-21
48588,3443,2024-05-26
48589,4421,2025-02-09
48590,4855,2024-09-06
48591,778,2025-06-12
48592,3940,2025-05-13
48593,4279,2024-12-14
48594,2219,2025-02-20
48595,2557,2024-09-04
48596,605,2024-06-14
48597,4324,2025-03-01
48598,1664,2025-06-19
48599,2257,2024-05-18
48600,1169,2024-05-01
48601,1675,2025-04-03
48602,3746,2024-04-21
48603,983,2024-09-25
48604,2195,2024-07-13
48605,4356,2025-02-23
48606,883,2024-06-26
48607,2081,2025-06-13
48608,3015,2024-11-17
48609,4768,2024-10-20
48610,4990,2024-12-17
48611,4845,2025-08-26
48612,2143,2025-02-09
48613,3106,2024-09-17
48614,1959,2024-06-07
48615,2738,2024-09-14
48616,685,2024-10-23
48617,1646,2024-10-07
48618,2425,2024-10-11
48619,707,2024-10-25
48620,1317,2025-03-08
48621,3619,2025-08-21
48622,2872,2024-03-26
48623,1697,2024-11-21
48624,3536,2025-03-30
48625,4573,2024-08-23
48626,1985,2024-12-10
48627,2375,2025-09-01
48628,4716,2024-11-22
48629,1074,2024-12-06
48630,4904,2024-11-28
48631,2319,2024-05-11
48632,179,2025-03-23
48633,4441,2024-07-14
48634,2603,2024-01-29
48635,2557,2024-12-08
48636,2239,2025-05-26
48637,1024,2024-09-30
48638,3137,2025-07-25
48639,1160,2024-04-01
48640,1893,2024-05-15
48641,3194,2025-06-27
48642,3900,2024-06-17
48643,1483,2024-06-06
48644,4582,2024-07-17
48645,1371,2025-01-21
48646,2392,2025-06-21
48647,1728,2025-03-19
48648,4582,2025-06-07
48649,1645,2024-12-11
48650,3078,2025-09-12
48651,4071,2024-02-07
48652,3103,2025-08-16
48653,3023,2024-01-26
48654,3677,2025-04-03
48655,631,2025-08-15
48656,1648,2024-06-23
48657,1587,2025-08-07
48658,3451,2025-05-27
48659,3185,2024-02-26
48660,4367,2025-05-24
48661,1876,2024-02-18
48662,4252,2024-03-28
48663,2648,2024-10-31
48664,181,2025-06-04
48665,811,2025-05-04
48666,3036,2024-08-28
48667,4604,2024-01-24
48668,2357,2024-08-12
48669,504,2024-05-18
48670,757,2025-01-13
48671,2235,2025-02-10
48672,162,2024-10-17
48673,1277,2024-01-07
48674,2823,2025-03-13
48675,641,2024-02-27
48676,3114,2024-12-23
48677,4658,2024-03-21
48678,4604,2025-05-01
48679,293,2025-04-05
48680,4287,2024-07-26
48681,4793,2024-02-10
48682,1269,2025-08-16
48683,2584,2025-08-26
48684,1381,2024-02-06
48685,3395,2024-07-30
48686,4197,2025-06-12
48687,2505,2025-01-22
48688,3837,2025-09-13
48689,2211,2025-02-20
48690,2467,2025-03-27
48691,1703,2024-07-13
48692,339,2025-05-26
48693,257,2025-01-08
48694,562,2024-04-30
48695,586,2024-03-05
48696,4725,2025-05-08
48697,1150,2024-08-05
48698,4087,2025-03-12
48699,3620,2025-02-02
48700,4031,2024-12-19
48701,163,2024-10-30
48702,177,2024-01-17
48703,585,2025-07-10
48704,4569,2024-01-12
48705,483,2025-04-28
48706,1820,2025-03-21
48707,864,2024-08-30
48708,725,2025-08-25
48709,3553,2025-05-11
48710,2881,2024-11-07
48711,3372,2025-04-26
48712,4953,2024-02-19
48713,2046,2025-05-21
48714,2382,2025-03-25
48715,4889,2024-02-09
48716,3124,2024-05-06
48717,4310,2024-09-14
48718,825,2025-04-26
48719,2027,2024-06-14
48720,2164,2025-03-05
48721,3072,2025-03-06
48722,2262,2024-03-03
48723,1583,2025-05-26
48724,605,2024-04-13
48725,4657,2025-06-12
48726,3709,2024-05-27
48727,2380,2025-08-25
48728,3314,2024-09-13
48729,1514,2024-03-30
48730,2262,2025-07-07
48731,494,2024-06-06
48732,2884,2024-07-10
48733,4189,2025-06-03
48734,3083,2025-02-12
48735,2346,2025-03-26
48736,1508,2025-03-30
48737,4368,2025-01-07
48738,7,2025-02-16
48739,621,2024-09-11
48740,196,2025-02-24
48741,3958,2024-02-09
48742,4402,2024-05-17
48743,2508,2025-08-04
48744,3552,2024-02-20
48745,1438,2025-08-28
48746,421,2024-11-02
48747,4036,2024-03-17
48748,2588,2024-07-24
48749,4194,2024-05-22
48750,313,2024-07-26
48751,2027,2024-06-20
48752,2965,2025-01-08
48753,216,2025-09-05
48754,1330,2024-09-30
48755,3652,2025-05-31
48756,383,2025-09-12
48757,1720,2025-05-03
48758,4062,2024-04-30
48759,639,2025-03-12
48760,1314,2025-04-21
48761,4805,2025-01-16
48762,969,2025-08-29
48763,1154,2024-04-16
48764,4196,2025-09-22
48765,2617,2025-08-26
48766,4852,2025-01-05
48767,2552,2024-12-31
48768,3607,2024-12-26
48769,4666,2024-01-11
