expense_id,store_id,expense_date,expense_type,amount
16359,125,2025-04-12,Marketing,126428.82
16360,129,2025-08-05,Misc,72238.88
16361,71,2024-10-20,Maintenance,37516.43
16362,13,2024-01-04,Rent,675.78
16363,65,2025-08-19,Rent,143295.48
16364,83,2024-08-02,Misc,41250.58
16365,143,2025-01-20,Misc,192281.32
16366,86,2025-08-29,Maintenance,159333.32
16367,21,2024-03-12,Misc,80687.66
16368,56,2025-09-10,Utilities,166953.38
16369,52,2025-01-28,Maintenance,181889.58
16370,23,2025-01-28,Utilities,105855.35
16371,94,2025-09-12,Misc,192473.68
16372,89,2024-04-15,Misc,189029.71
16373,178,2024-09-19,Security,58917.04
16374,181,2025-08-04,Security,166959.56
16375,15,2024-05-07,Security,110287.02
16376,156,2024-06-16,Security,104514.27
16377,139,2025-03-26,Utilities,15207.12
16378,88,2025-07-06,Marketing,113195.25
16379,147,2024-02-09,Utilities,89069.08
16380,53,2024-06-01,Rent,10533.35
16381,169,2024-11-04,Utilities,174095.03
16382,4,2024-01-31,Rent,107259.71
16383,148,2025-02-04,Rent,17404.1
16384,84,2025-07-05,Utilities,199507.16
16385,154,2025-02-25,Marketing,104215.29
16386,107,2024-02-03,Utilities,27230.06
16387,20,2025-05-11,Utilities,91126.01
16388,136,2025-05-06,Maintenance,60691.01
16389,59,2024-01-06,Maintenance,146388.67
16390,124,2024-08-17,Utilities,151767.62
16391,145,2024-01-12,Rent,62076.92
16392,148,2025-01-19,Maintenance,127268.57
16393,198,2025-08-14,Rent,71608.58
16394,154,2024-09-06,Rent,114042.48
16395,53,2024-07-23,Misc,48226.67
16396,64,2025-03-13,Marketing,111485.47
16397,119,2025-03-20,Utilities,60988.08
16398,183,2024-07-05,Security,45690.88
16399,97,2025-03-08,Misc,184613.29
16400,63,2024-03-05,Utilities,66700.35
16401,179,2025-08-12,Utilities,127857.96
16402,134,2024-11-23,Marketing,152474.43
16403,53,2025-02-28,Utilities,47983.27
16404,162,2024-09-09,Security,21559.14
16405,172,2024-04-16,Misc,2754.37
16406,63,2025-04-07,Marketing,157864.82
16407,64,2025-06-03,Maintenance,160353.36
16408,37,2025-05-17,Security,157919.05
16409,127,2024-04-03,Maintenance,138014.42
16410,169,2025-01-18,Utilities,62885.39
16411,68,2025-03-13,Rent,60204.11
16412,160,2024-01-09,Maintenance,59591.69
16413,70,2025-04-02,Misc,11878.16
16414,10,2024-05-15,Misc,42310.84
16415,186,2025-05-09,Marketing,24945.68
16416,142,2025-03-20,Utilities,78188.87
16417,115,2024-11-12,Marketing,103480.15
16418,153,2025-06-11,Misc,58225.31
16419,177,2024-04-02,Misc,50230.91
16420,10,2024-11-05,Rent,90627.65
16421,42,2025-06-05,Rent,14218.84
16422,111,2025-07-28,Marketing,76871.73
16423,38,2025-08-09,Marketing,82773.84
16424,83,2024-08-05,Rent,23073.66
16425,73,2025-07-19,Misc,130301.88
16426,135,2025-05-30,Maintenance,38411.19
16427,39,2025-03-28,Utilities,162072.25
16428,97,2024-04-07,Marketing,114247.82
16429,110,2025-08-07,Utilities,174424.8
16430,103,2024-02-01,Misc,168619.68
16431,153,2024-10-04,Maintenance,106746.75
16432,198,2025-09-06,Marketing,150707.61
16433,190,2024-02-28,Maintenance,82932.84
16434,1,2024-01-16,Utilities,98032.85
16435,180,2025-10-01,Misc,152345.13
16436,192,2024-11-23,Rent,95273.01
16437,127,2024-06-28,Misc,185718.32
16438,169,2024-02-29,Maintenance,135768.98
16439,144,2024-03-05,Misc,180187.42
16440,78,2025-06-21,Misc,35622.25
16441,71,2025-04-05,Utilities,27271.05
16442,91,2025-01-27,Security,11107.59
16443,178,2025-01-20,Utilities,169980.78
16444,170,2024-01-16,Marketing,44411.9
16445,43,2025-07-09,Security,126478.06
16446,129,2025-04-24,Security,168701.66
16447,109,2025-09-24,Utilities,145725.31
16448,77,2025-08-29,Misc,37580.33
16449,6,2025-07-17,Misc,150801.06
16450,185,2025-07-24,Rent,120858.15
16451,65,2024-02-27,Utilities,109591.34
16452,192,2024-10-16,Maintenance,1118.12
16453,61,2024-11-23,Security,187253.52
16454,161,2024-01-12,Utilities,6276.08
16455,6,2025-02-04,Misc,86149.67
16456,42,2025-08-27,Maintenance,119299.9
16457,99,2025-08-03,Marketing,22893.99
16458,7,2024-07-20,Utilities,135709.71
16459,42,2025-06-18,Maintenance,69908.16
16460,199,2024-04-07,Misc,11012.67
16461,56,2024-07-15,Utilities,94474.19
16462,97,2024-05-15,Misc,123084.22
16463,151,2025-03-05,Maintenance,145813.94
16464,111,2025-09-21,Marketing,63801.88
16465,44,2024-07-14,Utilities,113299.61
16466,188,2024-05-10,Rent,27509.5
16467,8,2025-01-07,Utilities,164622.89
16468,77,2024-05-19,Security,61762.5
16469,186,2024-02-17,Rent,160991.69
16470,138,2024-01-24,Marketing,60989.81
16471,117,2024-05-03,Maintenance,128889.55
16472,143,2024-03-09,Marketing,16375.29
16473,107,2025-09-14,Misc,189961.86
16474,12,2025-01-05,Misc,94633.17
16475,74,2025-06-04,Marketing,5134.57
16476,57,2024-11-03,Utilities,106633.21
16477,9,2025-06-25,Marketing,70602.68
16478,197,2025-04-22,Misc,73302.73
16479,34,2024-09-27,Security,171344.56
16480,57,2025-06-03,Maintenance,103799.5
16481,6,2025-06-03,Marketing,189764.76
16482,176,2024-12-21,Misc,33360.88
16483,51,2025-04-22,Utilities,5457.05
16484,66,2024-02-14,Misc,67307.49
16485,38,2025-05-26,Marketing,148601.7
16486,185,2024-12-07,Utilities,33889.22
16487,53,2024-06-14,Rent,83883.02
16488,51,2024-02-02,Utilities,59408.36
16489,31,2024-08-02,Marketing,173991.97
16490,17,2025-01-12,Misc,119425.97
16491,110,2024-05-06,Maintenance,196787.16
16492,26,2024-02-02,Marketing,85002.49
16493,114,2024-07-22,Misc,42109.19
16494,198,2025-04-24,Utilities,173232.73
16495,35,2025-08-24,Misc,55717.35
16496,41,2024-09-19,Utilities,9131.01
16497,87,2024-02-27,Security,13952.91
16498,77,2024-05-23,Misc,7118.08
16499,1,2025-05-26,Utilities,101369.5
16500,44,2024-09-08,Marketing,191932.55
16501,169,2025-01-31,Security,53250.39
16502,108,2025-06-21,Utilities,44274.61
16503,81,2025-04-14,Rent,73423.24
16504,140,2024-04-26,Utilities,62756.01
16505,12,2025-02-15,Utilities,89252.42
16506,16,2025-04-02,Rent,158729.32
16507,174,2025-02-08,Security,86663.71
16508,52,2024-02-01,Misc,132774.84
16509,111,2024-11-24,Marketing,70414.0
16510,1,2024-06-20,Security,71619.45
16511,153,2024-10-23,Rent,176962.27
16512,79,2024-09-15,Utilities,69460.48
16513,182,2024-07-05,Utilities,67938.11
16514,92,2024-08-22,Utilities,145300.86
16515,8,2025-02-07,Marketing,76507.91
16516,20,2025-02-15,Misc,39543.89
16517,169,2024-06-05,Misc,158645.6
16518,26,2025-09-17,Security,174068.62
16519,21,2025-07-30,Security,112540.07
16520,28,2024-05-24,Maintenance,61954.49
16521,181,2024-01-24,Rent,21768.71
16522,49,2024-04-05,Utilities,51412.75
16523,80,2025-04-15,Rent,168433.36
16524,128,2025-01-24,Maintenance,50078.53
16525,87,2025-06-20,Rent,141667.6
16526,22,2025-07-18,Security,28399.53
16527,2,2025-07-28,Misc,1288.36
16528,27,2025-09-29,Rent,49048.14
16529,62,2025-09-19,Marketing,6422.14
16530,12,2025-02-15,Maintenance,137279.93
16531,87,2024-10-02,Rent,1141.83
16532,181,2025-09-16,Maintenance,102500.27
16533,13,2024-02-11,Misc,32484.06
16534,127,2024-05-26,Maintenance,105474.28
16535,185,2025-08-05,Misc,32759.03
16536,191,2024-12-31,Marketing,14505.0
16537,73,2025-09-07,Marketing,159598.46
16538,98,2024-04-06,Maintenance,36785.14
16539,59,2024-04-15,Security,64428.89
16540,179,2024-01-02,Utilities,153567.47
16541,32,2025-06-19,Utilities,74505.55
16542,100,2024-07-08,Maintenance,142092.81
16543,190,2025-06-29,Marketing,35567.29
16544,191,2025-01-24,Misc,160316.2
16545,111,2024-09-06,Maintenance,19400.07
16546,22,2024-11-08,Misc,197557.83
16547,56,2024-01-27,Misc,126474.8
16548,173,2024-10-17,Marketing,159314.66
16549,45,2024-10-11,Misc,161912.71
16550,51,2024-12-16,Maintenance,163423.55
16551,198,2025-02-28,Utilities,97061.64
16552,136,2024-03-05,Maintenance,71890.19
16553,158,2024-05-11,Marketing,183343.72
16554,51,2025-08-13,Misc,99674.71
16555,95,2025-05-20,Security,194666.64
16556,52,2024-07-30,Rent,106652.36
16557,200,2024-05-25,Misc,101935.98
16558,200,2024-03-22,Security,110846.87
16559,63,2025-05-27,Rent,135318.39
16560,144,2024-02-03,Security,149287.73
16561,172,2024-09-19,Security,133333.05
16562,92,2024-12-22,Misc,151272.85
16563,30,2025-06-08,Rent,179501.02
16564,51,2024-07-14,Maintenance,16689.82
16565,9,2024-07-18,Maintenance,144261.53
16566,61,2024-05-29,Rent,6646.4
16567,185,2024-06-12,Marketing,107491.91
16568,35,2024-08-03,Marketing,178346.59
16569,11,2024-03-26,Security,162835.08
16570,101,2025-02-18,Utilities,134434.46
16571,86,2024-04-13,Security,31989.83
16572,120,2025-02-19,Misc,103049.32
16573,157,2024-09-20,Utilities,86936.33
16574,113,2024-01-29,Security,26121.4
16575,162,2025-05-26,Utilities,135485.94
16576,158,2025-06-06,Rent,180748.85
16577,75,2024-03-21,Security,24737.64
16578,34,2024-03-15,Utilities,146118.29
16579,180,2025-04-18,Utilities,10852.84
16580,146,2024-06-21,Utilities,184943.35
16581,68,2025-04-13,Maintenance,94833.39
16582,68,2025-02-03,Marketing,133023.27
16583,47,2024-11-23,Rent,187391.4
16584,110,2025-04-02,Misc,163330.06
16585,42,2025-03-10,Security,185534.26
16586,15,2025-05-31,Marketing,61129.08
16587,155,2024-02-13,Marketing,11217.56
16588,103,2024-08-06,Rent,106232.53
16589,71,2024-12-14,Utilities,13253.6
16590,157,2024-11-17,Security,111206.52
16591,182,2025-04-10,Maintenance,52408.79
16592,165,2025-08-30,Maintenance,90009.37
16593,63,2025-08-23,Marketing,1518.77
16594,61,2024-10-15,Rent,17827.0
16595,100,2024-05-17,Security,173107.25
16596,47,2025-05-06,Marketing,107051.38
16597,53,2025-09-28,Marketing,96201.65
16598,143,2025-07-29,Rent,149009.62
16599,123,2024-03-27,Marketing,79270.48
16600,88,2025-04-03,Marketing,166107.79
16601,16,2024-09-06,Maintenance,44410.26
16602,99,2025-07-29,Maintenance,90598.98
16603,169,2024-12-06,Security,171446.26
16604,16,2025-01-07,Maintenance,94694.08
16605,60,2025-09-12,Maintenance,178896.86
16606,55,2024-03-23,Security,14061.21
16607,187,2025-07-06,Misc,68395.13
16608,28,2025-01-18,Maintenance,138670.88
16609,177,2024-06-19,Misc,93756.14
16610,195,2024-12-23,Utilities,126481.21
16611,38,2024-10-24,Security,23426.04
16612,18,2024-09-24,Misc,54739.18
16613,84,2024-01-15,Utilities,108134.03
16614,10,2024-07-30,Utilities,60042.85
16615,161,2025-04-03,Misc,27477.98
16616,48,2025-09-07,Rent,130991.66
16617,144,2024-11-23,Misc,194942.45
16618,181,2025-04-07,Security,175918.47
16619,47,2024-06-21,Security,191755.24
16620,155,2025-04-29,Utilities,119334.66
16621,7,2025-06-16,Marketing,162983.53
16622,30,2024-05-15,Security,124165.32
16623,104,2025-08-25,Misc,178944.95
16624,24,2024-09-22,Rent,159008.69
16625,84,2024-03-19,Marketing,142979.95
16626,122,2024-02-28,Security,162172.94
16627,117,2024-04-01,Maintenance,108927.16
16628,138,2024-03-02,Rent,49186.97
16629,179,2025-04-03,Rent,44813.81
16630,142,2025-02-16,Misc,148612.05
16631,96,2024-07-09,Misc,192212.71
16632,41,2024-10-25,Security,151833.11
16633,36,2025-09-08,Rent,186040.62
16634,73,2024-12-25,Maintenance,177975.18
16635,128,2024-04-19,Utilities,142307.95
16636,190,2024-11-16,Misc,174810.27
16637,171,2024-12-17,Utilities,14389.85
16638,51,2025-07-10,Security,55880.62
16639,79,2024-12-30,Utilities,186922.57
16640,4,2025-07-24,Marketing,97331.68
16641,151,2025-08-18,Utilities,101852.03
16642,178,2024-05-26,Maintenance,28086.38
16643,198,2024-08-19,Marketing,127583.14
16644,55,2025-03-10,Maintenance,167054.16
16645,148,2025-03-03,Utilities,28390.25
16646,183,2024-07-29,Misc,89413.21
16647,179,2024-02-18,Misc,145385.07
16648,52,2024-08-21,Misc,83899.47
16649,81,2025-02-02,Utilities,137496.54
16650,89,2025-02-26,Security,74780.64
16651,178,2025-04-15,Marketing,79438.09
16652,102,2025-09-25,Marketing,90949.08
16653,23,2024-09-12,Security,199655.49
16654,43,2024-12-06,Security,74289.13
16655,103,2024-06-04,Marketing,56428.5
16656,194,2025-01-10,Misc,95699.13
16657,24,2025-04-05,Security,137426.5
16658,83,2025-04-21,Maintenance,153052.49
16659,33,2025-07-30,Utilities,139721.34
16660,164,2024-09-08,Marketing,116489.41
16661,42,2024-06-01,Security,149195.47
16662,64,2024-10-16,Utilities,39251.21
16663,33,2024-11-28,Security,108055.13
16664,103,2024-12-30,Rent,168162.08
16665,145,2025-01-01,Security,189431.78
16666,27,2024-11-27,Marketing,196932.57
16667,50,2025-03-06,Marketing,171404.07
16668,150,2024-05-25,Marketing,105545.9
16669,179,2025-01-12,Maintenance,28013.15
16670,25,2024-05-21,Security,113056.22
16671,131,2025-05-30,Security,142789.69
16672,20,2024-08-21,Marketing,26488.86
16673,46,2024-11-19,Misc,44994.6
16674,81,2024-08-19,Utilities,69077.93
16675,22,2024-05-28,Marketing,60545.45
16676,119,2024-09-09,Security,9949.75
16677,158,2025-09-30,Rent,135172.18
16678,153,2024-04-05,Security,153674.28
16679,131,2024-07-23,Utilities,168727.07
16680,38,2025-06-30,Security,132772.61
16681,105,2025-05-24,Rent,120835.4
16682,99,2024-02-11,Marketing,167734.33
16683,161,2024-11-26,Rent,63395.07
16684,194,2024-05-08,Misc,199747.4
16685,161,2024-03-10,Misc,71868.16
16686,117,2024-11-26,Rent,143366.98
16687,58,2024-08-01,Security,133349.98
16688,150,2025-06-20,Misc,28288.53
16689,34,2025-04-05,Misc,168226.17
16690,137,2025-06-08,Maintenance,145159.0
16691,109,2025-08-03,Rent,29533.71
16692,74,2024-01-06,Security,38518.81
16693,183,2025-09-24,Security,163739.83
16694,139,2025-08-23,Security,98187.12
16695,161,2024-12-28,Misc,90101.68
16696,134,2024-07-05,Maintenance,38486.33
16697,130,2024-09-06,Marketing,39778.89
16698,35,2025-09-24,Marketing,73737.5
16699,169,2025-08-05,Misc,91101.6
16700,122,2024-12-01,Security,96611.71
16701,58,2024-10-10,Maintenance,122592.24
16702,93,2024-11-13,Maintenance,103740.62
16703,54,2024-01-21,Rent,113429.18
16704,174,2025-04-12,Misc,13060.42
16705,171,2024-05-19,Utilities,81048.29
16706,191,2024-08-03,Utilities,90917.17
16707,26,2024-07-17,Marketing,115860.04
16708,61,2024-06-09,Misc,175740.47
16709,139,2024-06-12,Utilities,42828.69
16710,157,2025-06-29,Maintenance,170082.78
16711,11,2024-05-16,Misc,67278.58
16712,162,2024-09-30,Rent,37960.53
16713,67,2024-04-19,Utilities,187410.87
16714,123,2024-08-20,Maintenance,180984.46
16715,125,2024-04-30,Maintenance,191562.52
16716,152,2024-11-19,Misc,9428.82
16717,80,2024-11-20,Misc,89488.24
16718,178,2025-06-29,Utilities,158947.9
16719,113,2025-03-05,Maintenance,131703.5
16720,152,2024-01-21,Misc,177566.5
16721,150,2024-03-26,Security,15568.04
16722,162,2024-09-10,Rent,58731.14
16723,43,2025-08-05,Rent,58759.82
16724,134,2024-03-16,Misc,129154.29
16725,51,2025-09-29,Utilities,116201.1
16726,134,2025-09-09,Maintenance,123540.94
16727,78,2025-02-13,Rent,121468.67
16728,109,2024-11-24,Maintenance,97418.32
16729,21,2024-04-14,Maintenance,21738.49
16730,196,2024-01-16,Misc,105137.53
16731,126,2024-01-06,Marketing,139979.49
16732,161,2025-03-28,Rent,193419.81
16733,106,2025-08-19,Security,121650.72
16734,176,2025-04-20,Security,112519.71
16735,133,2025-05-29,Marketing,176971.05
16736,72,2025-09-29,Rent,42942.17
16737,57,2025-02-17,Security,176647.18
16738,145,2025-01-17,Misc,109669.84
16739,22,2024-03-17,Utilities,164046.42
16740,81,2024-12-24,Utilities,101649.55
16741,155,2024-08-16,Rent,44357.54
16742,123,2025-07-18,Marketing,192123.76
16743,67,2024-03-25,Security,127403.87
16744,51,2025-09-22,Security,105071.68
16745,61,2025-02-14,Marketing,124150.81
16746,135,2025-03-18,Rent,94440.42
16747,51,2024-12-07,Maintenance,136190.72
16748,111,2025-03-04,Utilities,164924.67
16749,196,2025-03-01,Rent,129099.81
16750,122,2024-07-08,Utilities,43033.49
16751,105,2025-04-21,Utilities,17629.09
16752,95,2024-08-05,Maintenance,70651.56
16753,128,2024-09-16,Security,198947.02
16754,160,2025-08-30,Security,76433.63
16755,109,2025-09-11,Rent,87254.08
16756,58,2025-03-27,Misc,124585.33
16757,165,2025-05-19,Misc,134196.07
16758,193,2025-05-27,Marketing,81192.44
16759,166,2025-03-22,Security,45507.69
16760,69,2025-01-14,Rent,48993.11
16761,29,2024-09-18,Marketing,109197.67
16762,65,2025-07-20,Misc,77914.98
16763,52,2025-01-10,Security,33651.0
16764,108,2024-08-13,Utilities,65440.47
16765,79,2024-10-24,Security,45401.77
16766,96,2024-03-03,Marketing,68361.69
16767,104,2025-08-13,Misc,87851.87
16768,38,2024-08-15,Rent,151274.65
16769,59,2025-07-07,Marketing,117856.81
16770,151,2025-06-13,Marketing,49972.56
16771,6,2024-03-04,Security,188662.41
16772,56,2024-05-18,Security,88519.01
16773,39,2024-06-22,Marketing,112772.96
16774,78,2024-12-07,Security,147147.42
16775,139,2024-10-17,Security,125169.66
16776,133,2025-04-23,Marketing,62077.83
16777,114,2024-05-01,Security,107569.63
16778,107,2024-04-09,Utilities,49921.0
16779,127,2024-09-10,Maintenance,15818.83
16780,51,2024-04-09,Rent,64352.35
16781,37,2025-01-06,Marketing,37315.19
16782,138,2024-11-04,Security,135974.08
16783,135,2024-03-29,Misc,93059.26
16784,108,2024-02-21,Security,174769.32
16785,115,2025-05-10,Misc,74365.21
16786,25,2024-02-26,Misc,89734.09
16787,126,2025-07-19,Security,166484.19
16788,106,2025-08-26,Maintenance,54599.52
16789,120,2025-06-02,Maintenance,149334.32
16790,52,2024-01-10,Rent,46074.86
16791,19,2025-03-07,Utilities,22666.41
16792,175,2025-04-04,Utilities,155722.01
16793,144,2024-07-03,Maintenance,74464.05
16794,76,2025-02-25,Marketing,112107.7
16795,142,2024-10-21,Utilities,106724.9
16796,9,2025-01-12,Security,174481.29
16797,39,2025-05-13,Rent,56701.43
16798,25,2025-05-23,Rent,96113.94
16799,18,2024-11-15,Rent,77612.37
16800,133,2024-12-02,Rent,84599.78
16801,176,2024-03-29,Marketing,187692.23
16802,185,2024-08-11,Utilities,45412.09
16803,135,2025-07-16,Marketing,111885.61
16804,66,2024-04-23,Security,76717.2
16805,62,2024-09-30,Misc,37643.57
16806,140,2024-02-26,Utilities,161755.71
16807,141,2025-08-04,Utilities,158956.93
16808,134,2025-04-05,Rent,166524.86
16809,90,2025-01-26,Security,15484.33
16810,169,2024-10-10,Security,168485.88
16811,98,2024-04-13,Rent,73883.1
16812,2,2024-08-13,Misc,191515.34
16813,166,2025-04-07,Marketing,5895.98
16814,110,2025-03-14,Rent,105945.85
16815,173,2024-05-29,Rent,7083.37
16816,74,2024-06-12,Misc,125772.1
16817,47,2025-07-10,Misc,148190.43
16818,104,2025-03-07,Misc,119700.25
16819,35,2024-11-12,Misc,170567.93
16820,1,2024-05-11,Marketing,63088.97
16821,80,2025-08-26,Security,31556.49
16822,48,2024-10-24,Maintenance,24774.32
16823,189,2025-08-19,Utilities,154522.41
16824,41,2025-06-26,Maintenance,190422.8
16825,63,2025-06-01,Maintenance,130537.37
16826,73,2025-06-30,Utilities,195238.78
16827,21,2024-11-14,Utilities,191735.24
16828,69,2025-01-23,Misc,182592.25
16829,17,2025-04-09,Rent,83434.83
16830,62,2024-07-24,Utilities,135002.65
16831,157,2024-04-06,Security,127178.31
16832,166,2024-08-21,Utilities,114086.22
16833,178,2024-03-15,Marketing,164370.21
16834,17,2025-03-10,Marketing,145890.7
16835,162,2025-01-10,Marketing,84873.85
16836,170,2024-05-05,Misc,142526.36
16837,187,2024-08-21,Maintenance,173374.91
16838,26,2025-02-20,Security,77082.84
16839,83,2024-12-25,Maintenance,159381.33
16840,131,2025-08-26,Marketing,125048.14
16841,3,2024-06-08,Utilities,77265.53
16842,62,2024-10-15,Rent,145268.41
16843,138,2024-01-28,Maintenance,146575.92
16844,62,2024-05-05,Rent,179535.8
16845,154,2024-12-29,Rent,37312.05
16846,132,2024-11-29,Security,64833.56
16847,133,2025-08-23,Marketing,123037.94
16848,172,2024-12-04,Rent,171205.88
16849,168,2025-07-12,Security,3904.41
16850,197,2025-08-02,Rent,118083.78
16851,183,2025-05-23,Rent,88288.98
16852,152,2025-05-08,Marketing,83392.07
16853,36,2024-12-29,Rent,180099.73
16854,79,2024-01-11,Maintenance,178570.94
16855,152,2024-05-24,Rent,125809.92
16856,20,2025-07-16,Utilities,135334.1
16857,52,2024-02-09,Maintenance,126666.05
16858,2,2025-06-13,Maintenance,187743.71
16859,19,2024-02-11,Misc,194955.1
16860,155,2025-05-27,Marketing,37946.49
16861,47,2024-12-12,Rent,145086.25
16862,76,2024-03-14,Marketing,69265.87
16863,15,2025-07-10,Security,191078.3
16864,186,2025-01-17,Maintenance,136539.99
16865,166,2024-04-10,Marketing,38831.31
16866,166,2025-03-26,Security,180529.69
16867,22,2025-09-11,Utilities,77424.9
16868,156,2024-03-29,Maintenance,80583.6
16869,23,2024-03-25,Rent,57331.12
16870,161,2024-01-24,Utilities,112962.12
16871,4,2025-08-25,Rent,47369.31
16872,134,2024-09-17,Utilities,130958.84
16873,5,2025-03-06,Security,198147.38
16874,167,2025-09-18,Misc,125663.71
16875,28,2025-03-31,Misc,119846.35
16876,94,2024-03-07,Security,75639.38
16877,26,2024-06-13,Utilities,148390.6
16878,96,2024-05-03,Security,65522.38
16879,186,2025-08-02,Maintenance,165875.46
16880,75,2024-09-02,Rent,28883.57
16881,106,2025-09-09,Marketing,150586.44
16882,16,2025-01-20,Security,146020.77
16883,5,2025-07-11,Utilities,174173.79
16884,39,2025-07-31,Utilities,96511.93
16885,147,2024-12-29,Utilities,45199.16
16886,27,2024-01-25,Maintenance,58619.5
16887,99,2025-02-06,Maintenance,65667.81
16888,7,2024-09-17,Security,193466.11
16889,148,2024-03-09,Security,124224.23
16890,18,2024-06-11,Maintenance,18919.4
16891,72,2025-05-24,Misc,189485.74
16892,8,2024-09-06,Security,174201.71
16893,109,2025-01-08,Misc,194812.22
16894,80,2025-04-06,Marketing,136081.06
16895,22,2024-11-24,Security,137106.61
16896,134,2025-09-06,Misc,185271.4
16897,131,2025-05-26,Security,6603.17
16898,138,2024-04-24,Rent,182322.12
16899,68,2025-08-02,Misc,26826.28
16900,16,2024-03-24,Maintenance,82915.69
16901,146,2025-09-22,Utilities,45935.41
16902,35,2024-06-07,Maintenance,170175.75
16903,139,2024-04-15,Rent,185123.15
16904,13,2025-09-26,Marketing,33749.78
16905,118,2025-09-24,Security,196643.88
16906,39,2024-01-14,Misc,81342.21
16907,65,2024-12-09,Rent,57710.29
16908,27,2025-01-28,Rent,77884.51
16909,109,2024-02-15,Utilities,119110.64
16910,117,2025-01-01,Misc,78147.31
16911,38,2024-09-29,Security,7012.07
16912,14,2025-07-10,Security,101343.35
16913,193,2025-07-01,Utilities,126279.44
16914,140,2024-01-17,Rent,184093.41
16915,2,2025-02-24,Security,118302.77
16916,147,2024-08-17,Rent,63501.62
16917,199,2024-07-31,Misc,94356.04
16918,29,2025-09-08,Maintenance,49032.47
16919,162,2024-10-18,Security,168966.86
16920,16,2025-09-24,Rent,139407.72
16921,19,2024-11-03,Utilities,27034.66
16922,173,2025-05-25,Security,4203.31
16923,160,2024-07-07,Maintenance,78952.12
16924,108,2024-04-14,Utilities,122768.34
16925,19,2025-01-19,Security,111751.74
16926,54,2025-04-23,Marketing,145094.25
16927,121,2025-06-19,Utilities,17388.59
16928,58,2025-02-11,Maintenance,103008.41
16929,6,2024-09-16,Maintenance,51132.17
16930,103,2025-07-04,Utilities,70093.23
16931,63,2024-04-28,Misc,198498.98
16932,85,2025-10-01,Security,150322.18
16933,118,2025-06-20,Security,26360.08
16934,81,2024-09-01,Marketing,34063.42
16935,147,2024-04-06,Rent,68775.5
16936,94,2025-02-24,Marketing,57498.88
16937,60,2024-11-14,Utilities,131471.37
16938,15,2024-03-30,Security,185735.34
16939,102,2024-01-09,Utilities,177935.02
16940,141,2024-11-06,Marketing,16576.21
16941,1,2024-05-20,Misc,179058.93
16942,63,2024-01-11,Maintenance,150756.49
16943,148,2025-09-19,Marketing,147920.14
16944,44,2024-09-11,Utilities,15848.82
16945,56,2025-02-22,Utilities,164653.61
16946,19,2025-04-15,Marketing,148808.54
16947,143,2025-01-28,Marketing,113616.87
16948,3,2024-01-30,Security,75176.75
16949,98,2025-09-27,Maintenance,13296.26
16950,101,2024-10-10,Marketing,76435.87
16951,72,2024-01-08,Marketing,108490.49
16952,191,2024-12-27,Security,127515.63
16953,155,2025-09-28,Rent,127611.72
16954,133,2025-09-19,Marketing,74353.25
16955,158,2025-04-13,Utilities,115358.72
16956,93,2025-05-15,Misc,198345.11
16957,40,2024-11-12,Utilities,147896.93
16958,67,2024-11-20,Security,91471.36
16959,114,2025-04-13,Utilities,160897.34
16960,189,2024-12-27,Marketing,192468.55
16961,17,2025-04-01,Utilities,195492.4
16962,82,2025-01-13,Marketing,20202.42
16963,84,2025-05-23,Misc,153878.26
16964,151,2025-06-04,Security,43391.59
16965,25,2024-01-06,Misc,168303.01
16966,33,2025-07-16,Misc,174954.94
16967,1,2024-08-12,Misc,166231.05
16968,169,2024-09-30,Maintenance,190653.23
16969,107,2024-04-16,Rent,73265.5
16970,71,2025-09-19,Utilities,67337.87
16971,68,2024-10-29,Rent,91675.4
16972,130,2025-09-20,Rent,111388.65
16973,182,2024-10-19,Misc,100280.01
16974,129,2025-06-26,Misc,64165.88
16975,61,2025-07-20,Misc,92978.09
16976,178,2025-05-31,Maintenance,157817.11
16977,97,2024-05-18,Maintenance,63602.7
16978,193,2024-05-04,Maintenance,96342.88
16979,98,2025-05-11,Utilities,154453.01
16980,2,2025-01-16,Maintenance,85238.96
16981,48,2025-01-13,Maintenance,164628.19
16982,142,2024-08-24,Utilities,183048.97
16983,28,2025-02-26,Maintenance,96816.46
16984,125,2025-03-25,Security,66215.5
16985,140,2025-02-01,Maintenance,105076.78
16986,104,2025-02-05,Misc,75652.58
16987,95,2025-06-17,Maintenance,139595.03
16988,83,2024-03-28,Maintenance,68849.64
16989,43,2024-09-06,Maintenance,1394.7
16990,118,2024-08-30,Misc,165219.35
16991,29,2025-03-26,Utilities,22918.37
16992,130,2025-04-15,Rent,71990.18
16993,29,2024-12-08,Marketing,178286.02
16994,86,2025-10-01,Utilities,10300.94
16995,68,2024-12-29,Maintenance,6828.09
16996,199,2025-06-04,Marketing,110986.25
16997,95,2025-08-12,Utilities,123012.91
16998,55,2024-02-01,Rent,116751.85
16999,150,2024-07-29,Rent,199083.71
17000,110,2025-04-09,Misc,94064.92
17001,132,2024-01-21,Marketing,58211.36
17002,141,2024-02-12,Security,168124.78
17003,64,2025-04-11,Maintenance,130598.19
17004,72,2025-06-30,Maintenance,109627.33
17005,55,2024-06-04,Rent,170485.19
17006,168,2024-05-02,Utilities,69584.49
17007,32,2025-06-19,Utilities,157483.28
17008,35,2024-03-01,Utilities,158686.63
