summary_date,store_id,total_sales,total_expenses,net_profit
2025-08-01,139,1085088.84,259148.88,825939.96
2025-09-01,139,1158283.09,309532.33,848750.76
2025-10-01,139,1001722.17,704096.44,297625.73
2025-11-01,139,1303915.79,256983.27,1046932.52
2025-12-01,139,1291172.5,505676.09,785496.41
2025-01-01,140,1290468.16,111839.9,1178628.26
2025-02-01,140,1327201.6,492718.49,834483.11
2025-03-01,140,478086.12,222286.28,255799.84
2025-04-01,140,402596.35,583079.34,-180482.99
2025-05-01,140,2307940.37,307879.65,2000060.72
2025-06-01,140,496048.49,620915.48,-124866.99
2025-07-01,140,1373734.66,793567.39,580167.27
2025-08-01,140,932358.8,373345.38,559013.42
2025-09-01,140,958843.54,618024.78,340818.76
2025-10-01,140,393077.79,727093.51,-334015.72
2025-11-01,140,2445887.02,792126.61,1653760.41
2025-12-01,140,1958922.43,477137.5,1481784.93
2025-01-01,141,2495742.68,114674.43,2381068.25
2025-02-01,141,976121.12,527922.81,448198.31
2025-03-01,141,1193934.67,298534.45,895400.22
2025-04-01,141,2061996.79,196699.0,1865297.79
2025-05-01,141,1093285.9,710362.81,382923.09
2025-06-01,141,827071.17,465079.41,361991.76
2025-07-01,141,1742339.35,299464.85,1442874.5
2025-08-01,141,1588966.92,510839.29,1078127.63
2025-09-01,141,2073590.81,772033.81,1301557.0
2025-10-01,141,522512.11,269696.35,252815.76
2025-11-01,141,2299225.68,708973.24,1590252.44
2025-12-01,141,744184.06,750397.06,-6213.0
2025-01-01,142,2038126.7,570065.02,1468061.68
2025-02-01,142,2161898.76,274744.2,1887154.56
2025-03-01,142,2360188.48,723600.15,1636588.33
2025-04-01,142,968221.83,174655.62,793566.21
2025-05-01,142,1964437.28,702803.88,1261633.4
2025-06-01,142,1788871.5,125602.97,1663268.53
2025-07-01,142,474394.24,244285.47,230108.77
2025-08-01,142,659442.59,725390.87,-65948.28
2025-09-01,142,2042100.06,454909.95,1587190.11
2025-10-01,142,374752.24,642918.53,-268166.29
2025-11-01,142,1036274.92,656554.72,379720.2
2025-12-01,142,431998.25,237235.38,194762.87
2025-01-01,143,1358682.91,165509.88,1193173.03
2025-02-01,143,2103304.41,493992.78,1609311.63
2025-03-01,143,935116.02,284364.75,650751.27
2025-04-01,143,2140679.62,578176.58,1562503.04
2025-05-01,143,415754.09,182984.67,232769.42
2025-06-01,143,2495579.59,512284.03,1983295.56
2025-07-01,143,533933.48,391324.3,142609.18
2025-08-01,143,326409.85,272325.42,54084.43
2025-09-01,143,503735.92,519484.83,-15748.91
2025-10-01,143,1945022.82,442130.38,1502892.44
2025-11-01,143,1794578.12,141467.4,1653110.72
2025-12-01,143,1459420.63,459592.25,999828.38
2025-01-01,144,1864915.21,470426.08,1394489.13
2025-02-01,144,1969892.56,490588.76,1479303.8
2025-03-01,144,1509427.06,490943.94,1018483.12
2025-04-01,144,1905008.28,341251.37,1563756.91
2025-05-01,144,1443835.16,717766.48,726068.68
2025-06-01,144,496341.57,592920.19,-96578.62
2025-07-01,144,777251.78,386292.71,390959.07
2025-08-01,144,1245822.96,435353.63,810469.33
2025-09-01,144,376623.57,476058.11,-99434.54
2025-10-01,144,2460935.3,613642.07,1847293.23
2025-11-01,144,1408092.76,405786.22,1002306.54
2025-12-01,144,370216.02,217552.07,152663.95
2025-01-01,145,462359.26,579168.69,-116809.43
2025-02-01,145,2331601.15,533481.62,1798119.53
2025-03-01,145,1808668.8,258984.24,1549684.56
2025-04-01,145,1398094.41,428863.97,969230.44
2025-05-01,145,2258455.45,594753.26,1663702.19
2025-06-01,145,886937.18,599994.91,286942.27
2025-07-01,145,1473968.81,710315.47,763653.34
2025-08-01,145,248651.82,308609.63,-59957.81
2025-09-01,145,821591.65,406808.25,414783.4
2025-10-01,145,678126.12,329236.77,348889.35
2025-11-01,145,1703365.97,596766.19,1106599.78
2025-12-01,145,2267372.36,799713.78,1467658.58
2025-01-01,146,275968.63,677527.13,-401558.5
2025-02-01,146,1275012.92,106160.83,1168852.09
2025-03-01,146,1783721.75,620106.47,1163615.28
2025-04-01,146,285205.65,746826.76,-461621.11
2025-05-01,146,729875.75,617924.4,111951.35
2025-06-01,146,2245152.64,703527.89,1541624.75
2025-07-01,146,1237250.92,170397.59,1066853.33
2025-08-01,146,1798679.7,670471.91,1128207.79
2025-09-01,146,477145.39,476022.91,1122.48
2025-10-01,146,1629606.69,654388.17,975218.52
2025-11-01,146,1778350.11,640845.79,1137504.32
2025-12-01,146,1307547.57,608522.89,699024.68
2025-01-01,147,1862751.48,294557.01,1568194.47
2025-02-01,147,1595961.09,778730.04,817231.05
2025-03-01,147,1003446.03,477814.94,525631.09
2025-04-01,147,2150708.87,200695.9,1950012.97
2025-05-01,147,837132.32,365006.71,472125.61
2025-06-01,147,910734.34,389384.29,521350.05
2025-07-01,147,1576103.54,169568.83,1406534.71
2025-08-01,147,1453845.35,470306.83,983538.52
2025-09-01,147,2464446.83,424940.64,2039506.19
2025-10-01,147,682607.48,359418.68,323188.8
2025-11-01,147,1048118.58,489400.03,558718.55
2025-12-01,147,1269800.22,278324.91,991475.31
2025-01-01,148,1264361.28,700957.19,563404.09
2025-02-01,148,629306.94,309147.71,320159.23
2025-03-01,148,933052.86,745979.52,187073.34
2025-04-01,148,2117355.97,424725.44,1692630.53
2025-05-01,148,2178785.72,738286.23,1440499.49
2025-06-01,148,1651208.32,260798.37,1390409.95
2025-07-01,148,990381.01,660299.22,330081.79
2025-08-01,148,1815026.3,390778.35,1424247.95
2025-09-01,148,2084909.4,408866.57,1676042.83
2025-10-01,148,1123589.05,121318.91,1002270.14
2025-11-01,148,809944.09,315708.33,494235.76
2025-12-01,148,717373.42,797946.4,-80572.98
2025-01-01,149,1069213.22,508418.92,560794.3
2025-02-01,149,2079222.77,681997.51,1397225.26
2025-03-01,149,1020791.24,738208.86,282582.38
2025-04-01,149,2483593.0,642628.02,1840964.98
2025-05-01,149,1561073.01,775719.51,785353.5
2025-06-01,149,1395609.27,512865.75,882743.52
2025-07-01,149,1404128.77,245353.58,1158775.19
2025-08-01,149,629029.66,782805.71,-153776.05
2025-09-01,149,2491598.09,492915.59,1998682.5
2025-10-01,149,239059.8,638161.61,-399101.81
2025-11-01,149,983841.17,429903.46,553937.71
2025-12-01,149,515206.64,103422.73,411783.91
2025-01-01,150,924206.08,294324.63,629881.45
2025-02-01,150,229642.55,242022.53,-12379.98
2025-03-01,150,639485.94,660715.87,-21229.93
2025-04-01,150,808768.1,471607.13,337160.97
2025-05-01,150,2002032.35,764215.06,1237817.29
2025-06-01,150,1947263.33,265435.44,1681827.89
2025-07-01,150,1836241.06,758365.42,1077875.64
2025-08-01,150,344925.01,520883.74,-175958.73
2025-09-01,150,1509340.57,118228.76,1391111.81
2025-10-01,150,564721.39,472627.01,92094.38
2025-11-01,150,2400214.12,165371.33,2234842.79
2025-12-01,150,2026949.7,324991.49,1701958.21
2025-01-01,151,517606.73,166894.33,350712.4
2025-02-01,151,212282.72,295457.03,-83174.31
2025-03-01,151,1329593.43,438867.25,890726.18
2025-04-01,151,513417.44,571654.14,-58236.7
2025-05-01,151,221723.91,279156.42,-57432.51
2025-06-01,151,247547.42,630781.64,-383234.22
2025-07-01,151,2053113.7,547952.96,1505160.74
2025-08-01,151,2401810.61,790779.96,1611030.65
2025-09-01,151,1841166.9,161133.09,1680033.81
2025-10-01,151,2441312.56,672683.33,1768629.23
2025-11-01,151,604656.91,726021.56,-121364.65
2025-12-01,151,2018839.08,369509.06,1649330.02
2025-01-01,152,891161.9,751677.49,139484.41
2025-02-01,152,2257337.28,295299.43,1962037.85
2025-03-01,152,626896.82,387966.73,238930.09
2025-04-01,152,2155804.15,152841.13,2002963.02
2025-05-01,152,1087501.83,355223.69,732278.14
2025-06-01,152,439021.72,676048.83,-237027.11
2025-07-01,152,237559.16,371755.79,-134196.63
2025-08-01,152,1559071.38,492937.17,1066134.21
2025-09-01,152,646906.46,540045.56,106860.9
2025-10-01,152,222779.67,734570.38,-511790.71
2025-11-01,152,1285244.43,614338.16,670906.27
2025-12-01,152,545821.19,496469.21,49351.98
2025-01-01,153,1284511.73,600150.18,684361.55
2025-02-01,153,1722725.15,293925.78,1428799.37
2025-03-01,153,2380897.11,188910.45,2191986.66
2025-04-01,153,802970.26,538280.62,264689.64
2025-05-01,153,1925932.89,490880.62,1435052.27
2025-06-01,153,1946519.94,653724.48,1292795.46
2025-07-01,153,621761.1,662779.63,-41018.53
2025-08-01,153,1678959.96,438540.73,1240419.23
2025-09-01,153,1836834.23,779785.3,1057048.93
2025-10-01,153,700921.06,321765.96,379155.1
2025-11-01,153,882797.91,732562.92,150234.99
2025-12-01,153,1242597.27,288805.88,953791.39
2025-01-01,154,2186635.89,458571.9,1728063.99
2025-02-01,154,2074163.62,375901.99,1698261.63
2025-03-01,154,447435.93,167349.41,280086.52
2025-04-01,154,425966.76,129463.27,296503.49
2025-05-01,154,2079514.13,737771.64,1341742.49
2025-06-01,154,1497470.84,329887.3,1167583.54
2025-07-01,154,653336.71,647715.02,5621.69
2025-08-01,154,1876694.68,447566.96,1429127.72
2025-09-01,154,2067128.03,684592.86,1382535.17
2025-10-01,154,975714.34,128815.77,846898.57
2025-11-01,154,2381730.26,581659.51,1800070.75
2025-12-01,154,2372044.83,603746.8,1768298.03
2025-01-01,155,1939543.57,259145.7,1680397.87
2025-02-01,155,1214236.93,615113.87,599123.06
2025-03-01,155,1215638.58,283669.32,931969.26
2025-04-01,155,816916.59,435756.18,381160.41
2025-05-01,155,1059727.75,359238.01,700489.74
2025-06-01,155,923178.86,338519.82,584659.04
2025-07-01,155,1971476.4,435124.32,1536352.08
2025-08-01,155,1075332.23,231814.09,843518.14
2025-09-01,155,2137524.18,596846.44,1540677.74
2025-10-01,155,1066371.39,590673.84,475697.55
2025-11-01,155,295693.29,577301.21,-281607.92
2025-12-01,155,1057397.07,714116.17,343280.9
2025-01-01,156,290159.37,516623.35,-226463.98
2025-02-01,156,371790.09,545380.78,-173590.69
2025-03-01,156,2037392.79,624209.11,1413183.68
2025-04-01,156,321197.04,369680.05,-48483.01
2025-05-01,156,363135.78,228128.49,135007.29
2025-06-01,156,766640.78,592670.71,173970.07
2025-07-01,156,881859.28,184300.34,697558.94
2025-08-01,156,1905295.25,509698.61,1395596.64
2025-09-01,156,1532226.7,440138.54,1092088.16
2025-10-01,156,2110210.01,756562.03,1353647.98
2025-11-01,156,1711630.37,293625.76,1418004.61
2025-12-01,156,632443.79,119990.89,512452.9
2025-01-01,157,2200783.62,215229.59,1985554.03
2025-02-01,157,1023600.8,110288.59,913312.21
2025-03-01,157,2363093.66,610193.27,1752900.39
2025-04-01,157,636295.59,750657.41,-114361.82
2025-05-01,157,2313946.87,333634.36,1980312.51
2025-06-01,157,486073.17,772225.96,-286152.79
2025-07-01,157,1620658.2,143258.17,1477400.03
2025-08-01,157,1307627.03,282962.4,1024664.63
2025-09-01,157,942470.2,468673.49,473796.71
2025-10-01,157,1043524.16,745583.41,297940.75
2025-11-01,157,716513.42,602931.49,113581.93
2025-12-01,157,820993.11,671922.99,149070.12
2025-01-01,158,1927862.27,492893.56,1434968.71
2025-02-01,158,575869.83,756745.22,-180875.39
2025-03-01,158,1994736.98,430668.57,1564068.41
2025-04-01,158,1077032.44,148095.08,928937.36
2025-05-01,158,2227206.03,211680.63,2015525.4
2025-06-01,158,1702440.51,671570.53,1030869.98
2025-07-01,158,2426187.38,231075.9,2195111.48
2025-08-01,158,1781300.35,739747.45,1041552.9
2025-09-01,158,1903963.47,773934.83,1130028.64
2025-10-01,158,1041527.64,500108.24,541419.4
2025-11-01,158,1411220.11,506028.62,905191.49
2025-12-01,158,1096040.44,380000.12,716040.32
2025-01-01,159,1372602.46,750479.7,622122.76
2025-02-01,159,679439.85,445303.05,234136.8
2025-03-01,159,2359543.2,457592.2,1901951.0
2025-04-01,159,1124924.33,410470.01,714454.32
2025-05-01,159,958041.38,369229.7,588811.68
2025-06-01,159,1215930.2,675775.61,540154.59
2025-07-01,159,341556.56,678207.01,-336650.45
2025-08-01,159,1891186.38,603218.46,1287967.92
2025-09-01,159,605548.84,258274.6,347274.24
2025-10-01,159,1655482.9,612852.69,1042630.21
2025-11-01,159,689022.58,284127.24,404895.34
2025-12-01,159,440594.96,559556.77,-118961.81
2025-01-01,160,2353913.19,425958.78,1927954.41
2025-02-01,160,2464065.54,636749.85,1827315.69
2025-03-01,160,1254508.3,332600.62,921907.68
2025-04-01,160,747147.95,681938.89,65209.06
2025-05-01,160,1191019.04,489475.27,701543.77
2025-06-01,160,2058221.44,400783.08,1657438.36
2025-07-01,160,2136704.11,139532.99,1997171.12
2025-08-01,160,417848.88,758328.34,-340479.46
2025-09-01,160,280178.6,177285.99,102892.61
2025-10-01,160,799006.38,339490.31,459516.07
2025-11-01,160,1611652.14,460534.64,1151117.5
2025-12-01,160,1326347.35,287398.78,1038948.57
2025-01-01,161,997383.59,257143.81,740239.78
2025-02-01,161,1559545.47,191139.86,1368405.61
2025-03-01,161,1442801.27,170703.89,1272097.38
2025-04-01,161,1138916.13,513465.19,625450.94
2025-05-01,161,1597034.76,254999.85,1342034.91
2025-06-01,161,313081.03,337583.25,-24502.22
2025-07-01,161,2275996.32,686125.96,1589870.36
2025-08-01,161,1893767.77,240112.46,1653655.31
2025-09-01,161,1872098.62,528449.49,1343649.13
2025-10-01,161,1945529.86,644300.74,1301229.12
2025-11-01,161,1375641.68,680636.73,695004.95
2025-12-01,161,1775136.06,228390.98,1546745.08
2025-01-01,162,1939760.65,165452.38,1774308.27
2025-02-01,162,417695.24,508685.01,-90989.77
2025-03-01,162,1066373.83,492030.41,574343.42
2025-04-01,162,2324523.0,628563.54,1695959.46
2025-05-01,162,1866244.42,775990.71,1090253.71
2025-06-01,162,485096.61,433190.9,51905.71
2025-07-01,162,1984182.5,559324.02,1424858.48
2025-08-01,162,1021837.88,254354.9,767482.98
2025-09-01,162,807018.63,623324.79,183693.84
2025-10-01,162,334234.88,620399.73,-286164.85
2025-11-01,162,1580449.24,565329.0,1015120.24
2025-12-01,162,1306249.98,141100.05,1165149.93
2025-01-01,163,308975.14,250494.67,58480.47
2025-02-01,163,824471.38,219143.37,605328.01
2025-03-01,163,292550.87,162145.05,130405.82
2025-04-01,163,1651360.53,174013.97,1477346.56
2025-05-01,163,1063723.06,627160.7,436562.36
2025-06-01,163,424159.27,414553.26,9606.01
2025-07-01,163,1921164.59,774826.02,1146338.57
2025-08-01,163,377164.3,108279.77,268884.53
2025-09-01,163,2175489.65,434489.23,1741000.42
2025-10-01,163,405359.72,677879.58,-272519.86
2025-11-01,163,1811830.35,257144.1,1554686.25
2025-12-01,163,1356333.12,608151.79,748181.33
2025-01-01,164,1652418.97,390858.53,1261560.44
2025-02-01,164,1052661.49,679299.69,373361.8
2025-03-01,164,262062.91,363158.68,-101095.77
2025-04-01,164,1490106.07,120342.63,1369763.44
2025-05-01,164,1078909.64,332587.3,746322.34
2025-06-01,164,1315639.29,200962.35,1114676.94
2025-07-01,164,1701417.34,582313.27,1119104.07
2025-08-01,164,1007020.51,338856.17,668164.34
2025-09-01,164,2196920.41,595197.02,1601723.39
2025-10-01,164,1627962.39,495581.13,1132381.26
2025-11-01,164,1859190.96,100258.71,1758932.25
2025-12-01,164,2103675.16,718173.84,1385501.32
2025-01-01,165,1917308.63,334999.26,1582309.37
2025-02-01,165,1608445.23,407521.29,1200923.94
2025-03-01,165,1233968.7,798668.69,435300.01
2025-04-01,165,535561.16,572892.57,-37331.41
2025-05-01,165,1422399.75,145861.71,1276538.04
2025-06-01,165,1311029.77,432838.06,878191.71
2025-07-01,165,272598.33,138949.26,133649.07
2025-08-01,165,1133905.31,154841.43,979063.88
2025-09-01,165,1745299.77,276532.48,1468767.29
2025-10-01,165,231970.87,174334.1,57636.77
2025-11-01,165,2459762.0,526024.1,1933737.9
2025-12-01,165,1370337.85,569845.38,800492.47
2025-01-01,166,766618.22,555362.76,211255.46
2025-02-01,166,1806532.85,154832.04,1651700.81
2025-03-01,166,377831.14,110460.33,267370.81
2025-04-01,166,2227150.35,250456.2,1976694.15
2025-05-01,166,832286.9,424198.78,408088.12
2025-06-01,166,416833.81,762150.93,-345317.12
2025-07-01,166,597242.02,167838.31,429403.71
2025-08-01,166,1515055.46,364953.19,1150102.27
2025-09-01,166,1854589.15,137909.91,1716679.24
2025-10-01,166,1882348.97,300233.65,1582115.32
2025-11-01,166,1597670.31,203235.12,1394435.19
2025-12-01,166,2296082.54,484848.61,1811233.93
2025-01-01,167,1527712.01,410270.07,1117441.94
2025-02-01,167,1195018.62,501844.83,693173.79
2025-03-01,167,1202940.33,225916.66,977023.67
2025-04-01,167,615649.13,343831.32,271817.81
2025-05-01,167,2440260.54,767070.89,1673189.65
2025-06-01,167,2357500.45,788926.44,1568574.01
2025-07-01,167,768761.37,334561.51,434199.86
2025-08-01,167,1720286.87,194750.92,1525535.95
2025-09-01,167,481536.91,138582.0,342954.91
2025-10-01,167,1803847.32,624714.34,1179132.98
2025-11-01,167,1978059.54,248109.41,1729950.13
2025-12-01,167,1940328.26,296626.16,1643702.1
2025-01-01,168,435780.39,275153.07,160627.32
2025-02-01,168,1465741.63,360082.66,1105658.97
2025-03-01,168,236236.9,238019.55,-1782.65
2025-04-01,168,1857653.66,398051.36,1459602.3
2025-05-01,168,1768013.26,691825.23,1076188.03
2025-06-01,168,1172549.61,754457.02,418092.59
2025-07-01,168,1100961.04,364919.6,736041.44
2025-08-01,168,1062286.54,626539.81,435746.73
2025-09-01,168,747758.99,114998.2,632760.79
2025-10-01,168,473467.62,424540.36,48927.26
2025-11-01,168,1717302.95,542964.6,1174338.35
2025-12-01,168,1247126.88,168405.72,1078721.16
2025-01-01,169,1129612.02,444801.12,684810.9
2025-02-01,169,802755.31,583621.74,219133.57
2025-03-01,169,884196.09,532920.94,351275.15
2025-04-01,169,1183406.15,455630.33,727775.82
2025-05-01,169,1305397.38,147877.39,1157519.99
2025-06-01,169,1856275.84,485986.28,1370289.56
2025-07-01,169,1766524.29,551432.31,1215091.98
2025-08-01,169,2093428.49,222682.45,1870746.04
2025-09-01,169,491752.14,352682.46,139069.68
2025-10-01,169,560248.58,572606.66,-12358.08
2025-11-01,169,2336038.82,657991.4,1678047.42
2025-12-01,169,629405.7,659445.94,-30040.24
2025-01-01,170,1432932.18,439317.03,993615.15
2025-02-01,170,788771.93,542814.04,245957.89
2025-03-01,170,1367787.8,704648.48,663139.32
2025-04-01,170,1270084.08,618399.72,651684.36
2025-05-01,170,832544.26,111821.15,720723.11
2025-06-01,170,2009368.92,422226.79,1587142.13
2025-07-01,170,1459375.87,580132.94,879242.93
2025-08-01,170,2104822.84,380680.15,1724142.69
2025-09-01,170,2090475.04,746547.81,1343927.23
2025-10-01,170,2120636.7,765536.39,1355100.31
2025-11-01,170,2067357.95,777143.9,1290214.05
2025-12-01,170,1957278.8,531053.71,1426225.09
2025-01-01,171,257324.28,579748.41,-322424.13
2025-02-01,171,337380.29,659995.96,-322615.67
2025-03-01,171,1918305.7,365670.72,1552634.98
2025-04-01,171,438377.93,519018.46,-80640.53
2025-05-01,171,2458151.63,181917.3,2276234.33
2025-06-01,171,1841545.16,727315.39,1114229.77
2025-07-01,171,1628275.25,517884.99,1110390.26
2025-08-01,171,1396623.56,481396.52,915227.04
2025-09-01,171,403847.14,685419.16,-281572.02
2025-10-01,171,800942.72,296416.26,504526.46
2025-11-01,171,1431746.46,283050.29,1148696.17
2025-12-01,171,1951940.76,223522.63,1728418.13
2025-01-01,172,1985173.94,550758.03,1434415.91
2025-02-01,172,1385129.04,547214.45,837914.59
2025-03-01,172,2094801.58,580188.83,1514612.75
2025-04-01,172,1659737.48,544698.53,1115038.95
2025-05-01,172,2345747.8,214012.52,2131735.28
2025-06-01,172,1221916.03,387698.41,834217.62
2025-07-01,172,1071784.99,696947.13,374837.86
2025-08-01,172,1514017.22,474331.05,1039686.17
2025-09-01,172,2332746.58,654294.85,1678451.73
2025-10-01,172,2157121.7,233634.85,1923486.85
2025-11-01,172,2266686.16,250585.13,2016101.03
2025-12-01,172,1049336.73,142081.18,907255.55
2025-01-01,173,374273.24,469073.54,-94800.3
2025-02-01,173,1022106.11,611837.3,410268.81
2025-03-01,173,2213780.73,695177.74,1518602.99
2025-04-01,173,984240.16,419926.92,564313.24
2025-05-01,173,416150.57,106472.52,309678.05
2025-06-01,173,963286.89,734131.86,229155.03
2025-07-01,173,848868.24,473391.1,375477.14
2025-08-01,173,1818912.46,339245.48,1479666.98
2025-09-01,173,1598847.65,717610.29,881237.36
2025-10-01,173,1784551.89,185500.23,1599051.66
2025-11-01,173,1517699.48,447492.61,1070206.87
2025-12-01,173,1778664.6,588594.77,1190069.83
2025-01-01,174,2390164.08,428873.78,1961290.3
2025-02-01,174,1706589.07,546708.69,1159880.38
2025-03-01,174,1212168.0,574350.93,637817.07
2025-04-01,174,315775.09,297976.93,17798.16
2025-05-01,174,1806178.58,416791.09,1389387.49
2025-06-01,174,2100676.09,133219.95,1967456.14
2025-07-01,174,1015733.37,741193.43,274539.94
2025-08-01,174,1500996.77,544279.13,956717.64
2025-09-01,174,1422617.2,709730.11,712887.09
2025-10-01,174,2225069.18,728094.59,1496974.59
2025-11-01,174,1180023.64,251091.66,928931.98
2025-12-01,174,1387863.3,773187.29,614676.01
2025-01-01,175,1708292.82,268648.12,1439644.7
2025-02-01,175,246278.17,597748.1,-351469.93
2025-03-01,175,1627892.06,127472.99,1500419.07
2025-04-01,175,935160.67,421874.73,513285.94
2025-05-01,175,1017141.49,349010.33,668131.16
2025-06-01,175,1309530.35,483742.41,825787.94
2025-07-01,175,1240938.54,596687.13,644251.41
2025-08-01,175,580012.59,757158.16,-177145.57
2025-09-01,175,2111245.2,103106.92,2008138.28
2025-10-01,175,1149963.31,359946.57,790016.74
2025-11-01,175,1857613.75,640501.92,1217111.83
2025-12-01,175,785601.0,365642.87,419958.13
2025-01-01,176,289052.65,203123.88,85928.77
2025-02-01,176,2129135.75,760088.27,1369047.48
2025-03-01,176,2220377.03,419576.03,1800801.0
2025-04-01,176,1689668.15,425479.53,1264188.62
2025-05-01,176,1701381.64,762031.44,939350.2
2025-06-01,176,2061153.25,463518.08,1597635.17
2025-07-01,176,242898.02,539230.4,-296332.38
2025-08-01,176,2420160.34,656147.0,1764013.34
2025-09-01,176,1918792.6,190299.93,1728492.67
2025-10-01,176,1798798.79,786388.41,1012410.38
2025-11-01,176,701745.27,761393.77,-59648.5
2025-12-01,176,394620.36,556704.51,-162084.15
2025-01-01,177,1632467.64,507240.84,1125226.8
2025-02-01,177,2047138.09,732196.67,1314941.42
2025-03-01,177,1256291.03,361904.86,894386.17
2025-04-01,177,1947915.27,574271.35,1373643.92
2025-05-01,177,1306057.65,758856.07,547201.58
2025-06-01,177,569418.74,628524.2,-59105.46
2025-07-01,177,1988620.67,149278.18,1839342.49
2025-08-01,177,447071.99,709187.7,-262115.71
2025-09-01,177,2260325.13,363971.47,1896353.66
2025-10-01,177,2105785.38,307699.43,1798085.95
2025-11-01,177,2022124.6,682177.93,1339946.67
2025-12-01,177,2439853.01,758665.75,1681187.26
2025-01-01,178,685012.5,229565.87,455446.63
2025-02-01,178,417871.95,739286.1,-321414.15
2025-03-01,178,427483.61,362089.37,65394.24
2025-04-01,178,761995.35,350088.88,411906.47
2025-05-01,178,2096728.85,791080.83,1305648.02
2025-06-01,178,2304630.11,108454.44,2196175.67
2025-07-01,178,966993.46,202371.73,764621.73
2025-08-01,178,2203749.68,791060.6,1412689.08
2025-09-01,178,2067776.44,617021.14,1450755.3
2025-10-01,178,686044.83,658083.47,27961.36
2025-11-01,178,1546285.58,454028.97,1092256.61
2025-12-01,178,2275103.19,583194.12,1691909.07
2025-01-01,179,2233248.22,247354.94,1985893.28
2025-02-01,179,2165287.06,596289.38,1568997.68
2025-03-01,179,276072.1,425508.94,-149436.84
2025-04-01,179,2317499.44,531376.86,1786122.58
2025-05-01,179,1557148.74,373035.92,1184112.82
2025-06-01,179,1279960.98,675160.72,604800.26
2025-07-01,179,616232.57,347150.19,269082.38
2025-08-01,179,1493479.03,342526.83,1150952.2
2025-09-01,179,826954.06,264625.27,562328.79
2025-10-01,179,513443.87,674033.28,-160589.41
2025-11-01,179,839327.75,278482.56,560845.19
2025-12-01,179,2440762.25,673776.21,1766986.04
2025-01-01,180,1553511.64,120242.51,1433269.13
2025-02-01,180,2158877.72,524739.62,1634138.1
2025-03-01,180,1093957.67,500650.88,593306.79
2025-04-01,180,647441.1,599417.5,48023.6
2025-05-01,180,1666488.53,171909.32,1494579.21
2025-06-01,180,1957428.95,339182.08,1618246.87
2025-07-01,180,1776714.34,136758.98,1639955.36
2025-08-01,180,1232408.17,335488.56,896919.61
2025-09-01,180,1533218.97,474773.66,1058445.31
2025-10-01,180,204603.23,584529.66,-379926.43
2025-11-01,180,816328.78,397347.1,418981.68
2025-12-01,180,1100496.53,761885.85,338610.68
2025-01-01,181,251242.68,235783.6,15459.08
2025-02-01,181,1483947.91,377227.45,1106720.46
2025-03-01,181,516246.22,503432.96,12813.26
2025-04-01,181,615387.45,161276.77,454110.68
2025-05-01,181,2198431.59,619346.41,1579085.18
2025-06-01,181,1179751.29,312027.83,867723.46
2025-07-01,181,212376.98,526031.44,-313654.46
2025-08-01,181,2168973.86,132025.97,2036947.89
2025-09-01,181,2376350.46,482683.19,1893667.27
2025-10-01,181,908997.45,769923.85,139073.6
2025-11-01,181,2388537.79,138695.44,2249842.35
2025-12-01,181,697112.72,101807.45,595305.27
2025-01-01,182,1167190.11,290158.84,877031.27
2025-02-01,182,773505.84,516075.57,257430.27
2025-03-01,182,1599370.34,662568.63,936801.71
2025-04-01,182,472788.89,495559.82,-22770.93
2025-05-01,182,733325.43,367652.07,365673.36
2025-06-01,182,1701731.84,499636.9,1202094.94
2025-07-01,182,830874.84,187379.27,643495.57
2025-08-01,182,1050340.49,428370.91,621969.58
2025-09-01,182,1276436.8,171000.33,1105436.47
2025-10-01,182,1091225.4,356869.93,734355.47
2025-11-01,182,1587347.23,181885.29,1405461.94
2025-12-01,182,296174.06,686952.34,-390778.28
2025-01-01,183,287563.02,393087.51,-105524.49
2025-02-01,183,2006013.65,737910.28,1268103.37
2025-03-01,183,1423938.31,758722.01,665216.3
2025-04-01,183,1233293.26,253519.27,979773.99
2025-05-01,183,444383.7,236205.55,208178.15
2025-06-01,183,1015804.24,375199.33,640604.91
2025-07-01,183,1159098.02,367376.99,791721.03
2025-08-01,183,2310642.22,156565.92,2154076.3
2025-09-01,183,2129510.86,319678.49,1809832.37
2025-10-01,183,909721.23,458845.09,450876.14
2025-11-01,183,1440851.57,190396.63,1250454.94
2025-12-01,183,333778.67,181097.48,152681.19
2025-01-01,184,770367.55,385501.89,384865.66
2025-02-01,184,2409118.43,119915.17,2289203.26
2025-03-01,184,1789075.18,406918.13,1382157.05
2025-04-01,184,1121830.97,373634.81,748196.16
2025-05-01,184,282143.33,360418.59,-78275.26
2025-06-01,184,2102166.88,315406.36,1786760.52
2025-07-01,184,1263856.23,703372.99,560483.24
2025-08-01,184,1966513.36,452561.5,1513951.86
2025-09-01,184,1735849.45,181095.04,1554754.41
2025-10-01,184,1313258.47,768666.16,544592.31
2025-11-01,184,819040.46,280463.1,538577.36
2025-12-01,184,909096.15,406874.39,502221.76
2025-01-01,185,1311064.49,106249.27,1204815.22
2025-02-01,185,1947903.92,324955.77,1622948.15
2025-03-01,185,2239705.31,219394.77,2020310.54
2025-04-01,185,1884580.48,741048.76,1143531.72
2025-05-01,185,2478998.06,560163.67,1918834.39
2025-06-01,185,1387198.35,199773.45,1187424.9
2025-07-01,185,1229702.7,775430.84,454271.86
2025-08-01,185,680340.46,316519.71,363820.75
