redemption_id,customer_id,reward_name,points_redeemed,redemption_date
8419,27,Gift Card $50,5000,2024-06-05
8420,11444,Free Shipping Voucher,200,2024-12-21
8421,45475,Product Discount,500,2026-01-30
8422,23337,Gift Card $50,5000,2026-01-26
8423,29916,Free Shipping Voucher,200,2026-01-06
8424,7487,Gift Card $50,5000,2024-03-31
8425,8500,Gift Card $50,5000,2024-07-11
8426,8609,Gift Card $10,1000,2026-01-03
8427,35712,Product Discount,500,2025-04-20
8428,1769,Gift Card $50,5000,2025-10-25
8429,36580,Gift Card $50,5000,2024-06-22
8430,35867,Gift Card $50,5000,2026-01-31
8431,10586,Gift Card $10,1000,2025-11-01
8432,40386,Product Discount,500,2024-04-01
8433,32428,Gift Card $10,1000,2025-11-30
8434,39442,Gift Card $10,1000,2025-07-16
8435,27308,Product Discount,500,2024-03-14
8436,6692,Gift Card $50,5000,2025-11-29
8437,46582,Product Discount,500,2024-12-31
8438,20385,Free Shipping Voucher,200,2025-09-02
8439,34223,Gift Card $10,1000,2025-01-08
8440,43673,Product Discount,500,2025-07-24
8441,34017,Product Discount,500,2026-02-15
8442,12172,Gift Card $10,1000,2024-07-22
8443,20463,Product Discount,500,2024-06-23
8444,3447,Gift Card $50,5000,2024-05-04
8445,21425,Gift Card $10,1000,2025-02-05
8446,19403,Gift Card $10,1000,2025-08-20
8447,11702,Gift Card $50,5000,2024-08-31
8448,30276,Free Shipping Voucher,200,2025-04-22
8449,884,Gift Card $10,1000,2024-07-26
8450,30,Product Discount,500,2024-02-29
8451,31311,Product Discount,500,2024-11-30
8452,43065,Gift Card $10,1000,2025-05-10
8453,37567,Product Discount,500,2025-08-11
8454,39543,Gift Card $10,1000,2025-03-02
8455,7658,Gift Card $10,1000,2024-08-13
8456,42379,Product Discount,500,2025-07-02
8457,1933,Gift Card $10,1000,2024-12-18
8458,20845,Free Shipping Voucher,200,2024-07-28
8459,24219,Free Shipping Voucher,200,2026-01-04
8460,31017,Gift Card $50,5000,2025-02-18
8461,41297,Gift Card $50,5000,2024-02-29
8462,25833,Gift Card $50,5000,2025-08-07
8463,20673,Product Discount,500,2025-05-18
8464,23640,Gift Card $50,5000,2024-10-07
8465,22081,Product Discount,500,2024-07-26
8466,43225,Product Discount,500,2024-05-24
8467,14025,Product Discount,500,2025-07-28
8468,16135,Product Discount,500,2024-05-22
8469,16502,Gift Card $10,1000,2024-09-26
8470,3259,Gift Card $50,5000,2024-12-14
8471,17397,Product Discount,500,2026-02-01
8472,32558,Gift Card $10,1000,2025-11-17
8473,20644,Product Discount,500,2025-03-13
8474,11364,Free Shipping Voucher,200,2025-01-26
8475,9337,Free Shipping Voucher,200,2025-09-16
8476,45915,Gift Card $50,5000,2024-07-22
8477,10504,Gift Card $10,1000,2024-08-30
8478,9641,Product Discount,500,2025-09-24
8479,13454,Gift Card $50,5000,2024-12-02
8480,25261,Gift Card $50,5000,2025-08-31
8481,17957,Gift Card $10,1000,2025-09-30
8482,188,Gift Card $10,1000,2025-11-09
8483,5486,Free Shipping Voucher,200,2026-01-18
8484,19455,Gift Card $10,1000,2024-04-01
8485,14134,Gift Card $10,1000,2024-10-01
8486,47927,Product Discount,500,2025-08-13
8487,11383,Gift Card $10,1000,2025-06-08
8488,46676,Product Discount,500,2025-08-01
8489,8271,Free Shipping Voucher,200,2024-08-09
8490,11799,Product Discount,500,2024-05-28
8491,19696,Product Discount,500,2025-11-13
8492,32662,Gift Card $50,5000,2024-08-16
8493,31897,Free Shipping Voucher,200,2025-02-04
8494,45627,Gift Card $50,5000,2024-08-14
8495,30391,Gift Card $10,1000,2025-06-23
8496,36914,Product Discount,500,2025-06-07
8497,32886,Product Discount,500,2025-12-29
8498,18240,Gift Card $50,5000,2025-01-20
8499,1772,Gift Card $50,5000,2026-02-14
8500,4252,Gift Card $10,1000,2026-01-09
8501,14990,Product Discount,500,2024-12-13
8502,4583,Gift Card $50,5000,2025-12-07
8503,33270,Gift Card $10,1000,2025-07-19
8504,17541,Gift Card $50,5000,2024-07-21
8505,12214,Product Discount,500,2025-04-04
8506,45901,Gift Card $10,1000,2025-08-20
8507,14378,Gift Card $50,5000,2025-01-13
8508,24021,Product Discount,500,2025-11-04
8509,31726,Product Discount,500,2024-12-31
8510,37958,Product Discount,500,2024-12-04
8511,41495,Free Shipping Voucher,200,2026-01-07
8512,5073,Gift Card $10,1000,2026-02-17
8513,3665,Gift Card $50,5000,2025-09-09
8514,31116,Product Discount,500,2024-05-22
8515,45436,Free Shipping Voucher,200,2024-03-01
8516,11965,Gift Card $10,1000,2024-10-02
8517,16236,Gift Card $10,1000,2025-03-10
8518,36445,Free Shipping Voucher,200,2025-08-18
8519,30830,Free Shipping Voucher,200,2025-12-26
8520,30798,Product Discount,500,2025-04-07
8521,46916,Product Discount,500,2025-12-20
8522,27734,Gift Card $50,5000,2025-04-30
8523,45602,Gift Card $10,1000,2025-04-29
8524,10493,Gift Card $50,5000,2026-01-26
8525,11553,Product Discount,500,2024-07-13
8526,47559,Product Discount,500,2025-12-03
8527,41924,Gift Card $10,1000,2025-02-28
8528,24911,Free Shipping Voucher,200,2026-01-11
8529,25391,Product Discount,500,2024-07-20
8530,17277,Free Shipping Voucher,200,2024-11-12
8531,29760,Gift Card $50,5000,2024-05-02
8532,1222,Free Shipping Voucher,200,2025-06-02
8533,27037,Gift Card $50,5000,2024-06-25
8534,35123,Gift Card $10,1000,2024-07-05
8535,2476,Gift Card $10,1000,2025-03-06
8536,40164,Free Shipping Voucher,200,2024-03-10
8537,778,Free Shipping Voucher,200,2024-04-27
8538,13053,Gift Card $50,5000,2024-06-05
8539,930,Gift Card $50,5000,2026-02-16
8540,24794,Product Discount,500,2025-08-24
8541,46455,Gift Card $10,1000,2025-10-01
8542,46110,Free Shipping Voucher,200,2024-03-14
8543,27496,Product Discount,500,2024-12-12
8544,6852,Product Discount,500,2024-03-18
8545,45902,Gift Card $50,5000,2024-05-30
8546,49440,Free Shipping Voucher,200,2024-04-28
8547,9937,Product Discount,500,2024-12-09
8548,14670,Product Discount,500,2026-01-20
8549,28315,Gift Card $50,5000,2025-12-23
8550,7724,Gift Card $10,1000,2024-10-01
8551,41626,Gift Card $10,1000,2024-06-13
8552,7567,Gift Card $50,5000,2025-01-25
8553,30302,Gift Card $50,5000,2025-11-19
8554,44715,Product Discount,500,2025-05-29
8555,45819,Free Shipping Voucher,200,2025-01-01
8556,23650,Product Discount,500,2025-12-05
8557,32576,Gift Card $10,1000,2025-01-27
8558,23379,Product Discount,500,2025-07-01
8559,5826,Gift Card $50,5000,2024-06-22
8560,18761,Free Shipping Voucher,200,2024-05-23
8561,47917,Gift Card $50,5000,2025-05-02
8562,35686,Product Discount,500,2024-08-23
8563,15077,Gift Card $10,1000,2025-11-22
8564,3095,Gift Card $10,1000,2025-05-28
8565,40930,Product Discount,500,2025-08-05
8566,5099,Free Shipping Voucher,200,2025-10-21
8567,6260,Gift Card $50,5000,2025-09-16
8568,49561,Gift Card $50,5000,2025-09-26
8569,41229,Product Discount,500,2026-01-04
8570,393,Free Shipping Voucher,200,2025-02-07
8571,32751,Gift Card $50,5000,2026-02-11
8572,2172,Product Discount,500,2026-01-19
8573,33636,Product Discount,500,2024-11-16
8574,39362,Gift Card $50,5000,2024-04-07
8575,41703,Gift Card $50,5000,2024-10-17
8576,21869,Product Discount,500,2024-09-14
8577,35976,Product Discount,500,2025-02-21
8578,47726,Gift Card $10,1000,2024-07-02
8579,43761,Product Discount,500,2024-05-29
8580,9100,Free Shipping Voucher,200,2024-09-11
8581,14524,Free Shipping Voucher,200,2024-04-15
8582,36762,Gift Card $10,1000,2024-06-21
8583,18939,Gift Card $10,1000,2024-10-08
8584,11817,Product Discount,500,2025-11-15
8585,40531,Free Shipping Voucher,200,2025-01-31
8586,21083,Free Shipping Voucher,200,2024-09-07
8587,36237,Free Shipping Voucher,200,2025-05-31
8588,9745,Free Shipping Voucher,200,2025-03-06
8589,7175,Product Discount,500,2026-02-17
8590,42170,Free Shipping Voucher,200,2024-10-08
8591,15661,Gift Card $50,5000,2026-02-22
8592,4400,Gift Card $10,1000,2024-09-15
8593,32468,Product Discount,500,2025-02-16
8594,41249,Gift Card $50,5000,2024-07-11
8595,7377,Gift Card $50,5000,2024-08-28
8596,44948,Free Shipping Voucher,200,2024-06-12
8597,45647,Product Discount,500,2025-05-15
8598,40571,Gift Card $10,1000,2025-01-06
8599,4289,Gift Card $50,5000,2024-11-17
8600,43510,Gift Card $10,1000,2024-07-04
8601,8981,Gift Card $10,1000,2025-09-14
8602,39926,Product Discount,500,2024-12-07
8603,18135,Gift Card $50,5000,2026-02-22
8604,23507,Free Shipping Voucher,200,2025-07-21
8605,42274,Gift Card $50,5000,2024-02-28
8606,48577,Gift Card $50,5000,2025-09-19
8607,33664,Free Shipping Voucher,200,2025-12-19
8608,48294,Free Shipping Voucher,200,2025-02-03
8609,27821,Gift Card $50,5000,2025-12-10
8610,19910,Product Discount,500,2024-08-17
8611,31490,Gift Card $10,1000,2024-11-19
8612,38362,Gift Card $50,5000,2025-11-18
8613,8310,Gift Card $10,1000,2026-02-25
8614,25033,Gift Card $50,5000,2026-01-26
8615,25530,Gift Card $50,5000,2024-10-28
8616,38092,Gift Card $10,1000,2024-12-20
8617,16218,Gift Card $50,5000,2025-06-25
8618,33177,Product Discount,500,2025-10-19
8619,38678,Product Discount,500,2024-10-01
8620,42749,Product Discount,500,2024-06-17
8621,2890,Gift Card $10,1000,2026-01-07
8622,8270,Product Discount,500,2024-10-20
8623,20266,Gift Card $10,1000,2025-09-20
8624,17240,Product Discount,500,2025-05-27
8625,6889,Product Discount,500,2024-07-09
8626,46246,Product Discount,500,2024-05-10
8627,10915,Gift Card $10,1000,2024-05-31
8628,38200,Gift Card $10,1000,2025-12-27
8629,25617,Gift Card $10,1000,2025-11-01
8630,8119,Product Discount,500,2026-02-08
8631,26171,Gift Card $10,1000,2025-12-06
8632,28250,Gift Card $50,5000,2025-01-26
8633,7405,Free Shipping Voucher,200,2025-09-28
8634,3600,Free Shipping Voucher,200,2024-10-29
8635,1703,Product Discount,500,2025-12-30
8636,14045,Product Discount,500,2025-09-20
8637,2088,Free Shipping Voucher,200,2026-01-23
8638,19557,Gift Card $50,5000,2024-03-29
8639,41204,Gift Card $50,5000,2025-08-09
8640,17261,Product Discount,500,2024-09-25
8641,42823,Gift Card $10,1000,2025-01-17
8642,13917,Gift Card $50,5000,2024-03-13
8643,42018,Free Shipping Voucher,200,2025-05-08
8644,42118,Gift Card $50,5000,2024-07-13
8645,48564,Free Shipping Voucher,200,2024-04-29
8646,39491,Free Shipping Voucher,200,2025-11-08
8647,3091,Gift Card $10,1000,2024-04-22
8648,12804,Gift Card $50,5000,2026-02-24
8649,41317,Product Discount,500,2024-10-06
8650,31007,Free Shipping Voucher,200,2025-05-02
8651,12286,Product Discount,500,2024-11-07
8652,47412,Gift Card $50,5000,2025-08-04
8653,31887,Product Discount,500,2024-03-29
8654,46374,Free Shipping Voucher,200,2025-03-16
8655,33871,Gift Card $50,5000,2024-10-03
8656,40913,Free Shipping Voucher,200,2024-08-08
8657,19856,Product Discount,500,2025-04-06
8658,36678,Gift Card $10,1000,2025-12-15
8659,25533,Gift Card $50,5000,2025-05-15
8660,13338,Gift Card $10,1000,2025-11-15
8661,4489,Free Shipping Voucher,200,2024-06-08
8662,46205,Gift Card $10,1000,2025-02-13
8663,3472,Gift Card $50,5000,2025-11-20
8664,18888,Gift Card $50,5000,2025-02-08
8665,24877,Gift Card $10,1000,2024-07-06
8666,12321,Gift Card $50,5000,2024-12-01
8667,32390,Free Shipping Voucher,200,2025-11-08
8668,14971,Product Discount,500,2024-04-20
8669,35082,Product Discount,500,2025-05-06
8670,12213,Gift Card $50,5000,2024-05-08
8671,27401,Product Discount,500,2025-05-11
8672,7865,Gift Card $50,5000,2025-03-29
8673,14677,Product Discount,500,2024-07-19
8674,12341,Free Shipping Voucher,200,2025-12-25
8675,31378,Free Shipping Voucher,200,2025-01-10
8676,32359,Product Discount,500,2024-04-17
8677,39028,Product Discount,500,2025-11-20
8678,30334,Gift Card $10,1000,2025-08-17
8679,17896,Gift Card $50,5000,2024-10-14
8680,19490,Gift Card $10,1000,2025-08-23
8681,38258,Free Shipping Voucher,200,2025-12-22
8682,24902,Gift Card $10,1000,2025-03-22
8683,7630,Gift Card $50,5000,2025-12-28
8684,41387,Gift Card $10,1000,2025-08-20
8685,15116,Gift Card $50,5000,2025-12-31
8686,35947,Product Discount,500,2025-04-29
8687,41581,Product Discount,500,2025-03-04
8688,26679,Gift Card $10,1000,2024-05-29
8689,29072,Gift Card $50,5000,2025-08-11
8690,239,Gift Card $50,5000,2024-11-19
8691,8207,Gift Card $50,5000,2026-01-12
8692,28228,Free Shipping Voucher,200,2025-03-18
8693,36047,Gift Card $10,1000,2024-10-11
8694,32527,Gift Card $50,5000,2025-07-10
8695,39493,Product Discount,500,2025-02-10
8696,41790,Free Shipping Voucher,200,2024-04-04
8697,13414,Product Discount,500,2024-11-11
8698,9293,Gift Card $10,1000,2025-04-01
8699,11087,Product Discount,500,2025-04-08
8700,29314,Gift Card $10,1000,2025-08-05
8701,18563,Product Discount,500,2025-01-02
8702,9493,Gift Card $50,5000,2025-02-08
8703,15377,Product Discount,500,2025-10-05
8704,47852,Free Shipping Voucher,200,2026-02-06
8705,5423,Product Discount,500,2024-11-16
8706,41168,Gift Card $50,5000,2025-02-15
8707,39001,Product Discount,500,2025-12-03
8708,16012,Free Shipping Voucher,200,2024-06-13
8709,23464,Gift Card $50,5000,2024-10-21
8710,38311,Product Discount,500,2025-04-07
8711,14787,Gift Card $50,5000,2024-09-03
8712,45414,Free Shipping Voucher,200,2025-09-08
8713,4517,Gift Card $10,1000,2025-11-12
8714,31139,Product Discount,500,2024-06-21
8715,16794,Gift Card $50,5000,2024-06-24
8716,32695,Gift Card $10,1000,2024-11-12
8717,2110,Gift Card $50,5000,2024-03-06
8718,6083,Gift Card $10,1000,2025-10-22
8719,31326,Product Discount,500,2024-06-29
8720,8154,Gift Card $50,5000,2024-04-07
8721,6445,Gift Card $10,1000,2024-07-30
8722,49156,Gift Card $50,5000,2025-10-13
8723,8406,Gift Card $10,1000,2024-12-15
8724,20107,Product Discount,500,2026-01-18
8725,34119,Free Shipping Voucher,200,2024-04-20
8726,19507,Gift Card $10,1000,2025-02-05
8727,36525,Gift Card $10,1000,2026-01-06
8728,48580,Free Shipping Voucher,200,2024-08-08
8729,4672,Product Discount,500,2024-06-08
8730,5843,Product Discount,500,2024-07-08
8731,41987,Gift Card $50,5000,2024-11-22
8732,24525,Product Discount,500,2025-09-21
8733,27320,Product Discount,500,2024-09-06
8734,16190,Gift Card $10,1000,2024-03-26
8735,31199,Product Discount,500,2025-09-03
8736,20775,Free Shipping Voucher,200,2024-09-14
8737,11002,Gift Card $50,5000,2024-07-08
8738,16413,Free Shipping Voucher,200,2024-05-28
8739,26677,Product Discount,500,2024-10-03
8740,30308,Gift Card $10,1000,2025-05-06
8741,23234,Gift Card $50,5000,2026-01-30
8742,28784,Gift Card $50,5000,2025-05-10
8743,41145,Free Shipping Voucher,200,2024-11-29
8744,42193,Free Shipping Voucher,200,2025-08-30
8745,29099,Gift Card $10,1000,2025-02-05
8746,16019,Gift Card $10,1000,2024-05-24
8747,18055,Gift Card $50,5000,2025-08-23
8748,13153,Gift Card $50,5000,2024-06-07
8749,46267,Gift Card $50,5000,2025-01-12
8750,45889,Gift Card $10,1000,2025-12-02
8751,32118,Gift Card $10,1000,2025-05-31
8752,20301,Gift Card $10,1000,2024-11-14
8753,30291,Gift Card $10,1000,2025-08-18
8754,37975,Free Shipping Voucher,200,2024-07-07
8755,48867,Gift Card $10,1000,2025-12-27
8756,46236,Gift Card $10,1000,2025-07-28
8757,8857,Gift Card $10,1000,2024-05-01
8758,17644,Free Shipping Voucher,200,2024-09-08
8759,30799,Gift Card $10,1000,2025-01-13
8760,4388,Free Shipping Voucher,200,2024-08-14
8761,34755,Gift Card $50,5000,2025-05-27
8762,34945,Gift Card $10,1000,2025-01-03
8763,47659,Free Shipping Voucher,200,2026-02-22
8764,12143,Product Discount,500,2024-08-24
8765,12588,Gift Card $10,1000,2024-07-28
8766,28527,Gift Card $10,1000,2025-08-27
8767,11227,Product Discount,500,2025-06-24
8768,5523,Gift Card $10,1000,2025-12-22
8769,40346,Gift Card $10,1000,2024-05-28
8770,49986,Free Shipping Voucher,200,2025-07-30
8771,13357,Gift Card $50,5000,2026-01-17
8772,9079,Gift Card $50,5000,2024-05-06
8773,43105,Gift Card $10,1000,2025-08-12
8774,2099,Free Shipping Voucher,200,2025-11-04
8775,36716,Free Shipping Voucher,200,2026-01-07
8776,2620,Gift Card $50,5000,2025-08-04
8777,49896,Free Shipping Voucher,200,2024-10-01
8778,16243,Gift Card $10,1000,2024-03-10
8779,28306,Product Discount,500,2024-11-27
8780,42526,Gift Card $50,5000,2026-02-06
8781,6477,Product Discount,500,2024-08-30
8782,8071,Product Discount,500,2025-09-03
8783,18368,Product Discount,500,2025-09-12
8784,9894,Free Shipping Voucher,200,2025-01-21
8785,33962,Free Shipping Voucher,200,2025-04-13
8786,30339,Gift Card $50,5000,2025-04-04
8787,31118,Product Discount,500,2024-08-29
8788,37678,Gift Card $50,5000,2025-12-03
8789,1843,Free Shipping Voucher,200,2024-05-21
8790,22006,Product Discount,500,2025-09-07
8791,43778,Free Shipping Voucher,200,2025-05-06
8792,35533,Gift Card $50,5000,2024-04-05
8793,33545,Gift Card $10,1000,2026-02-12
8794,16931,Gift Card $10,1000,2024-11-14
8795,46126,Free Shipping Voucher,200,2024-04-15
8796,24404,Gift Card $10,1000,2025-05-02
8797,38435,Product Discount,500,2025-01-01
8798,14766,Product Discount,500,2024-04-04
8799,20153,Gift Card $10,1000,2024-03-01
8800,19802,Gift Card $50,5000,2024-08-19
8801,15334,Product Discount,500,2025-06-13
8802,10909,Product Discount,500,2025-09-16
8803,5367,Product Discount,500,2025-07-05
8804,37083,Product Discount,500,2026-02-16
8805,6114,Free Shipping Voucher,200,2024-09-05
8806,40109,Gift Card $10,1000,2026-02-02
8807,41323,Free Shipping Voucher,200,2025-07-10
8808,45913,Gift Card $10,1000,2025-10-09
8809,32069,Product Discount,500,2025-11-15
8810,26701,Gift Card $10,1000,2026-01-12
8811,23,Free Shipping Voucher,200,2024-11-07
8812,10489,Gift Card $10,1000,2025-12-21
8813,15978,Free Shipping Voucher,200,2026-02-15
8814,5496,Gift Card $50,5000,2025-11-29
8815,31532,Gift Card $10,1000,2024-06-20
8816,1062,Gift Card $50,5000,2026-01-22
8817,41952,Gift Card $10,1000,2024-06-13
8818,15191,Gift Card $50,5000,2025-04-12
8819,12758,Gift Card $10,1000,2024-09-23
8820,14022,Gift Card $50,5000,2025-08-08
8821,10434,Gift Card $10,1000,2025-10-28
8822,27867,Gift Card $10,1000,2025-12-09
8823,41986,Gift Card $10,1000,2025-01-01
8824,21739,Gift Card $10,1000,2025-12-06
8825,20515,Gift Card $10,1000,2025-11-06
8826,48907,Gift Card $50,5000,2024-08-18
8827,16096,Gift Card $50,5000,2024-10-08
8828,19169,Product Discount,500,2025-07-19
8829,17795,Gift Card $50,5000,2024-05-04
8830,25001,Product Discount,500,2025-10-07
8831,9906,Product Discount,500,2025-04-11
8832,28001,Free Shipping Voucher,200,2025-03-24
8833,15647,Product Discount,500,2024-11-28
8834,22705,Free Shipping Voucher,200,2024-03-03
8835,11731,Gift Card $10,1000,2025-05-17
8836,3003,Free Shipping Voucher,200,2024-05-06
8837,38783,Free Shipping Voucher,200,2026-01-26
8838,7879,Gift Card $50,5000,2025-08-26
8839,23988,Gift Card $10,1000,2025-03-21
8840,7522,Product Discount,500,2025-09-10
8841,48954,Gift Card $50,5000,2024-05-10
8842,22112,Product Discount,500,2024-08-07
8843,26751,Free Shipping Voucher,200,2025-06-16
8844,12686,Product Discount,500,2025-12-15
8845,10316,Free Shipping Voucher,200,2024-12-22
8846,15496,Gift Card $10,1000,2025-03-18
8847,48723,Gift Card $50,5000,2025-12-20
8848,24773,Gift Card $50,5000,2026-02-17
8849,24414,Gift Card $50,5000,2024-10-08
8850,24845,Free Shipping Voucher,200,2025-06-24
8851,620,Gift Card $50,5000,2024-09-26
8852,19017,Gift Card $50,5000,2024-07-16
8853,40363,Gift Card $10,1000,2025-07-07
8854,26439,Gift Card $10,1000,2025-09-08
8855,11702,Product Discount,500,2026-01-06
8856,31176,Product Discount,500,2024-11-24
8857,45740,Gift Card $50,5000,2026-01-07
8858,31746,Gift Card $10,1000,2024-09-26
8859,44229,Product Discount,500,2025-12-22
8860,6403,Free Shipping Voucher,200,2024-03-08
8861,33060,Product Discount,500,2024-04-30
8862,38110,Gift Card $10,1000,2024-12-06
8863,29099,Free Shipping Voucher,200,2025-09-09
8864,30153,Gift Card $10,1000,2024-05-27
8865,37521,Gift Card $50,5000,2025-03-03
8866,25148,Free Shipping Voucher,200,2025-02-15
8867,35051,Gift Card $10,1000,2024-11-17
8868,48336,Free Shipping Voucher,200,2026-02-07
8869,934,Free Shipping Voucher,200,2024-03-10
8870,19089,Product Discount,500,2025-01-28
8871,37214,Gift Card $50,5000,2024-06-17
8872,42411,Free Shipping Voucher,200,2024-12-01
8873,33680,Gift Card $10,1000,2024-08-15
8874,12269,Free Shipping Voucher,200,2025-10-27
8875,17976,Gift Card $50,5000,2025-04-11
8876,2797,Free Shipping Voucher,200,2025-10-16
8877,12551,Gift Card $50,5000,2025-08-02
8878,20925,Gift Card $50,5000,2025-09-05
8879,28815,Gift Card $50,5000,2025-08-03
8880,15599,Gift Card $10,1000,2025-04-28
8881,32828,Free Shipping Voucher,200,2024-11-05
8882,5357,Gift Card $50,5000,2026-02-05
8883,39899,Gift Card $50,5000,2025-08-27
8884,47518,Gift Card $10,1000,2025-08-28
8885,6929,Free Shipping Voucher,200,2025-09-21
8886,27527,Free Shipping Voucher,200,2026-01-10
8887,2558,Product Discount,500,2024-11-20
8888,17772,Product Discount,500,2025-06-16
8889,29356,Free Shipping Voucher,200,2025-07-24
8890,35416,Free Shipping Voucher,200,2025-11-10
8891,17330,Free Shipping Voucher,200,2024-04-16
8892,39584,Product Discount,500,2024-07-27
8893,12339,Product Discount,500,2024-12-28
8894,18469,Gift Card $50,5000,2025-07-20
8895,41324,Product Discount,500,2024-03-01
8896,45932,Gift Card $10,1000,2024-12-14
8897,8369,Product Discount,500,2025-03-29
8898,45019,Product Discount,500,2024-11-15
8899,26609,Product Discount,500,2026-02-18
8900,20715,Gift Card $50,5000,2025-10-31
8901,45171,Free Shipping Voucher,200,2025-04-22
8902,14199,Gift Card $10,1000,2025-06-20
8903,1776,Product Discount,500,2024-07-18
8904,43809,Gift Card $10,1000,2025-09-02
8905,24725,Product Discount,500,2024-11-16
8906,24089,Gift Card $10,1000,2025-11-09
8907,7547,Gift Card $50,5000,2026-02-02
8908,46684,Gift Card $10,1000,2025-12-25
8909,47976,Gift Card $10,1000,2024-10-11
8910,28957,Gift Card $10,1000,2024-10-06
8911,14783,Gift Card $50,5000,2024-03-22
8912,24821,Free Shipping Voucher,200,2025-11-28
8913,15940,Free Shipping Voucher,200,2025-08-12
8914,29131,Gift Card $10,1000,2025-04-15
8915,43690,Gift Card $50,5000,2024-10-22
8916,31466,Gift Card $10,1000,2024-03-14
8917,41459,Gift Card $10,1000,2024-05-13
8918,31573,Product Discount,500,2025-04-30
8919,29030,Gift Card $10,1000,2025-08-03
8920,40699,Product Discount,500,2024-05-08
8921,7801,Product Discount,500,2025-09-10
8922,43968,Gift Card $10,1000,2024-03-09
8923,15204,Free Shipping Voucher,200,2025-01-25
8924,46286,Gift Card $10,1000,2024-05-08
8925,24893,Gift Card $10,1000,2024-06-20
8926,29943,Gift Card $50,5000,2024-08-23
8927,47685,Gift Card $10,1000,2024-08-07
8928,30095,Gift Card $10,1000,2024-09-20
8929,31100,Free Shipping Voucher,200,2024-05-12
8930,18916,Free Shipping Voucher,200,2025-08-04
8931,21424,Gift Card $10,1000,2025-05-22
8932,22097,Free Shipping Voucher,200,2025-05-18
8933,4893,Free Shipping Voucher,200,2025-10-22
8934,20290,Gift Card $50,5000,2025-06-27
8935,40,Gift Card $50,5000,2025-10-14
8936,5557,Gift Card $10,1000,2025-10-03
8937,8414,Product Discount,500,2025-02-06
8938,29968,Product Discount,500,2025-09-04
8939,46104,Gift Card $10,1000,2025-08-29
8940,9644,Free Shipping Voucher,200,2024-08-08
8941,17822,Free Shipping Voucher,200,2025-10-24
8942,12415,Gift Card $50,5000,2024-11-09
8943,28249,Product Discount,500,2026-02-09
8944,35113,Product Discount,500,2025-12-18
8945,45897,Gift Card $50,5000,2025-06-27
8946,3509,Product Discount,500,2024-08-03
8947,34876,Product Discount,500,2024-09-15
8948,20549,Free Shipping Voucher,200,2025-04-15
8949,4731,Free Shipping Voucher,200,2024-04-14
8950,13727,Gift Card $50,5000,2025-04-22
8951,27067,Gift Card $50,5000,2025-07-11
8952,37316,Gift Card $10,1000,2024-12-01
8953,33843,Free Shipping Voucher,200,2024-03-08
8954,30937,Gift Card $10,1000,2025-09-10
8955,20900,Product Discount,500,2025-11-29
8956,41510,Gift Card $50,5000,2025-02-01
8957,11569,Gift Card $50,5000,2024-03-23
8958,39091,Gift Card $50,5000,2024-06-16
8959,43611,Gift Card $10,1000,2024-03-02
8960,34362,Gift Card $50,5000,2025-03-23
8961,32483,Product Discount,500,2024-10-05
8962,5519,Gift Card $50,5000,2025-03-25
8963,2377,Gift Card $10,1000,2024-12-09
8964,35657,Free Shipping Voucher,200,2024-10-03
8965,46781,Product Discount,500,2025-04-29
8966,38427,Free Shipping Voucher,200,2025-09-17
8967,39004,Product Discount,500,2024-11-16
8968,3118,Product Discount,500,2025-11-01
8969,36399,Product Discount,500,2024-06-10
8970,31840,Gift Card $50,5000,2024-04-11
8971,11802,Gift Card $50,5000,2025-05-12
8972,39922,Gift Card $50,5000,2024-11-22
8973,30116,Product Discount,500,2024-03-13
8974,45574,Free Shipping Voucher,200,2025-04-28
8975,19177,Gift Card $10,1000,2024-09-29
8976,15248,Gift Card $50,5000,2025-07-04
8977,16326,Gift Card $10,1000,2025-03-26
8978,22149,Gift Card $10,1000,2024-12-31
8979,36303,Product Discount,500,2024-12-30
8980,45379,Free Shipping Voucher,200,2025-11-21
8981,49874,Gift Card $10,1000,2025-01-23
8982,33171,Gift Card $10,1000,2025-11-21
8983,42636,Gift Card $10,1000,2024-07-29
8984,24444,Gift Card $10,1000,2025-08-07
8985,16961,Gift Card $10,1000,2024-08-30
8986,41124,Gift Card $50,5000,2025-08-23
8987,9125,Gift Card $50,5000,2024-06-01
8988,38599,Product Discount,500,2025-05-30
8989,30806,Gift Card $10,1000,2025-04-27
8990,34928,Free Shipping Voucher,200,2025-01-11
8991,25596,Free Shipping Voucher,200,2024-09-24
8992,34513,Gift Card $50,5000,2024-08-19
8993,36460,Gift Card $10,1000,2024-08-02
8994,32785,Gift Card $10,1000,2024-05-07
8995,18862,Gift Card $10,1000,2025-08-13
8996,96,Gift Card $50,5000,2024-10-21
8997,49026,Free Shipping Voucher,200,2024-09-20
8998,17441,Free Shipping Voucher,200,2025-04-21
8999,2720,Gift Card $50,5000,2024-08-29
9000,13113,Product Discount,500,2024-07-03
9001,25978,Gift Card $50,5000,2025-05-10
9002,3865,Gift Card $50,5000,2024-04-02
9003,25142,Gift Card $10,1000,2025-01-17
9004,17628,Gift Card $10,1000,2025-12-08
9005,6568,Free Shipping Voucher,200,2024-08-06
9006,37217,Gift Card $10,1000,2025-07-06
9007,16249,Free Shipping Voucher,200,2025-11-19
9008,18755,Gift Card $10,1000,2025-02-24
9009,28378,Gift Card $50,5000,2025-04-07
