return_id,order_id,prod_id,return_date,reason,refund_amount
6184,124106,3842,2024-12-22,Not liked,12456.4
6185,124146,2000,2025-09-04,Not liked,15565.84
6186,124187,3456,2025-08-06,Wrong Item,1578.78
6187,124199,2873,2026-02-27,Defective,1611.84
6188,124209,257,2024-08-01,Defective,59540.06
6189,124211,5623,2024-08-10,Size issue,34504.54
6190,124213,1328,2024-05-19,Defective,798.23
6191,124215,442,2025-01-10,Wrong Item,74620.59
6192,124236,3722,2025-10-05,Not liked,14645.74
6193,124238,399,2024-02-18,Wrong Item,61963.25
6194,124277,723,2025-09-06,Defective,48869.98
6195,124298,3394,2025-05-24,Defective,444.68
6196,124319,526,2025-09-24,Size issue,54770.43
6197,124328,3941,2025-02-12,Size issue,8525.79
6198,124330,3365,2024-02-13,Not liked,943.01
6199,124352,5469,2024-06-16,Size issue,10724.95
6200,124354,638,2024-09-13,Not liked,132710.11
6201,124357,1963,2026-01-08,Not liked,18382.93
6202,124359,2610,2025-11-21,Wrong Item,4009.23
6203,124420,4290,2025-09-22,Size issue,6537.49
6204,124464,4618,2024-12-22,Wrong Item,7808.69
6205,124466,2869,2025-08-22,Wrong Item,3518.99
6206,124467,5905,2025-04-21,Size issue,35704.4
6207,124519,1973,2025-10-16,Defective,24540.86
6208,124531,326,2025-07-20,Size issue,77257.44
6209,124548,5989,2025-09-22,Size issue,33785.57
6210,124572,6022,2025-06-04,Defective,4478.02
6211,124577,1557,2024-10-27,Wrong Item,7643.78
6212,124601,1896,2024-11-05,Defective,39075.3
6213,124605,1881,2024-04-01,Not liked,9896.62
6214,124643,3598,2024-05-30,Wrong Item,1380.7
6215,124647,3697,2024-10-28,Defective,8679.85
6216,124664,77,2025-03-25,Not liked,126053.82
6217,124672,4275,2024-06-19,Size issue,4719.94
6218,124681,3480,2024-03-20,Wrong Item,1254.65
6219,124721,2998,2024-05-26,Size issue,3236.87
6220,124724,4794,2026-01-25,Wrong Item,1605.85
6221,124745,336,2025-04-27,Not liked,621.35
6222,124751,4721,2025-08-22,Wrong Item,512.97
6223,124758,3617,2024-05-27,Defective,1533.86
6224,124788,4550,2024-12-15,Not liked,4489.74
6225,124797,1323,2025-12-04,Size issue,4648.83
6226,124837,606,2025-02-18,Size issue,34452.08
6227,124853,4882,2025-05-18,Not liked,1889.46
6228,124859,5661,2024-08-12,Wrong Item,29858.3
6229,124918,5925,2024-04-02,Wrong Item,8271.78
6230,124922,4969,2024-07-02,Not liked,498.96
6231,124926,1750,2024-11-30,Defective,5312.62
6232,124935,3835,2024-08-07,Wrong Item,2002.75
6233,124941,3237,2024-12-02,Size issue,1346.96
6234,124952,2821,2024-01-10,Size issue,3798.91
6235,124970,2562,2024-01-24,Defective,787.69
6236,125000,961,2025-06-17,Not liked,3832.07
6237,125013,2155,2026-01-27,Wrong Item,36297.09
6238,125056,5660,2024-05-09,Wrong Item,47268.93
6239,125064,4848,2025-08-29,Wrong Item,1168.78
6240,125075,2036,2025-12-09,Not liked,20464.72
6241,125081,1837,2025-08-27,Wrong Item,29331.77
6242,125107,1829,2025-05-27,Defective,20840.22
6243,125117,1657,2025-06-12,Defective,3152.37
6244,125131,1972,2024-09-02,Not liked,5947.83
6245,125160,349,2025-02-11,Not liked,55860.26
6246,125208,5424,2026-02-28,Size issue,14814.2
6247,125216,3349,2025-06-28,Wrong Item,98.99
6248,125252,5161,2025-09-02,Size issue,6066.08
6249,125270,643,2025-01-23,Wrong Item,47748.8
6250,125297,1031,2025-06-26,Defective,7012.45
6251,125308,414,2024-02-25,Size issue,71601.9
6252,125322,1003,2024-07-03,Not liked,4144.66
6253,125335,3233,2025-03-06,Size issue,235.32
6254,125344,4999,2024-06-17,Defective,1659.67
6255,125353,5928,2025-04-28,Not liked,26986.42
6256,125358,2453,2024-12-07,Defective,481.52
6257,125412,1784,2025-11-28,Wrong Item,39651.52
6258,125417,5080,2025-10-02,Wrong Item,958.27
6259,125453,5787,2025-06-14,Size issue,45671.91
6260,125485,5552,2025-11-08,Wrong Item,1955.94
6261,125517,4860,2025-06-21,Not liked,389.07
6262,125527,3576,2024-09-14,Not liked,53.93
6263,125529,5051,2025-09-09,Not liked,117.89
6264,125542,3727,2025-12-10,Defective,3258.01
6265,125545,4294,2025-10-07,Size issue,5219.16
6266,125588,2350,2025-06-29,Wrong Item,905.64
6267,125594,5805,2025-07-02,Size issue,16059.67
6268,125632,39,2024-06-25,Defective,50400.29
6269,125642,3532,2024-05-27,Not liked,599.8
6270,125646,2386,2024-02-01,Defective,3813.4
6271,125656,2846,2025-08-06,Not liked,2505.5
6272,125675,310,2024-10-29,Size issue,58483.34
6273,125695,2985,2025-09-28,Wrong Item,3104.71
6274,125698,295,2024-06-04,Defective,65279.38
6275,125700,264,2024-11-14,Size issue,148292.44
6276,125701,915,2024-06-24,Not liked,1788.85
6277,125764,5631,2024-04-15,Wrong Item,6589.07
6278,125781,5715,2024-04-07,Defective,46696.2
6279,125812,2553,2024-01-26,Wrong Item,2684.9
6280,125839,1641,2025-09-19,Size issue,330.23
6281,125844,1488,2025-04-14,Wrong Item,7890.6
6282,125885,5142,2024-01-29,Defective,1544.16
6283,125889,1362,2025-09-24,Defective,5745.86
6284,125968,1036,2026-03-02,Size issue,344.58
6285,126000,4651,2024-12-25,Defective,9869.79
6286,126030,951,2025-06-01,Wrong Item,7887.46
6287,126032,4309,2024-11-08,Size issue,8502.13
6288,126037,2054,2025-04-30,Wrong Item,29563.47
6289,126062,1954,2025-10-08,Size issue,23376.61
6290,126080,2987,2024-07-29,Size issue,1203.15
6291,126117,3145,2024-11-14,Size issue,1259.92
6292,126131,1145,2026-02-10,Defective,3200.3
6293,126140,4239,2024-03-03,Wrong Item,8503.37
6294,126173,4715,2025-02-23,Not liked,6111.21
6295,126175,3708,2024-03-30,Wrong Item,6494.73
6296,126184,4710,2026-01-14,Defective,3987.38
6297,126186,2683,2025-03-31,Size issue,582.62
6298,126190,5841,2025-05-09,Not liked,31910.9
6299,126316,2304,2025-10-19,Wrong Item,13962.16
6300,126327,5,2024-08-08,Not liked,34542.72
6301,126344,3848,2025-05-29,Defective,8613.37
6302,126435,4840,2025-04-30,Wrong Item,1325.84
6303,126457,4985,2025-07-21,Defective,1117.89
6304,126474,853,2024-04-03,Wrong Item,7005.71
6305,126477,4621,2025-04-24,Defective,5084.93
6306,126494,2117,2024-08-20,Wrong Item,1983.54
6307,126497,3601,2025-08-22,Defective,726.77
6308,126500,2779,2024-09-09,Wrong Item,4256.69
6309,126504,2476,2024-12-16,Wrong Item,4981.98
6310,126519,3421,2025-02-11,Not liked,675.16
6311,126525,4132,2025-03-02,Not liked,14273.36
6312,126543,23,2025-11-30,Not liked,101343.69
6313,126569,2121,2025-07-01,Size issue,18274.57
6314,126570,1041,2024-12-12,Not liked,9991.83
6315,126592,2560,2026-01-07,Defective,2422.65
6316,126597,53,2024-02-14,Wrong Item,128873.48
6317,126629,4449,2025-05-15,Wrong Item,8919.94
6318,126636,4327,2024-06-28,Not liked,8551.3
6319,126643,4038,2024-05-18,Defective,3709.58
6320,126675,5968,2025-02-05,Defective,19055.69
6321,126690,4313,2025-07-27,Wrong Item,7676.57
6322,126712,2193,2025-09-25,Defective,32624.24
6323,126732,5269,2024-06-14,Wrong Item,7970.91
6324,126733,5040,2025-12-04,Defective,309.79
6325,126738,1225,2025-01-13,Size issue,2501.72
6326,126752,545,2026-02-08,Not liked,111674.37
6327,126784,2702,2026-03-06,Size issue,2764.75
6328,126787,5507,2025-01-29,Wrong Item,2791.04
6329,126833,78,2024-08-27,Defective,47891.15
6330,126837,4790,2025-01-22,Defective,481.6
6331,126870,5038,2026-02-22,Defective,1147.39
6332,126892,5201,2024-05-28,Defective,8490.82
6333,126926,4604,2025-01-01,Defective,4543.33
6334,126942,59,2025-12-17,Size issue,129807.95
6335,126947,4348,2025-06-09,Defective,1979.3
6336,126991,2621,2025-12-06,Not liked,3547.93
6337,127077,3514,2025-02-16,Defective,1921.28
6338,127081,536,2025-01-30,Wrong Item,143556.76
6339,127106,5390,2024-10-25,Size issue,5003.32
6340,127122,19,2024-02-23,Wrong Item,16078.17
6341,127150,1675,2026-02-27,Not liked,8065.84
6342,127154,881,2026-02-28,Not liked,6893.52
6343,127181,4128,2026-01-09,Not liked,1341.6
6344,127237,4911,2024-12-06,Wrong Item,1196.34
6345,127288,5619,2026-02-15,Size issue,16116.73
6346,127320,3710,2025-10-02,Size issue,14598.67
6347,127373,5162,2025-02-07,Wrong Item,8451.86
6348,127381,955,2025-08-05,Size issue,3357.61
6349,127441,652,2024-06-08,Size issue,10805.67
6350,127456,3797,2025-04-14,Wrong Item,4760.86
6351,127465,3148,2026-02-08,Size issue,1995.21
6352,127505,4177,2025-07-17,Size issue,10698.75
6353,127507,5399,2025-12-14,Defective,8361.29
6354,127521,2068,2026-02-06,Wrong Item,20280.33
6355,127523,5730,2025-01-15,Wrong Item,41595.71
6356,127543,5484,2025-12-16,Wrong Item,6964.53
6357,127605,4247,2026-03-04,Defective,14842.07
6358,127652,4670,2025-07-25,Wrong Item,6426.61
6359,127682,2850,2025-03-09,Size issue,4528.13
6360,127687,5156,2025-04-03,Not liked,7367.33
6361,127689,4624,2025-06-17,Wrong Item,224.52
6362,127703,3661,2025-06-02,Defective,1263.85
6363,127731,3903,2024-04-14,Size issue,6832.25
6364,127752,1507,2026-01-18,Wrong Item,4625.11
6365,127785,4977,2025-10-25,Not liked,1634.02
6366,127796,5830,2024-06-20,Defective,47070.8
6367,127808,5333,2025-08-26,Size issue,3161.64
6368,127843,3787,2025-06-10,Defective,4176.32
6369,127850,4894,2025-02-10,Wrong Item,141.44
6370,127874,2252,2026-01-26,Not liked,13314.18
6371,127880,1487,2024-06-23,Not liked,6204.91
6372,127882,3380,2024-07-09,Defective,54.08
6373,127898,4624,2025-04-12,Not liked,224.52
6374,127943,4014,2024-03-16,Size issue,7063.21
6375,127988,1982,2024-02-10,Size issue,2978.95
6376,128003,3629,2025-02-20,Defective,660.9
6377,128027,932,2025-06-03,Size issue,6297.82
6378,128045,3922,2025-03-03,Wrong Item,922.08
6379,128052,3187,2024-09-06,Defective,1175.03
6380,128083,3343,2025-03-19,Wrong Item,282.52
6381,128146,3756,2025-01-01,Wrong Item,4340.93
6382,128190,5964,2024-11-30,Wrong Item,12145.41
6383,128227,5480,2024-11-30,Size issue,4379.48
6384,128231,3560,2025-11-28,Size issue,1413.17
6385,128232,750,2026-01-05,Wrong Item,115424.15
6386,128234,1757,2025-07-09,Wrong Item,30287.74
6387,128276,461,2025-02-06,Wrong Item,60552.3
6388,128280,4240,2024-08-06,Size issue,14229.16
6389,128312,4366,2024-09-03,Wrong Item,5127.43
6390,128320,5210,2024-08-23,Wrong Item,11094.58
6391,128362,4621,2025-02-18,Wrong Item,5084.93
6392,128406,995,2025-06-04,Size issue,1060.82
6393,128422,3999,2024-06-07,Not liked,5244.47
6394,128456,3486,2025-05-11,Defective,779.99
6395,128459,2979,2025-11-05,Size issue,130.18
6396,128460,1500,2024-03-27,Wrong Item,3944.32
6397,128475,2937,2024-05-28,Not liked,186.95
6398,128487,405,2025-12-28,Size issue,82314.59
6399,128496,306,2026-01-31,Size issue,10487.99
6400,128507,5661,2025-05-31,Defective,29858.3
6401,128520,3223,2025-03-05,Not liked,201.23
6402,128586,654,2024-06-03,Wrong Item,112518.6
6403,128587,5248,2024-09-30,Defective,9135.15
6404,128607,5632,2024-03-04,Size issue,49363.16
6405,128632,4921,2025-03-09,Size issue,1986.59
6406,128634,3091,2025-02-20,Not liked,1727.47
6407,128647,142,2024-09-14,Size issue,108710.61
6408,128648,2332,2025-11-25,Wrong Item,1054.68
6409,128656,3624,2024-07-20,Size issue,549.44
6410,128683,2542,2026-02-24,Not liked,2854.91
6411,128685,410,2024-12-11,Size issue,886.65
6412,128716,1968,2024-04-02,Not liked,25149.83
6413,128729,1304,2026-01-11,Defective,3245.86
6414,128731,1296,2026-01-31,Size issue,8397.87
6415,128738,4953,2025-12-31,Not liked,1637.49
6416,128776,2399,2025-08-18,Wrong Item,1315.95
6417,128871,1089,2024-05-31,Defective,2489.21
6418,128889,6029,2026-03-04,Wrong Item,17805.18
6419,128898,4872,2025-07-15,Size issue,1940.65
6420,128912,937,2025-12-30,Wrong Item,3147.5
6421,128950,2880,2025-09-10,Not liked,2098.55
6422,128974,4031,2024-05-10,Size issue,5935.91
6423,128981,5316,2024-04-19,Not liked,2858.33
6424,128986,386,2024-10-08,Wrong Item,65478.05
6425,129023,2777,2025-02-08,Size issue,2027.32
6426,129058,905,2025-01-24,Wrong Item,6177.2
6427,129060,2206,2024-05-12,Size issue,19355.9
6428,129082,5196,2025-09-09,Defective,7692.7
6429,129086,5546,2025-11-05,Size issue,2840.89
6430,129149,1886,2025-06-05,Defective,8170.7
6431,129189,1109,2024-08-11,Size issue,3666.47
6432,129208,4379,2024-03-06,Defective,2927.14
6433,129216,4634,2024-09-13,Size issue,8256.81
6434,129242,2311,2024-03-01,Defective,38238.98
6435,129258,1177,2024-08-18,Defective,5734.48
6436,129259,1105,2024-11-21,Not liked,9827.99
6437,129261,4236,2024-08-15,Size issue,7575.38
6438,129269,2916,2024-08-28,Not liked,280.84
6439,129270,3920,2025-08-09,Not liked,10059.06
6440,129273,2785,2024-09-25,Defective,4678.0
6441,129296,3522,2024-10-16,Wrong Item,1867.76
6442,129300,3612,2025-01-11,Not liked,588.17
6443,129346,1362,2024-10-08,Not liked,5745.86
6444,129395,250,2024-08-28,Not liked,115188.44
6445,129465,1009,2025-04-18,Defective,1404.65
6446,129478,2663,2024-06-25,Defective,2223.86
6447,129503,3927,2024-10-25,Defective,2330.32
6448,129527,1281,2025-06-25,Size issue,1108.26
6449,129530,5944,2024-05-01,Wrong Item,26884.07
6450,129537,1886,2024-01-22,Size issue,8170.7
6451,129551,5158,2025-07-05,Size issue,14066.69
6452,129570,6,2025-12-10,Size issue,70165.2
6453,129574,3568,2024-04-13,Defective,1634.82
6454,129581,2818,2026-01-09,Not liked,1497.95
6455,129590,5053,2025-10-24,Size issue,271.64
6456,129591,873,2025-02-27,Size issue,4699.71
6457,129601,4452,2024-06-25,Not liked,1172.75
6458,129610,2167,2025-10-22,Not liked,36879.61
6459,129641,2934,2024-07-31,Wrong Item,4138.11
6460,129663,155,2025-10-24,Defective,98396.72
6461,129683,3028,2024-11-03,Wrong Item,1983.96
6462,129689,4380,2024-08-09,Not liked,6316.68
6463,129699,1130,2024-06-14,Wrong Item,1125.6
6464,129718,2920,2025-03-28,Wrong Item,1755.14
6465,129724,1886,2025-08-14,Wrong Item,8170.7
6466,129753,319,2026-01-08,Defective,109320.57
6467,129761,745,2026-02-27,Defective,97193.67
6468,129798,4548,2025-06-27,Not liked,8473.94
6469,129854,5344,2025-11-05,Size issue,7313.39
6470,129868,626,2024-03-20,Not liked,25347.97
6471,129896,220,2025-02-18,Wrong Item,79919.79
6472,129907,1052,2024-09-05,Size issue,7828.43
6473,129910,174,2024-11-03,Wrong Item,48174.15
6474,129912,1995,2024-06-10,Defective,11946.66
6475,129946,3363,2024-05-05,Wrong Item,1088.88
6476,129962,5909,2025-12-14,Defective,10997.23
6477,129966,113,2025-05-24,Wrong Item,51308.75
6478,129976,95,2024-01-26,Defective,39719.03
6479,129999,4468,2024-05-07,Not liked,4995.07
6480,130000,4607,2025-03-28,Size issue,7228.45
6481,130003,4940,2024-05-26,Defective,271.73
6482,130019,5254,2025-08-22,Not liked,10885.17
6483,130022,2990,2025-08-18,Not liked,1854.19
6484,130024,584,2024-04-29,Not liked,131727.94
6485,130049,5351,2025-09-21,Wrong Item,7750.66
6486,130094,2289,2025-09-19,Not liked,6126.69
6487,130138,4708,2024-06-06,Size issue,6619.45
6488,130146,4654,2024-04-25,Not liked,3421.41
6489,130246,4300,2026-02-04,Wrong Item,2566.47
6490,130276,5237,2026-01-21,Size issue,14439.9
6491,130279,109,2025-09-25,Defective,8456.82
6492,130295,4494,2025-10-20,Defective,4702.58
6493,130313,679,2026-02-12,Defective,57919.93
6494,130314,5245,2025-12-23,Not liked,582.04
6495,130342,4789,2025-11-27,Size issue,1712.33
6496,130367,4168,2024-01-29,Wrong Item,11878.11
6497,130379,4803,2024-07-31,Size issue,841.85
6498,130384,1796,2025-02-28,Not liked,22779.44
6499,130422,5182,2025-10-12,Size issue,500.5
6500,130426,2253,2026-02-24,Defective,35805.62
6501,130433,5165,2025-05-05,Size issue,4791.15
6502,130435,5704,2025-01-10,Not liked,6084.08
6503,130453,3205,2025-08-08,Size issue,1291.26
6504,130478,5217,2026-01-20,Size issue,2005.21
6505,130483,2927,2026-01-14,Size issue,4706.26
6506,130506,3623,2025-07-07,Wrong Item,322.07
6507,130507,4651,2024-04-23,Wrong Item,9869.79
6508,130525,3589,2024-01-14,Wrong Item,1730.55
6509,130527,1564,2024-06-21,Defective,594.23
6510,130558,4309,2025-05-27,Defective,8502.13
6511,130572,4308,2026-01-07,Defective,9387.96
6512,130585,1157,2025-06-08,Not liked,6825.71
6513,130586,5723,2026-01-31,Defective,32760.7
6514,130594,611,2025-05-01,Not liked,94313.96
6515,130602,4176,2024-01-25,Wrong Item,10757.11
6516,130618,4538,2025-09-13,Not liked,352.27
6517,130623,2063,2024-02-09,Size issue,24019.01
6518,130641,5991,2025-10-23,Wrong Item,14813.79
6519,130667,720,2025-08-03,Defective,3598.88
6520,130708,1253,2025-10-17,Wrong Item,1752.57
6521,130751,1387,2025-07-08,Wrong Item,1507.67
6522,130783,2537,2026-01-08,Defective,3627.55
6523,130785,5415,2024-11-04,Size issue,4062.43
6524,130796,1720,2024-05-21,Wrong Item,2748.55
6525,130812,2966,2024-02-29,Size issue,4345.72
6526,130833,137,2025-05-07,Wrong Item,143316.49
6527,130839,643,2024-06-15,Size issue,47748.8
6528,130845,4650,2025-05-26,Wrong Item,9967.38
6529,130856,3841,2024-07-01,Defective,10215.58
6530,130877,2319,2024-02-22,Defective,3258.53
6531,130905,4290,2024-07-13,Defective,6537.49
6532,130930,1318,2024-06-15,Wrong Item,2278.1
6533,130931,2385,2025-08-08,Defective,824.91
6534,130940,2798,2025-09-27,Size issue,1382.03
6535,130944,3826,2024-12-02,Not liked,14879.5
6536,130968,5770,2026-01-18,Size issue,6434.13
6537,130974,5626,2024-06-20,Size issue,8313.19
6538,131035,4443,2025-01-08,Wrong Item,8239.51
6539,131101,5274,2024-11-16,Defective,148.67
6540,131116,3828,2024-06-28,Wrong Item,9842.9
6541,131126,2245,2026-02-16,Size issue,8708.4
6542,131129,3484,2024-06-19,Defective,914.81
6543,131131,1886,2024-06-16,Not liked,8170.7
6544,131132,2458,2024-02-12,Defective,4548.42
6545,131150,5708,2025-10-30,Size issue,30446.62
6546,131163,5342,2025-08-25,Defective,13288.44
6547,131221,73,2024-10-23,Not liked,141555.24
6548,131230,65,2025-07-29,Size issue,47711.72
6549,131232,5097,2024-01-19,Wrong Item,1917.34
6550,131259,2499,2025-06-11,Not liked,830.51
6551,131277,4371,2025-01-10,Wrong Item,1638.14
6552,131283,1697,2025-06-22,Defective,6408.59
6553,131292,3135,2025-09-04,Wrong Item,520.8
6554,131318,3429,2025-12-31,Wrong Item,1433.67
6555,131324,374,2024-07-01,Wrong Item,94491.32
6556,131330,454,2025-03-20,Size issue,85302.36
6557,131350,1331,2024-02-02,Defective,6622.71
6558,131360,3532,2025-08-30,Not liked,599.8
6559,131404,891,2025-10-18,Wrong Item,7560.17
6560,131417,4955,2025-10-25,Wrong Item,1766.06
6561,131442,5600,2025-04-12,Size issue,15690.33
6562,131492,3314,2024-03-26,Not liked,1183.81
6563,131504,4664,2025-02-12,Size issue,7421.53
6564,131545,1286,2025-06-12,Wrong Item,3370.04
6565,131590,2702,2025-05-26,Defective,2764.75
6566,131595,553,2025-09-24,Defective,52840.67
6567,131640,316,2024-09-20,Wrong Item,149249.71
6568,131644,857,2025-07-06,Defective,3125.45
6569,131665,4353,2025-12-14,Not liked,1300.64
6570,131701,2302,2026-02-07,Size issue,29276.52
6571,131750,506,2025-02-21,Defective,57869.52
6572,131777,535,2025-05-16,Wrong Item,127922.37
6573,131785,5123,2025-01-11,Size issue,1926.34
6574,131795,5689,2026-01-10,Size issue,24663.95
6575,131802,4362,2024-06-30,Wrong Item,7793.96
6576,131821,5943,2024-01-24,Not liked,36211.79
6577,131823,3451,2024-05-21,Size issue,79.67
6578,131836,837,2024-05-10,Not liked,7868.11
6579,131843,3593,2025-07-24,Wrong Item,208.29
6580,131847,1487,2026-01-07,Not liked,6204.91
6581,131862,2626,2025-08-10,Wrong Item,4881.19
6582,131889,2670,2025-05-05,Size issue,2945.18
6583,131903,169,2024-10-04,Defective,113813.14
6584,131921,5466,2025-03-18,Size issue,5771.85
6585,131940,4163,2024-11-15,Size issue,10446.82
6586,131948,3667,2024-08-04,Defective,628.3
6587,132015,308,2024-02-24,Wrong Item,32088.7
6588,132038,3320,2026-03-04,Defective,947.17
6589,132046,5697,2024-01-21,Wrong Item,32669.35
6590,132057,675,2025-07-18,Not liked,103705.62
6591,132059,4347,2024-06-04,Size issue,4900.29
6592,132062,5849,2025-07-30,Defective,14002.87
6593,132070,5588,2025-12-25,Not liked,9052.96
6594,132156,2216,2025-03-06,Size issue,14701.22
6595,132183,5275,2024-06-22,Defective,11690.26
6596,132194,1786,2025-11-29,Size issue,20154.65
6597,132225,206,2025-11-06,Not liked,1635.7
6598,132230,4811,2025-07-07,Not liked,726.62
6599,132248,2795,2024-02-15,Size issue,2879.61
6600,132267,2678,2025-06-11,Wrong Item,1429.69
6601,132303,3612,2024-09-08,Size issue,588.17
6602,132345,3618,2024-02-04,Defective,344.92
6603,132354,2411,2024-12-18,Not liked,1396.65
6604,132387,4229,2025-07-05,Not liked,12893.53
6605,132417,2194,2025-08-09,Not liked,6343.41
6606,132428,5597,2024-02-16,Size issue,4179.59
6607,132430,424,2024-07-13,Defective,1442.9
6608,132443,2881,2025-12-23,Wrong Item,2652.79
6609,132444,4224,2025-07-06,Wrong Item,1266.08
6610,132487,2936,2025-04-12,Wrong Item,843.79
6611,132518,4739,2026-03-11,Not liked,1225.55
6612,132528,5119,2025-07-11,Defective,287.08
6613,132531,1792,2025-01-16,Not liked,3649.82
6614,132544,321,2025-10-01,Not liked,125289.07
6615,132608,5607,2025-12-22,Wrong Item,10614.03
6616,132632,3102,2024-04-22,Size issue,1961.97
6617,132664,3075,2024-05-21,Not liked,1990.4
6618,132670,4374,2024-12-23,Defective,2097.46
6619,132681,4201,2024-10-11,Wrong Item,4017.03
6620,132687,777,2025-07-21,Wrong Item,89524.49
6621,132692,5099,2024-04-16,Defective,227.39
6622,132725,1851,2026-03-12,Wrong Item,17801.88
6623,132736,4169,2024-06-22,Not liked,934.62
6624,132737,4784,2024-12-16,Size issue,990.55
6625,132770,293,2025-10-06,Not liked,63472.99
6626,132783,1274,2025-04-28,Not liked,4878.29
6627,132792,3848,2024-05-25,Not liked,8613.37
6628,132812,5671,2024-01-22,Defective,3772.23
6629,132846,5638,2025-02-13,Size issue,21862.42
6630,132899,3641,2025-09-04,Not liked,529.59
6631,132918,3995,2024-07-31,Size issue,6253.05
6632,132928,2310,2025-12-21,Size issue,26665.45
6633,132929,1638,2025-12-04,Defective,5328.02
6634,132983,1830,2025-08-25,Wrong Item,33151.09
6635,132987,3299,2025-08-01,Not liked,1936.73
6636,133016,4154,2025-12-26,Size issue,1514.78
6637,133049,5055,2025-06-03,Not liked,1734.2
6638,133064,292,2025-02-22,Defective,87473.91
6639,133067,2505,2024-02-25,Wrong Item,1288.19
6640,133070,2152,2024-11-13,Not liked,29811.43
6641,133107,1664,2024-09-28,Not liked,4353.97
6642,133109,2875,2024-07-29,Defective,1730.8
6643,133151,5039,2025-08-31,Size issue,698.16
6644,133166,5109,2025-11-10,Size issue,1145.94
6645,133176,390,2026-03-07,Wrong Item,104944.57
6646,133177,4360,2026-03-07,Size issue,2780.28
6647,133218,4321,2024-06-10,Size issue,1929.76
6648,133227,960,2025-10-27,Defective,7738.63
6649,133240,1292,2024-12-05,Size issue,5254.93
6650,133254,5967,2024-09-06,Not liked,27499.75
6651,133266,2373,2025-10-24,Size issue,2388.61
6652,133305,3884,2024-09-14,Defective,11980.27
6653,133310,3812,2024-05-27,Size issue,5938.22
6654,133332,816,2025-06-05,Not liked,137559.72
6655,133396,5607,2024-03-15,Defective,10614.03
6656,133424,1184,2025-08-29,Not liked,9253.26
6657,133434,5795,2025-09-29,Defective,12218.65
6658,133451,486,2025-06-23,Defective,5455.06
6659,133463,3865,2024-02-20,Not liked,6516.09
6660,133466,9,2025-11-21,Wrong Item,96006.93
6661,133470,5134,2025-04-07,Size issue,882.2
6662,133492,1239,2025-12-26,Defective,7568.44
6663,133541,4534,2026-03-02,Size issue,1046.17
6664,133545,3113,2025-04-27,Wrong Item,815.9
6665,133584,4079,2025-01-28,Not liked,217.35
6666,133620,1952,2025-10-15,Not liked,5714.94
6667,133649,1778,2024-03-16,Defective,30462.44
6668,133686,4178,2025-04-26,Wrong Item,3633.7
6669,133697,5501,2025-11-05,Not liked,9201.67
6670,133733,2858,2024-09-09,Not liked,3869.15
6671,133783,2147,2025-10-03,Wrong Item,33823.98
6672,133807,4257,2025-02-11,Not liked,5218.09
6673,133817,5829,2025-12-06,Wrong Item,3772.5
6674,133818,1443,2024-10-17,Not liked,5577.7
6675,133837,2201,2026-03-09,Not liked,18374.24
6676,133844,1721,2024-03-29,Defective,29886.12
6677,133851,277,2026-02-15,Not liked,125431.02
6678,133906,4643,2024-07-26,Not liked,2449.2
6679,133909,4401,2024-02-23,Defective,7278.5
6680,133938,1599,2026-01-02,Size issue,7761.6
6681,133950,5151,2026-01-11,Size issue,1247.89
6682,134008,2256,2024-09-27,Wrong Item,13913.34
6683,134016,1124,2024-11-09,Defective,6930.82
6684,134026,1551,2024-07-10,Size issue,1584.49
6685,134027,4539,2024-07-22,Wrong Item,7052.59
6686,134057,5347,2025-02-27,Not liked,5224.31
6687,134116,1561,2024-06-02,Wrong Item,9165.89
6688,134142,2189,2025-08-18,Not liked,22533.62
6689,134180,2345,2024-08-02,Size issue,2581.06
6690,134195,596,2025-06-17,Wrong Item,38918.24
6691,134198,3268,2024-11-23,Wrong Item,1192.61
6692,134201,3293,2024-10-18,Size issue,771.69
6693,134212,4658,2024-02-17,Not liked,776.63
6694,134235,2035,2024-02-23,Not liked,29065.77
6695,134246,3617,2025-07-16,Not liked,1533.86
6696,134295,4385,2024-01-26,Size issue,9491.38
6697,134303,1805,2025-11-13,Size issue,30242.8
6698,134323,5446,2024-04-17,Not liked,8018.88
6699,134332,4621,2026-03-09,Not liked,5084.93
6700,134333,47,2024-03-18,Defective,68728.33
6701,134384,2151,2026-02-06,Wrong Item,23818.83
6702,134406,3134,2026-02-07,Not liked,800.99
6703,134417,398,2024-01-10,Defective,40867.04
6704,134511,153,2025-11-01,Not liked,66935.4
6705,134513,4104,2025-05-17,Wrong Item,13497.81
6706,134561,1036,2024-11-01,Defective,344.58
6707,134582,2306,2024-09-02,Defective,5624.47
6708,134598,4411,2025-11-18,Size issue,7374.91
6709,134618,1078,2026-01-13,Size issue,8334.76
6710,134628,3252,2025-03-29,Defective,1010.75
6711,134634,3668,2026-02-24,Not liked,386.73
6712,134644,4496,2024-03-12,Size issue,7230.44
6713,134646,1007,2024-11-04,Defective,6482.92
6714,134652,3912,2025-08-23,Size issue,11056.77
6715,134671,877,2026-02-15,Defective,7123.24
6716,134682,658,2024-01-22,Defective,19609.91
6717,134684,3642,2024-11-12,Defective,687.34
6718,134722,4869,2025-07-15,Wrong Item,1015.76
6719,134728,598,2025-08-03,Wrong Item,3063.22
6720,134731,1270,2025-04-05,Wrong Item,657.5
6721,134743,4340,2024-11-23,Not liked,2066.87
