store_id,prod_id,stock_qty,last_updated
65,87,118,2025-09-10
182,651,109,2025-02-24
80,879,365,2025-03-10
78,723,368,2025-06-19
113,116,461,2025-09-26
130,600,473,2025-01-29
66,1209,55,2025-09-04
44,425,460,2025-03-19
157,1212,334,2025-04-14
1,661,239,2025-02-09
144,100,257,2025-08-28
135,64,257,2025-01-12
169,716,153,2025-03-20
108,849,151,2025-09-24
181,482,71,2025-06-18
68,774,391,2025-02-15
189,1083,497,2025-08-16
124,1023,228,2025-07-25
40,523,128,2025-04-05
85,565,500,2025-07-27
191,103,182,2025-03-29
53,731,398,2025-08-11
145,694,113,2025-02-18
128,877,69,2025-08-12
193,261,488,2025-09-14
123,756,135,2025-07-06
72,326,98,2025-08-10
26,750,77,2025-07-23
69,342,58,2025-05-09
39,525,444,2025-01-21
156,425,142,2025-06-13
143,286,147,2025-03-01
125,689,55,2025-02-05
159,265,403,2025-04-23
96,968,448,2025-07-01
74,663,8,2025-02-23
44,349,25,2025-02-24
131,697,452,2025-07-14
200,772,369,2025-06-28
74,420,150,2025-06-26
192,520,150,2025-06-30
129,1200,244,2025-08-05
171,45,208,2025-05-25
145,503,194,2025-06-24
51,204,282,2025-05-06
15,1043,223,2025-01-05
127,203,492,2025-01-16
84,1073,3,2025-04-09
183,128,184,2025-06-20
189,544,167,2025-05-21
176,1037,420,2025-09-28
134,522,387,2025-09-09
94,603,155,2025-01-22
187,438,303,2025-08-24
174,323,234,2025-03-26
170,194,319,2025-06-19
125,875,149,2025-02-07
81,1076,218,2025-05-06
118,922,364,2025-05-18
135,413,233,2025-04-22
79,262,454,2025-07-10
20,357,418,2025-06-19
152,926,440,2025-05-21
84,1177,77,2025-03-04
19,24,475,2025-05-03
37,1008,179,2025-06-21
152,1074,353,2025-05-21
84,750,101,2025-06-19
153,646,240,2025-02-25
5,751,294,2025-06-26
99,712,84,2025-09-04
40,879,230,2025-03-29
116,111,180,2025-02-06
98,1189,300,2025-09-03
80,390,232,2025-09-02
163,642,319,2025-01-19
17,619,337,2025-02-07
112,227,109,2025-06-06
154,252,117,2025-09-16
172,995,156,2025-03-17
196,621,32,2025-05-17
96,1041,154,2025-05-11
12,655,417,2025-08-26
192,102,500,2025-08-04
37,831,158,2025-05-14
50,214,130,2025-03-08
183,344,381,2025-08-27
146,485,169,2025-09-12
155,585,233,2025-08-21
84,492,496,2025-06-15
167,1145,41,2025-07-24
68,461,446,2025-01-15
87,274,326,2025-01-23
57,598,351,2025-09-24
52,47,326,2025-09-25
38,411,211,2025-05-27
93,925,51,2025-01-04
77,241,41,2025-04-15
11,896,96,2025-07-19
109,964,191,2025-08-10
106,1116,43,2025-01-23
54,252,297,2025-09-09
151,1160,118,2025-04-14
2,733,480,2025-06-26
72,301,261,2025-09-13
114,312,77,2025-03-30
12,837,498,2025-01-19
132,1037,409,2025-04-17
130,523,128,2025-07-15
184,283,453,2025-08-09
96,724,441,2025-04-12
52,1018,145,2025-08-31
139,984,71,2025-02-04
22,921,219,2025-03-08
3,790,134,2025-04-16
174,704,7,2025-05-11
150,585,217,2025-01-31
141,120,293,2025-06-30
159,853,52,2025-07-05
16,322,380,2025-05-26
175,977,132,2025-06-04
70,775,401,2025-03-20
72,268,368,2025-01-28
3,1140,349,2025-05-17
20,1183,338,2025-07-20
143,63,400,2025-01-12
96,804,325,2025-06-03
134,112,133,2025-01-23
37,806,60,2025-05-17
170,792,422,2025-01-30
6,770,91,2025-07-24
54,117,342,2025-01-06
123,208,276,2025-07-13
70,804,48,2025-03-27
18,238,190,2025-01-30
113,604,34,2025-07-14
108,258,285,2025-05-12
94,1090,492,2025-09-29
17,405,256,2025-07-07
136,810,313,2025-09-25
108,333,77,2025-09-18
145,290,387,2025-04-14
90,1059,495,2025-08-06
50,1209,470,2025-02-03
112,810,485,2025-03-12
84,245,57,2025-07-31
90,319,427,2025-06-25
84,703,443,2025-04-08
35,84,460,2025-09-02
200,1121,173,2025-05-05
79,1077,343,2025-05-06
185,585,42,2025-08-29
132,447,129,2025-08-09
5,733,230,2025-02-01
43,577,331,2025-09-24
143,53,439,2025-03-02
123,1119,307,2025-04-20
53,394,476,2025-05-05
102,1174,8,2025-01-29
38,431,331,2025-09-23
93,1157,14,2025-08-05
76,878,94,2025-06-04
159,530,233,2025-02-07
110,645,205,2025-08-05
97,591,2,2025-03-27
88,1188,300,2025-07-04
62,150,239,2025-07-06
49,138,182,2025-08-02
41,1149,74,2025-03-31
29,32,341,2025-02-14
133,282,170,2025-05-03
184,338,375,2025-08-10
66,446,90,2025-08-06
22,850,135,2025-08-06
94,684,130,2025-02-23
131,835,63,2025-09-24
45,305,7,2025-03-31
158,872,446,2025-05-27
109,395,16,2025-08-06
134,938,133,2025-05-25
149,482,280,2025-06-18
129,565,239,2025-09-17
84,302,334,2025-02-11
120,167,257,2025-04-04
198,1163,422,2025-02-08
184,1123,348,2025-04-07
64,562,194,2025-01-03
83,844,455,2025-01-29
184,439,364,2025-03-27
112,535,308,2025-09-06
184,692,150,2025-08-08
180,807,470,2025-04-10
12,418,349,2025-04-24
152,1134,415,2025-04-07
145,882,497,2025-01-08
145,73,452,2025-04-04
90,398,174,2025-07-28
86,1158,345,2025-06-30
169,891,324,2025-06-01
154,1029,235,2025-03-13
85,186,421,2025-07-05
124,1174,313,2025-07-15
83,787,429,2025-05-07
198,169,142,2025-07-01
90,331,428,2025-08-27
116,614,247,2025-01-23
85,441,289,2025-05-12
2,438,430,2025-07-21
2,512,16,2025-08-29
188,838,126,2025-01-14
84,660,451,2025-01-04
71,214,62,2025-02-16
135,1070,173,2025-01-29
70,41,280,2025-02-27
167,247,113,2025-04-22
58,1130,112,2025-09-23
39,1109,24,2025-05-02
166,562,196,2025-07-03
73,603,155,2025-07-01
148,1114,41,2025-05-17
152,826,353,2025-06-24
161,619,192,2025-05-25
50,1212,329,2025-04-26
24,1196,345,2025-01-23
122,420,336,2025-09-10
108,369,256,2025-02-12
199,1010,433,2025-06-30
97,356,224,2025-05-14
94,153,38,2025-09-01
163,603,461,2025-09-04
10,1209,17,2025-06-10
39,141,246,2025-04-07
29,1137,409,2025-04-20
48,385,262,2025-02-18
60,1069,14,2025-06-27
67,98,346,2025-08-10
119,315,58,2025-06-19
184,796,357,2025-02-22
7,1043,230,2025-08-11
188,544,275,2025-02-08
155,915,220,2025-06-03
169,372,224,2025-04-10
66,555,283,2025-01-29
166,1205,62,2025-04-01
170,1025,68,2025-08-26
72,1118,486,2025-06-26
172,729,118,2025-02-28
115,467,319,2025-04-24
109,1190,108,2025-02-05
140,868,492,2025-01-27
78,502,383,2025-09-30
50,138,172,2025-07-16
168,1111,181,2025-02-21
23,235,482,2025-06-27
5,63,229,2025-03-01
49,335,290,2025-04-05
147,918,410,2025-06-09
143,1099,180,2025-09-03
174,1074,23,2025-01-26
166,187,331,2025-02-04
53,23,488,2025-04-12
33,640,39,2025-01-15
43,242,360,2025-09-11
137,956,26,2025-05-15
16,689,174,2025-03-17
174,803,279,2025-03-04
141,1076,406,2025-04-30
161,764,34,2025-04-21
52,285,348,2025-02-06
169,514,314,2025-09-25
5,1188,105,2025-08-31
2,456,320,2025-01-14
158,871,274,2025-04-11
6,648,92,2025-07-16
102,815,297,2025-05-09
68,1003,464,2025-06-20
18,1206,218,2025-02-23
74,1048,328,2025-06-19
74,355,32,2025-08-04
200,881,475,2025-04-05
91,38,271,2025-02-17
72,992,415,2025-08-18
39,880,475,2025-09-23
61,161,341,2025-05-07
64,547,271,2025-02-27
115,563,378,2025-05-20
156,797,199,2025-09-25
76,73,316,2025-07-15
31,1140,52,2025-07-16
118,673,447,2025-05-27
42,317,415,2025-07-29
150,793,166,2025-05-18
173,31,465,2025-03-17
167,1120,96,2025-04-23
198,426,157,2025-09-26
183,471,76,2025-03-07
88,906,489,2025-01-07
16,1191,61,2025-09-07
83,1208,178,2025-03-04
134,77,350,2025-08-23
46,437,366,2025-03-24
69,705,481,2025-06-20
46,402,334,2025-09-19
13,431,128,2025-03-04
142,214,469,2025-03-31
109,981,29,2025-02-11
197,256,311,2025-06-06
43,990,249,2025-08-19
138,1087,49,2025-07-17
97,1207,373,2025-02-06
101,340,292,2025-07-09
64,1007,399,2025-07-20
119,508,297,2025-06-24
131,1044,203,2025-09-10
25,1212,280,2025-01-28
137,306,139,2025-09-04
50,238,262,2025-03-19
98,478,100,2025-04-28
53,239,49,2025-04-06
119,131,291,2025-04-30
19,315,391,2025-04-17
35,921,433,2025-02-10
48,755,26,2025-06-17
72,885,167,2025-02-04
188,1054,183,2025-08-11
157,409,275,2025-09-21
75,807,388,2025-01-21
173,785,250,2025-07-05
100,577,255,2025-04-08
162,201,95,2025-07-18
183,972,446,2025-03-29
155,955,109,2025-06-29
54,497,354,2025-01-12
16,844,418,2025-01-24
90,135,135,2025-05-27
147,436,208,2025-07-11
144,787,472,2025-05-23
8,1101,284,2025-08-17
148,290,74,2025-06-20
71,571,491,2025-08-18
172,144,301,2025-06-01
147,1059,444,2025-02-11
65,128,371,2025-06-03
194,756,379,2025-05-26
168,761,8,2025-07-22
175,226,236,2025-08-18
84,163,312,2025-04-05
107,765,18,2025-08-19
53,682,112,2025-02-22
123,353,162,2025-07-07
30,931,42,2025-08-21
148,765,495,2025-10-01
67,1196,270,2025-04-13
88,58,33,2025-04-21
75,916,328,2025-04-03
83,948,376,2025-07-25
95,321,61,2025-07-15
70,227,402,2025-07-23
113,685,64,2025-07-18
180,996,488,2025-07-02
162,884,44,2025-03-29
145,753,430,2025-07-05
163,403,263,2025-02-13
3,149,198,2025-09-30
89,429,69,2025-09-07
151,629,206,2025-03-15
179,926,250,2025-04-08
37,1103,445,2025-04-04
32,460,171,2025-08-04
11,371,151,2025-04-27
32,627,297,2025-02-02
169,1180,491,2025-06-08
28,345,138,2025-07-08
200,1082,92,2025-09-06
84,798,128,2025-01-14
154,1010,464,2025-03-15
54,617,53,2025-02-12
115,1200,130,2025-06-30
2,264,239,2025-09-13
156,1148,365,2025-02-20
70,1093,357,2025-08-10
33,451,254,2025-07-30
26,499,209,2025-03-01
120,1204,120,2025-06-23
167,891,333,2025-03-06
23,1213,275,2025-06-14
23,305,284,2025-04-12
112,112,443,2025-03-14
168,886,276,2025-09-14
134,1209,343,2025-09-26
155,393,453,2025-06-25
145,1004,134,2025-05-25
103,544,239,2025-07-31
142,351,469,2025-04-21
88,170,155,2025-04-23
166,891,126,2025-05-11
19,808,413,2025-04-13
101,488,3,2025-10-01
21,1101,277,2025-09-11
109,509,11,2025-08-06
92,1043,286,2025-07-23
200,1116,465,2025-09-27
102,623,179,2025-06-16
122,814,426,2025-07-16
14,631,340,2025-07-25
161,267,158,2025-05-31
40,776,397,2025-09-06
27,1002,361,2025-08-19
105,875,4,2025-05-15
29,1205,106,2025-08-19
124,58,181,2025-08-07
111,26,155,2025-05-17
107,309,10,2025-03-17
97,1148,136,2025-08-02
131,1112,308,2025-04-20
154,256,447,2025-08-30
41,611,60,2025-09-16
57,344,289,2025-06-18
142,425,346,2025-01-21
13,868,390,2025-05-12
191,697,54,2025-08-30
66,968,303,2025-07-01
52,392,103,2025-03-08
189,948,286,2025-03-23
183,302,428,2025-05-28
150,97,373,2025-01-08
82,614,246,2025-07-08
139,141,232,2025-01-23
26,1110,322,2025-02-13
85,1035,362,2025-04-30
61,32,364,2025-02-24
197,851,493,2025-04-10
37,818,291,2025-09-02
81,423,376,2025-07-28
126,791,30,2025-02-21
147,1175,290,2025-02-24
115,903,214,2025-08-28
37,48,123,2025-09-27
70,752,82,2025-02-13
144,121,240,2025-04-24
124,1203,266,2025-06-18
192,217,313,2025-02-08
22,610,235,2025-08-19
68,397,81,2025-04-06
96,557,377,2025-04-10
32,425,89,2025-07-27
52,91,113,2025-09-12
171,450,150,2025-06-16
28,1093,168,2025-01-31
194,979,168,2025-09-01
171,508,131,2025-07-27
26,6,249,2025-09-05
101,71,404,2025-01-21
144,104,355,2025-04-14
161,497,321,2025-05-27
170,88,181,2025-09-06
177,442,104,2025-06-09
10,806,344,2025-01-31
85,723,75,2025-08-02
15,966,397,2025-07-06
187,1123,245,2025-06-07
193,590,222,2025-01-18
194,1163,321,2025-07-25
94,1190,292,2025-03-11
95,152,200,2025-06-27
25,209,391,2025-08-10
37,20,34,2025-05-07
13,469,232,2025-01-07
45,1177,49,2025-09-05
161,113,101,2025-08-24
50,53,493,2025-09-17
151,892,113,2025-08-31
22,737,32,2025-09-29
59,213,454,2025-01-28
32,112,96,2025-04-23
190,962,469,2025-04-22
170,670,147,2025-04-01
75,8,213,2025-01-28
160,536,383,2025-01-22
118,702,401,2025-05-10
197,1081,350,2025-03-19
2,578,437,2025-01-26
127,724,65,2025-03-15
177,867,303,2025-09-20
103,268,383,2025-06-17
165,447,27,2025-01-21
29,325,1,2025-08-08
177,377,243,2025-04-04
152,694,397,2025-05-04
45,493,140,2025-08-10
89,53,178,2025-01-04
61,940,490,2025-07-26
46,307,157,2025-06-02
45,858,59,2025-08-26
152,385,384,2025-07-25
19,529,274,2025-09-04
187,747,199,2025-07-06
12,620,308,2025-07-24
192,837,26,2025-04-17
61,421,243,2025-05-13
32,742,412,2025-08-28
139,1009,321,2025-08-19
178,1034,72,2025-05-25
141,125,34,2025-06-08
44,1199,360,2025-02-06
105,1032,427,2025-04-16
22,455,405,2025-09-05
28,601,109,2025-04-01
166,736,67,2025-08-31
128,460,169,2025-01-10
107,950,117,2025-01-15
58,1099,496,2025-09-15
72,211,159,2025-07-05
156,459,429,2025-05-13
73,396,148,2025-05-26
102,999,470,2025-01-30
108,929,80,2025-03-16
177,158,180,2025-04-04
125,253,310,2025-05-08
23,850,467,2025-08-27
198,281,7,2025-07-03
36,995,212,2025-01-13
187,452,133,2025-09-26
27,639,221,2025-07-15
91,884,210,2025-05-09
58,742,60,2025-02-15
29,128,23,2025-05-14
173,119,406,2025-09-12
179,942,85,2025-01-27
12,633,345,2025-05-11
176,167,165,2025-05-21
153,562,130,2025-01-16
20,232,94,2025-04-12
58,442,282,2025-07-20
142,192,486,2025-07-16
193,24,345,2025-01-15
41,898,433,2025-03-03
192,1020,176,2025-01-11
69,926,447,2025-09-05
183,961,442,2025-05-24
66,303,359,2025-08-23
95,1174,59,2025-07-22
123,791,90,2025-07-12
26,1165,419,2025-08-21
68,649,223,2025-02-20
138,974,490,2025-03-03
189,756,191,2025-02-05
38,1205,188,2025-02-17
41,419,151,2025-02-13
44,135,404,2025-04-03
87,509,318,2025-09-07
198,963,2,2025-06-13
189,973,225,2025-07-20
26,970,460,2025-08-16
88,191,236,2025-01-15
174,366,164,2025-05-28
127,1046,193,2025-09-04
70,1084,470,2025-05-03
76,1210,405,2025-09-08
98,397,404,2025-06-18
107,675,257,2025-09-27
93,871,395,2025-08-09
108,43,443,2025-01-21
44,1159,105,2025-05-30
165,861,223,2025-02-16
32,931,479,2025-03-14
154,1060,209,2025-09-18
187,224,52,2025-04-20
6,1049,307,2025-08-26
158,218,136,2025-01-22
122,1088,103,2025-05-31
123,885,186,2025-04-21
108,1154,91,2025-05-16
23,458,249,2025-08-11
168,559,2,2025-06-04
101,87,428,2025-05-11
197,985,300,2025-06-14
14,192,372,2025-07-21
6,1198,415,2025-06-09
58,858,169,2025-09-20
94,1065,279,2025-03-12
82,203,16,2025-05-30
162,397,10,2025-09-30
68,845,368,2025-02-19
14,1135,24,2025-02-17
10,224,40,2025-08-27
127,334,256,2025-09-20
128,245,441,2025-06-08
135,812,36,2025-05-14
177,100,9,2025-08-19
31,313,402,2025-08-13
106,94,86,2025-08-27
112,288,371,2025-04-20
70,779,415,2025-09-25
122,739,279,2025-03-03
146,137,264,2025-08-17
163,1148,442,2025-06-13
107,954,183,2025-06-11
37,427,414,2025-03-13
21,687,57,2025-01-31
146,958,491,2025-08-22
179,1211,127,2025-05-17
134,1202,261,2025-01-25
139,1088,356,2025-09-22
166,982,49,2025-05-09
131,287,198,2025-06-29
147,1026,495,2025-03-24
126,1142,308,2025-09-27
97,100,138,2025-03-22
124,203,101,2025-03-21
78,1081,295,2025-05-30
56,871,352,2025-07-18
87,400,483,2025-06-03
140,906,249,2025-04-29
158,1093,138,2025-04-12
136,14,392,2025-03-26
40,578,91,2025-07-22
102,265,198,2025-02-16
153,793,158,2025-05-27
12,451,364,2025-09-21
67,227,325,2025-06-15
180,403,115,2025-04-30
77,469,142,2025-03-04
60,764,69,2025-05-16
85,214,224,2025-03-12
135,1111,467,2025-08-25
188,808,128,2025-08-27
122,1196,204,2025-07-05
150,232,95,2025-07-05
119,619,71,2025-05-15
188,270,354,2025-04-23
12,763,301,2025-07-22
67,618,245,2025-06-17
63,244,369,2025-02-16
163,847,133,2025-01-11
35,906,437,2025-09-01
87,908,225,2025-04-10
1,1080,324,2025-09-25
139,795,378,2025-02-07
153,1066,52,2025-01-08
127,442,261,2025-05-30
54,831,481,2025-08-11
97,587,166,2025-07-15
61,603,191,2025-03-09
163,1068,264,2025-06-24
7,981,270,2025-04-20
89,756,199,2025-01-10
112,324,362,2025-06-12
113,1167,344,2025-07-02
31,153,74,2025-06-26
143,1043,113,2025-06-16
14,666,471,2025-02-15
2,296,495,2025-04-09
13,846,387,2025-02-05
26,943,198,2025-01-29
123,373,91,2025-05-19
171,1000,7,2025-01-17
190,864,428,2025-01-11
9,672,62,2025-05-06
95,689,427,2025-07-09
69,505,227,2025-08-05
165,591,185,2025-04-10
38,679,187,2025-01-31
38,1185,218,2025-08-23
55,912,495,2025-05-14
58,880,257,2025-03-13
196,216,221,2025-03-15
7,876,492,2025-05-27
120,1041,192,2025-05-14
117,899,244,2025-05-03
197,960,352,2025-07-27
28,1003,8,2025-07-31
35,1197,286,2025-06-13
170,692,234,2025-01-10
35,199,180,2025-08-28
11,404,463,2025-08-04
27,1067,456,2025-03-20
87,147,153,2025-05-15
12,660,170,2025-07-13
46,1160,476,2025-01-27
162,801,199,2025-07-16
80,287,431,2025-09-16
168,726,380,2025-07-05
18,627,185,2025-02-02
64,666,416,2025-09-06
88,873,44,2025-07-27
131,840,330,2025-09-04
14,584,110,2025-09-08
70,871,435,2025-04-17
17,894,178,2025-03-19
145,1098,469,2025-08-28
49,1034,66,2025-05-20
132,526,138,2025-07-29
173,1161,308,2025-09-03
56,993,34,2025-05-09
185,656,259,2025-07-10
185,542,403,2025-02-10
89,315,22,2025-08-08
156,1107,124,2025-03-15
38,824,110,2025-08-14
2,395,433,2025-02-17
31,1204,2,2025-06-24
155,442,35,2025-01-04
20,594,274,2025-08-01
44,330,180,2025-07-31
22,331,2,2025-01-14
119,492,113,2025-07-10
87,671,385,2025-09-17
60,31,92,2025-04-10
14,330,132,2025-06-26
48,146,366,2025-02-26
153,550,78,2025-06-19
17,409,263,2025-09-27
196,502,234,2025-01-01
150,545,500,2025-01-30
143,390,316,2025-08-29
168,821,59,2025-01-08
65,829,358,2025-09-12
59,176,252,2025-05-25
14,449,493,2025-07-04
192,84,380,2025-03-24
50,554,28,2025-08-17
44,350,6,2025-02-28
137,525,197,2025-07-05
124,160,210,2025-01-25
137,122,316,2025-07-08
119,1060,80,2025-08-20
170,1116,20,2025-02-09
93,916,414,2025-09-29
58,27,323,2025-01-14
117,491,144,2025-05-30
62,1110,443,2025-08-06
41,459,476,2025-02-03
1,688,372,2025-04-07
83,69,250,2025-01-20
158,391,443,2025-09-08
91,51,424,2025-06-28
120,484,52,2025-06-10
9,884,324,2025-04-23
126,704,436,2025-05-23
188,457,242,2025-01-29
67,684,386,2025-06-27
54,290,148,2025-05-21
88,717,339,2025-05-02
14,280,470,2025-03-18
46,1034,328,2025-07-16
28,1200,204,2025-04-19
160,400,446,2025-06-18
114,1068,347,2025-05-22
70,188,357,2025-03-28
195,311,131,2025-01-05
137,1177,494,2025-01-15
112,47,329,2025-09-08
124,784,129,2025-01-08
38,655,440,2025-01-05
103,903,107,2025-07-29
49,757,72,2025-04-17
42,1137,3,2025-09-04
90,1097,212,2025-09-02
180,1151,438,2025-09-13
51,238,62,2025-05-29
36,564,413,2025-01-10
133,504,413,2025-02-26
27,899,287,2025-06-07
184,915,384,2025-01-25
189,203,0,2025-08-15
41,292,15,2025-09-20
50,1041,372,2025-09-28
83,1014,427,2025-03-18
26,728,126,2025-06-05
157,825,36,2025-05-11
68,474,337,2025-06-12
100,901,88,2025-03-02
162,86,44,2025-08-05
182,1112,305,2025-02-16
114,1175,325,2025-02-15
142,935,439,2025-09-10
52,187,153,2025-07-23
5,138,369,2025-06-01
10,214,202,2025-07-05
66,728,281,2025-05-23
160,1157,314,2025-03-19
74,579,54,2025-03-12
89,660,354,2025-01-31
169,944,38,2025-02-15
81,1209,108,2025-09-13
55,761,293,2025-05-24
183,1152,177,2025-09-08
6,81,414,2025-03-24
170,427,298,2025-05-18
33,62,330,2025-07-15
57,199,294,2025-06-03
147,1208,46,2025-04-02
4,936,89,2025-07-31
180,805,9,2025-07-30
142,1160,31,2025-08-05
89,664,327,2025-06-03
177,630,30,2025-07-14
198,711,32,2025-05-01
68,583,107,2025-06-11
16,261,322,2025-08-31
20,821,41,2025-02-15
134,855,398,2025-09-04
128,428,20,2025-09-05
145,257,274,2025-08-21
5,27,142,2025-06-04
97,447,217,2025-07-27
191,882,362,2025-01-24
200,1043,195,2025-04-17
89,577,435,2025-05-10
115,195,476,2025-02-08
86,269,232,2025-09-18
172,770,255,2025-06-05
89,1084,125,2025-04-23
116,940,100,2025-01-24
117,789,187,2025-02-27
131,1042,476,2025-09-21
15,332,3,2025-07-26
140,1119,40,2025-08-28
87,1104,383,2025-06-03
147,132,437,2025-04-11
113,41,109,2025-03-12
134,884,73,2025-01-16
70,48,249,2025-01-17
85,708,245,2025-02-10
130,574,442,2025-03-18
196,593,155,2025-02-01
90,879,123,2025-07-19
156,240,373,2025-06-03
14,238,409,2025-02-06
123,545,68,2025-09-28
154,818,136,2025-05-20
130,621,357,2025-06-13
161,830,200,2025-05-02
147,1127,405,2025-02-26
17,336,420,2025-08-17
87,1059,152,2025-03-19
114,688,448,2025-05-21
15,987,227,2025-09-09
99,964,444,2025-02-02
143,295,125,2025-06-24
197,946,264,2025-07-20
122,623,157,2025-02-27
105,189,353,2025-03-28
42,1149,114,2025-04-03
26,1094,129,2025-03-20
68,65,404,2025-04-05
6,605,354,2025-06-13
52,442,64,2025-07-15
46,1000,57,2025-08-29
195,565,47,2025-09-21
54,787,13,2025-05-25
155,285,388,2025-09-08
144,744,262,2025-06-05
111,813,155,2025-04-10
51,748,189,2025-07-14
147,340,245,2025-09-14
137,1095,237,2025-04-06
150,401,161,2025-07-25
65,845,364,2025-06-08
70,325,335,2025-02-15
111,437,367,2025-06-15
66,1199,204,2025-06-04
189,965,455,2025-06-18
42,1214,419,2025-02-14
158,269,391,2025-08-21
71,4,375,2025-01-04
126,473,311,2025-09-26
141,578,357,2025-01-02
15,930,10,2025-07-24
165,52,255,2025-08-21
50,749,140,2025-05-09
124,721,114,2025-02-10
151,314,66,2025-01-21
29,484,372,2025-10-01
76,533,104,2025-09-13
7,1024,61,2025-01-15
96,50,101,2025-07-24
168,527,457,2025-08-10
32,587,189,2025-08-13
148,1025,35,2025-04-30
198,50,237,2025-02-13
194,481,24,2025-04-30
128,1053,323,2025-02-16
1,1213,330,2025-06-01
182,934,180,2025-07-18
15,255,193,2025-06-29
65,292,261,2025-09-17
42,1135,57,2025-06-04
32,954,135,2025-03-12
3,1148,416,2025-06-07
27,81,305,2025-02-22
94,627,4,2025-06-13
193,125,263,2025-08-03
67,685,496,2025-06-16
65,310,62,2025-08-04
97,193,480,2025-05-06
131,1162,170,2025-05-04
178,264,14,2025-04-16
107,393,362,2025-09-14
107,1014,190,2025-05-29
119,731,40,2025-03-24
146,794,414,2025-05-16
64,27,251,2025-06-23
172,638,449,2025-10-01
30,632,379,2025-06-02
5,808,303,2025-08-03
119,358,236,2025-05-10
54,877,7,2025-06-26
125,1005,403,2025-09-29
109,4,483,2025-08-06
122,232,9,2025-04-11
59,226,158,2025-05-27
136,1053,62,2025-08-11
19,1130,145,2025-04-25
89,693,263,2025-03-21
78,1060,107,2025-09-02
99,132,423,2025-06-19
161,1179,452,2025-02-09
79,449,329,2025-08-19
61,159,181,2025-08-16
176,521,451,2025-05-17
82,594,324,2025-08-11
105,485,288,2025-03-27
33,724,92,2025-05-03
29,669,195,2025-06-30
195,113,84,2025-07-15
173,661,47,2025-01-11
158,811,104,2025-07-10
115,1184,324,2025-05-28
60,1137,140,2025-03-06
43,733,439,2025-08-23
148,380,20,2025-06-06
81,988,479,2025-03-20
5,218,356,2025-01-21
131,322,174,2025-02-19
144,509,352,2025-02-23
149,159,155,2025-09-30
34,1163,94,2025-07-17
151,699,24,2025-03-19
181,185,31,2025-07-12
180,458,71,2025-08-18
187,483,248,2025-07-12
30,316,416,2025-07-02
23,533,129,2025-09-26
111,909,374,2025-08-08
24,352,174,2025-07-26
144,173,213,2025-09-22
17,573,170,2025-04-23
47,234,169,2025-07-29
117,757,354,2025-05-16
159,5,486,2025-05-08
171,320,267,2025-09-09
22,205,156,2025-03-16
128,193,399,2025-06-24
36,560,115,2025-08-05
49,1084,148,2025-06-19
108,1167,17,2025-04-09
32,57,450,2025-05-17
38,372,135,2025-02-17
173,664,480,2025-06-09
175,203,234,2025-04-23
132,544,375,2025-01-31
173,295,243,2025-09-28
89,582,253,2025-04-29
121,1206,385,2025-05-20
67,127,361,2025-06-04
144,926,353,2025-05-02
31,386,473,2025-01-24
27,390,292,2025-03-29
139,1003,481,2025-03-11
181,111,286,2025-08-27
107,360,121,2025-04-23
199,66,200,2025-07-10
141,18,288,2025-07-11
121,900,86,2025-01-06
120,5,475,2025-06-03
115,580,6,2025-07-15
169,442,91,2025-06-01
41,19,83,2025-07-04
91,641,19,2025-01-28
192,952,49,2025-03-05
5,599,406,2025-03-22
163,1014,407,2025-04-03
94,307,265,2025-06-29
196,657,173,2025-07-12
184,118,471,2025-07-13
141,199,491,2025-05-30
11,326,165,2025-01-26
186,852,367,2025-06-10
58,603,76,2025-03-28
44,698,322,2025-09-27
17,452,474,2025-09-20
139,1075,241,2025-08-13
2,432,1,2025-05-09
61,516,242,2025-02-12
152,565,229,2025-02-27
76,586,35,2025-08-14
142,1093,500,2025-08-20
21,271,336,2025-06-13
164,764,170,2025-06-21
185,702,431,2025-01-03
59,861,21,2025-07-18
29,67,49,2025-04-22
142,847,83,2025-05-21
14,374,459,2025-07-12
113,1072,344,2025-04-12
112,806,311,2025-04-19
102,791,178,2025-04-30
191,1194,57,2025-06-17
42,504,419,2025-05-31
113,679,197,2025-04-07
170,738,26,2025-08-31
64,756,166,2025-07-24
192,239,253,2025-04-27
121,890,383,2025-07-19
134,654,268,2025-09-24
131,449,42,2025-01-01
121,16,117,2025-05-11
161,777,106,2025-09-27
179,22,68,2025-05-16
36,160,338,2025-06-18
184,748,171,2025-01-06
11,654,443,2025-06-04
186,487,339,2025-01-14
186,31,482,2025-07-13
132,348,78,2025-03-27
173,1023,433,2025-08-16
165,263,299,2025-02-14
167,294,114,2025-03-07
69,961,403,2025-08-09
128,567,497,2025-06-20
188,687,108,2025-04-12
87,985,99,2025-01-21
86,816,233,2025-05-12
24,1015,182,2025-04-11
81,791,28,2025-01-24
65,326,96,2025-09-16
124,1032,411,2025-03-15
187,571,480,2025-01-26
176,655,3,2025-04-24
187,499,497,2025-09-24
103,441,105,2025-06-18
4,338,406,2025-05-18
77,908,93,2025-03-18
195,632,45,2025-09-21
69,365,239,2025-09-06
195,704,350,2025-02-22
52,989,435,2025-01-03
69,908,196,2025-01-17
131,349,242,2025-01-17
123,1013,48,2025-01-03
47,62,152,2025-01-25
22,940,161,2025-01-27
4,1018,447,2025-06-06
172,276,339,2025-02-04
14,225,405,2025-07-25
116,348,4,2025-09-14
198,442,156,2025-04-12
