store_id,product_id,quantity_on_hand,reorder_level
127,1507,101,21
81,2894,47,35
65,3903,151,34
167,2063,14,36
102,4907,27,18
119,5348,144,42
49,3697,28,21
130,725,122,46
144,3605,153,42
123,476,157,43
48,2003,10,42
11,4473,167,11
55,2516,180,10
97,4377,3,11
141,898,166,20
155,4262,22,25
190,3216,170,16
12,808,138,42
191,3344,17,14
131,3295,30,27
4,1928,73,46
15,1156,28,21
47,5062,49,16
152,1884,166,26
41,4243,168,44
198,108,155,34
144,3144,153,29
77,2640,153,16
57,3746,155,13
41,1807,139,45
175,2743,34,26
174,1938,80,32
74,5518,84,35
190,1660,138,47
164,2437,50,25
158,4858,120,14
15,688,69,33
18,3272,42,39
157,2622,25,20
22,5790,59,47
55,3517,72,35
23,1128,161,10
172,3036,135,47
70,990,59,47
188,3484,61,35
108,4561,80,39
117,2737,99,19
128,3899,53,40
88,5072,136,15
5,3784,42,25
87,1620,133,32
34,5979,197,23
140,2555,143,19
67,1161,60,15
41,5974,74,31
8,2263,17,27
130,2413,188,17
93,3970,175,35
186,1251,175,27
37,4511,170,21
60,5334,162,15
41,5474,89,31
200,1232,41,36
36,5580,9,37
76,36,123,20
91,1544,118,11
19,3875,136,23
51,1238,145,24
54,4437,53,17
77,3554,88,19
157,4893,47,46
121,2869,110,17
67,3809,92,27
8,5184,96,15
184,1847,12,26
122,2538,81,33
135,159,74,40
196,5189,18,16
113,4488,172,13
149,1626,11,38
45,2814,143,38
140,5119,13,31
135,2111,5,39
173,439,67,46
163,1689,182,13
168,3128,43,13
139,2591,127,39
42,5963,34,13
2,2625,10,15
34,4781,154,41
99,3134,141,21
80,515,22,33
179,856,67,40
32,472,189,39
12,3231,33,47
13,309,88,40
30,2823,181,40
111,5337,110,48
199,1668,193,38
45,5200,8,14
121,123,126,37
105,4683,31,33
70,5018,12,24
174,3376,71,38
32,4529,65,15
83,244,81,13
164,3316,56,24
30,935,174,41
131,5359,141,45
37,5171,78,41
110,3882,195,42
82,1525,68,21
98,2871,173,20
80,2789,150,33
4,1025,86,30
68,4627,142,26
171,3158,109,49
7,3822,74,29
112,1398,174,21
82,5012,144,13
43,476,194,20
165,5502,185,49
46,1808,138,32
69,5020,40,29
131,3479,72,38
143,46,112,30
115,5230,74,23
80,2571,181,15
155,5308,92,37
76,3843,99,36
53,2156,153,35
39,5251,30,35
134,987,124,31
142,5600,76,28
16,4189,21,23
115,5288,29,15
135,4415,70,12
27,5441,115,28
195,2795,129,19
131,5506,1,14
32,1883,171,48
176,4649,190,40
196,3276,126,18
138,5025,37,49
129,4268,181,39
146,1541,175,20
28,6029,189,20
126,458,89,23
171,1877,13,19
22,3483,139,26
116,5120,25,42
192,1464,66,13
158,4802,56,29
127,132,186,13
169,3961,104,12
167,5366,135,12
74,2511,110,42
153,2276,61,13
139,4196,11,34
124,5845,197,40
150,1845,189,32
148,2421,159,20
5,4937,98,13
150,2927,33,49
146,1509,141,48
79,1608,29,47
94,1063,196,25
130,1524,15,43
131,2223,24,41
44,1807,111,38
78,2397,63,47
36,2864,195,23
165,4797,74,21
151,5557,85,38
181,2273,95,48
79,5610,57,47
190,1573,58,30
71,2357,11,20
58,1705,163,40
33,4310,118,47
57,2893,74,45
177,4661,103,47
166,1613,196,42
179,338,138,21
58,892,133,43
152,732,42,21
125,3351,133,27
42,1281,9,25
148,4269,94,31
120,4109,92,39
172,2722,109,27
54,2066,199,47
175,3784,92,31
7,2101,125,14
5,231,132,29
119,702,82,36
180,5050,199,28
77,5454,47,45
101,1153,100,48
27,5535,133,11
178,3330,135,10
194,5104,3,25
111,3203,63,42
166,5566,138,26
184,2113,113,25
191,5100,189,18
158,2791,119,13
46,2503,112,11
198,2833,152,38
67,1717,28,32
51,3867,53,12
59,4842,48,49
50,5649,83,22
80,315,52,36
196,6035,11,38
180,3718,101,22
173,5447,23,15
137,3340,199,35
64,1938,129,47
136,1893,40,24
177,4472,164,49
183,267,56,48
90,1554,129,42
137,982,49,17
12,798,68,17
92,2524,111,44
197,4071,20,49
113,1546,69,15
118,5465,118,43
19,3706,131,47
87,4075,176,15
102,114,155,26
26,419,180,19
43,2839,4,28
154,2728,17,12
14,1386,175,23
125,3893,116,21
135,238,33,40
2,3613,68,12
176,4618,120,28
198,3746,121,45
184,1066,190,23
21,4944,143,26
7,5215,42,11
168,198,190,12
155,3816,126,17
2,5010,138,14
141,819,139,33
132,1761,142,43
120,619,77,42
68,1629,163,20
87,4266,60,23
20,3710,43,29
94,1972,60,25
185,3255,94,18
155,2368,171,11
192,3357,123,30
20,1012,23,11
115,4588,125,43
4,2380,68,28
71,566,152,39
175,3723,64,47
20,4289,181,30
41,5089,185,32
105,3108,74,28
189,3327,195,41
96,4874,77,29
73,4844,93,45
40,991,117,14
168,1553,63,15
98,4084,63,21
54,884,180,21
151,3052,145,31
193,2425,38,42
164,3193,170,37
56,3572,146,45
93,20,61,18
175,6026,117,11
87,5680,185,18
155,1234,81,27
91,4076,77,33
103,4384,154,10
151,5361,76,18
87,290,161,42
85,5903,17,42
71,1164,90,10
85,2104,43,20
173,5503,131,13
119,5167,106,47
120,1805,23,27
32,2749,42,11
167,80,98,25
182,5118,11,29
44,997,113,20
64,882,170,47
198,5554,160,29
82,2436,94,33
134,2866,31,20
8,5775,18,31
118,5140,178,10
66,5126,61,20
40,1517,153,12
110,4686,61,28
191,5087,9,37
170,5169,110,13
120,2279,192,17
102,1051,190,13
200,5112,79,32
90,5555,65,39
190,4170,96,10
135,3760,59,12
1,2382,179,42
97,264,176,48
113,3039,48,30
13,4529,199,32
139,4358,145,10
111,2860,74,24
35,5538,151,33
38,3598,49,45
111,4078,64,16
104,4024,15,49
173,3705,183,32
51,1749,146,32
15,4904,1,15
59,2453,74,16
66,3176,46,30
127,3316,56,19
142,4327,141,25
14,2787,106,42
169,814,53,32
124,4247,156,45
152,5044,32,25
133,5348,182,48
34,1926,152,34
108,583,25,24
160,5287,190,42
92,2923,3,22
16,5370,141,32
85,1398,199,32
22,4094,94,19
32,2809,66,46
169,1956,22,30
22,4611,131,46
53,3855,196,13
151,2119,141,49
163,3006,161,44
89,5631,76,32
171,4814,0,40
62,5929,190,46
45,2603,15,46
94,4371,33,12
185,5527,38,33
195,2530,99,36
183,4541,178,36
159,503,97,31
182,4900,34,41
164,4182,22,35
163,58,96,10
14,2616,83,35
143,5924,14,38
72,4504,183,36
178,382,21,24
24,3631,15,22
170,1265,77,18
40,4533,36,41
120,3041,105,14
71,368,181,25
114,5243,194,32
128,1585,88,36
171,4677,37,30
62,5653,17,10
20,4096,102,21
147,2175,133,34
114,651,54,32
21,4984,35,45
9,2246,125,11
61,2534,177,48
34,2977,127,14
108,433,20,17
198,5451,100,12
161,917,110,42
82,369,115,39
87,423,67,36
59,2513,46,44
71,385,58,43
53,2198,51,16
182,5715,22,15
84,3109,167,40
98,1343,104,19
94,4049,171,33
157,5576,35,30
135,1442,104,25
94,5028,21,25
94,596,78,13
46,4303,93,41
90,3582,138,39
89,4496,49,47
119,3726,75,47
46,3161,140,16
19,2895,21,43
30,4354,179,17
8,2230,180,23
86,1501,80,46
18,684,39,47
60,4012,95,16
88,4467,25,46
44,5348,109,34
108,3632,1,30
52,1107,133,36
110,2875,18,16
8,3878,196,29
141,3670,193,45
170,110,8,41
78,333,80,20
163,2023,167,45
72,4480,104,21
66,5087,154,45
49,1722,97,22
194,5754,124,14
197,3437,172,13
129,1558,44,47
179,1208,50,27
86,3617,138,45
199,5201,191,42
54,2320,139,15
26,1065,179,28
95,2485,61,19
22,3712,7,19
177,4572,108,17
109,5545,181,20
174,1394,65,33
145,5429,111,20
108,3629,135,20
94,1238,162,37
188,5572,45,49
189,2669,143,19
2,4821,159,17
48,4635,182,28
46,2010,32,24
61,2717,116,11
134,160,150,22
13,731,60,30
157,5007,128,18
63,492,130,39
99,5281,7,12
46,3293,77,37
162,5268,27,10
84,436,17,17
106,4600,118,37
143,2101,187,47
122,2478,54,21
74,775,188,15
24,2728,59,19
82,4008,111,42
131,4153,52,40
28,3890,43,19
178,4799,74,16
76,1573,180,43
144,4979,60,10
177,2638,3,12
170,3204,53,11
3,3676,10,27
161,3874,173,49
1,4112,34,49
51,3805,136,23
125,4491,84,13
137,1109,182,19
16,4095,19,43
159,811,117,48
49,524,41,36
6,1196,66,42
103,3839,126,12
116,384,130,27
107,5850,76,21
173,5276,69,31
100,3102,38,41
89,4000,100,14
29,4514,198,35
180,1941,147,20
29,5057,31,35
119,2325,90,27
104,4112,76,41
85,300,115,47
11,674,102,43
77,5863,24,24
148,1434,131,23
74,5978,152,45
185,2454,90,12
96,309,183,18
172,537,25,19
139,1270,137,10
128,403,35,19
59,3788,57,43
68,1466,51,30
49,3408,169,22
15,2983,131,46
131,2723,59,34
195,4496,89,18
86,2050,88,31
139,4015,100,19
75,105,2,31
8,4336,59,43
37,3808,66,15
156,3525,141,27
20,2431,123,26
115,126,70,41
22,4070,187,10
58,1049,56,21
112,3121,88,30
23,5036,80,41
98,1112,185,40
34,1832,67,25
47,3652,6,11
177,820,96,22
131,5620,171,48
158,3289,177,40
23,3705,147,15
18,2785,148,29
180,4678,199,37
195,3486,106,43
25,156,199,18
2,4555,70,43
186,91,38,12
73,5762,70,46
119,4774,57,30
54,4574,105,13
144,4274,53,38
191,722,70,41
43,5637,137,41
105,1956,14,31
16,3471,6,36
18,788,103,11
135,418,21,29
86,5598,87,27
62,4141,24,42
61,3382,128,44
190,5473,120,41
62,3962,189,25
13,2244,69,47
59,5128,107,42
154,3656,179,49
17,5504,160,17
145,883,32,34
16,4965,198,22
185,3077,77,11
13,3975,47,35
19,1954,194,42
93,1400,199,39
76,514,100,25
120,4226,12,46
54,5765,148,25
189,5177,115,38
157,5274,86,34
187,4265,99,32
189,2572,119,12
122,118,149,35
129,2071,20,46
107,5322,195,26
69,2376,109,24
48,1569,141,48
11,688,131,24
171,3172,172,27
14,4986,149,36
32,5520,183,17
100,1529,59,26
184,1256,132,28
77,1176,195,30
178,1551,35,12
190,2895,49,49
9,5133,52,31
159,5369,160,40
179,4260,185,27
118,2121,170,20
178,2286,186,31
105,5505,110,48
120,1358,90,25
158,4908,85,13
26,5409,156,45
110,5803,165,12
139,2748,95,47
131,809,149,48
182,1207,5,27
150,3266,17,39
55,1493,74,20
86,5237,188,30
63,3371,54,42
96,5381,124,18
64,5232,195,33
117,5416,103,33
73,1180,16,24
89,91,48,42
86,2228,185,16
152,3514,43,42
44,1109,63,49
135,2324,95,36
181,4832,34,26
151,3850,179,25
193,5909,5,21
37,1225,134,46
100,5669,103,29
69,4214,150,19
23,5135,71,23
42,1994,7,38
15,2299,185,12
194,3012,43,11
114,479,96,26
18,2281,85,26
168,3166,3,12
18,1644,43,38
146,4375,40,32
59,5608,125,33
75,2063,7,37
111,1030,152,38
193,2891,106,29
123,4493,102,35
32,1676,98,34
138,3798,123,34
140,1379,36,24
1,317,102,40
97,4454,189,19
103,1656,176,27
19,957,81,34
118,821,100,29
151,2646,119,23
11,4952,163,43
49,4817,139,32
125,5105,88,35
67,879,42,31
176,2693,168,46
24,2531,7,12
39,2741,22,49
9,2762,50,48
15,5766,103,17
105,690,185,16
1,1440,64,20
103,5774,192,17
23,1478,163,24
9,1416,154,46
134,974,61,37
108,4429,16,46
54,356,21,26
143,4820,14,30
131,832,7,35
1,3726,199,31
141,4853,57,19
131,1813,109,30
16,2152,39,35
160,1560,195,37
156,4544,17,34
126,2690,186,25
91,2906,47,44
105,1030,4,12
176,5924,148,22
176,4448,118,45
27,1740,127,12
163,484,2,21
147,4137,186,36
145,2473,199,37
137,5417,64,38
174,3423,155,39
140,5040,37,49
33,3277,164,18
157,4129,29,40
195,2673,160,20
186,1452,195,36
85,391,70,39
103,1552,34,35
99,848,37,44
100,5861,18,29
95,5805,182,46
77,511,97,30
63,2551,174,30
138,233,141,26
128,61,125,25
110,924,116,34
87,4082,186,24
159,2854,45,14
181,3335,68,33
44,5045,39,13
157,626,155,47
49,912,113,47
80,3450,64,25
57,2164,181,40
116,1158,117,49
89,3491,20,27
165,466,149,12
83,2388,73,46
122,1818,19,30
127,5817,90,43
118,5383,131,29
96,3664,147,41
114,5679,98,30
101,4448,27,43
187,5394,138,29
103,1128,80,27
12,601,164,11
143,3478,136,33
184,823,128,23
79,993,138,24
84,2674,60,19
60,3960,159,32
70,5961,165,33
19,5708,50,22
181,699,45,34
157,4092,181,33
190,2943,103,24
118,3194,79,38
155,3308,70,35
126,2061,196,15
110,5076,76,12
83,193,4,38
40,490,77,30
36,5935,18,12
197,1744,39,15
148,946,3,33
48,450,83,11
199,5732,179,23
98,1395,88,48
55,1251,36,28
186,5248,188,31
39,3702,35,42
110,1961,19,34
86,4947,0,36
169,2409,87,16
50,1662,191,10
187,2690,188,48
184,3584,95,46
181,5824,166,49
191,1427,162,29
30,3340,140,38
55,5245,9,12
61,5867,29,20
168,5990,63,11
36,5599,9,49
141,1342,98,20
174,4164,96,10
119,4159,159,22
90,513,76,42
1,2450,0,32
188,2912,140,15
36,1962,38,10
173,5872,63,47
80,5678,175,46
137,2610,199,34
15,2499,172,44
167,5844,71,26
86,4086,124,45
79,2965,105,44
4,2517,137,40
144,2026,69,11
123,2614,11,33
11,5313,76,36
22,2009,126,45
193,5351,14,23
54,2223,91,24
90,4504,153,26
3,2163,132,21
97,314,53,16
66,2578,171,40
185,1621,122,19
12,593,44,12
124,2522,140,27
194,4217,137,28
101,3643,19,36
8,5197,48,27
81,5953,66,20
132,41,106,15
44,185,85,15
134,942,44,14
190,1040,133,10
40,919,195,40
86,5896,109,37
35,5118,58,21
168,19,93,22
66,1073,81,13
126,1030,172,32
18,1637,43,12
70,1944,26,40
34,477,5,41
12,4568,133,27
21,1193,144,14
60,2003,135,12
10,2151,43,28
16,1596,85,10
23,2888,164,27
149,864,130,46
61,2158,11,14
43,709,112,24
16,1607,95,13
186,4242,78,30
11,3507,172,21
21,1321,165,27
121,1631,108,47
144,4025,39,42
161,1412,97,20
86,4344,68,20
161,2352,40,12
101,2874,127,30
98,5191,63,22
143,4771,75,38
65,3602,135,29
116,3244,16,40
132,2682,49,19
32,3501,29,14
136,2044,114,38
36,2150,146,10
100,5779,59,26
88,4613,119,40
142,1660,50,33
34,5717,94,22
36,4112,15,36
163,139,168,30
32,3415,19,13
1,2045,83,43
52,1016,172,34
141,3790,156,42
75,5088,136,34
75,5900,162,22
153,5676,47,42
64,1379,35,27
133,5419,163,49
125,4285,198,33
191,4642,59,16
76,4035,50,42
52,3194,57,16
174,1583,5,10
195,1959,113,26
162,1557,136,27
20,3482,74,40
167,5713,165,21
52,2010,85,29
50,2116,167,44
68,5859,170,33
41,3791,34,18
171,3191,118,17
49,4377,169,42
71,776,51,21
47,3783,41,24
57,3412,96,47
67,2930,141,39
46,4567,75,25
41,4196,172,32
157,3690,157,17
85,5410,9,30
174,1567,21,19
25,142,55,43
3,974,133,49
103,4981,61,45
2,2449,185,12
9,2274,73,24
58,1582,62,42
4,3215,163,39
200,789,138,31
147,876,98,22
85,5258,113,38
14,2004,123,45
129,1994,37,22
105,5004,103,29
20,2204,157,14
123,2664,154,34
74,4934,191,46
66,2361,123,26
65,4576,26,35
136,125,78,41
9,3966,173,35
39,2908,32,33
123,3731,18,34
57,3384,62,31
143,1549,64,30
106,4676,135,42
80,2683,95,48
85,3756,63,48
153,5888,84,41
144,4262,44,28
177,4598,129,33
73,5746,128,15
79,2181,109,30
48,1173,186,13
60,1777,162,21
61,5169,111,24
118,4553,6,37
24,5991,116,25
179,5674,184,30
33,4518,132,26
140,5143,198,46
138,2214,159,48
159,3694,98,35
184,4397,169,12
4,4735,115,40
102,1819,108,41
164,1901,20,11
10,3699,113,41
195,4015,64,11
166,5729,182,47
174,2591,14,44
195,3532,26,30
29,5013,75,40
101,753,148,43
51,3658,110,48
133,2270,139,21
3,5249,99,26
114,2142,164,25
192,4372,158,46
94,2816,196,18
47,3890,109,39
40,512,95,12
8,2559,88,19
108,3222,74,22
184,2555,65,13
182,488,47,11
84,4385,170,37
77,2507,108,34
6,3641,19,17
74,2873,114,44
53,4805,128,21
154,3191,7,15
70,2997,41,22
127,4237,130,48
26,3849,180,11
156,3435,173,44
53,3622,179,33
61,2873,52,49
168,888,79,47
196,5760,73,42
15,85,173,40
13,2347,39,15
195,1946,181,22
173,56,13,12
79,2751,78,13
154,3391,131,37
56,2755,68,17
23,2547,9,13
39,4743,112,23
97,439,148,11
21,2260,169,17
142,3157,98,34
13,5216,23,35
32,5789,148,22
140,820,162,10
63,3497,115,43
52,5894,95,16
74,2976,58,27
22,2450,92,31
175,5117,150,38
153,1573,17,23
116,2763,45,20
93,5673,119,13
122,4292,74,40
199,5336,156,26
35,504,166,41
93,4090,1,40
80,4776,87,44
72,630,5,20
179,5453,110,43
187,4614,163,15
20,4561,167,36
122,5787,84,44
147,4085,72,35
16,1720,12,45
62,1570,168,49
29,5591,177,36
98,822,34,42
34,2485,111,16
81,608,122,25
4,4287,92,44
55,46,189,13
52,2825,71,25
98,2517,6,35
187,1299,124,21
64,5731,150,47
166,5365,31,20
30,2717,7,20
43,128,110,40
56,3418,84,26
134,5643,130,21
3,4682,9,18
168,4087,26,12
78,4471,127,49
38,539,139,33
145,1900,16,34
179,5376,111,25
155,5990,198,47
165,5789,188,17
26,3646,193,23
188,4198,15,48
100,5339,100,24
88,5279,40,44
149,1376,168,33
65,2451,8,45
62,2064,167,42
170,5292,90,40
96,66,85,25
63,2529,21,23
58,2428,64,21
112,5034,197,10
81,5131,167,31
67,4669,25,22
101,1844,161,36
29,1252,1,49
147,465,5,10
107,815,21,32
117,1108,11,15
97,4522,47,25
133,1298,69,23
9,1314,160,45
169,3921,20,32
153,5509,1,17
116,5515,2,13
84,447,48,38
75,1424,126,31
121,591,73,43
140,5857,94,13
65,5591,16,32
81,3716,32,14
144,4583,92,46
55,5428,86,15
166,1267,182,26
43,4830,195,24
127,154,114,28
136,3022,116,26
53,5629,105,40
61,98,149,16
70,3597,58,27
174,4215,16,11
195,753,70,26
100,1378,96,35
23,3424,168,21
31,4108,198,32
34,4374,160,24
35,2898,126,25
48,2919,79,35
21,1199,47,15
67,2206,185,45
38,696,6,42
53,5394,26,37
35,4310,178,36
14,1090,167,17
80,6034,145,45
58,4449,1,46
68,3013,176,42
73,657,134,22
38,973,102,35
143,4970,136,47
182,5211,183,46
65,5837,175,10
10,981,60,26
139,3165,191,47
95,3778,107,27
115,3856,196,49
164,2180,73,48
57,2573,71,21
38,1262,82,12
81,1033,7,33
196,2815,12,17
107,3555,81,38
18,5969,138,11
39,361,185,27
164,3046,124,32
40,2478,87,23
147,5876,104,10
37,5273,179,24
8,1382,184,33
164,1077,53,41
71,888,188,48
92,2144,13,13
128,6018,102,40
169,304,180,25
165,5330,155,44
193,3756,58,30
54,686,0,41
118,4051,12,21
150,110,22,49
173,764,73,23
153,1300,173,41
30,464,91,11
179,2891,199,10
131,4273,42,19
70,1987,133,48
80,684,162,25
77,1624,168,23
7,1569,78,46
183,2459,70,14
2,1389,112,28
126,4486,149,37
154,1771,61,37
173,4224,42,11
54,1514,187,31
115,3858,66,38
38,5491,132,49
9,4315,39,49
100,3578,49,25
70,4491,62,22
54,5802,39,21
175,1769,149,19
94,3451,0,36
176,437,99,21
78,1056,16,29
152,5936,7,33
82,3465,183,47
130,4343,148,24
96,2613,84,13
90,4698,121,21
31,4415,186,43
78,3590,156,34
64,4809,95,27
49,4618,119,12
175,404,2,40
129,5182,13,22
162,234,172,21
191,4022,48,48
63,1068,149,24
180,1681,136,28
76,5356,98,37
48,4161,37,22
131,3272,135,20
142,1185,177,48
86,4280,155,15
26,4493,22,14
35,412,28,10
103,3253,20,21
4,2849,56,10
173,5842,89,28
26,1025,68,15
107,3696,30,28
181,655,169,17
192,4251,20,31
154,4417,56,32
90,4478,145,33
115,634,77,15
124,1014,104,45
157,3103,37,30
96,2483,74,12
61,4052,15,22
142,1538,50,19
181,3091,149,41
187,4464,29,31
197,4569,167,11
158,1920,82,48
22,3887,196,10
94,5496,125,11
134,5139,49,15
5,4806,138,41
41,3302,56,36
100,3160,134,33
86,1720,25,35
47,2954,87,10
77,3080,138,35
181,5142,21,10
168,4035,108,32
108,2167,104,34
127,2113,22,35
189,729,58,23
80,189,100,21
14,3,136,39
68,1190,29,46
81,210,34,28
131,1722,181,12
195,6036,161,41
166,4419,68,27
7,2055,176,13
141,5869,120,25
96,1739,69,49
183,111,80,36
2,1340,115,22
108,2374,161,37
165,2031,172,23
110,1634,119,15
93,193,35,24
178,5743,80,12
148,3182,183,31
49,2991,109,49
139,3791,9,22
50,2161,152,40
41,4952,119,30
119,2867,142,37
73,5974,43,22
4,4163,26,40
43,4494,193,44
31,5790,54,45
130,3040,19,27
12,1840,25,16
85,1166,0,12
112,4962,77,46
158,2296,183,22
172,1057,83,47
114,4301,100,34
75,3976,76,39
36,2004,22,35
25,1402,125,12
71,705,90,28
50,5657,91,24
72,2026,1,23
121,4961,38,27
36,3380,109,37
102,2966,60,25
131,4682,196,32
27,476,193,22
7,1762,22,32
165,892,22,31
183,406,39,44
44,1174,186,25
72,3935,169,44
104,4181,73,22
188,4361,95,19
59,2589,20,12
180,3008,117,49
132,1283,124,26
130,6014,199,11
145,608,106,24
158,3187,8,13
176,283,100,26
107,3786,108,48
130,1089,179,25
104,5407,91,28
66,5565,109,11
155,3596,83,35
149,3830,53,36
93,410,27,39
133,1874,42,29
65,1811,95,47
25,2882,29,16
25,3228,113,20
48,1684,45,10
11,1665,116,17
19,5418,36,23
18,4673,78,47
125,5257,43,11
87,6000,110,38
4,3976,84,31
149,1049,108,10
128,268,81,41
41,1407,32,27
77,1272,57,48
134,5691,30,14
191,3718,48,27
146,1521,28,39
174,223,191,30
122,5515,89,14
46,4915,96,21
85,2990,78,19
45,3802,59,34
43,3986,40,30
80,4642,128,18
33,3760,25,47
30,3958,83,37
126,5557,138,21
129,3563,17,47
197,5641,86,43
33,4455,113,13
75,5074,199,44
72,4428,92,16
95,5746,179,25
146,5862,45,27
140,584,139,29
140,185,119,42
192,3536,109,19
29,2893,157,15
77,3943,190,31
19,5867,94,48
84,1672,191,29
2,4473,24,26
12,5040,100,18
172,415,111,24
74,3749,63,18
36,358,150,18
135,555,124,45
101,3593,186,26
18,3948,133,15
13,229,70,16
60,2535,76,20
140,5038,195,21
79,281,12,24
176,2497,92,35
179,5679,172,38
101,1603,197,15
67,3659,52,32
188,2443,130,19
138,2777,171,36
23,5179,118,32
132,1765,134,15
126,4785,78,14
25,5206,135,44
189,5296,27,25
69,4189,197,18
197,179,176,25
47,5822,52,26
27,5338,4,49
125,731,80,37
190,4301,124,43
71,5681,149,39
49,2612,30,18
61,4033,36,48
88,1291,122,44
87,5730,10,46
200,1159,37,17
158,3138,28,12
31,3080,2,22
144,477,124,32
92,5057,49,42
193,5731,35,24
11,2824,168,21
190,158,141,19
38,1684,103,33
96,3696,166,33
95,1691,133,22
59,4327,100,11
147,5248,21,37
96,632,56,42
95,1689,95,49
197,4314,61,10
23,3335,187,16
110,4128,194,25
183,789,26,31
85,3165,78,18
20,2891,33,24
141,3071,18,13
109,3143,147,17
57,2617,190,18
148,3490,32,36
124,5402,134,45
175,2041,161,25
135,4553,21,36
162,4517,23,44
184,437,160,45
116,5806,3,18
181,456,143,28
181,1880,99,31
81,2980,27,46
63,3263,111,40
158,3625,24,48
196,754,169,18
4,2520,137,38
165,5965,4,28
39,4276,197,18
36,5352,178,43
143,1754,134,30
75,2430,157,44
164,3120,99,22
96,3531,12,46
19,5301,107,20
16,613,45,43
74,5727,132,19
171,3957,164,21
134,4469,159,40
109,1121,22,39
122,3663,195,20
14,3528,33,45
156,2220,26,39
134,747,54,19
147,4480,123,45
107,5960,78,17
6,1992,124,20
5,4090,173,40
194,1000,57,24
48,3074,142,40
198,4321,168,10
78,3876,77,31
94,1893,171,14
45,3903,121,13
168,4835,195,36
158,169,74,10
75,4319,191,45
78,2421,25,33
150,1524,39,43
131,1271,99,37
157,1774,56,45
48,4384,162,49
8,3255,3,18
177,4003,113,16
135,3567,92,47
133,4604,113,44
84,2697,194,17
64,2801,13,28
177,771,113,34
198,151,178,27
15,686,96,25
59,4677,174,48
90,16,162,22
117,196,71,42
109,614,42,44
21,5858,91,19
85,2898,27,33
9,2009,137,21
175,5628,48,48
108,4530,180,25
169,4936,4,23
176,608,46,16
62,5072,102,16
89,5365,87,14
85,3977,178,19
159,4640,190,45
194,1463,43,43
106,3914,97,36
104,2519,111,46
144,623,35,32
163,4780,188,48
177,4,110,25
159,3544,17,10
76,1085,70,30
54,3267,199,47
23,5582,172,10
102,942,196,30
17,4572,76,24
108,2,37,45
14,5982,151,48
97,3215,95,33
48,2094,57,30
6,2071,3,44
48,3344,172,26
177,2057,74,12
61,5689,44,25
159,5579,52,16
133,4237,51,27
67,1605,189,44
166,4440,169,19
31,3617,98,12
186,2750,182,32
182,2490,75,19
17,4814,15,42
22,173,122,16
192,2541,151,10
13,1927,158,42
44,2429,166,38
175,3279,87,43
6,150,1,30
10,3129,15,35
58,3086,155,27
40,1176,179,12
14,1205,197,14
151,5713,35,22
71,4820,27,37
143,3765,176,24
133,1749,183,31
41,4020,93,19
148,1858,196,33
128,746,144,29
52,5738,43,15
10,4633,6,49
121,2970,55,33
87,3687,136,38
155,708,17,28
51,1303,192,32
107,4797,16,11
110,5499,18,41
60,3775,31,41
125,4020,155,26
118,5432,75,31
112,2249,24,29
28,1127,170,23
144,3337,32,23
17,2969,80,38
111,4369,137,44
10,1323,96,32
159,4626,115,15
167,3878,20,39
134,4096,57,44
84,1287,94,25
177,1016,70,23
105,1166,41,44
144,4974,157,30
153,3040,142,41
36,3576,17,14
107,3547,173,46
162,5669,66,31
72,599,70,34
14,4268,32,24
185,611,39,24
49,2288,24,37
87,3622,90,25
76,1211,140,27
84,3609,46,17
60,1221,119,34
88,4945,173,42
161,3837,130,44
162,4888,186,35
32,879,173,28
29,1037,88,34
155,5216,29,12
102,3371,104,32
126,446,168,39
86,4695,194,21
199,3786,20,25
71,1289,174,32
104,5859,161,38
142,145,60,42
130,345,196,14
7,5284,164,28
81,769,149,36
161,1023,14,46
22,346,22,37
14,3158,105,41
182,2534,82,28
129,3322,155,20
200,3628,46,16
41,2300,99,15
136,3788,78,38
29,1834,69,49
81,2147,135,44
91,685,34,20
45,4573,26,30
136,397,49,17
117,2050,133,10
134,4374,78,26
179,1087,199,20
23,4226,173,41
60,4547,29,45
41,669,160,45
14,5073,142,16
27,4813,110,45
195,791,43,43
140,2370,135,37
107,2841,47,40
195,3998,10,12
168,4551,130,14
65,389,57,36
17,4518,39,13
123,3289,107,32
146,5122,10,43
10,5835,50,14
127,5557,164,11
187,3056,194,38
17,1684,150,29
150,5481,86,49
106,2648,89,28
41,5083,181,25
8,1306,134,22
115,867,151,33
145,2072,97,40
134,5741,70,30
71,2319,56,16
50,335,161,29
96,664,87,13
43,5931,1,16
123,2049,92,42
137,529,120,38
84,1585,181,18
45,3684,141,19
39,4716,64,37
66,2387,100,33
64,2419,196,11
166,4879,94,33
66,2057,32,17
139,4076,110,37
3,146,190,20
137,2773,25,12
43,3057,83,42
109,1102,77,38
138,4615,57,33
101,5457,92,21
88,3210,136,23
123,4976,42,43
32,1647,115,26
68,4557,89,32
135,900,147,34
173,1552,131,43
46,823,119,17
60,433,110,41
157,5118,185,23
64,3445,155,47
106,4040,108,23
174,3836,81,41
130,2093,33,39
3,6011,195,48
92,140,133,38
170,5439,25,23
68,291,26,31
190,2843,133,26
30,5248,59,25
169,446,50,49
22,574,36,31
73,5403,77,49
9,3762,141,20
159,3651,40,21
144,3809,178,12
35,3281,125,48
150,3807,145,12
118,2739,190,39
180,4512,78,10
187,913,143,17
125,2767,153,27
