return_id,order_id,prod_id,return_date,reason,refund_amount
122983,122983,650,2024-05-08,Damaged,60273.58
123076,123076,943,2025-07-21,Quality Issue,106877.89
123110,123110,475,2025-07-20,Quality Issue,335408.98
123143,123143,870,2024-10-06,Damaged,117848.69
123196,123196,981,2025-08-04,Damaged,22641.64
123220,123220,1169,2025-05-03,Late Delivery,187206.71
123309,123309,979,2024-03-29,Quality Issue,221250.16
123343,123343,311,2024-11-21,Wrong Item,246316.17
123392,123392,825,2024-04-15,Late Delivery,350354.74
123447,123447,805,2024-09-05,Quality Issue,432004.37
123450,123450,88,2025-01-23,Quality Issue,264218.06
123479,123479,592,2025-08-02,Late Delivery,40858.36
123552,123552,95,2024-05-28,Late Delivery,243172.78
123556,123556,810,2024-05-17,Damaged,11423.4
123576,123576,847,2024-09-08,Wrong Item,91659.62
123591,123591,631,2025-03-21,Wrong Item,193811.54
123613,123613,814,2024-12-01,Late Delivery,612118.82
123626,123626,376,2024-11-22,Wrong Item,227458.54
123633,123633,893,2024-11-20,Wrong Item,67882.91
123658,123658,75,2024-10-16,Late Delivery,258891.83
123664,123664,44,2024-06-15,Wrong Item,258304.84
123666,123666,1105,2025-08-28,Late Delivery,35605.18
123748,123748,895,2025-08-08,Damaged,69488.45
123760,123760,1215,2024-12-16,Quality Issue,214532.04
123765,123765,33,2025-04-16,Wrong Item,494284.86
123796,123796,1086,2024-04-30,Wrong Item,173403.95
123879,123879,904,2024-01-10,Late Delivery,32461.34
123889,123889,380,2024-07-03,Late Delivery,309970.37
123909,123909,1142,2024-07-19,Quality Issue,448713.18
123940,123940,783,2024-05-07,Late Delivery,597249.98
124010,124010,1016,2025-08-18,Wrong Item,320923.0
124016,124016,894,2024-07-31,Late Delivery,239900.28
124067,124067,232,2025-02-12,Damaged,163974.52
124083,124083,506,2025-01-27,Late Delivery,80509.08
124108,124108,59,2025-07-23,Damaged,210231.58
124132,124132,844,2024-12-14,Late Delivery,41382.72
124141,124141,73,2025-05-31,Damaged,38159.51
124149,124149,136,2024-09-09,Quality Issue,284089.05
124165,124165,450,2025-09-02,Damaged,107321.8
124172,124172,152,2024-05-18,Wrong Item,309143.86
124193,124193,76,2025-04-12,Late Delivery,56531.75
124197,124197,900,2025-01-07,Late Delivery,167106.94
124233,124233,1021,2024-08-14,Late Delivery,425032.42
124245,124245,585,2024-06-20,Late Delivery,178279.33
124259,124259,312,2024-02-27,Wrong Item,96512.98
124269,124269,919,2024-11-30,Damaged,5816.13
124286,124286,1030,2024-07-19,Wrong Item,520778.0
124299,124299,521,2024-12-15,Quality Issue,32718.54
124368,124368,877,2025-08-28,Damaged,21223.56
124373,124373,1047,2024-06-21,Wrong Item,119649.48
124438,124438,986,2024-04-10,Quality Issue,245965.42
124462,124462,245,2024-10-28,Damaged,92807.6
124535,124535,558,2024-10-05,Quality Issue,276769.28
124553,124553,732,2024-07-08,Damaged,240008.98
124560,124560,316,2024-06-07,Quality Issue,264631.21
124575,124575,318,2025-01-28,Quality Issue,99365.94
124606,124606,1203,2025-04-09,Late Delivery,236817.86
124645,124645,782,2024-02-07,Late Delivery,48446.52
124687,124687,225,2024-07-14,Damaged,36939.14
124704,124704,485,2025-01-06,Damaged,250256.03
124740,124740,1094,2025-02-08,Late Delivery,415858.78
124743,124743,319,2024-05-12,Late Delivery,162584.12
124760,124760,209,2025-08-18,Wrong Item,111639.22
124762,124762,1036,2024-03-22,Damaged,74925.59
124820,124820,207,2025-04-15,Late Delivery,3290.26
124867,124867,1028,2024-06-21,Damaged,93365.72
124869,124869,140,2025-01-18,Quality Issue,364659.32
124888,124888,967,2024-04-18,Damaged,178188.56
124925,124925,794,2025-01-23,Quality Issue,30288.43
124957,124957,892,2024-10-15,Wrong Item,442018.23
125019,125019,851,2025-07-27,Damaged,148407.63
125032,125032,874,2025-09-21,Wrong Item,36782.76
125123,125123,625,2025-02-07,Quality Issue,115679.0
125128,125128,1214,2025-07-14,Wrong Item,85132.06
125150,125150,370,2025-02-24,Late Delivery,241671.27
125189,125189,29,2024-04-08,Late Delivery,201380.55
125192,125192,897,2024-05-26,Quality Issue,104689.02
125196,125196,333,2024-05-03,Late Delivery,26744.04
125240,125240,516,2024-11-25,Late Delivery,542613.07
125245,125245,660,2025-03-08,Quality Issue,38739.86
125251,125251,477,2024-12-31,Late Delivery,135495.24
125278,125278,196,2025-01-05,Wrong Item,79829.34
125304,125304,672,2024-09-22,Late Delivery,119332.52
125330,125330,971,2025-08-26,Damaged,613178.1
125373,125373,643,2025-03-28,Wrong Item,65878.56
125384,125384,955,2025-01-16,Late Delivery,185467.19
125416,125416,695,2025-05-28,Damaged,248696.98
125418,125418,330,2024-01-29,Damaged,46045.06
125447,125447,590,2024-07-13,Late Delivery,110483.73
125492,125492,966,2025-10-10,Quality Issue,320754.55
125494,125494,873,2024-04-27,Late Delivery,148788.43
125508,125508,1140,2024-03-19,Damaged,83926.23
125520,125520,1007,2025-09-04,Damaged,296934.81
125531,125531,899,2024-06-15,Wrong Item,131501.41
125533,125533,156,2024-09-04,Late Delivery,80518.32
125543,125543,1159,2025-04-30,Quality Issue,235671.64
125571,125571,466,2025-04-10,Late Delivery,100797.33
125580,125580,1112,2025-07-02,Wrong Item,316.35
125593,125593,279,2025-04-30,Wrong Item,29579.68
125631,125631,444,2025-09-19,Late Delivery,33794.99
125643,125643,206,2025-08-12,Quality Issue,263633.77
125656,125656,199,2025-04-05,Damaged,94951.11
125678,125678,923,2025-03-22,Wrong Item,126777.16
125695,125695,507,2025-09-24,Late Delivery,232334.83
125761,125761,1107,2025-07-30,Late Delivery,182254.46
125762,125762,1149,2024-10-19,Quality Issue,77184.44
125766,125766,894,2025-05-16,Late Delivery,42465.7
125768,125768,501,2025-04-07,Late Delivery,159310.78
125788,125788,509,2024-07-10,Quality Issue,18634.73
125801,125801,889,2025-09-09,Late Delivery,399210.33
125819,125819,1193,2025-05-17,Late Delivery,138474.95
125834,125834,571,2025-07-26,Damaged,92139.16
125841,125841,990,2024-06-26,Late Delivery,199773.86
125955,125955,874,2024-03-12,Quality Issue,407297.15
125956,125956,1045,2025-08-24,Damaged,23571.28
125994,125994,268,2024-07-05,Damaged,14184.78
126003,126003,322,2025-05-03,Quality Issue,64576.74
126004,126004,948,2025-01-08,Damaged,466456.49
126044,126044,875,2024-01-23,Damaged,141525.88
126049,126049,372,2024-05-14,Wrong Item,109110.5
126063,126063,66,2025-09-29,Quality Issue,76785.73
126092,126092,97,2025-05-18,Damaged,203483.76
126097,126097,419,2025-09-12,Late Delivery,487949.34
126116,126116,552,2024-11-03,Late Delivery,262750.66
126139,126139,11,2024-11-14,Quality Issue,605670.97
126147,126147,1074,2024-03-10,Wrong Item,198532.6
126249,126249,256,2025-03-27,Late Delivery,79290.17
126281,126281,567,2024-09-17,Damaged,269780.0
126290,126290,805,2024-10-14,Wrong Item,50478.34
126296,126296,676,2025-08-16,Late Delivery,139229.89
126306,126306,1166,2024-03-15,Damaged,55212.09
126317,126317,1107,2024-03-20,Late Delivery,223606.86
126334,126334,1070,2024-09-09,Wrong Item,308000.49
126451,126451,847,2024-10-07,Late Delivery,213491.59
126454,126454,803,2025-05-05,Quality Issue,591917.07
126460,126460,1206,2025-05-26,Quality Issue,8701.6
126502,126502,383,2025-03-07,Late Delivery,57801.65
126504,126504,265,2024-03-23,Late Delivery,328580.74
126507,126507,11,2024-10-27,Late Delivery,26516.86
126533,126533,52,2024-04-18,Damaged,22448.17
126561,126561,1200,2024-03-06,Quality Issue,319799.74
126571,126571,194,2025-04-08,Wrong Item,275544.39
126576,126576,57,2025-02-05,Late Delivery,355836.07
126593,126593,899,2024-04-24,Quality Issue,647624.88
126600,126600,1096,2024-03-01,Damaged,164672.48
126618,126618,1021,2024-09-04,Late Delivery,172416.01
126642,126642,29,2025-09-02,Late Delivery,106106.4
126686,126686,386,2025-01-11,Damaged,157307.46
126693,126693,681,2025-02-11,Damaged,8131.95
126706,126706,1158,2025-03-15,Wrong Item,715009.3
126751,126751,1102,2025-01-20,Quality Issue,118777.18
126770,126770,851,2024-12-23,Quality Issue,93734.1
126788,126788,694,2024-09-28,Wrong Item,238956.9
126794,126794,698,2025-01-05,Damaged,89803.54
126808,126808,510,2024-10-29,Damaged,231081.17
126818,126818,715,2025-03-01,Wrong Item,48870.72
126825,126825,1121,2025-07-23,Late Delivery,482940.58
126853,126853,447,2025-03-17,Late Delivery,252525.01
126865,126865,487,2024-06-24,Wrong Item,18600.05
126896,126896,1084,2024-08-23,Quality Issue,488679.11
126915,126915,202,2025-06-17,Damaged,382986.35
126922,126922,389,2024-02-28,Damaged,68807.93
126930,126930,1188,2024-11-09,Late Delivery,62833.78
126940,126940,1158,2024-10-20,Late Delivery,111540.07
126944,126944,536,2025-09-26,Wrong Item,131421.87
126989,126989,1199,2024-08-10,Late Delivery,168642.59
127000,127000,756,2025-08-30,Damaged,124457.58
127021,127021,402,2025-08-09,Damaged,94060.99
127044,127044,215,2024-04-14,Damaged,270505.32
127072,127072,36,2024-11-14,Quality Issue,56616.24
127110,127110,1181,2024-05-30,Late Delivery,157400.75
127119,127119,876,2025-02-27,Wrong Item,37788.32
127129,127129,613,2025-02-22,Damaged,34114.28
127143,127143,414,2024-06-19,Late Delivery,116232.11
127204,127204,1139,2025-08-08,Damaged,466858.59
127220,127220,795,2024-01-28,Quality Issue,466120.72
127231,127231,535,2024-02-07,Quality Issue,321110.28
127236,127236,986,2024-05-20,Damaged,102223.99
127242,127242,635,2024-12-16,Quality Issue,69661.77
127299,127299,1008,2024-03-31,Late Delivery,36957.1
127316,127316,339,2025-06-18,Late Delivery,253946.43
127317,127317,32,2025-03-26,Quality Issue,348841.21
127325,127325,504,2025-06-16,Wrong Item,153479.44
127357,127357,1171,2024-04-09,Wrong Item,122377.76
127397,127397,7,2024-12-03,Damaged,78376.29
127412,127412,92,2024-01-21,Late Delivery,53885.6
127562,127562,308,2024-10-03,Quality Issue,183219.53
127566,127566,160,2024-08-16,Late Delivery,207525.36
127579,127579,1008,2025-09-11,Quality Issue,410810.11
127613,127613,849,2025-04-09,Damaged,48228.94
127625,127625,512,2025-03-23,Damaged,35971.45
127663,127663,386,2024-12-21,Late Delivery,213904.63
127670,127670,1182,2024-04-19,Wrong Item,8895.73
127678,127678,358,2024-08-13,Late Delivery,458170.11
127738,127738,761,2024-04-26,Quality Issue,98830.6
127775,127775,673,2024-04-21,Late Delivery,37914.4
127812,127812,364,2025-02-24,Quality Issue,212421.18
127877,127877,481,2024-05-24,Wrong Item,271150.87
127902,127902,1119,2024-10-10,Damaged,110294.96
127974,127974,326,2025-02-03,Wrong Item,429673.79
127982,127982,1118,2024-03-19,Wrong Item,41830.48
128024,128024,855,2024-09-06,Damaged,195129.86
128036,128036,1144,2024-04-07,Damaged,183215.43
128049,128049,890,2024-04-26,Damaged,130263.08
128067,128067,984,2024-09-07,Damaged,356830.94
128080,128080,876,2024-04-08,Wrong Item,53454.9
128100,128100,786,2025-09-26,Late Delivery,204538.16
128114,128114,226,2024-06-24,Wrong Item,52343.26
128125,128125,527,2024-06-21,Damaged,326740.5
128137,128137,491,2024-09-06,Quality Issue,43516.45
128175,128175,428,2024-03-21,Late Delivery,100838.65
128188,128188,704,2024-10-02,Quality Issue,636761.81
128189,128189,1117,2025-05-11,Quality Issue,31527.64
128194,128194,194,2025-02-04,Wrong Item,246759.91
128195,128195,437,2025-09-29,Damaged,83823.84
128227,128227,1200,2025-01-23,Damaged,148687.3
128266,128266,694,2025-06-17,Wrong Item,220940.24
128295,128295,7,2024-08-18,Wrong Item,217406.44
128345,128345,778,2024-10-12,Wrong Item,103154.73
128377,128377,749,2024-08-21,Damaged,174365.67
128393,128393,1065,2024-09-07,Quality Issue,444082.92
128401,128401,374,2025-07-17,Late Delivery,544469.25
128492,128492,988,2025-09-29,Damaged,347342.82
128502,128502,1108,2025-08-06,Wrong Item,33808.1
128531,128531,311,2024-05-13,Damaged,37827.84
128535,128535,472,2025-07-02,Wrong Item,56249.34
128604,128604,1129,2025-04-25,Damaged,618244.3
128613,128613,500,2024-08-30,Quality Issue,43268.86
128622,128622,1111,2024-12-19,Wrong Item,41151.34
128636,128636,571,2024-05-18,Wrong Item,234262.0
128640,128640,369,2024-08-01,Wrong Item,209458.03
128718,128718,1213,2024-04-16,Late Delivery,238463.91
128724,128724,887,2025-08-27,Quality Issue,272040.37
128751,128751,717,2025-08-13,Wrong Item,480628.27
128776,128776,1172,2025-02-07,Late Delivery,61978.67
128785,128785,41,2025-05-03,Wrong Item,57209.46
128788,128788,708,2025-01-05,Quality Issue,97673.5
128790,128790,1097,2024-10-12,Quality Issue,251412.54
128804,128804,622,2024-05-08,Quality Issue,342592.61
128809,128809,63,2024-03-25,Quality Issue,142594.65
128828,128828,813,2024-02-07,Wrong Item,123444.91
128850,128850,1047,2024-07-06,Late Delivery,105605.92
128855,128855,120,2025-07-10,Quality Issue,247270.18
128916,128916,814,2025-05-17,Damaged,401628.37
128918,128918,703,2024-02-16,Wrong Item,99789.49
128938,128938,874,2025-01-23,Late Delivery,259911.39
128952,128952,983,2025-02-06,Late Delivery,339238.04
128960,128960,854,2025-06-06,Quality Issue,13604.85
129006,129006,1107,2025-07-24,Damaged,640279.1
129033,129033,791,2025-06-21,Wrong Item,105935.59
129045,129045,1143,2025-08-26,Late Delivery,340451.56
129085,129085,616,2025-03-05,Quality Issue,804034.73
129092,129092,257,2025-02-25,Damaged,265297.64
129107,129107,644,2024-03-22,Late Delivery,303203.66
129118,129118,219,2025-05-23,Late Delivery,68425.25
129142,129142,1015,2024-10-05,Wrong Item,249355.64
129174,129174,845,2024-05-30,Damaged,131253.94
129216,129216,530,2025-01-06,Damaged,235433.09
129255,129255,70,2025-04-18,Quality Issue,130063.29
129268,129268,803,2025-08-14,Wrong Item,2116.91
129299,129299,225,2024-05-18,Wrong Item,478281.58
129347,129347,240,2025-06-06,Wrong Item,55818.8
129368,129368,96,2025-06-13,Damaged,39491.11
129369,129369,853,2024-09-24,Wrong Item,92455.83
129386,129386,686,2025-06-24,Quality Issue,27066.34
129402,129402,681,2025-05-12,Late Delivery,126251.29
129418,129418,354,2024-01-28,Wrong Item,387817.64
129424,129424,573,2025-09-23,Damaged,293920.91
129427,129427,731,2024-11-21,Late Delivery,38076.84
129448,129448,1004,2024-07-30,Late Delivery,123539.97
129478,129478,1086,2025-06-18,Late Delivery,166625.18
129491,129491,1200,2025-05-05,Damaged,249641.14
129497,129497,859,2024-10-04,Damaged,71379.13
129503,129503,861,2024-02-02,Late Delivery,50600.77
129520,129520,1200,2025-05-08,Wrong Item,623833.99
129566,129566,465,2024-10-26,Late Delivery,354930.0
129573,129573,1216,2024-03-27,Wrong Item,92032.21
129669,129669,1185,2024-12-06,Damaged,696343.01
129693,129693,1169,2024-08-14,Quality Issue,57711.64
129702,129702,172,2024-10-18,Damaged,295747.18
129732,129732,57,2024-11-20,Wrong Item,387929.2
129783,129783,1114,2025-10-02,Damaged,106431.2
129789,129789,638,2025-08-11,Quality Issue,127966.29
129795,129795,597,2024-06-27,Late Delivery,99989.39
129797,129797,1207,2024-12-19,Damaged,118381.25
129830,129830,921,2025-01-21,Damaged,132246.71
129885,129885,772,2025-01-04,Damaged,1675.05
129914,129914,899,2024-09-18,Wrong Item,224656.79
129937,129937,1116,2024-11-28,Wrong Item,74755.23
129938,129938,981,2025-05-05,Quality Issue,268671.07
130030,130030,980,2024-04-05,Damaged,198177.32
130109,130109,893,2025-07-24,Late Delivery,506833.18
130145,130145,810,2025-09-23,Damaged,551162.37
130194,130194,489,2024-02-18,Wrong Item,280037.66
130203,130203,675,2024-06-28,Damaged,437410.39
130220,130220,725,2025-09-01,Quality Issue,252012.4
130231,130231,596,2025-09-11,Wrong Item,95355.96
130263,130263,133,2025-06-02,Quality Issue,229744.85
130274,130274,234,2025-05-28,Damaged,28052.98
130279,130279,380,2025-07-23,Damaged,84370.44
130320,130320,160,2025-02-24,Late Delivery,85413.89
130337,130337,510,2025-04-04,Damaged,208296.13
130348,130348,503,2024-11-10,Wrong Item,462775.12
130361,130361,1014,2025-05-03,Damaged,120085.48
130370,130370,1199,2024-06-11,Wrong Item,29588.27
130378,130378,57,2025-06-17,Late Delivery,733418.93
130388,130388,379,2024-09-06,Wrong Item,99950.42
130414,130414,515,2025-03-11,Quality Issue,598160.84
130420,130420,1016,2025-02-11,Quality Issue,249845.12
130428,130428,1064,2024-06-04,Damaged,196326.45
130430,130430,714,2025-02-08,Damaged,298850.86
130472,130472,92,2025-05-23,Late Delivery,448517.91
130535,130535,991,2024-11-04,Damaged,273466.4
130546,130546,2,2024-05-16,Late Delivery,83948.41
130580,130580,142,2024-03-25,Damaged,433234.73
130583,130583,871,2024-10-04,Wrong Item,300018.28
130606,130606,375,2024-07-14,Wrong Item,138316.26
130616,130616,992,2024-01-12,Wrong Item,212190.88
130646,130646,129,2025-05-19,Damaged,63598.04
130647,130647,611,2024-08-02,Wrong Item,275561.82
130666,130666,207,2025-06-17,Wrong Item,67686.67
130678,130678,616,2024-06-28,Damaged,639069.64
130683,130683,50,2024-08-13,Quality Issue,122227.35
130702,130702,616,2024-06-07,Wrong Item,131095.14
130725,130725,268,2024-05-01,Damaged,381157.45
130764,130764,568,2025-01-12,Damaged,313478.91
130766,130766,591,2025-05-10,Quality Issue,238467.46
130787,130787,1109,2024-06-03,Late Delivery,22992.82
130789,130789,1073,2024-04-06,Quality Issue,86585.62
130803,130803,140,2025-03-12,Damaged,129267.87
130838,130838,81,2024-07-19,Quality Issue,16636.9
130872,130872,407,2025-06-07,Late Delivery,119272.9
130962,130962,354,2025-10-03,Late Delivery,140260.21
130982,130982,1007,2025-09-14,Wrong Item,124956.27
131103,131103,395,2024-08-22,Wrong Item,60671.25
131137,131137,877,2024-03-31,Quality Issue,171918.14
131141,131141,508,2024-11-07,Late Delivery,234487.54
131155,131155,366,2025-02-02,Late Delivery,167419.61
131161,131161,608,2024-02-22,Quality Issue,664693.17
131171,131171,1094,2024-03-18,Quality Issue,71509.32
131239,131239,520,2024-07-29,Quality Issue,118128.98
131259,131259,73,2024-08-26,Wrong Item,43724.17
131272,131272,165,2024-03-03,Late Delivery,230094.92
131331,131331,105,2024-07-08,Quality Issue,108119.93
131371,131371,1111,2024-05-11,Quality Issue,113010.17
131422,131422,474,2025-01-04,Quality Issue,237266.12
131430,131430,308,2024-07-25,Late Delivery,121501.29
131464,131464,709,2024-05-31,Wrong Item,232877.21
131492,131492,385,2024-08-05,Damaged,31618.44
131538,131538,1042,2025-03-29,Quality Issue,65720.42
131557,131557,850,2025-05-26,Damaged,159806.38
131576,131576,1057,2024-03-01,Damaged,245710.32
131619,131619,946,2025-02-12,Damaged,474730.69
131674,131674,899,2025-02-03,Late Delivery,48948.86
131676,131676,528,2024-07-17,Late Delivery,727877.85
131711,131711,1071,2025-02-13,Damaged,174797.43
131728,131728,308,2024-07-29,Wrong Item,359063.06
131755,131755,980,2024-08-23,Quality Issue,147257.49
131758,131758,10,2024-09-05,Damaged,468871.98
131808,131808,207,2025-08-19,Quality Issue,176382.22
131839,131839,983,2024-10-08,Quality Issue,90023.45
131849,131849,308,2024-08-18,Wrong Item,9371.69
131862,131862,168,2025-09-13,Wrong Item,162427.11
131868,131868,969,2024-11-11,Quality Issue,71546.49
131899,131899,1173,2025-03-04,Quality Issue,614291.12
131940,131940,1193,2024-04-11,Quality Issue,3585.33
131978,131978,942,2024-06-18,Late Delivery,414633.08
131979,131979,494,2025-06-29,Wrong Item,155487.44
132037,132037,650,2025-04-04,Late Delivery,237057.45
132067,132067,1158,2025-07-25,Wrong Item,105009.35
132071,132071,575,2025-08-16,Quality Issue,179739.54
132081,132081,336,2024-06-01,Wrong Item,21353.67
132082,132082,1019,2025-02-09,Late Delivery,156682.72
132178,132178,938,2024-12-25,Wrong Item,92345.96
132208,132208,316,2025-05-31,Late Delivery,425097.41
132245,132245,320,2025-08-20,Late Delivery,159763.01
132253,132253,768,2024-08-27,Quality Issue,647488.93
132258,132258,186,2024-02-14,Wrong Item,86458.52
132265,132265,588,2024-09-21,Late Delivery,231006.2
132304,132304,766,2025-09-08,Wrong Item,14303.93
132324,132324,1162,2025-02-09,Late Delivery,105834.82
132331,132331,383,2024-09-22,Quality Issue,243051.89
132354,132354,36,2025-03-12,Wrong Item,568957.5
132366,132366,711,2025-08-05,Quality Issue,273778.93
132383,132383,994,2024-06-29,Damaged,95228.96
132384,132384,851,2024-03-30,Damaged,727428.87
132389,132389,567,2025-06-18,Wrong Item,573498.74
132420,132420,885,2025-07-15,Damaged,26344.85
132443,132443,159,2024-10-08,Damaged,247197.48
132484,132484,673,2025-04-01,Late Delivery,18024.13
132495,132495,495,2024-03-15,Quality Issue,41316.76
132511,132511,1146,2025-04-15,Quality Issue,169182.2
132514,132514,1028,2025-03-06,Quality Issue,206139.03
132531,132531,628,2024-12-29,Late Delivery,94359.18
132545,132545,4,2025-07-02,Late Delivery,91247.07
132555,132555,527,2025-04-10,Damaged,306761.63
132596,132596,728,2024-06-08,Late Delivery,504221.34
132620,132620,545,2025-05-16,Wrong Item,178402.69
132633,132633,924,2024-12-26,Wrong Item,98536.05
132679,132679,671,2024-02-11,Late Delivery,151653.01
132731,132731,440,2024-04-28,Damaged,213734.56
132798,132798,71,2024-04-30,Damaged,206933.32
132801,132801,1071,2024-07-01,Late Delivery,244979.45
132836,132836,103,2025-05-30,Wrong Item,341920.49
132860,132860,1210,2024-03-30,Late Delivery,556455.94
132903,132903,1075,2025-07-02,Damaged,44758.26
132920,132920,1166,2025-07-20,Damaged,457158.12
132947,132947,833,2025-01-01,Wrong Item,271480.32
132948,132948,1022,2024-03-10,Quality Issue,241359.98
132970,132970,1027,2024-08-02,Quality Issue,297423.09
133016,133016,994,2024-04-24,Late Delivery,440652.81
133024,133024,824,2024-08-23,Quality Issue,155768.86
133066,133066,509,2024-10-06,Late Delivery,252688.12
133069,133069,938,2024-04-18,Late Delivery,88158.39
133077,133077,120,2024-09-19,Wrong Item,604928.34
133099,133099,626,2024-04-05,Wrong Item,372900.61
133176,133176,1034,2024-10-17,Damaged,139334.51
133215,133215,374,2024-09-01,Quality Issue,323261.36
133255,133255,551,2024-02-11,Late Delivery,69765.23
133259,133259,917,2024-02-19,Damaged,56400.13
133276,133276,793,2024-03-18,Quality Issue,241485.23
133310,133310,919,2024-11-07,Late Delivery,220310.44
133355,133355,609,2025-10-10,Late Delivery,1148260.68
133441,133441,924,2024-12-03,Wrong Item,221904.6
133447,133447,1208,2025-08-17,Quality Issue,29223.2
133465,133465,477,2025-10-08,Wrong Item,180354.95
133482,133482,1005,2025-05-06,Late Delivery,401896.96
133510,133510,85,2024-09-08,Late Delivery,61961.13
133543,133543,882,2024-02-20,Wrong Item,201565.49
133553,133553,409,2024-11-18,Quality Issue,178019.94
133563,133563,1002,2025-07-22,Late Delivery,251605.44
133604,133604,697,2024-04-24,Wrong Item,8978.42
133629,133629,969,2024-07-18,Damaged,20323.51
133632,133632,851,2025-08-01,Wrong Item,76279.09
133649,133649,192,2024-12-02,Late Delivery,85433.15
133652,133652,67,2024-12-07,Late Delivery,174061.98
133655,133655,770,2024-10-12,Quality Issue,31390.09
133703,133703,309,2024-01-11,Damaged,282467.59
133719,133719,786,2025-02-16,Damaged,59405.56
133765,133765,486,2025-05-13,Wrong Item,1095.44
133779,133779,708,2024-11-17,Quality Issue,203306.44
133800,133800,718,2025-03-18,Late Delivery,514802.15
133831,133831,806,2024-09-03,Wrong Item,338314.33
133837,133837,160,2025-02-25,Wrong Item,534426.1
133846,133846,923,2024-09-27,Wrong Item,396732.21
133868,133868,88,2025-02-22,Quality Issue,118481.4
133871,133871,205,2024-02-12,Wrong Item,91019.43
133889,133889,301,2024-07-07,Late Delivery,124358.82
133920,133920,473,2024-06-01,Wrong Item,138312.94
133929,133929,1032,2025-01-10,Quality Issue,251357.65
134009,134009,362,2025-01-10,Quality Issue,92389.58
134024,134024,1122,2024-11-17,Late Delivery,216184.43
134027,134027,1101,2024-04-19,Damaged,845002.68
134028,134028,131,2024-06-23,Quality Issue,8012.33
134062,134062,362,2024-06-06,Late Delivery,324762.18
134111,134111,333,2024-02-23,Damaged,178163.97
134159,134159,104,2024-10-07,Quality Issue,230819.98
134184,134184,787,2024-02-14,Wrong Item,260949.15
134200,134200,711,2025-05-24,Wrong Item,105007.24
134238,134238,262,2025-06-15,Late Delivery,127974.57
134245,134245,499,2025-09-19,Quality Issue,344161.13
134253,134253,547,2024-10-01,Late Delivery,362677.3
134259,134259,1167,2024-12-19,Damaged,187199.6
134263,134263,952,2025-06-08,Wrong Item,180897.04
134272,134272,693,2024-12-10,Damaged,77902.07
134326,134326,109,2024-02-18,Damaged,85725.95
134352,134352,771,2025-08-17,Quality Issue,312965.79
134353,134353,977,2024-07-12,Damaged,151688.05
134356,134356,34,2024-06-30,Late Delivery,39605.44
134365,134365,1091,2024-09-19,Late Delivery,254439.41
134375,134375,913,2024-04-06,Quality Issue,87204.34
134389,134389,1140,2025-04-02,Quality Issue,198622.14
134408,134408,654,2024-03-14,Wrong Item,317435.52
134441,134441,432,2025-04-20,Damaged,59562.27
134449,134449,533,2024-01-28,Damaged,130678.23
134453,134453,636,2025-09-22,Late Delivery,300829.53
134465,134465,796,2024-10-10,Damaged,14395.68
134468,134468,396,2025-05-30,Quality Issue,57958.63
134510,134510,827,2025-01-14,Quality Issue,258917.37
134538,134538,188,2024-05-29,Damaged,154154.98
134581,134581,894,2025-04-13,Late Delivery,203138.7
134588,134588,276,2024-10-28,Damaged,311751.77
134627,134627,452,2024-04-22,Quality Issue,148282.78
134636,134636,133,2024-05-15,Late Delivery,229914.78
134690,134690,328,2024-04-27,Quality Issue,255060.42
134701,134701,307,2025-09-16,Damaged,408386.88
134707,134707,1028,2025-03-28,Wrong Item,66967.14
134710,134710,1187,2025-01-14,Quality Issue,132937.39
134720,134720,491,2024-06-11,Damaged,126922.1
134722,134722,883,2024-03-06,Wrong Item,157432.65
134747,134747,708,2024-12-26,Late Delivery,340575.18
134752,134752,882,2025-01-19,Damaged,220514.42
134804,134804,913,2025-02-28,Quality Issue,465328.15
134832,134832,980,2025-08-13,Late Delivery,122975.89
134851,134851,1148,2025-08-24,Late Delivery,428906.89
134943,134943,928,2024-07-02,Wrong Item,780.36
135053,135053,739,2024-08-26,Late Delivery,47634.98
135067,135067,1032,2025-06-15,Late Delivery,224930.66
135071,135071,406,2025-01-14,Late Delivery,329164.37
135089,135089,884,2024-12-24,Damaged,394926.39
135090,135090,1152,2024-08-29,Quality Issue,84730.01
135128,135128,654,2025-05-08,Damaged,164997.52
135150,135150,363,2024-05-31,Damaged,254386.14
135163,135163,1132,2025-08-09,Late Delivery,221166.89
135183,135183,667,2025-09-21,Damaged,216708.88
135191,135191,172,2025-04-01,Wrong Item,40212.6
135252,135252,229,2024-10-17,Damaged,18405.56
135255,135255,166,2025-08-30,Quality Issue,514281.03
135272,135272,996,2024-05-11,Late Delivery,129515.04
135279,135279,334,2024-11-29,Wrong Item,82334.73
135398,135398,510,2024-03-30,Damaged,309404.22
135412,135412,357,2024-12-13,Wrong Item,138983.49
135442,135442,104,2024-01-15,Wrong Item,56518.37
135472,135472,1201,2024-09-15,Late Delivery,331858.23
135546,135546,1019,2025-02-19,Late Delivery,47392.68
135547,135547,328,2024-12-05,Damaged,180223.64
135565,135565,1056,2024-11-01,Wrong Item,8072.23
135566,135566,729,2024-02-12,Quality Issue,45804.63
135623,135623,726,2024-12-17,Damaged,57770.05
135636,135636,1032,2024-02-06,Quality Issue,67730.44
135641,135641,426,2025-06-08,Quality Issue,170065.43
135712,135712,372,2024-02-10,Quality Issue,55294.19
135783,135783,321,2025-02-13,Quality Issue,706150.0
