spend_id,campaign_id,channel,amount,clicks,conversions
2171,208,Email,102698.29,21641,5903
2172,218,YouTube,89642.53,21426,535
2173,61,YouTube,143760.16,32157,4983
2174,116,Email,159776.68,17653,8470
2175,93,OOH,167111.17,10647,2443
2176,246,Google,96980.57,10975,3402
2177,151,Email,189189.2,4132,3304
2178,169,Affiliate,79948.66,30219,6551
2179,151,YouTube,139387.72,48208,9763
2180,128,Affiliate,73024.8,40889,6026
2181,33,Print,53858.82,33279,6375
2182,157,Email,73367.9,37898,6596
2183,225,Print,68362.38,38193,8039
2184,59,Google,108436.12,37411,5090
2185,192,Meta,201782.22,10455,8235
2186,145,YouTube,178086.08,10982,5310
2187,108,Email,86177.2,35928,2214
2188,47,Google,5551.01,31228,2346
2189,31,TV,194853.5,2145,1092
2190,100,Print,43810.3,16084,5327
2191,188,TV,92893.77,44874,4016
2192,114,Affiliate,106270.54,24613,4114
2193,173,Email,100769.06,40249,6359
2194,69,Meta,207158.42,13170,4494
2195,20,Email,13972.6,13817,3351
2196,128,Affiliate,61246.29,36682,3371
2197,38,OOH,59566.25,14304,3240
2198,197,OOH,87618.63,3513,201
2199,90,TV,225886.99,32387,9729
2200,47,YouTube,59260.7,37913,9174
2201,2,Meta,78338.11,41209,5583
2202,213,Print,235057.87,40143,9220
2203,71,Meta,105335.77,46069,6653
2204,216,Affiliate,38347.06,21305,2973
2205,247,YouTube,9439.88,44962,3018
2206,195,Print,218820.22,6336,8783
2207,225,Google,180357.43,44079,6185
2208,183,Print,223682.5,41917,954
2209,179,Email,68346.01,40827,1650
2210,34,Google,28311.11,42216,5719
2211,197,Affiliate,71246.26,16721,5701
2212,173,TV,247310.52,24390,3878
2213,64,Print,34490.7,35888,8235
2214,161,OOH,144214.01,2949,6172
2215,224,Print,225672.0,32421,7717
2216,205,Meta,190993.95,37387,5565
2217,80,TV,19104.85,43034,8706
2218,139,Meta,247794.36,17105,6034
2219,145,Affiliate,134055.12,5566,2698
2220,8,Meta,208103.26,39186,5082
2221,51,Email,129324.2,25103,1600
2222,173,Print,132821.68,9723,773
2223,94,Google,210629.9,37732,9140
2224,2,OOH,176421.5,16134,2512
2225,195,OOH,182512.79,32396,7137
2226,100,Print,236060.03,46614,9628
2227,43,YouTube,200949.07,40479,3109
2228,93,YouTube,122830.26,15701,7492
2229,222,OOH,236871.29,3761,9617
2230,203,Meta,158762.96,22361,3015
2231,88,OOH,19161.16,19398,6179
2232,188,TV,106735.7,27522,3459
2233,249,YouTube,171070.31,7565,7454
2234,2,Google,227325.82,40598,3138
2235,56,OOH,231967.41,15357,9315
2236,100,TV,14020.24,8418,5561
2237,84,Affiliate,126074.88,2055,5373
2238,222,Print,105947.68,42955,52
2239,81,YouTube,106019.63,16571,2440
2240,50,Meta,158867.1,47464,8436
2241,63,Email,175818.58,14328,3915
2242,189,Email,224508.49,13157,5465
2243,43,TV,100979.47,18196,9945
2244,128,YouTube,183416.19,33055,8778
2245,147,Affiliate,194283.84,24272,3821
2246,164,TV,33528.05,47323,5277
2247,248,OOH,198176.77,27757,2340
2248,14,Affiliate,147899.51,29252,3563
2249,11,Print,202724.02,19011,9118
2250,73,Affiliate,82137.5,16711,1874
2251,236,YouTube,152069.95,42239,2584
2252,150,Email,181154.11,9341,7417
2253,74,Google,101171.28,35107,6583
2254,48,Email,190587.66,38213,9792
2255,231,Email,31593.16,47803,6793
2256,130,Email,55358.24,23672,2890
2257,11,Print,23675.61,2650,8632
2258,63,Email,56827.72,32417,7389
2259,23,Google,83215.78,16497,4206
2260,177,Affiliate,80836.14,9806,97
2261,135,Print,154806.49,38859,6005
2262,246,Google,194512.19,22990,8882
2263,19,TV,169231.94,4530,3538
2264,97,Google,150709.91,29776,9999
2265,26,Email,72788.09,9281,6483
2266,72,TV,192063.07,26245,4372
2267,100,Google,129767.28,5665,2260
2268,95,YouTube,173241.78,49638,4081
2269,191,Meta,180662.0,8343,3839
2270,202,YouTube,190389.47,15297,6221
2271,22,YouTube,217658.63,26218,5679
2272,223,YouTube,58517.53,10426,8546
2273,246,Print,165770.98,11559,6847
2274,35,Affiliate,67067.57,40094,1280
2275,174,YouTube,234249.04,43510,5386
2276,142,TV,196884.27,27059,204
2277,192,OOH,83671.13,27605,3031
2278,24,Email,204852.42,7734,4368
2279,42,OOH,104608.89,33195,4057
2280,102,Meta,30644.13,47834,1551
2281,86,Meta,191445.5,33350,8521
2282,115,Meta,56498.88,25112,3950
2283,115,Print,124763.85,5044,467
2284,90,Google,13991.02,923,7327
2285,92,Meta,233998.03,32264,9660
2286,160,Email,195854.79,41823,3840
2287,90,OOH,56089.26,41138,3119
2288,97,Email,69562.87,4165,7120
2289,227,YouTube,177467.97,31390,6104
2290,115,Affiliate,191707.91,905,4215
2291,205,OOH,229379.99,7054,6756
2292,42,OOH,82427.11,20289,1204
2293,59,Google,55587.27,38685,7596
2294,14,OOH,107725.49,49528,2971
2295,191,TV,106348.47,34851,6176
2296,35,OOH,212447.28,22439,2906
2297,129,YouTube,126180.52,26173,7732
2298,81,TV,242944.77,11087,4811
2299,205,YouTube,222490.81,26075,6155
2300,97,YouTube,105548.76,9151,7660
2301,140,Print,203823.42,20890,625
2302,175,TV,116474.4,14286,6788
2303,191,Google,18239.39,14799,1044
2304,194,OOH,44542.55,26703,2194
2305,191,Google,173643.59,19469,1312
2306,55,Email,52182.04,21226,2857
2307,167,Google,49723.87,49725,7210
2308,25,Google,48270.89,360,427
2309,134,Print,81899.51,25906,9220
2310,8,Affiliate,109360.2,11238,9218
2311,66,TV,104078.37,13125,5329
2312,62,Meta,49627.73,47316,6049
2313,191,Email,109384.21,43591,3574
2314,187,Print,46720.94,49206,9206
2315,54,OOH,159799.31,42875,8990
2316,221,Email,184578.93,16244,2708
2317,107,OOH,115731.54,44173,5106
2318,7,TV,56976.78,16164,3511
2319,189,Affiliate,171108.0,14099,5417
2320,42,Google,219838.92,40111,4035
2321,43,Meta,28115.05,26271,3584
2322,77,YouTube,199232.67,15910,6533
2323,68,Affiliate,105296.79,24872,3824
2324,241,YouTube,154758.7,48251,9628
2325,184,Meta,220166.94,19722,1068
2326,118,Email,13354.58,906,3278
2327,5,Google,225876.73,24353,4904
2328,171,Email,126167.92,25522,2240
2329,30,Affiliate,29069.04,34168,2202
2330,116,OOH,169822.2,30984,3843
2331,64,Email,59246.82,28424,8943
2332,80,Meta,181472.05,8833,3287
2333,24,YouTube,239477.42,12206,1990
2334,51,Email,214056.05,22970,3407
2335,205,Email,216777.07,19594,4648
2336,6,YouTube,62165.2,36935,2107
2337,5,Google,145948.97,30843,1927
2338,54,Meta,135046.59,46325,9606
2339,56,Meta,77219.41,6860,3472
2340,56,TV,148159.58,9561,1849
2341,221,Meta,166402.1,27825,317
2342,119,Print,137957.78,38581,3651
2343,163,Meta,246687.8,43494,5878
2344,87,Print,188669.59,9149,4693
2345,75,Email,196703.9,15902,3162
2346,43,OOH,65866.96,1583,8151
2347,221,YouTube,80881.92,45544,7972
2348,104,Google,11175.33,40772,7048
2349,22,YouTube,70435.95,1044,4525
2350,197,Affiliate,84813.75,3426,9472
2351,178,Email,44260.58,2795,4108
2352,77,Google,46933.26,15913,279
2353,239,Email,93939.39,37448,424
2354,51,Google,189471.65,10977,833
2355,109,Google,174592.19,15053,5300
2356,190,Email,151250.44,28041,7843
2357,12,YouTube,136373.29,48532,5965
2358,34,TV,45340.56,39545,38
2359,51,TV,57674.72,29008,2461
2360,158,YouTube,215505.57,27362,8259
2361,102,Google,207359.95,38768,1187
2362,85,Print,79360.9,34106,9243
2363,159,Print,98961.94,47666,815
2364,32,Google,231187.33,5459,8720
2365,71,YouTube,145555.34,10354,4691
2366,128,TV,68040.13,37430,6718
2367,219,TV,58499.73,20707,8124
2368,12,Meta,119607.72,5156,1827
2369,38,TV,225733.4,39725,9251
2370,90,TV,106890.91,30525,1263
2371,4,Meta,23450.72,16052,2289
2372,103,TV,80959.24,13834,6769
2373,145,Meta,224635.04,15853,8732
2374,233,Affiliate,150592.34,23990,54
2375,199,Meta,147550.83,26817,2014
2376,78,TV,86244.83,41240,5860
2377,117,Print,232912.77,17551,5422
2378,132,Meta,19192.43,4219,8972
2379,217,OOH,143295.77,40495,8443
2380,189,TV,158030.15,42561,6066
2381,156,Print,69294.24,29769,1920
2382,132,OOH,35549.4,27462,198
2383,171,Print,187263.78,47518,755
2384,42,Google,21151.91,10679,781
2385,172,Affiliate,78626.43,46218,2518
2386,43,OOH,41690.01,43495,7944
2387,180,OOH,63096.21,6660,6984
2388,18,Affiliate,33088.8,49380,243
2389,238,Affiliate,140983.45,36958,8684
2390,179,OOH,87518.2,6927,1622
2391,46,Meta,89099.18,22820,178
2392,31,Print,63027.0,5033,8907
2393,233,Print,103057.51,21587,7821
2394,47,YouTube,111302.05,11255,3103
2395,60,OOH,127532.67,16831,5546
2396,98,Email,6682.95,11617,3369
2397,159,Meta,194382.24,23709,5421
2398,227,Google,131645.68,12307,5028
2399,131,OOH,222210.23,18852,263
2400,101,Affiliate,51737.62,16298,1450
2401,114,Meta,43009.26,26341,3512
2402,126,Email,47153.06,3677,5660
2403,205,Meta,41560.71,17252,537
2404,209,Meta,208883.77,11758,1202
2405,47,OOH,92442.76,37420,3197
2406,190,Print,207896.63,10359,4471
2407,99,Google,42440.8,19789,643
2408,23,Meta,119610.53,34011,8229
2409,154,TV,81469.44,21909,6587
2410,166,OOH,211444.58,25867,8761
2411,237,Affiliate,114204.02,49407,903
2412,156,TV,157103.68,38595,1682
2413,15,Print,208452.91,40067,3753
2414,99,TV,211805.84,3871,5745
2415,33,Meta,140188.93,45552,5220
2416,51,Meta,174268.2,6625,8721
2417,242,TV,151395.11,16294,6020
2418,221,Google,8740.81,22305,5693
2419,244,YouTube,13035.79,23961,982
2420,1,Google,225089.73,32523,3419
2421,54,OOH,5147.56,23833,6222
2422,76,YouTube,133958.8,3033,253
2423,69,OOH,142370.73,37305,756
2424,71,Meta,40093.13,29330,1885
2425,65,OOH,16135.54,10044,3057
2426,36,TV,157698.46,28168,1425
2427,103,TV,150072.7,2773,3004
2428,27,Meta,50782.71,36059,5121
2429,219,OOH,64056.48,25463,4162
2430,55,Affiliate,236694.28,39030,4745
2431,206,YouTube,236880.67,24792,1875
2432,196,OOH,87487.08,27428,4864
2433,218,Google,160771.03,7916,7373
2434,40,YouTube,90587.73,41206,1199
2435,36,Meta,96321.85,25,1848
2436,13,Print,237566.25,3010,9059
2437,155,YouTube,197777.98,10613,4169
2438,116,Print,113709.43,19838,8725
2439,82,YouTube,152522.85,45068,6893
2440,28,YouTube,122042.15,27342,1751
2441,212,Print,34400.43,38948,4590
2442,193,YouTube,241293.18,1849,7120
2443,78,TV,176648.57,49988,6605
2444,116,Meta,58894.81,16281,586
2445,127,YouTube,52321.2,4875,2125
2446,222,Email,41633.27,20107,6739
2447,111,Meta,125211.49,22769,9754
2448,69,TV,151237.07,29188,9119
2449,16,Meta,167223.08,6785,3678
2450,71,YouTube,240866.16,16119,6798
2451,71,Google,110738.38,4093,3415
2452,208,TV,147117.31,28370,4201
2453,139,OOH,124497.06,38110,4514
2454,99,OOH,17668.24,43528,616
2455,139,Google,56259.23,14696,6276
2456,134,YouTube,226473.38,2755,2237
2457,250,Affiliate,159962.26,33538,8678
2458,102,TV,246441.44,4043,6852
2459,151,OOH,9678.0,14948,1987
2460,39,Email,230509.08,3921,4518
2461,50,Meta,235124.77,16178,2783
2462,86,YouTube,127398.4,24701,2148
2463,171,Meta,48941.11,19460,575
2464,78,Print,235739.08,2352,6325
2465,20,Affiliate,41867.61,26861,4179
2466,61,Meta,65787.05,44481,5667
2467,41,Meta,140266.62,18311,1352
2468,30,Meta,29921.04,40631,3203
2469,89,Affiliate,108182.88,15564,6207
2470,39,Print,22042.27,43269,1062
2471,237,YouTube,166227.43,6736,7275
2472,243,YouTube,61831.62,35095,4622
2473,38,YouTube,7088.53,28248,8232
2474,247,TV,192865.7,20224,6890
2475,172,TV,132881.7,35951,6682
2476,13,Google,127005.28,1473,8699
2477,61,Email,123454.22,20029,5642
2478,90,Google,203981.74,12237,9027
2479,9,Print,141484.66,23174,1806
2480,116,TV,80353.86,44819,7716
2481,245,Google,187026.66,35971,1510
2482,158,Email,215469.45,15830,3920
2483,89,OOH,72591.67,7854,4119
2484,47,Email,88895.05,7255,1178
2485,164,Email,41478.96,6411,5795
2486,54,Print,51967.94,11524,5878
2487,141,Print,40337.53,9067,2443
2488,86,Print,173920.38,30515,4229
2489,124,Affiliate,126372.14,45694,4045
2490,148,Print,12983.92,6128,2456
2491,222,Meta,82217.26,20357,5096
2492,3,Meta,195725.38,40585,9547
2493,22,YouTube,187919.15,26031,8282
2494,7,Print,236813.19,13607,5318
2495,246,Print,211885.69,5737,4931
2496,155,Google,208333.24,46018,1644
2497,171,Print,97375.75,10035,7456
2498,120,Meta,165335.61,24276,2723
2499,174,OOH,210595.49,33790,7398
2500,200,Email,129542.77,47091,2449
2501,91,Meta,29258.83,18803,3522
2502,173,TV,49425.43,3352,9516
2503,119,YouTube,90428.66,21694,9956
2504,13,TV,247071.65,18745,6497
2505,244,Print,229919.87,29860,5919
2506,32,TV,8285.46,18971,1420
2507,55,Meta,116883.19,6546,2924
2508,181,YouTube,162228.27,32891,8153
2509,134,YouTube,224900.86,26725,8767
2510,129,Affiliate,240953.42,15770,2317
2511,104,Print,121440.62,46820,1515
2512,77,Meta,182018.5,46457,9357
2513,250,Google,220390.56,25752,3944
2514,53,Google,50876.94,35227,5346
2515,146,Google,66604.27,26527,3797
2516,25,Print,74586.19,3846,3905
2517,222,Google,107881.71,2403,2650
2518,134,Print,176883.81,28128,3278
2519,212,TV,124412.77,32363,9878
2520,190,Affiliate,14948.85,28977,2628
2521,80,YouTube,6096.51,31497,5078
2522,169,Print,105280.61,30706,3234
2523,227,Meta,230385.26,9067,4794
2524,57,Google,96089.08,24938,9989
2525,19,Email,10028.21,20534,5386
2526,8,YouTube,30081.52,13249,6011
2527,35,Meta,17772.86,7120,1741
2528,152,Google,186690.86,24089,5764
2529,144,TV,203503.83,35034,2928
2530,158,TV,81508.42,18654,802
2531,43,Email,131794.6,31718,6017
2532,178,Meta,33307.01,8319,3928
2533,123,Affiliate,210506.55,35813,1042
2534,205,OOH,33615.59,35824,5723
2535,110,Print,236918.92,22960,5524
2536,223,TV,10849.09,18271,8389
2537,8,Meta,141217.1,31275,4228
2538,16,OOH,44379.34,29139,8657
2539,101,TV,205324.07,7617,793
2540,65,Google,132748.65,20858,8506
2541,88,TV,157393.95,1253,2621
2542,115,Affiliate,118512.09,22428,2897
2543,128,OOH,201767.5,26672,1488
2544,166,Meta,154750.72,18870,5375
2545,194,OOH,225538.76,4972,3187
2546,148,Email,162187.55,15114,4817
2547,197,Email,178704.34,1755,3182
2548,101,OOH,19999.48,36931,5964
2549,211,Affiliate,21767.01,22913,834
2550,206,Email,217358.31,49273,9987
2551,133,Print,31131.7,30284,7177
2552,84,Meta,225802.43,12999,8504
2553,36,YouTube,174313.32,16390,820
2554,189,Email,16542.74,21349,6374
2555,35,TV,66033.22,43561,5040
2556,82,YouTube,226606.3,7624,9220
2557,188,TV,227522.75,4092,1017
2558,47,Print,71717.44,3968,6948
2559,8,TV,14069.59,44039,906
2560,70,YouTube,176167.18,36088,6784
2561,177,TV,28018.04,40318,8145
2562,193,Google,217807.62,6464,1609
2563,103,Print,224815.89,23530,4588
2564,113,Email,90273.27,6405,3215
2565,159,OOH,236738.57,47453,9982
2566,186,Print,129050.74,17467,7786
2567,90,TV,171236.08,31153,1247
2568,8,Affiliate,33467.35,5397,6721
2569,101,YouTube,133932.71,4679,1936
2570,48,Email,188375.4,19115,8889
2571,237,Affiliate,203448.11,24463,5005
2572,245,Print,101060.14,6885,477
2573,161,Affiliate,208826.83,31139,5988
2574,120,YouTube,185028.37,17052,2372
2575,20,Google,10842.75,2502,4206
2576,90,OOH,92972.34,36431,9227
2577,143,Affiliate,184988.35,47371,6643
2578,244,Print,69955.39,47817,5832
2579,87,OOH,211783.87,1265,3337
2580,109,YouTube,159208.73,19170,7630
2581,157,Email,131078.44,21939,3963
2582,17,OOH,9016.31,3162,4263
2583,94,Email,166730.75,24488,9196
2584,124,Print,185203.02,23217,4558
2585,106,Email,141028.22,31294,3427
2586,43,Google,104701.72,33947,8886
2587,121,OOH,79713.67,46413,6349
2588,40,Meta,51682.91,22562,3014
2589,145,YouTube,242283.94,7197,2213
2590,180,TV,37955.5,5739,1216
2591,87,Meta,61241.22,27714,8889
2592,32,Meta,113995.67,693,2103
2593,246,Meta,33141.37,44991,4428
2594,71,Google,84699.34,11165,6933
2595,32,Email,5925.57,47038,7713
2596,116,Print,234466.12,19369,5164
2597,229,YouTube,175621.03,2749,8397
2598,158,OOH,77248.31,24596,4947
2599,134,Email,81109.58,20050,4626
2600,16,Print,249888.79,30995,3366
2601,46,YouTube,117781.47,49022,780
2602,192,Meta,78723.12,26427,7522
2603,129,Email,150521.5,32564,3923
2604,204,Affiliate,48949.58,43418,7646
2605,99,Affiliate,114816.53,11647,2832
2606,57,TV,45821.44,38476,7379
2607,138,Meta,212031.14,29371,1318
2608,73,TV,159982.63,47752,1324
2609,23,Meta,120508.22,44641,2105
2610,14,TV,196060.33,20430,407
2611,163,OOH,165949.35,13078,5935
2612,184,Print,223384.51,31295,1854
2613,131,TV,72038.74,12317,7352
2614,166,Email,83850.51,20479,449
2615,122,YouTube,48737.69,47113,2154
2616,82,TV,118322.34,40424,945
2617,27,Print,236151.34,42591,2
2618,194,Affiliate,159295.9,49358,4940
2619,99,Meta,220671.4,9122,91
2620,144,Email,63820.47,30294,8502
2621,71,Email,37227.3,36187,552
2622,165,TV,15391.1,44341,3617
2623,108,OOH,34920.79,37101,6489
2624,21,Email,81626.01,4293,1491
2625,59,Affiliate,111153.56,12575,1642
2626,197,OOH,41447.31,10492,5877
2627,39,OOH,113946.99,17211,883
2628,51,TV,74859.64,30784,3657
2629,178,Email,34361.92,2393,4516
2630,125,Meta,211019.12,18242,6687
2631,117,Google,145506.29,31968,7992
2632,211,Meta,242172.21,1636,6100
2633,66,Email,131413.96,17006,7809
2634,153,YouTube,242742.38,14025,8319
2635,100,Google,70935.0,17264,6955
2636,76,Print,29060.32,42278,9768
2637,194,Google,142700.96,22019,7561
2638,107,TV,79195.24,18465,3923
2639,90,OOH,230802.1,13465,1639
2640,221,Google,240702.94,10897,4
2641,175,Affiliate,34781.57,29268,7861
2642,205,TV,155004.03,40013,1191
2643,239,TV,73501.8,49127,3981
2644,154,YouTube,69708.29,1998,7078
2645,81,Affiliate,56895.09,9205,4629
2646,213,Meta,125449.15,28548,1964
2647,176,Print,5048.65,3656,8998
2648,201,Email,140857.25,35590,4298
2649,73,Affiliate,204180.27,29921,9228
2650,19,Affiliate,137089.87,14346,4298
2651,108,YouTube,181322.18,11651,874
2652,21,TV,39692.73,38724,5125
2653,14,OOH,205809.32,31123,2031
2654,192,Affiliate,135841.15,37914,6562
2655,214,OOH,134746.83,39917,9074
2656,87,Email,237717.8,14824,3223
2657,198,OOH,245289.54,46137,2243
2658,192,TV,154822.0,41587,9592
2659,134,Print,99838.12,24052,8387
2660,31,OOH,155504.82,3876,947
2661,211,Meta,51603.47,39366,9785
2662,78,OOH,156869.69,98,9051
2663,107,Affiliate,177574.18,34477,8787
2664,201,Meta,140720.33,39629,8591
2665,121,Email,245011.05,17301,9289
2666,92,YouTube,53349.42,14825,9300
2667,102,YouTube,97352.16,21864,7843
2668,29,Google,195311.45,42386,4572
2669,141,Email,185032.38,27782,4270
2670,188,Google,198155.99,44295,260
2671,204,Print,173789.23,20877,9658
2672,193,YouTube,220642.2,42456,7850
2673,173,TV,82173.29,29758,3821
2674,85,TV,58674.81,11956,9254
2675,5,Google,124163.21,30007,9960
2676,40,OOH,201856.89,4416,3891
2677,69,OOH,64951.4,45003,322
2678,151,Affiliate,135597.82,18529,989
2679,154,OOH,166382.91,46673,6955
2680,211,Print,176730.54,26195,8136
2681,66,Meta,12996.48,34862,8212
2682,126,Email,19880.63,46755,3366
2683,200,TV,22480.63,27297,4590
2684,6,Google,131521.11,23338,8873
2685,32,Email,144800.36,45494,60
2686,187,OOH,135145.55,23327,6782
2687,43,Affiliate,146602.28,25487,8919
2688,165,Print,43841.9,826,3454
2689,42,Email,218717.58,45213,6647
2690,143,Google,57121.4,33955,6099
2691,96,Affiliate,196710.35,38266,1446
2692,243,Google,41724.56,45293,9284
2693,222,Print,39689.62,2805,9020
2694,129,Google,6796.99,4629,4530
2695,63,Print,87569.93,49925,7192
2696,72,Google,190292.49,30066,3315
2697,90,Email,235448.99,33821,4338
2698,43,Meta,143030.29,5769,1114
2699,145,Meta,88743.98,25562,2427
2700,97,Print,60885.01,15175,7665
2701,17,Print,182501.33,15110,3426
2702,46,OOH,191252.07,13863,1497
2703,143,Print,165311.04,3931,9342
2704,130,Meta,115081.5,13952,6596
2705,140,Google,15532.23,45627,1523
2706,182,Email,166534.49,3320,5086
2707,181,Print,233476.08,3711,3484
2708,82,Google,85775.83,38517,6323
2709,73,Meta,183009.64,3584,1273
2710,228,Google,114091.22,32800,3498
2711,249,TV,128223.16,40755,6135
2712,69,Google,124667.33,6667,3186
2713,46,Print,59287.38,44131,7335
2714,154,Email,173931.74,17356,2865
2715,227,YouTube,95631.36,22666,5098
2716,121,TV,23824.59,3162,63
2717,131,YouTube,222008.28,48786,2290
2718,78,OOH,236987.01,34995,1046
2719,161,Affiliate,107373.04,22523,9811
2720,12,Print,111526.59,45706,1451
2721,246,Print,13134.6,17044,5462
2722,62,Google,239358.69,18062,586
2723,203,OOH,30366.19,34388,1320
2724,104,Email,115734.68,40344,565
2725,52,Email,212438.8,37822,2656
2726,224,Email,178692.33,4517,5523
2727,131,Email,161172.89,37429,3027
2728,142,Google,248259.32,20283,2279
2729,147,YouTube,87545.63,36557,2860
2730,110,OOH,29711.43,7958,1646
2731,250,OOH,119591.76,21350,4223
2732,65,OOH,221928.88,10573,2566
2733,100,YouTube,204664.21,23072,4576
2734,155,Email,235654.84,4647,2697
2735,105,Print,103634.94,7132,8416
2736,61,OOH,164456.46,45082,991
2737,101,Print,230075.04,21203,4793
2738,62,OOH,236519.9,23042,1238
2739,249,TV,212666.96,35302,4554
2740,141,Print,86963.46,22968,4046
2741,215,OOH,87188.12,39827,2495
2742,221,YouTube,5428.77,25063,275
2743,127,YouTube,246814.18,5752,5828
2744,98,Affiliate,140451.94,29932,3366
2745,83,Google,233887.19,28933,9798
2746,85,Email,29729.82,44817,7507
2747,80,YouTube,211486.69,9951,879
2748,141,Email,88573.96,40517,4464
2749,84,Affiliate,39374.58,13542,3775
2750,235,Affiliate,210081.84,49364,7993
2751,117,Email,225134.89,40044,7115
2752,43,Google,155074.78,29955,854
2753,113,Affiliate,104015.31,11188,635
2754,230,Google,44406.09,36887,9173
2755,231,OOH,68587.88,41002,7019
2756,14,Email,173345.58,43616,6969
2757,159,Google,160313.64,20569,7551
2758,200,TV,123566.53,40405,4416
2759,3,TV,40636.88,45717,8771
2760,70,Print,194479.75,882,3527
2761,210,TV,218924.42,42518,6293
2762,61,OOH,120526.03,46805,1708
2763,175,Print,10992.83,46628,3975
2764,93,Affiliate,159218.55,27010,1997
2765,41,Affiliate,103297.26,5819,5909
2766,95,YouTube,167676.89,19956,2512
2767,125,Affiliate,168602.5,40534,5929
2768,164,Meta,51908.6,28599,7575
2769,139,Affiliate,41629.53,35200,9382
2770,237,Email,152290.74,40918,955
2771,20,Google,110954.43,5622,5048
2772,8,Google,130074.6,30154,7308
2773,245,Meta,175115.24,38549,1400
2774,238,YouTube,121042.79,42086,7921
2775,164,Google,198597.43,42958,8101
2776,181,TV,38024.27,25763,2618
2777,96,Affiliate,248876.44,28439,6009
2778,135,Meta,165816.3,31966,9422
2779,13,OOH,120426.69,34753,147
2780,98,YouTube,141898.11,19047,9621
2781,76,Google,61537.24,29068,8546
2782,195,Meta,211553.52,6064,6085
2783,128,Google,139068.25,8363,8969
2784,194,Meta,70495.56,24784,7926
2785,133,YouTube,232414.31,23989,4847
2786,20,Email,41179.56,40953,585
2787,219,Email,99838.06,19597,5817
2788,96,Print,125263.9,7978,6990
2789,174,YouTube,61761.5,28907,9929
2790,9,Google,66550.78,3018,5548
2791,156,Email,84867.66,39774,4074
2792,115,Affiliate,32204.36,3990,656
2793,46,Affiliate,68008.08,6096,8998
2794,25,TV,117542.48,34659,5667
2795,192,Email,150414.22,49651,1727
2796,88,Email,40959.75,691,7007
2797,242,TV,85995.58,15297,2136
2798,142,Google,213783.1,45848,8855
2799,178,Affiliate,201978.09,6858,5418
2800,160,Print,26601.61,8602,5789
2801,151,Print,191819.51,46770,8583
2802,196,Email,123829.68,33815,3415
2803,22,Affiliate,157960.53,9361,6639
2804,69,OOH,12366.02,12005,4151
2805,29,Email,178293.1,24210,3826
2806,181,Email,46355.68,432,7442
2807,146,Affiliate,103068.96,36053,5440
2808,1,OOH,63440.76,23629,371
2809,128,Google,148341.52,10500,6050
2810,73,Email,5887.71,2989,5053
2811,149,Affiliate,242694.58,34744,1881
2812,71,OOH,106035.63,46352,3522
2813,102,Google,232162.11,5667,9196
2814,62,OOH,97912.91,18872,9697
2815,121,Meta,141038.39,43016,4024
2816,128,Print,148763.15,33863,2585
2817,154,Print,180584.53,47082,5643
2818,216,OOH,107532.66,17152,5168
2819,133,Email,239724.35,3512,6656
2820,133,Affiliate,43914.48,35823,631
2821,220,Affiliate,46199.83,30183,5059
2822,158,Email,187693.28,21240,3020
2823,216,Affiliate,137598.13,4090,3454
2824,86,Affiliate,131572.8,9092,3470
2825,229,Affiliate,150510.12,47589,4972
2826,235,Google,193043.95,26772,2719
2827,163,YouTube,150828.46,28255,6320
2828,158,TV,20195.47,8095,6542
2829,173,Google,233223.37,32728,817
2830,194,OOH,204637.5,43229,2082
2831,114,Meta,195501.56,21376,3604
2832,242,Meta,5513.0,26414,2524
2833,178,Google,127703.13,1108,8030
2834,247,TV,90011.92,44272,9040
2835,29,Affiliate,57297.6,3021,2431
2836,241,Affiliate,165895.31,7336,4829
2837,169,OOH,157025.16,43019,5500
2838,196,Meta,210135.3,41712,9146
2839,204,Affiliate,101785.04,36541,7152
2840,186,OOH,211965.93,22046,2252
2841,187,TV,74585.39,4059,9626
2842,65,OOH,61052.72,4588,7785
2843,165,TV,82567.74,20288,470
2844,116,TV,123353.92,26560,7935
2845,4,YouTube,217843.84,8724,7108
2846,140,OOH,84650.05,23035,6602
2847,106,Affiliate,123308.23,15596,943
2848,83,Meta,90507.78,1669,3537
2849,180,Affiliate,172743.15,4042,3518
2850,101,Affiliate,30603.22,17592,9273
2851,221,Print,67305.38,44330,8748
2852,143,Google,29167.47,39333,9801
2853,212,Email,201040.29,41793,9743
2854,108,OOH,12772.39,40780,4409
2855,231,Email,103759.17,32188,7483
2856,250,Print,44587.6,1903,6657
2857,117,Email,238748.72,47901,9984
2858,127,Affiliate,142616.82,8780,7997
2859,56,Google,45937.75,44289,8026
2860,86,Email,138971.7,14890,621
2861,186,Print,245284.36,29284,5818
2862,118,Email,199739.33,2497,4509
2863,36,Google,24548.91,37583,7549
2864,37,Print,34452.13,17797,5880
2865,215,OOH,162257.25,33195,2282
2866,61,Email,153853.57,19989,1626
2867,6,Affiliate,72935.24,3686,5429
2868,122,TV,44497.69,3056,5134
2869,149,Email,190966.89,21022,5830
2870,62,Email,86341.64,28593,9608
2871,107,OOH,180377.11,49542,5806
2872,65,Meta,139622.98,4485,5494
2873,102,Print,12966.9,26522,4767
2874,20,YouTube,142216.01,12120,9209
2875,117,Print,239975.91,9565,1627
2876,212,OOH,57419.04,42493,7801
2877,21,OOH,160918.29,44043,4120
2878,206,Print,18909.0,6951,4809
