email_id,cust_id,campaign_id,sent_date,opened,clicked
27974,34013,29,2024-06-29,True,True
27975,31702,7,2024-02-02,True,False
27976,21876,187,2024-07-04,False,True
27977,35975,85,2025-02-08,True,True
27978,38226,128,2024-12-05,True,False
27979,35965,24,2025-05-22,False,True
27980,19436,27,2024-01-26,True,True
27981,13493,173,2024-09-29,False,False
27982,47839,42,2025-02-20,False,False
27983,35397,144,2024-11-09,True,True
27984,35609,216,2024-11-11,False,False
27985,5521,216,2024-06-03,True,False
27986,29741,50,2025-07-26,False,True
27987,21419,17,2025-01-08,True,False
27988,8993,138,2024-05-15,True,False
27989,16395,85,2024-06-03,False,False
27990,45103,142,2025-08-31,False,True
27991,36088,235,2024-02-05,True,True
27992,36949,4,2024-05-07,True,False
27993,35410,201,2024-12-02,False,False
27994,12604,123,2024-08-01,False,False
27995,38502,107,2024-08-23,True,False
27996,9508,172,2024-04-17,False,False
27997,32243,135,2024-04-18,False,False
27998,46150,168,2024-12-16,False,False
27999,12599,38,2025-04-25,False,False
28000,43379,25,2024-05-21,True,True
28001,5130,225,2025-05-21,False,False
28002,19749,219,2024-07-08,False,False
28003,47939,213,2024-08-04,True,True
28004,46810,182,2025-08-17,True,True
28005,49660,214,2025-08-18,False,False
28006,35954,209,2025-01-10,True,True
28007,29418,88,2025-05-09,True,True
28008,19450,193,2025-01-24,True,True
28009,41306,177,2025-04-05,True,False
28010,19696,181,2024-05-11,False,True
28011,40544,223,2024-11-22,True,True
28012,734,223,2025-09-16,False,False
28013,43962,169,2025-07-07,False,False
28014,18816,65,2024-10-22,False,False
28015,8832,220,2024-11-27,True,False
28016,37348,221,2024-08-04,True,True
28017,46292,124,2025-05-28,False,False
28018,32461,166,2024-01-09,False,True
28019,44879,216,2025-07-17,False,True
28020,36665,26,2024-08-19,True,False
28021,25394,146,2025-02-09,True,False
28022,45476,151,2024-03-25,True,False
28023,47741,146,2025-03-09,True,True
28024,43504,242,2025-02-14,False,True
28025,47961,44,2024-01-06,True,False
28026,13282,67,2024-11-29,True,False
28027,41948,75,2024-02-16,False,False
28028,20081,61,2024-04-14,False,True
28029,3716,137,2024-11-27,False,False
28030,42260,186,2025-03-17,True,True
28031,29646,228,2025-05-02,True,False
28032,21902,191,2025-06-20,False,False
28033,19179,105,2024-02-09,True,False
28034,9193,25,2024-05-11,True,True
28035,47115,96,2025-07-12,False,True
28036,23664,122,2024-06-13,True,True
28037,3348,153,2024-09-27,False,True
28038,41979,126,2024-02-29,True,False
28039,5712,78,2025-07-01,True,False
28040,30799,161,2024-06-16,True,True
28041,24600,194,2024-07-10,True,True
28042,28719,16,2025-09-10,True,False
28043,42716,155,2025-07-02,True,False
28044,23507,62,2024-06-16,True,True
28045,44987,16,2025-09-01,True,False
28046,48586,122,2024-04-02,False,False
28047,36458,76,2025-04-30,True,False
28048,13656,243,2024-08-05,False,True
28049,38708,136,2024-08-30,True,True
28050,3591,123,2025-03-14,True,False
28051,28155,141,2024-02-13,True,False
28052,3324,71,2025-02-06,True,True
28053,43802,35,2024-12-07,True,False
28054,8458,194,2024-11-17,True,False
28055,2550,14,2024-03-14,True,False
28056,39957,4,2025-03-13,True,False
28057,13706,74,2024-02-10,True,True
28058,7304,121,2024-11-24,False,True
28059,15559,127,2024-04-12,True,True
28060,3192,173,2025-08-16,True,True
28061,29599,124,2024-05-09,True,True
28062,37681,219,2025-07-19,False,False
28063,41446,37,2025-06-02,False,True
28064,24743,101,2025-06-26,False,False
28065,18346,55,2024-10-15,True,False
28066,19260,211,2024-03-25,False,True
28067,15156,99,2024-04-02,True,True
28068,48506,93,2024-06-04,True,True
28069,28724,62,2024-08-01,True,False
28070,14168,94,2025-01-12,False,False
28071,48729,205,2025-04-03,False,False
28072,1894,39,2025-08-27,False,False
28073,1462,54,2024-04-29,True,False
28074,46866,142,2025-08-07,False,True
28075,39607,28,2024-04-17,True,True
28076,7135,99,2025-09-29,False,False
28077,25630,23,2024-11-29,True,False
28078,11465,174,2025-05-11,False,False
28079,7353,161,2025-04-01,True,False
28080,41351,122,2025-06-11,True,False
28081,23979,17,2025-07-10,True,True
28082,17623,188,2025-02-22,False,False
28083,16020,82,2024-09-11,True,True
28084,17567,125,2024-05-12,False,True
28085,8107,42,2025-02-05,True,False
28086,19935,208,2025-01-12,True,False
28087,35339,140,2025-07-23,True,True
28088,15736,52,2025-08-10,True,False
28089,7704,65,2024-03-31,True,False
28090,8569,190,2024-05-17,False,False
28091,1151,51,2025-02-08,True,True
28092,17845,142,2025-04-21,True,False
28093,18928,76,2025-09-03,True,False
28094,4623,183,2024-04-25,False,True
28095,24703,190,2025-02-11,True,False
28096,10369,105,2024-03-12,False,False
28097,13970,190,2024-03-27,False,True
28098,29298,239,2024-10-19,True,False
28099,25527,222,2025-03-23,False,True
28100,22211,212,2024-12-06,True,True
28101,7403,117,2025-08-14,False,False
28102,49975,199,2024-11-13,False,False
28103,39602,107,2024-08-21,False,False
28104,48699,250,2024-10-16,True,False
28105,2382,174,2024-05-31,False,True
28106,44245,211,2024-11-12,True,True
28107,46033,242,2024-12-24,False,True
28108,4730,78,2025-07-18,True,False
28109,21104,117,2025-01-29,False,False
28110,48112,85,2024-08-30,True,True
28111,19026,151,2024-10-29,True,True
28112,6570,80,2024-12-27,False,False
28113,2087,88,2024-06-25,False,False
28114,38041,138,2024-12-15,True,False
28115,43996,125,2024-01-06,False,False
28116,9624,38,2025-04-29,False,True
28117,1341,160,2025-04-21,False,True
28118,14738,91,2024-11-22,False,True
28119,29224,249,2024-07-19,False,False
28120,25958,111,2025-05-05,False,True
28121,38150,71,2025-04-02,True,True
28122,31080,191,2024-03-22,True,True
28123,21585,245,2024-09-13,False,True
28124,13383,218,2025-04-04,False,False
28125,25324,85,2024-04-27,True,True
28126,11486,150,2025-09-02,True,False
28127,17089,211,2024-11-05,True,True
28128,29463,101,2024-05-09,False,False
28129,49778,12,2025-03-30,True,False
28130,13585,112,2025-02-20,True,False
28131,28919,90,2025-04-11,False,False
28132,38061,91,2024-02-14,True,True
28133,40377,114,2025-06-13,False,True
28134,13718,161,2025-03-28,False,True
28135,7734,100,2025-05-24,False,True
28136,40438,96,2025-01-04,True,True
28137,1984,20,2024-05-03,True,True
28138,27886,105,2025-06-24,True,False
28139,44118,96,2025-07-18,False,True
28140,25680,12,2024-09-05,True,False
28141,45651,189,2024-07-17,True,False
28142,17472,89,2025-09-14,True,False
28143,6872,167,2024-05-04,True,False
28144,37175,48,2024-06-20,True,True
28145,46011,144,2024-02-21,False,True
28146,22959,203,2024-09-26,True,False
28147,33522,144,2025-07-14,True,False
28148,9427,229,2025-07-21,False,True
28149,29742,6,2025-07-26,True,False
28150,29218,32,2024-01-18,True,True
28151,2489,163,2024-10-06,False,False
28152,40890,238,2025-04-25,False,False
28153,1261,229,2024-03-09,False,True
28154,6723,79,2024-07-25,True,True
28155,40307,161,2024-05-24,False,False
28156,33896,132,2025-08-23,True,False
28157,49305,209,2024-05-27,True,False
28158,49274,142,2024-08-24,True,True
28159,4520,177,2024-01-30,False,True
28160,13438,194,2024-12-12,True,False
28161,4153,157,2024-05-29,False,True
28162,19653,100,2024-05-20,True,True
28163,24176,72,2024-12-31,False,False
28164,30484,177,2025-04-13,True,False
28165,25848,50,2025-05-05,False,False
28166,30612,151,2024-10-07,True,True
28167,15385,226,2025-09-05,True,True
28168,35217,250,2025-09-14,True,False
28169,42879,17,2024-05-27,False,True
28170,6003,174,2024-07-21,False,False
28171,18867,5,2024-10-12,True,True
28172,32394,95,2024-02-11,True,False
28173,46680,36,2025-03-07,False,False
28174,1948,173,2024-11-14,False,True
28175,32224,20,2025-03-30,False,True
28176,6696,102,2025-02-02,False,False
28177,32356,37,2024-12-25,True,True
28178,230,211,2024-12-15,False,False
28179,47092,183,2025-08-17,False,True
28180,18340,6,2024-11-21,False,True
28181,8795,98,2024-01-17,True,True
28182,47969,247,2024-07-06,False,False
28183,31997,213,2025-05-06,True,False
28184,16869,187,2025-08-30,False,True
28185,42174,27,2025-03-11,True,True
28186,31321,102,2024-05-05,True,True
28187,48586,154,2024-11-05,True,False
28188,40660,215,2025-03-15,True,False
28189,49249,49,2024-12-02,True,False
28190,19306,138,2025-03-15,False,True
28191,8580,224,2024-02-11,False,False
28192,44571,198,2025-07-14,False,False
28193,5361,9,2025-02-17,False,True
28194,27692,221,2024-03-17,False,True
28195,1360,236,2024-12-09,True,False
28196,11687,198,2024-01-31,True,True
28197,2472,141,2025-05-19,True,False
28198,24229,218,2025-09-22,True,True
28199,40334,130,2025-02-02,False,True
28200,32072,228,2024-07-17,False,True
28201,5035,113,2024-02-04,True,False
28202,40938,121,2025-06-18,False,False
28203,7044,202,2024-12-16,False,True
28204,2175,113,2024-09-06,True,True
28205,2937,19,2024-08-20,False,True
28206,20977,221,2024-06-08,False,True
28207,10937,10,2025-04-21,False,True
28208,13172,79,2024-12-23,False,True
28209,24140,144,2025-05-24,True,False
28210,37504,74,2024-03-26,True,False
28211,26040,63,2024-04-30,False,True
28212,39129,219,2024-08-09,True,False
28213,33835,17,2024-03-10,True,True
28214,22141,71,2025-04-29,False,True
28215,32506,83,2025-04-19,True,True
28216,48440,231,2025-03-03,True,True
28217,29112,150,2025-03-24,False,True
28218,25848,189,2024-02-11,False,False
28219,45312,84,2025-09-23,False,True
28220,23960,249,2025-02-26,False,True
28221,43030,77,2024-02-14,False,False
28222,21842,159,2024-03-03,False,True
28223,42629,9,2024-10-05,True,False
28224,14803,197,2025-07-01,False,False
28225,49633,220,2025-02-18,True,False
28226,5570,165,2025-06-12,True,True
28227,9152,92,2025-01-20,False,True
28228,7152,30,2025-02-15,True,True
28229,39954,154,2025-01-29,True,True
28230,31472,133,2024-04-30,True,False
28231,17501,88,2024-03-12,False,False
28232,42,192,2025-01-21,False,True
28233,4113,174,2024-02-19,True,True
28234,3138,31,2025-09-20,False,False
28235,15870,156,2024-06-22,True,True
28236,26536,201,2024-06-18,True,False
28237,39406,35,2025-07-25,False,False
28238,44316,243,2024-02-07,False,True
28239,43741,223,2025-01-10,True,False
28240,46968,215,2025-04-11,True,False
28241,25391,149,2025-02-09,False,True
28242,26694,157,2024-09-24,False,False
28243,546,233,2025-01-28,False,True
28244,2378,39,2024-12-09,False,False
28245,47663,130,2024-04-09,True,True
28246,19045,134,2024-08-28,True,False
28247,26105,199,2024-09-19,True,False
28248,32389,236,2025-01-18,False,True
28249,16380,215,2024-05-07,True,True
28250,30096,182,2025-06-24,True,True
28251,15368,231,2024-03-24,True,True
28252,19904,233,2024-09-26,True,False
28253,12881,218,2024-01-27,True,False
28254,43383,127,2024-11-12,True,True
28255,23088,23,2025-01-05,True,False
28256,8655,140,2024-05-18,True,False
28257,2698,232,2025-09-08,False,True
28258,24516,25,2025-06-25,False,True
28259,40946,190,2024-09-08,True,True
28260,992,128,2024-07-04,False,False
28261,42170,93,2025-02-11,False,True
28262,19161,12,2025-09-06,False,False
28263,10191,12,2025-01-18,True,False
28264,30746,138,2025-03-04,True,True
28265,22347,52,2025-04-11,True,False
28266,48771,166,2025-06-02,True,False
28267,16139,116,2024-07-27,True,True
28268,18169,153,2024-08-23,False,True
28269,3138,84,2024-12-12,False,False
28270,14804,221,2025-04-30,True,False
28271,2247,47,2024-05-16,True,True
28272,3656,213,2025-01-14,True,True
28273,30198,155,2025-08-06,False,False
28274,8232,205,2024-12-19,True,True
28275,37698,120,2024-11-20,False,False
28276,21854,59,2024-08-26,True,False
28277,72,189,2024-11-30,False,False
28278,23320,233,2024-09-23,True,False
28279,20279,181,2025-05-15,True,False
28280,46304,10,2024-08-10,False,False
28281,4459,232,2025-01-16,True,True
28282,45906,62,2024-01-21,False,False
28283,30522,26,2025-08-07,True,True
28284,36804,60,2025-03-05,True,False
28285,21485,228,2025-06-29,True,True
28286,17105,166,2024-01-31,False,False
28287,672,173,2025-03-22,False,True
28288,17581,182,2024-06-27,False,True
28289,25277,62,2024-03-18,True,False
28290,46800,101,2024-09-02,True,False
28291,35812,186,2024-08-19,True,False
28292,27022,239,2024-02-15,True,True
28293,31167,102,2025-04-04,True,True
28294,19978,187,2025-07-31,True,True
28295,33808,36,2025-05-30,True,True
28296,46333,220,2024-01-10,True,False
28297,12677,133,2024-01-25,False,True
28298,46875,44,2025-07-18,True,True
28299,20251,93,2024-01-12,True,True
28300,46221,171,2025-04-03,True,False
28301,20952,156,2025-06-20,True,False
28302,49556,168,2025-02-13,True,True
28303,13086,219,2025-04-23,False,True
28304,8798,248,2025-06-06,True,False
28305,20011,181,2025-04-16,True,False
28306,46098,102,2025-05-22,True,True
28307,49894,110,2025-07-16,False,False
28308,4825,52,2025-08-27,True,True
28309,19415,216,2024-10-26,False,True
28310,20017,164,2025-02-27,False,False
28311,30700,219,2025-09-16,False,True
28312,5309,236,2025-07-24,True,True
28313,17272,43,2025-07-04,False,True
28314,33707,143,2025-05-30,False,True
28315,30352,52,2024-03-03,True,True
28316,20085,143,2024-10-25,False,False
28317,3126,225,2024-12-05,True,True
28318,35145,240,2024-06-12,False,False
28319,26909,114,2025-01-12,True,False
28320,10068,220,2024-01-10,True,False
28321,39714,46,2024-08-19,False,True
28322,36064,57,2025-09-24,False,True
28323,12310,214,2024-06-25,True,False
28324,42001,151,2025-08-01,True,True
28325,36124,192,2024-12-11,True,True
28326,37098,124,2024-10-09,True,True
28327,30921,233,2025-08-22,False,True
28328,28335,94,2024-01-02,True,False
28329,9565,49,2025-03-07,True,False
28330,21643,214,2024-06-08,False,True
28331,36605,14,2025-06-18,False,True
28332,32639,54,2025-01-28,True,True
28333,48621,132,2024-05-18,False,True
28334,34800,17,2024-01-09,True,True
28335,13607,79,2024-05-31,True,True
28336,2344,76,2025-07-04,False,True
28337,18090,230,2024-07-21,False,True
28338,19458,178,2024-12-02,True,False
28339,42254,153,2025-05-23,True,False
28340,19431,170,2024-04-21,True,True
28341,24691,21,2024-02-05,True,False
28342,24553,235,2024-01-20,False,False
28343,44552,118,2024-02-17,False,False
28344,48390,71,2025-08-07,False,False
28345,43781,163,2025-09-14,False,False
28346,17103,105,2024-05-03,True,False
28347,24768,217,2025-06-30,False,False
28348,43343,66,2024-09-22,False,False
28349,33941,11,2024-04-23,True,False
28350,40843,124,2025-08-11,False,False
28351,41108,24,2025-03-21,False,False
28352,30374,41,2025-07-28,False,False
28353,8842,134,2025-05-04,True,False
28354,6520,90,2025-09-10,False,False
28355,36788,106,2025-03-29,False,True
28356,26632,188,2025-01-06,False,False
28357,37799,169,2024-05-04,True,True
28358,1636,172,2025-07-08,True,False
28359,20729,136,2024-04-03,True,False
28360,1987,120,2025-01-10,False,True
28361,27865,71,2024-01-16,False,False
28362,36997,230,2025-04-15,True,True
28363,16839,82,2024-12-03,True,False
28364,5165,186,2025-01-29,True,False
28365,16809,48,2024-07-08,False,False
28366,4736,23,2025-03-31,False,True
28367,5379,113,2024-03-08,False,False
28368,45350,81,2025-01-09,False,False
28369,24647,143,2024-03-03,False,False
28370,17128,5,2024-07-29,True,False
28371,13757,90,2025-05-27,False,False
28372,41387,227,2025-05-31,False,True
28373,46400,150,2025-07-02,False,False
28374,34413,165,2024-08-22,False,True
28375,44860,51,2024-07-10,False,False
28376,38584,116,2025-03-06,True,False
28377,48689,185,2024-11-12,False,True
28378,35917,207,2024-04-10,True,True
28379,46487,182,2024-04-01,False,False
28380,21003,215,2025-09-19,True,True
28381,14466,104,2024-10-16,False,False
28382,48787,169,2025-01-18,True,True
28383,4275,173,2025-03-08,True,True
28384,18219,158,2025-03-21,False,False
28385,13008,121,2024-07-10,False,True
28386,11782,68,2025-03-13,True,False
28387,41407,16,2024-09-05,False,False
28388,26588,83,2024-01-12,False,False
28389,593,187,2024-09-29,False,True
28390,41681,82,2024-02-24,False,False
28391,44686,231,2024-11-17,False,True
28392,10663,167,2024-03-19,False,False
28393,44384,88,2024-12-17,False,True
28394,26459,18,2025-07-10,False,False
28395,29692,102,2024-02-02,True,True
28396,30840,19,2025-03-30,False,True
28397,29573,75,2024-02-18,False,True
28398,27884,128,2025-02-27,False,True
28399,15430,154,2024-06-29,False,True
28400,13483,246,2025-09-23,False,False
28401,40049,11,2024-07-17,True,True
28402,15247,100,2024-12-11,True,True
28403,25999,171,2025-05-01,False,True
28404,6679,152,2024-11-18,True,False
28405,18766,76,2025-01-31,True,True
28406,49205,94,2024-08-19,True,True
28407,40245,41,2025-09-23,False,True
28408,46203,142,2025-06-14,False,False
28409,3554,44,2024-06-12,True,False
28410,45404,138,2024-10-27,False,False
28411,21641,203,2024-08-22,False,True
28412,4493,193,2024-09-24,True,True
28413,14262,130,2024-03-31,False,False
28414,15363,32,2025-02-23,True,True
28415,29486,128,2025-09-08,False,True
28416,23648,105,2025-06-28,False,True
28417,30405,28,2024-12-12,True,True
28418,19817,51,2025-06-01,True,True
28419,39909,84,2025-05-30,False,False
28420,19502,245,2024-07-10,False,True
28421,36855,212,2025-04-07,False,False
28422,43317,5,2024-09-28,True,False
28423,26694,28,2024-03-05,True,True
28424,6480,146,2024-10-24,False,False
28425,47912,124,2024-09-26,True,False
28426,2085,22,2025-08-12,False,False
28427,7781,250,2024-07-31,False,True
28428,1753,147,2024-04-18,False,False
28429,28797,63,2025-09-09,True,True
28430,39333,9,2024-07-02,True,True
28431,8899,248,2025-01-16,True,True
28432,48387,136,2024-07-04,False,True
28433,5829,15,2024-04-19,False,False
28434,17147,71,2024-09-22,False,False
28435,33375,59,2025-06-17,True,False
28436,2656,79,2024-08-10,False,True
28437,11136,184,2025-04-05,True,True
28438,37981,167,2024-08-15,False,False
28439,42260,58,2025-09-07,False,False
28440,46180,215,2025-08-18,False,False
28441,510,22,2025-09-02,False,True
28442,15827,28,2025-07-11,True,False
28443,6082,157,2025-09-07,True,False
28444,35931,241,2024-11-12,True,False
28445,44553,186,2024-02-24,False,False
28446,35842,116,2024-11-05,False,True
28447,33338,153,2025-05-13,False,False
28448,36461,164,2025-06-12,True,True
28449,40828,154,2025-07-08,False,False
28450,5761,127,2025-01-15,False,False
28451,4012,66,2024-10-02,False,True
28452,29542,144,2025-09-04,True,True
28453,49220,28,2024-07-30,True,False
28454,27850,115,2024-11-03,False,False
28455,45923,241,2025-08-08,True,True
28456,25848,104,2024-05-06,False,False
28457,31479,190,2024-04-13,True,False
28458,3226,186,2024-02-03,True,True
28459,27967,195,2025-04-13,True,True
28460,45015,20,2025-04-03,True,False
28461,35053,72,2024-09-03,False,True
28462,25047,24,2025-06-16,True,False
28463,7592,15,2025-03-22,False,False
28464,22909,3,2024-12-23,False,False
28465,31449,160,2025-07-08,False,False
28466,46719,15,2025-01-12,False,True
28467,8813,96,2024-05-02,False,True
28468,1719,177,2024-01-11,False,False
28469,39966,93,2024-02-15,False,False
28470,28123,136,2024-06-07,False,True
28471,25303,150,2024-01-01,True,False
28472,29669,161,2025-03-16,True,False
28473,46646,210,2025-02-05,True,True
28474,16338,4,2025-05-15,True,False
28475,43987,239,2024-06-18,False,True
28476,39120,215,2024-01-22,True,False
28477,12304,246,2025-08-16,False,False
28478,24235,92,2025-02-24,True,True
28479,2617,87,2024-05-18,False,False
28480,12356,154,2025-01-28,False,False
28481,22269,232,2024-08-13,False,False
28482,19853,127,2024-02-06,True,True
28483,11873,250,2024-02-09,False,False
28484,49411,150,2025-03-25,True,False
28485,21051,47,2025-04-26,True,True
28486,28418,138,2025-09-11,False,True
28487,24400,178,2025-01-30,False,True
28488,29659,191,2025-05-14,False,False
28489,39924,27,2024-11-21,False,True
28490,7587,182,2025-06-17,True,False
28491,45548,203,2024-02-24,True,False
28492,38837,63,2025-05-22,True,False
28493,20038,63,2025-02-18,True,True
28494,12063,179,2025-04-25,False,False
28495,9263,47,2025-02-11,True,True
28496,22301,188,2024-01-08,True,False
28497,41091,170,2025-09-26,False,False
28498,32430,202,2024-06-16,True,False
28499,46275,40,2024-09-20,True,False
28500,19325,204,2024-12-21,True,False
28501,22161,136,2024-09-09,True,False
28502,2282,38,2025-05-15,True,False
28503,42487,3,2024-10-27,False,True
28504,1044,147,2025-01-24,False,True
28505,36281,168,2025-09-04,True,True
28506,21419,134,2024-05-30,True,False
28507,5346,223,2025-07-03,False,True
28508,33456,93,2025-02-10,True,False
28509,19641,160,2025-03-11,False,True
28510,9406,246,2025-09-30,False,True
28511,24933,43,2025-09-07,False,False
28512,38675,37,2025-03-28,False,False
28513,41927,180,2024-05-09,False,False
28514,18302,37,2025-09-28,False,True
28515,11544,38,2025-06-23,True,False
28516,36396,107,2025-04-22,False,False
28517,34820,62,2024-05-19,False,True
28518,19131,226,2024-08-26,True,False
28519,33602,177,2024-10-25,True,False
28520,25515,65,2025-03-18,True,True
28521,27739,47,2024-05-15,False,False
28522,39019,7,2025-08-15,True,True
28523,27196,28,2024-07-14,True,True
28524,48151,87,2025-01-19,True,True
28525,7517,123,2025-06-07,False,False
28526,17301,248,2025-05-09,True,False
28527,7217,146,2025-06-01,True,True
28528,43832,70,2024-07-03,False,False
28529,25614,142,2024-03-17,False,True
28530,938,249,2025-02-21,False,False
28531,31092,29,2024-10-04,True,False
28532,16724,73,2025-08-11,False,True
28533,14790,53,2024-01-06,True,True
28534,1974,28,2024-07-21,True,False
28535,27458,90,2024-12-13,True,False
28536,47007,135,2025-06-27,True,False
28537,7622,39,2024-10-24,False,False
28538,46281,133,2024-01-23,True,True
28539,28690,40,2025-06-02,False,False
28540,37199,104,2024-01-27,True,False
28541,40848,148,2024-09-21,False,True
28542,40100,108,2024-12-13,False,True
28543,23963,107,2024-07-05,False,False
28544,15168,120,2024-03-23,True,True
28545,46588,63,2024-03-17,False,False
28546,9802,90,2025-07-22,True,False
28547,37973,24,2024-07-19,False,False
28548,26188,186,2024-05-12,False,False
28549,33601,95,2025-04-30,False,True
28550,25168,29,2024-01-12,True,False
28551,42183,31,2024-10-01,False,True
28552,41604,118,2024-05-13,False,True
28553,33825,187,2024-05-31,True,False
28554,38932,64,2025-01-11,False,False
28555,29278,121,2024-05-31,False,False
28556,47896,215,2024-07-26,False,False
28557,597,162,2025-01-09,False,False
28558,698,199,2025-06-25,False,False
28559,38836,50,2024-06-09,True,True
28560,34023,151,2024-11-02,False,True
28561,9016,232,2025-02-13,True,False
28562,21832,189,2025-03-23,True,False
28563,3676,185,2024-05-07,True,False
28564,6354,182,2025-08-26,False,True
28565,8218,37,2024-02-25,False,True
28566,11624,22,2024-05-02,True,True
28567,4281,75,2025-01-08,True,True
28568,49269,56,2024-11-05,True,False
28569,12883,246,2024-02-24,False,False
28570,34700,220,2025-07-31,False,False
28571,18468,241,2024-04-08,False,False
28572,26204,52,2024-07-22,False,True
28573,19142,237,2024-03-17,False,True
28574,28056,69,2025-08-14,True,True
28575,27899,226,2024-07-12,False,True
28576,20152,120,2025-03-23,False,False
28577,22876,157,2025-06-29,False,True
28578,35421,234,2025-08-03,True,False
28579,13095,125,2024-03-23,True,False
28580,19164,108,2025-05-30,False,False
28581,43632,3,2024-02-16,True,True
28582,26907,1,2025-05-15,False,True
28583,22108,239,2024-10-25,True,False
28584,29863,20,2024-08-11,False,False
28585,28950,174,2024-10-26,False,True
28586,35675,118,2024-02-29,False,True
28587,32562,132,2025-02-28,False,False
28588,49401,49,2025-08-09,True,False
28589,34482,102,2024-06-25,False,False
28590,34082,46,2025-07-16,False,True
28591,10646,223,2025-09-19,False,True
28592,38247,205,2025-08-23,True,True
28593,14662,138,2024-07-26,True,False
28594,45092,20,2025-08-30,True,False
28595,35104,14,2024-06-01,True,True
28596,17406,197,2025-02-04,False,False
28597,9140,196,2024-04-01,True,True
28598,8287,51,2024-07-26,False,True
28599,4030,75,2024-02-22,False,True
28600,28002,83,2024-04-17,True,False
28601,10320,208,2025-04-13,False,False
28602,7821,128,2025-07-15,True,True
28603,32419,19,2024-12-04,True,False
28604,46804,79,2025-02-17,False,True
28605,47352,247,2024-11-11,True,False
28606,805,221,2024-06-18,True,True
28607,29340,91,2025-07-21,False,False
28608,27156,186,2025-05-24,True,False
28609,35961,120,2024-02-08,False,True
28610,22882,75,2024-08-06,True,False
28611,1307,175,2024-10-26,True,False
28612,16295,211,2024-11-09,True,False
28613,27555,109,2024-05-31,True,False
28614,15280,247,2024-04-10,True,False
28615,10621,97,2024-11-13,True,True
28616,29751,58,2024-05-03,True,False
28617,47169,203,2025-08-24,False,False
28618,44943,118,2024-02-06,False,True
28619,26146,87,2024-09-28,False,True
28620,3261,220,2024-04-12,True,False
28621,43004,134,2024-11-18,False,False
28622,1526,196,2024-12-28,True,True
28623,8630,150,2025-06-02,True,False
28624,43155,30,2025-03-22,True,True
28625,30834,150,2024-04-30,False,True
28626,37572,55,2024-06-17,False,True
28627,33128,38,2025-07-20,False,True
28628,31710,82,2025-08-13,True,False
28629,13992,2,2025-02-22,True,False
28630,3780,183,2024-10-04,False,False
28631,3384,222,2025-01-11,False,True
28632,20257,220,2024-11-16,False,False
28633,123,205,2024-10-27,True,True
28634,6475,72,2024-05-31,False,True
28635,25062,226,2025-03-01,True,True
28636,25294,26,2024-02-06,True,False
28637,27966,192,2024-03-23,False,True
28638,27501,191,2024-09-02,False,True
28639,24571,46,2025-07-17,False,False
28640,6928,245,2025-05-23,True,False
28641,25758,165,2025-08-05,True,False
28642,15968,45,2024-04-21,False,True
28643,44297,184,2024-08-27,False,False
28644,2059,52,2024-06-11,False,False
28645,17252,129,2024-04-03,True,True
28646,38657,152,2025-04-09,True,True
28647,18299,187,2024-02-19,True,True
28648,11337,107,2025-08-16,True,True
28649,4089,126,2024-08-31,True,False
28650,22125,60,2025-02-09,True,False
28651,36242,57,2024-06-25,False,True
28652,31621,180,2025-09-27,True,True
28653,7434,224,2024-03-01,False,False
28654,7007,19,2025-03-24,True,True
28655,49314,40,2025-05-15,False,True
28656,6812,186,2024-12-03,False,True
28657,14609,143,2024-03-06,True,False
28658,27439,230,2024-02-04,True,False
28659,18767,224,2025-01-30,False,False
28660,42024,172,2024-09-21,True,False
28661,11022,175,2024-08-21,True,False
28662,23157,40,2024-06-13,False,False
28663,33517,155,2024-02-21,True,True
28664,12441,187,2025-04-26,False,False
28665,35028,138,2024-10-28,False,True
28666,2889,108,2024-05-29,True,True
28667,1550,19,2025-03-16,False,True
28668,46417,99,2025-07-23,True,True
28669,30180,238,2024-11-01,True,False
28670,139,170,2024-11-04,False,False
28671,12711,147,2024-05-11,True,True
28672,39910,10,2025-08-10,True,True
28673,19149,110,2024-03-19,False,True
28674,19923,97,2024-05-19,True,True
28675,31481,232,2025-05-15,True,False
28676,4541,18,2025-07-31,False,True
28677,3529,199,2025-04-13,False,True
28678,42873,2,2024-04-11,False,False
28679,7609,24,2025-08-18,False,True
28680,19469,23,2024-12-24,False,True
28681,26492,21,2025-09-07,False,True
28682,29783,126,2024-10-20,False,False
28683,2266,7,2025-09-21,True,False
28684,8508,108,2025-05-15,False,False
28685,8118,41,2025-06-15,False,False
28686,7795,69,2025-05-20,False,True
28687,26046,63,2025-06-01,True,False
28688,25006,92,2025-06-06,True,True
28689,31174,197,2025-01-22,False,True
28690,45576,75,2025-09-19,False,False
28691,6853,86,2024-12-09,False,True
28692,48337,122,2024-03-11,False,False
28693,1462,28,2024-04-05,True,False
28694,26917,81,2024-04-15,False,True
28695,7684,221,2025-04-18,True,False
28696,10152,250,2024-06-22,False,True
28697,26373,109,2024-03-04,False,True
28698,10696,132,2024-09-18,True,False
28699,29311,89,2024-05-01,False,False
28700,13077,100,2024-04-18,False,False
28701,13914,153,2025-09-07,True,False
28702,13532,40,2024-04-13,True,False
28703,3908,149,2024-12-31,False,True
28704,10800,46,2024-10-14,True,False
28705,20971,113,2024-01-27,False,True
28706,7763,74,2025-06-08,False,False
28707,42683,217,2024-03-10,True,True
28708,20257,19,2025-08-15,True,True
28709,44638,31,2024-05-10,True,False
