pay_slip_id,employee_id,salary_month,salary_year,basic_salary,hra,other_allowances,pf,professional_tax,income_tax,gross_salary,net_salary,payment_date
9730,713,October,2024,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2024-10-31
9731,713,November,2024,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2024-11-30
9732,713,December,2024,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2024-12-31
9733,713,January,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-01-31
9734,713,February,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-02-28
9735,713,March,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-03-31
9736,713,April,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-04-30
9737,713,May,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-05-31
9738,713,June,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-06-30
9739,713,July,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-07-31
9740,713,August,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-08-31
9741,713,September,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-09-30
9742,713,October,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-10-31
9743,713,November,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-11-30
9744,713,December,2025,7417.53,3708.77,5563.15,890.1,200,0.0,18543.83,17453.73,2025-12-31
9745,714,November,2025,4368.4,2184.2,3276.3,524.21,200,0.0,10921.0,10196.79,2025-11-30
9746,714,December,2025,4368.4,2184.2,3276.3,524.21,200,0.0,10921.0,10196.79,2025-12-31
9747,715,January,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-01-31
9748,715,February,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-02-29
9749,715,March,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-03-31
9750,715,April,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-04-30
9751,715,May,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-05-31
9752,715,June,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-06-30
9753,715,July,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-07-31
9754,715,August,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-08-31
9755,715,September,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-09-30
9756,715,October,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-10-31
9757,715,November,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-11-30
9758,715,December,2024,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2024-12-31
9759,715,January,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-01-31
9760,715,February,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-02-28
9761,715,March,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-03-31
9762,715,April,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-04-30
9763,715,May,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-05-31
9764,715,June,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-06-30
9765,715,July,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-07-31
9766,715,August,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-08-31
9767,715,September,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-09-30
9768,715,October,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-10-31
9769,715,November,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-11-30
9770,715,December,2025,852.93,426.47,639.7,102.35,200,0.0,2132.33,1829.98,2025-12-31
9771,716,June,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-06-30
9772,716,July,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-07-31
9773,716,August,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-08-31
9774,716,September,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-09-30
9775,716,October,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-10-31
9776,716,November,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-11-30
9777,716,December,2025,2490.9,1245.45,1868.17,298.91,200,0.0,6227.25,5728.34,2025-12-31
9778,717,July,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-07-31
9779,717,August,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-08-31
9780,717,September,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-09-30
9781,717,October,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-10-31
9782,717,November,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-11-30
9783,717,December,2025,2037.3,1018.65,1527.97,244.48,200,0.0,5093.25,4648.77,2025-12-31
9784,718,January,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-01-31
9785,718,February,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-02-28
9786,718,March,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-03-31
9787,718,April,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-04-30
9788,718,May,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-05-31
9789,718,June,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-06-30
9790,718,July,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-07-31
9791,718,August,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-08-31
9792,718,September,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-09-30
9793,718,October,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-10-31
9794,718,November,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-11-30
9795,718,December,2025,649.13,324.57,486.85,77.9,200,0.0,1622.83,1344.94,2025-12-31
9796,719,December,2025,5584.53,2792.27,4188.4,670.14,200,0.0,13961.33,13091.19,2025-12-31
9797,720,April,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-04-30
9798,720,May,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-05-31
9799,720,June,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-06-30
9800,720,July,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-07-31
9801,720,August,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-08-31
9802,720,September,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-09-30
9803,720,October,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-10-31
9804,720,November,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-11-30
9805,720,December,2025,5636.77,2818.38,4227.57,676.41,200,0.0,14091.92,13215.5,2025-12-31
9806,721,July,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-07-31
9807,721,August,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-08-31
9808,721,September,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-09-30
9809,721,October,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-10-31
9810,721,November,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-11-30
9811,721,December,2025,2085.07,1042.53,1563.8,250.21,200,0.0,5212.67,4762.46,2025-12-31
9812,722,September,2025,1525.67,762.83,1144.25,183.08,200,0.0,3814.17,3431.09,2025-09-30
9813,722,October,2025,1525.67,762.83,1144.25,183.08,200,0.0,3814.17,3431.09,2025-10-31
9814,722,November,2025,1525.67,762.83,1144.25,183.08,200,0.0,3814.17,3431.09,2025-11-30
9815,722,December,2025,1525.67,762.83,1144.25,183.08,200,0.0,3814.17,3431.09,2025-12-31
9816,723,January,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-01-31
9817,723,February,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-02-29
9818,723,March,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-03-31
9819,723,April,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-04-30
9820,723,May,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-05-31
9821,723,June,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-06-30
9822,723,July,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-07-31
9823,723,August,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-08-31
9824,723,September,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-09-30
9825,723,October,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-10-31
9826,723,November,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-11-30
9827,723,December,2024,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2024-12-31
9828,723,January,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-01-31
9829,723,February,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-02-28
9830,723,March,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-03-31
9831,723,April,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-04-30
9832,723,May,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-05-31
9833,723,June,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-06-30
9834,723,July,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-07-31
9835,723,August,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-08-31
9836,723,September,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-09-30
9837,723,October,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-10-31
9838,723,November,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-11-30
9839,723,December,2025,1174.43,587.22,880.83,140.93,200,0.0,2936.08,2595.15,2025-12-31
9840,724,December,2025,985.63,492.82,739.23,118.28,200,0.0,2464.08,2145.81,2025-12-31
9841,725,April,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-04-30
9842,725,May,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-05-31
9843,725,June,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-06-30
9844,725,July,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-07-31
9845,725,August,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-08-31
9846,725,September,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-09-30
9847,725,October,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-10-31
9848,725,November,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-11-30
9849,725,December,2025,4510.43,2255.22,3382.83,541.25,200,0.0,11276.08,10534.83,2025-12-31
9850,726,January,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-01-31
9851,726,February,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-02-29
9852,726,March,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-03-31
9853,726,April,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-04-30
9854,726,May,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-05-31
9855,726,June,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-06-30
9856,726,July,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-07-31
9857,726,August,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-08-31
9858,726,September,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-09-30
9859,726,October,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-10-31
9860,726,November,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-11-30
9861,726,December,2024,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2024-12-31
9862,726,January,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-01-31
9863,726,February,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-02-28
9864,726,March,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-03-31
9865,726,April,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-04-30
9866,726,May,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-05-31
9867,726,June,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-06-30
9868,726,July,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-07-31
9869,726,August,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-08-31
9870,726,September,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-09-30
9871,726,October,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-10-31
9872,726,November,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-11-30
9873,726,December,2025,800.07,400.03,600.05,96.01,200,0.0,2000.17,1704.16,2025-12-31
9874,727,September,2025,2384.97,1192.48,1788.73,286.2,200,0.0,5962.42,5476.22,2025-09-30
9875,727,October,2025,2384.97,1192.48,1788.73,286.2,200,0.0,5962.42,5476.22,2025-10-31
9876,727,November,2025,2384.97,1192.48,1788.73,286.2,200,0.0,5962.42,5476.22,2025-11-30
9877,727,December,2025,2384.97,1192.48,1788.73,286.2,200,0.0,5962.42,5476.22,2025-12-31
9878,728,April,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-04-30
9879,728,May,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-05-31
9880,728,June,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-06-30
9881,728,July,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-07-31
9882,728,August,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-08-31
9883,728,September,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-09-30
9884,728,October,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-10-31
9885,728,November,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-11-30
9886,728,December,2025,2172.2,1086.1,1629.15,260.66,200,0.0,5430.5,4969.84,2025-12-31
9887,729,December,2025,970.83,485.42,728.12,116.5,200,0.0,2427.08,2110.58,2025-12-31
9888,730,September,2024,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2024-09-30
9889,730,October,2024,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2024-10-31
9890,730,November,2024,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2024-11-30
9891,730,December,2024,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2024-12-31
9892,730,January,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-01-31
9893,730,February,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-02-28
9894,730,March,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-03-31
9895,730,April,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-04-30
9896,730,May,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-05-31
9897,730,June,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-06-30
9898,730,July,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-07-31
9899,730,August,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-08-31
9900,730,September,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-09-30
9901,730,October,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-10-31
9902,730,November,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-11-30
9903,730,December,2025,1315.17,657.58,986.37,157.82,200,0.0,3287.92,2930.1,2025-12-31
9904,731,March,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-03-31
9905,731,April,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-04-30
9906,731,May,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-05-31
9907,731,June,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-06-30
9908,731,July,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-07-31
9909,731,August,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-08-31
9910,731,September,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-09-30
9911,731,October,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-10-31
9912,731,November,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-11-30
9913,731,December,2024,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2024-12-31
9914,731,January,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-01-31
9915,731,February,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-02-28
9916,731,March,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-03-31
9917,731,April,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-04-30
9918,731,May,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-05-31
9919,731,June,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-06-30
9920,731,July,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-07-31
9921,731,August,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-08-31
9922,731,September,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-09-30
9923,731,October,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-10-31
9924,731,November,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-11-30
9925,731,December,2025,939.6,469.8,704.7,112.75,200,0.0,2349.0,2036.25,2025-12-31
9926,732,October,2024,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2024-10-31
9927,732,November,2024,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2024-11-30
9928,732,December,2024,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2024-12-31
9929,732,January,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-01-31
9930,732,February,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-02-28
9931,732,March,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-03-31
9932,732,April,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-04-30
9933,732,May,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-05-31
9934,732,June,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-06-30
9935,732,July,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-07-31
9936,732,August,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-08-31
9937,732,September,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-09-30
9938,732,October,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-10-31
9939,732,November,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-11-30
9940,732,December,2025,637.23,318.62,477.92,76.47,200,0.0,1593.08,1316.62,2025-12-31
9941,733,April,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-04-30
9942,733,May,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-05-31
9943,733,June,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-06-30
9944,733,July,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-07-31
9945,733,August,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-08-31
9946,733,September,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-09-30
9947,733,October,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-10-31
9948,733,November,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-11-30
9949,733,December,2025,4249.7,2124.85,3187.28,509.96,200,0.0,10624.25,9914.29,2025-12-31
9950,734,March,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-03-31
9951,734,April,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-04-30
9952,734,May,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-05-31
9953,734,June,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-06-30
9954,734,July,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-07-31
9955,734,August,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-08-31
9956,734,September,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-09-30
9957,734,October,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-10-31
9958,734,November,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-11-30
9959,734,December,2025,2671.17,1335.58,2003.38,320.54,200,0.0,6677.92,6157.38,2025-12-31
9960,735,June,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-06-30
9961,735,July,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-07-31
9962,735,August,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-08-31
9963,735,September,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-09-30
9964,735,October,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-10-31
9965,735,November,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-11-30
9966,735,December,2024,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2024-12-31
9967,735,January,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-01-31
9968,735,February,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-02-28
9969,735,March,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-03-31
9970,735,April,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-04-30
9971,735,May,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-05-31
9972,735,June,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-06-30
9973,735,July,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-07-31
9974,735,August,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-08-31
9975,735,September,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-09-30
9976,735,October,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-10-31
9977,735,November,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-11-30
9978,735,December,2025,2086.47,1043.23,1564.85,250.38,200,0.0,5216.17,4765.79,2025-12-31
9979,736,March,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-03-31
9980,736,April,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-04-30
9981,736,May,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-05-31
9982,736,June,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-06-30
9983,736,July,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-07-31
9984,736,August,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-08-31
9985,736,September,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-09-30
9986,736,October,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-10-31
9987,736,November,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-11-30
9988,736,December,2025,1999.97,999.98,1499.98,240.0,200,0.0,4999.92,4559.92,2025-12-31
9989,737,December,2025,810.13,405.07,607.6,97.22,200,0.0,2025.33,1728.12,2025-12-31
9990,738,January,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-01-31
9991,738,February,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-02-29
9992,738,March,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-03-31
9993,738,April,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-04-30
9994,738,May,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-05-31
9995,738,June,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-06-30
9996,738,July,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-07-31
9997,738,August,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-08-31
9998,738,September,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-09-30
9999,738,October,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-10-31
10000,738,November,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-11-30
10001,738,December,2024,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2024-12-31
10002,738,January,2025,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2025-01-31
10003,738,February,2025,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2025-02-28
10004,738,March,2025,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2025-03-31
10005,738,April,2025,642.7,321.35,482.02,77.12,200,0.0,1606.75,1329.63,2025-04-30
