expense_id,store_id,expense_date,category,amount
31477,174,2025-06-13,Rent,267313.11
31478,135,2024-01-01,Security,12485.3
31479,3,2025-01-07,Utilities,143198.74
31480,50,2025-05-17,Misc,7959.51
31481,183,2024-09-03,Rent,150472.21
31482,60,2024-04-25,Rent,92029.07
31483,185,2025-08-26,Marketing,220721.29
31484,99,2024-05-15,Rent,104947.3
31485,161,2024-06-01,Maintenance,127010.62
31486,193,2024-07-28,Misc,103451.91
31487,39,2025-04-14,Misc,80237.17
31488,131,2025-05-06,Utilities,152871.94
31489,92,2025-06-22,Marketing,104827.38
31490,179,2024-02-15,Security,27241.13
31491,103,2024-03-17,Rent,32633.2
31492,76,2024-09-21,Maintenance,235075.68
31493,130,2024-05-02,Rent,195519.89
31494,2,2024-04-18,Maintenance,49978.35
31495,2,2024-01-27,Misc,228216.91
31496,26,2024-03-09,Marketing,184610.19
31497,125,2025-08-02,Security,294567.37
31498,126,2024-08-13,Utilities,113764.29
31499,151,2025-04-27,Maintenance,94903.21
31500,5,2024-05-04,Rent,77133.69
31501,88,2024-07-04,Maintenance,276942.19
31502,129,2025-02-12,Utilities,115961.58
31503,45,2024-06-17,Utilities,200456.99
31504,101,2024-09-29,Utilities,79992.76
31505,48,2025-07-13,Rent,76023.36
31506,93,2025-06-10,Utilities,83556.67
31507,118,2025-05-17,Maintenance,247280.93
31508,100,2024-09-20,Marketing,83134.48
31509,106,2025-02-16,Security,242491.2
31510,8,2024-02-23,Maintenance,97910.05
31511,71,2024-12-26,Misc,162768.25
31512,175,2024-07-21,Utilities,272767.57
31513,106,2025-06-05,Rent,71913.4
31514,95,2025-05-18,Maintenance,112632.88
31515,6,2024-05-14,Utilities,66590.46
31516,97,2025-03-03,Marketing,198603.88
31517,91,2025-09-16,Maintenance,175369.74
31518,119,2025-01-30,Marketing,23574.66
31519,47,2024-05-08,Security,48092.45
31520,180,2025-02-28,Misc,210716.24
31521,177,2025-06-02,Utilities,131345.78
31522,32,2025-07-24,Maintenance,19561.99
31523,36,2024-10-10,Rent,95723.32
31524,134,2024-05-08,Security,250597.96
31525,190,2024-11-22,Maintenance,224003.04
31526,100,2024-06-12,Marketing,41926.44
31527,134,2024-10-13,Marketing,278627.2
31528,192,2025-01-25,Rent,63505.09
31529,145,2024-11-21,Maintenance,296200.93
31530,86,2025-08-18,Marketing,293488.76
31531,172,2024-09-06,Security,176053.17
31532,153,2025-01-25,Misc,183163.55
31533,1,2025-01-14,Maintenance,126691.98
31534,45,2024-07-23,Misc,63200.21
31535,91,2025-03-18,Maintenance,180049.68
31536,44,2024-11-27,Rent,274649.25
31537,121,2024-09-21,Misc,80753.26
31538,108,2024-02-03,Rent,235001.52
31539,111,2024-12-11,Marketing,234820.56
31540,189,2025-01-06,Rent,176065.19
31541,86,2024-05-06,Security,150005.72
31542,29,2024-04-18,Security,23401.74
31543,68,2024-01-06,Marketing,142601.22
31544,81,2024-10-30,Rent,164015.62
31545,197,2024-09-08,Rent,100249.46
31546,163,2024-06-08,Security,289822.31
31547,53,2024-05-24,Rent,188477.21
31548,140,2025-01-15,Utilities,277963.25
31549,179,2025-04-13,Rent,199566.97
31550,28,2024-06-16,Maintenance,156698.63
31551,40,2025-05-18,Misc,24970.24
31552,113,2024-05-10,Security,80085.37
31553,48,2024-04-18,Rent,147494.91
31554,14,2024-06-30,Marketing,77839.18
31555,45,2025-05-24,Utilities,139694.08
31556,87,2024-02-25,Rent,62540.68
31557,97,2024-08-03,Utilities,1412.63
31558,195,2025-06-26,Rent,250719.51
31559,36,2024-05-01,Maintenance,137515.29
31560,157,2025-04-29,Rent,37213.01
31561,61,2025-01-23,Maintenance,242077.41
31562,146,2024-01-23,Security,105056.26
31563,200,2024-03-04,Rent,279788.29
31564,28,2024-09-04,Maintenance,112143.58
31565,98,2025-07-12,Utilities,41425.75
31566,38,2025-02-02,Rent,218152.42
31567,192,2025-06-24,Marketing,101628.77
31568,2,2025-01-19,Rent,200084.29
31569,79,2024-10-16,Maintenance,12196.1
31570,150,2025-02-13,Misc,230868.35
31571,35,2024-11-10,Marketing,274837.95
31572,161,2025-06-02,Marketing,214606.6
31573,3,2025-09-29,Misc,263485.02
31574,19,2025-08-16,Rent,42032.14
31575,57,2025-05-05,Utilities,283514.37
31576,175,2025-09-21,Security,174064.45
31577,200,2024-04-11,Misc,253983.16
31578,34,2024-02-26,Security,204962.86
31579,122,2024-08-11,Marketing,56281.33
31580,92,2024-09-17,Maintenance,215756.88
31581,38,2024-01-25,Security,131527.12
31582,25,2024-07-02,Misc,122588.56
31583,197,2024-02-28,Misc,92110.45
31584,15,2025-07-12,Misc,297456.31
31585,149,2024-08-24,Maintenance,30890.92
31586,40,2024-08-22,Utilities,286872.9
31587,69,2025-05-25,Marketing,90226.53
31588,144,2025-09-25,Utilities,223043.47
31589,142,2025-04-03,Misc,54164.22
31590,71,2024-03-14,Rent,283887.72
31591,192,2024-09-09,Security,266482.43
31592,75,2025-07-28,Maintenance,126301.21
31593,181,2024-01-10,Maintenance,72693.18
31594,47,2025-01-14,Marketing,293183.66
31595,69,2024-11-30,Marketing,95376.51
31596,150,2025-01-26,Utilities,148977.4
31597,104,2024-10-28,Maintenance,222678.79
31598,1,2024-05-12,Marketing,55205.8
31599,164,2025-04-26,Security,239714.05
31600,1,2024-07-03,Utilities,53086.69
31601,190,2025-03-13,Utilities,284250.66
31602,198,2024-09-07,Security,200410.13
31603,71,2025-04-11,Marketing,82693.84
31604,180,2024-12-23,Marketing,192600.74
31605,138,2024-10-26,Rent,190794.45
31606,10,2025-05-16,Utilities,14790.32
31607,129,2024-02-27,Maintenance,200765.84
31608,70,2024-10-26,Utilities,37684.57
31609,39,2025-09-24,Rent,263615.22
31610,104,2024-09-05,Utilities,161617.51
31611,14,2025-01-16,Security,190351.14
31612,91,2025-04-02,Marketing,215758.1
31613,6,2024-06-16,Misc,99782.87
31614,62,2025-02-04,Utilities,175909.88
31615,179,2024-05-17,Marketing,79884.86
31616,169,2025-04-25,Utilities,30990.91
31617,136,2024-12-12,Misc,208390.41
31618,11,2024-11-16,Security,291897.89
31619,177,2024-03-24,Marketing,167715.0
31620,104,2024-05-25,Maintenance,84566.25
31621,76,2024-04-29,Misc,255233.45
31622,14,2024-06-10,Misc,70123.3
31623,152,2025-09-20,Maintenance,205469.19
31624,14,2025-04-04,Misc,132700.66
31625,20,2025-06-02,Utilities,170090.27
31626,186,2024-05-01,Security,292403.29
31627,45,2024-09-14,Marketing,40381.32
31628,95,2024-08-22,Utilities,60367.57
31629,23,2024-05-03,Security,3644.05
31630,102,2025-06-09,Misc,226694.01
31631,64,2024-04-13,Marketing,14011.39
31632,57,2024-12-25,Marketing,150951.63
31633,116,2025-09-15,Rent,146483.59
31634,97,2025-02-25,Security,258857.27
31635,46,2024-10-11,Utilities,130415.5
31636,29,2024-02-21,Marketing,140056.61
31637,169,2024-12-31,Maintenance,15062.42
31638,112,2024-02-01,Marketing,128912.84
31639,30,2024-03-14,Utilities,158775.35
31640,5,2025-02-16,Maintenance,294424.68
31641,11,2025-03-04,Utilities,202093.91
31642,187,2025-02-28,Security,277850.9
31643,139,2024-04-22,Marketing,67874.35
31644,198,2025-03-27,Misc,298773.31
31645,34,2025-09-25,Utilities,268653.19
31646,183,2024-11-22,Rent,162176.87
31647,37,2025-02-27,Rent,33772.17
31648,167,2024-06-02,Utilities,211606.53
31649,31,2024-10-08,Misc,42973.86
31650,198,2024-04-22,Security,215666.55
31651,8,2024-03-25,Misc,5958.23
31652,64,2024-12-05,Misc,7305.79
31653,154,2024-04-04,Maintenance,157591.89
31654,13,2024-04-30,Marketing,66903.66
31655,19,2024-06-28,Misc,84972.73
31656,13,2025-01-04,Utilities,113428.05
31657,85,2024-05-16,Maintenance,128616.06
31658,60,2024-08-11,Misc,188219.1
31659,100,2025-06-27,Utilities,13085.68
31660,160,2025-09-27,Utilities,85753.14
31661,111,2025-01-11,Maintenance,268701.77
31662,93,2024-11-25,Misc,253720.67
31663,88,2025-07-17,Marketing,216029.57
31664,156,2025-06-30,Security,84632.02
31665,139,2024-07-24,Marketing,141590.37
31666,1,2025-07-09,Utilities,39608.54
31667,59,2025-05-27,Rent,293926.96
31668,161,2025-09-22,Maintenance,229291.42
31669,144,2025-01-13,Marketing,225285.66
31670,123,2024-07-03,Maintenance,221147.82
31671,174,2024-04-29,Rent,213238.06
31672,102,2025-09-05,Security,148613.86
31673,47,2025-08-29,Rent,123570.62
31674,34,2024-08-11,Misc,195441.22
31675,158,2025-03-01,Maintenance,31604.22
31676,76,2024-07-21,Utilities,231889.07
31677,188,2025-04-17,Security,70960.92
31678,159,2024-07-27,Rent,82348.24
31679,36,2024-12-16,Security,146355.4
31680,84,2025-07-06,Misc,19499.02
31681,144,2024-05-29,Marketing,223045.15
31682,76,2024-11-19,Security,198409.55
31683,166,2025-07-02,Rent,286030.08
31684,130,2024-10-13,Rent,121622.31
31685,119,2025-02-12,Misc,264336.3
31686,164,2024-06-30,Utilities,133720.99
31687,7,2024-01-20,Misc,168979.94
31688,148,2025-08-01,Security,147338.46
31689,146,2025-09-16,Utilities,125292.28
31690,136,2025-02-15,Security,185226.68
31691,73,2024-12-14,Marketing,119362.77
31692,157,2025-06-29,Maintenance,66861.9
31693,77,2024-09-26,Marketing,287724.35
31694,193,2024-05-31,Security,199242.65
31695,104,2025-08-27,Marketing,91975.59
31696,96,2024-09-29,Security,109012.66
31697,104,2024-08-18,Utilities,241583.12
31698,21,2024-07-27,Security,38293.59
31699,9,2025-01-25,Maintenance,79560.56
31700,71,2025-08-08,Marketing,61064.11
31701,99,2025-07-14,Utilities,19282.05
31702,106,2024-07-01,Utilities,44822.89
31703,181,2025-01-01,Utilities,143866.91
31704,178,2025-03-26,Marketing,200458.14
31705,33,2024-01-07,Rent,120125.74
31706,100,2024-03-04,Utilities,287356.16
31707,112,2025-03-15,Security,164693.4
31708,165,2024-08-03,Utilities,92186.78
31709,126,2024-04-04,Maintenance,152224.14
31710,67,2024-03-19,Security,28606.79
31711,129,2024-08-19,Marketing,299870.4
31712,55,2025-04-05,Marketing,212497.5
31713,90,2024-08-18,Maintenance,61277.22
31714,10,2025-01-21,Maintenance,8983.45
31715,37,2025-09-06,Marketing,299952.56
31716,84,2024-02-14,Utilities,40129.66
31717,35,2025-07-14,Misc,115909.81
31718,171,2024-03-01,Misc,76765.25
31719,1,2024-09-20,Utilities,171083.01
31720,22,2025-05-13,Marketing,10267.59
31721,125,2025-09-16,Rent,186647.2
31722,83,2024-03-22,Utilities,298597.32
31723,28,2025-03-17,Utilities,176230.47
31724,128,2025-03-09,Misc,151614.21
31725,100,2025-04-05,Utilities,215651.76
31726,142,2024-05-18,Maintenance,269148.73
31727,105,2024-09-06,Security,57360.47
31728,50,2024-07-03,Marketing,276807.21
31729,179,2025-04-12,Misc,287464.16
31730,114,2024-05-01,Misc,78467.19
31731,172,2024-09-24,Marketing,157451.62
31732,161,2025-01-24,Maintenance,225915.26
31733,24,2025-09-08,Rent,216663.28
31734,149,2025-04-18,Rent,141669.95
31735,117,2025-01-04,Maintenance,253232.77
31736,117,2024-04-21,Maintenance,3171.48
31737,176,2025-05-17,Rent,99609.65
31738,64,2024-02-10,Maintenance,151262.83
31739,183,2024-07-06,Misc,41010.29
31740,140,2024-04-26,Utilities,269591.0
31741,89,2025-04-21,Maintenance,105959.54
31742,173,2024-02-17,Rent,214388.84
31743,90,2024-06-20,Marketing,5499.9
31744,52,2024-04-10,Utilities,190410.84
31745,104,2025-01-12,Marketing,228961.75
31746,150,2024-06-29,Maintenance,145300.49
31747,197,2025-07-23,Utilities,32749.67
31748,155,2025-03-18,Maintenance,288396.17
31749,103,2024-09-14,Marketing,148150.75
31750,126,2024-10-29,Rent,24001.85
31751,61,2024-05-28,Security,209451.18
31752,36,2024-05-26,Utilities,96640.17
31753,53,2024-08-11,Maintenance,162567.93
31754,76,2025-06-11,Marketing,149942.61
31755,10,2024-10-14,Utilities,84967.31
31756,184,2024-02-12,Marketing,14057.88
31757,85,2025-01-26,Rent,182767.74
31758,15,2024-12-14,Marketing,249222.06
31759,93,2024-06-11,Rent,60682.38
31760,193,2025-03-06,Misc,133043.18
31761,42,2025-03-04,Rent,67503.21
31762,46,2024-09-15,Rent,194474.25
31763,7,2024-05-15,Rent,210092.96
31764,64,2024-11-05,Marketing,24805.62
31765,146,2025-04-12,Marketing,153401.64
31766,28,2024-07-19,Misc,162751.92
31767,124,2025-08-13,Security,230390.93
31768,35,2025-06-22,Marketing,183998.49
31769,150,2024-01-01,Rent,179749.52
31770,126,2025-01-19,Utilities,112201.51
31771,179,2025-07-14,Security,13302.73
31772,128,2024-02-09,Misc,297729.73
31773,132,2024-02-18,Maintenance,128014.21
31774,180,2024-08-07,Marketing,55589.02
31775,110,2025-06-09,Utilities,63960.2
31776,45,2024-03-18,Security,18367.36
31777,95,2025-05-22,Security,247005.18
31778,119,2024-07-22,Maintenance,5961.11
31779,11,2024-08-03,Marketing,177902.32
31780,8,2024-07-29,Utilities,179692.33
31781,108,2024-12-29,Marketing,286631.3
31782,170,2024-02-01,Maintenance,174405.65
31783,49,2024-12-29,Maintenance,250835.14
31784,88,2024-11-19,Marketing,102534.7
31785,38,2025-02-04,Security,256969.9
31786,136,2025-06-01,Maintenance,12868.19
31787,18,2024-03-21,Marketing,286712.85
31788,196,2025-05-06,Utilities,38687.24
31789,17,2024-06-21,Maintenance,17281.15
31790,86,2025-09-14,Maintenance,246889.98
31791,1,2025-01-19,Marketing,198906.99
31792,199,2025-09-10,Rent,286616.03
31793,195,2024-02-03,Security,281151.65
31794,143,2025-09-04,Marketing,94032.81
31795,182,2024-05-04,Maintenance,97441.05
31796,125,2025-08-17,Misc,93067.95
31797,80,2025-05-31,Security,116183.97
31798,111,2025-09-14,Rent,212188.96
31799,186,2024-02-22,Misc,25821.65
31800,139,2025-09-16,Security,271841.92
31801,90,2025-06-27,Maintenance,180707.05
31802,155,2024-02-26,Maintenance,12343.94
31803,152,2025-05-17,Security,12627.6
31804,136,2025-08-12,Marketing,279867.94
31805,180,2024-12-06,Security,297705.39
31806,107,2024-09-25,Rent,163526.88
31807,112,2024-04-24,Maintenance,140057.6
31808,72,2024-06-12,Security,131193.94
31809,35,2025-08-22,Misc,110876.36
31810,49,2024-04-11,Maintenance,16412.09
31811,46,2024-05-11,Marketing,257604.34
31812,14,2024-05-27,Utilities,264249.23
31813,21,2024-03-02,Marketing,239501.5
31814,80,2025-09-14,Utilities,195556.94
31815,72,2025-01-29,Rent,163982.54
31816,46,2024-12-19,Utilities,91420.7
31817,109,2025-09-21,Rent,291777.95
31818,149,2024-06-01,Maintenance,69799.84
31819,200,2024-03-24,Utilities,217100.71
31820,53,2024-04-30,Rent,140216.31
31821,138,2024-06-16,Utilities,251480.6
31822,173,2024-10-31,Utilities,118218.7
31823,166,2025-04-11,Maintenance,63967.74
31824,103,2025-03-18,Security,81239.5
31825,177,2024-04-24,Utilities,33061.38
31826,111,2025-08-22,Utilities,295303.7
31827,175,2025-08-19,Security,22158.83
31828,92,2025-03-13,Misc,198869.74
31829,6,2024-12-25,Utilities,177324.57
31830,20,2024-01-19,Security,148107.59
31831,27,2025-03-03,Misc,156246.51
31832,59,2024-05-23,Misc,263407.01
31833,94,2024-09-30,Rent,10439.91
31834,109,2025-06-29,Security,141482.0
31835,5,2024-02-12,Maintenance,26376.21
31836,141,2025-01-11,Marketing,68334.77
31837,11,2024-04-23,Misc,286287.61
31838,38,2025-09-24,Misc,46036.68
31839,63,2024-07-07,Maintenance,264931.49
31840,184,2025-06-29,Misc,255729.36
31841,28,2025-03-12,Misc,11488.0
31842,194,2025-03-14,Marketing,268204.82
31843,6,2024-07-24,Utilities,164302.27
31844,118,2024-07-03,Maintenance,295837.61
31845,68,2024-01-04,Maintenance,197940.55
31846,52,2024-02-05,Maintenance,275628.77
31847,195,2024-04-28,Utilities,168199.64
31848,56,2024-02-29,Marketing,180583.01
31849,3,2025-08-06,Misc,263774.15
31850,76,2024-12-07,Misc,173442.6
31851,83,2024-05-11,Utilities,132610.1
31852,22,2024-08-18,Utilities,57092.24
31853,51,2024-09-06,Maintenance,106775.11
31854,80,2024-08-15,Rent,142066.65
31855,198,2024-06-22,Rent,67935.98
31856,127,2024-04-23,Marketing,13788.38
31857,133,2025-06-27,Maintenance,257916.44
31858,106,2024-11-27,Utilities,11543.42
31859,125,2025-08-05,Marketing,280521.6
31860,37,2025-06-23,Misc,75332.23
31861,10,2024-11-08,Misc,295167.55
31862,79,2024-01-22,Maintenance,228309.32
31863,4,2024-06-06,Marketing,13241.25
31864,103,2024-07-06,Misc,91065.86
31865,182,2025-09-28,Rent,254975.52
31866,62,2025-06-06,Security,53293.07
31867,131,2025-02-04,Rent,253867.58
31868,185,2024-01-19,Marketing,80323.27
31869,199,2024-02-22,Maintenance,295417.78
31870,95,2025-09-19,Marketing,234964.77
31871,25,2025-09-03,Rent,186456.6
31872,87,2024-02-14,Marketing,134478.33
31873,22,2024-01-03,Maintenance,279916.35
31874,168,2024-11-12,Maintenance,86363.22
31875,198,2025-09-08,Utilities,185855.15
31876,144,2024-11-16,Security,110562.59
31877,159,2025-06-25,Marketing,17171.66
31878,63,2025-05-06,Utilities,283517.72
31879,1,2025-02-27,Misc,269240.65
31880,67,2025-04-10,Marketing,27397.04
31881,122,2024-11-18,Maintenance,257476.32
31882,164,2025-01-12,Security,15360.43
31883,198,2024-09-14,Utilities,4594.07
31884,108,2025-02-20,Misc,257844.75
31885,180,2025-09-17,Maintenance,294664.79
31886,189,2025-04-29,Misc,210861.7
31887,186,2024-12-18,Security,112210.35
31888,6,2025-09-17,Rent,212884.99
31889,120,2024-01-17,Maintenance,156874.54
31890,16,2025-08-13,Marketing,81727.97
31891,44,2024-09-24,Maintenance,26813.08
31892,107,2024-02-14,Maintenance,87014.77
31893,18,2024-04-06,Maintenance,224953.66
31894,79,2025-01-07,Utilities,258362.35
31895,60,2025-03-30,Rent,252140.08
31896,146,2025-02-08,Utilities,191498.94
31897,179,2024-12-13,Security,247611.62
31898,134,2024-10-31,Marketing,37788.75
31899,131,2024-06-13,Rent,8871.14
31900,25,2025-02-02,Utilities,12703.64
31901,51,2025-04-01,Misc,99271.64
31902,116,2024-12-02,Maintenance,102963.49
31903,78,2025-07-01,Utilities,186006.29
31904,64,2024-11-29,Security,189190.18
31905,138,2024-09-24,Misc,232147.03
31906,145,2025-02-03,Maintenance,186525.08
31907,84,2024-01-28,Security,62725.29
31908,173,2024-08-23,Utilities,55298.28
31909,2,2024-01-09,Security,202644.99
31910,124,2024-08-18,Marketing,91036.66
31911,165,2024-02-02,Marketing,160249.73
31912,63,2025-04-16,Maintenance,57238.17
31913,160,2025-03-27,Security,70072.93
31914,90,2024-10-09,Marketing,257605.62
31915,159,2024-11-04,Security,30246.85
31916,198,2025-05-22,Rent,263152.33
31917,153,2024-05-01,Security,205423.81
31918,200,2025-07-30,Maintenance,87810.55
31919,167,2025-09-01,Misc,241950.09
31920,69,2024-03-07,Misc,62222.63
31921,70,2024-11-23,Rent,225739.28
31922,81,2025-04-29,Marketing,152182.68
31923,29,2025-06-24,Marketing,263180.2
31924,198,2025-01-04,Maintenance,291997.78
31925,145,2024-08-12,Security,142897.08
31926,129,2024-07-29,Misc,288473.42
31927,129,2025-06-20,Utilities,165784.9
31928,186,2024-10-08,Marketing,298881.75
31929,54,2024-08-06,Security,50698.32
31930,151,2025-04-12,Marketing,220385.52
31931,76,2024-02-28,Marketing,100469.94
31932,23,2024-02-27,Utilities,100757.75
31933,61,2025-05-31,Utilities,284012.81
31934,190,2025-09-04,Marketing,95835.27
31935,122,2024-12-14,Maintenance,53034.78
31936,76,2024-03-02,Maintenance,194979.83
31937,30,2024-07-23,Misc,179716.73
31938,69,2024-01-11,Utilities,114354.32
31939,164,2025-07-28,Maintenance,118045.95
31940,145,2024-06-30,Maintenance,213991.12
31941,141,2024-11-14,Marketing,189994.37
31942,126,2024-08-22,Rent,191826.05
31943,192,2025-07-11,Misc,154662.69
31944,150,2024-06-04,Misc,5469.32
31945,183,2025-06-11,Utilities,88910.44
31946,98,2024-01-29,Rent,261713.88
31947,78,2024-07-20,Maintenance,182738.33
31948,99,2024-03-01,Marketing,82650.85
31949,66,2025-04-09,Misc,6923.96
31950,200,2024-05-17,Misc,295701.49
31951,57,2024-09-04,Maintenance,68346.65
31952,138,2024-08-22,Maintenance,99893.3
31953,34,2024-11-17,Utilities,151984.49
31954,144,2024-03-02,Misc,182189.38
31955,30,2025-08-29,Maintenance,215443.78
31956,131,2024-03-29,Security,12165.02
31957,110,2025-07-14,Security,31957.69
31958,165,2024-02-11,Security,103961.63
31959,145,2024-06-10,Marketing,196626.75
31960,154,2024-07-05,Maintenance,156910.93
31961,102,2024-02-08,Misc,81920.0
31962,105,2024-08-07,Marketing,290798.45
31963,130,2024-07-21,Misc,67413.18
31964,86,2025-03-29,Rent,291173.06
31965,13,2025-02-23,Rent,211256.37
31966,155,2024-11-15,Rent,47121.27
31967,41,2024-07-17,Marketing,50541.89
31968,1,2024-05-24,Utilities,124773.9
31969,111,2025-02-10,Misc,110477.83
31970,78,2024-09-07,Rent,68016.04
31971,147,2024-11-27,Misc,25232.69
31972,94,2025-03-07,Misc,223030.14
31973,94,2025-06-20,Rent,229088.45
31974,5,2024-08-19,Rent,126314.05
31975,47,2025-02-25,Utilities,156839.15
31976,9,2024-12-29,Rent,161820.68
31977,33,2024-11-22,Utilities,245172.92
31978,107,2024-02-12,Utilities,5670.62
31979,10,2024-07-13,Marketing,147296.05
31980,27,2025-01-02,Marketing,263941.81
31981,155,2025-02-24,Rent,259193.34
31982,50,2024-05-01,Security,97221.85
31983,160,2024-12-18,Utilities,99972.32
31984,187,2025-08-01,Security,132282.29
31985,9,2024-03-12,Rent,262508.9
31986,154,2025-03-28,Security,10345.55
31987,156,2024-06-25,Maintenance,170078.08
31988,12,2025-06-14,Misc,18300.6
31989,13,2025-07-20,Rent,94296.7
31990,63,2024-06-13,Security,196017.82
31991,114,2024-07-25,Maintenance,187837.81
31992,144,2025-05-15,Rent,195926.25
31993,148,2024-08-09,Security,130922.88
31994,65,2024-05-20,Marketing,268747.32
31995,122,2024-02-25,Security,176705.36
31996,99,2025-01-24,Security,35180.94
31997,120,2025-08-11,Security,170030.27
31998,148,2025-05-25,Marketing,184028.66
31999,111,2025-01-25,Rent,252120.42
32000,78,2025-07-02,Security,114609.51
32001,58,2024-11-10,Utilities,231873.3
32002,1,2025-06-13,Maintenance,50694.64
32003,71,2025-08-08,Utilities,206923.2
32004,24,2025-09-03,Security,61076.36
32005,62,2024-09-17,Utilities,15268.18
32006,103,2024-06-07,Marketing,78859.66
32007,109,2024-06-10,Misc,146027.06
32008,166,2025-08-10,Misc,124102.98
32009,196,2025-03-20,Maintenance,74527.01
32010,26,2024-06-25,Misc,90370.76
32011,84,2025-03-13,Utilities,110271.99
32012,13,2025-04-27,Rent,116036.53
32013,123,2025-02-06,Utilities,2017.34
32014,73,2024-11-05,Marketing,59690.9
32015,65,2024-04-30,Misc,134302.11
32016,136,2025-04-13,Misc,201149.0
32017,122,2025-02-06,Security,272046.29
32018,55,2024-06-08,Utilities,35028.37
32019,49,2024-04-09,Misc,114392.14
32020,40,2024-07-02,Maintenance,77863.74
32021,124,2024-05-21,Marketing,151084.75
32022,107,2025-01-23,Security,92221.08
32023,48,2024-02-09,Security,52308.51
32024,142,2024-04-02,Utilities,286939.54
32025,44,2024-10-07,Rent,165353.34
32026,69,2024-02-12,Security,3644.76
32027,81,2025-01-01,Maintenance,219923.26
32028,91,2025-03-03,Rent,158638.59
32029,195,2025-06-22,Utilities,240368.85
32030,128,2025-06-27,Utilities,214533.15
32031,187,2024-09-24,Misc,2677.63
32032,135,2025-02-11,Misc,219437.81
32033,74,2024-03-13,Marketing,32363.96
32034,30,2025-09-05,Misc,124862.19
32035,73,2025-07-09,Marketing,10249.66
32036,82,2024-11-17,Marketing,123801.08
32037,109,2024-05-02,Misc,123834.63
32038,73,2025-08-20,Marketing,230924.8
32039,59,2024-03-07,Marketing,197495.11
32040,129,2024-02-17,Misc,174858.06
32041,124,2025-01-28,Misc,257134.87
32042,27,2024-06-20,Utilities,228684.66
32043,85,2024-08-24,Maintenance,255799.65
32044,1,2024-10-12,Maintenance,276554.52
32045,36,2025-06-20,Rent,215197.88
32046,181,2024-04-12,Security,120849.57
32047,185,2024-08-03,Maintenance,181744.94
32048,77,2024-12-24,Rent,94866.91
32049,135,2024-03-14,Utilities,222270.42
32050,88,2025-09-10,Rent,230244.69
32051,30,2024-09-24,Misc,42260.88
32052,11,2024-07-08,Marketing,254256.23
32053,189,2024-11-04,Rent,264891.73
32054,157,2024-05-01,Misc,81435.02
32055,102,2024-07-08,Misc,223829.9
32056,72,2024-02-03,Maintenance,261305.32
32057,114,2024-12-23,Maintenance,250946.49
32058,195,2024-04-09,Maintenance,32902.53
32059,198,2025-03-13,Maintenance,84942.73
32060,3,2024-09-05,Rent,121353.39
32061,157,2025-01-03,Maintenance,220795.67
32062,70,2024-09-08,Utilities,197928.51
32063,150,2025-05-16,Marketing,154965.81
32064,153,2024-08-02,Rent,117576.67
32065,2,2024-05-12,Misc,197677.78
32066,97,2025-06-13,Rent,177349.16
32067,160,2024-12-11,Maintenance,199719.4
32068,140,2024-04-20,Security,155701.1
32069,196,2024-02-12,Security,211748.4
32070,33,2024-07-13,Misc,259399.13
32071,133,2025-08-31,Marketing,298861.93
32072,25,2025-08-07,Maintenance,53817.32
32073,169,2024-05-12,Security,227312.71
32074,41,2025-06-25,Rent,264390.48
32075,42,2025-02-07,Marketing,155154.77
32076,104,2025-01-31,Utilities,170529.3
32077,119,2024-05-26,Maintenance,245162.53
32078,32,2024-01-22,Utilities,163274.59
32079,11,2025-09-03,Security,83322.12
32080,86,2024-01-13,Rent,110650.14
32081,164,2025-03-27,Marketing,77160.57
32082,195,2024-03-05,Rent,32329.51
32083,79,2025-04-12,Maintenance,87690.17
32084,31,2024-06-28,Maintenance,119176.98
32085,2,2024-10-18,Misc,180911.32
32086,11,2024-02-09,Security,127877.83
32087,79,2024-10-19,Marketing,241153.0
32088,144,2025-04-28,Security,118431.15
32089,128,2025-06-08,Security,13107.42
32090,30,2025-02-18,Rent,187543.38
32091,197,2025-01-26,Utilities,218145.62
32092,119,2024-07-04,Security,299529.11
32093,58,2025-08-27,Rent,224243.46
32094,34,2025-02-19,Misc,144627.27
32095,57,2024-07-27,Security,183914.3
32096,55,2024-11-11,Utilities,210415.23
32097,114,2024-09-27,Rent,37510.37
32098,49,2025-05-14,Maintenance,238288.24
32099,142,2024-12-26,Utilities,282767.98
32100,152,2025-02-25,Maintenance,291641.62
32101,50,2024-10-15,Marketing,265282.95
32102,53,2025-05-02,Security,133569.44
32103,149,2024-07-09,Maintenance,90822.41
32104,8,2024-02-17,Rent,204286.19
32105,163,2025-02-04,Misc,170709.13
32106,128,2025-07-29,Utilities,123212.32
32107,127,2024-04-18,Security,209470.63
32108,48,2024-03-29,Misc,236362.79
32109,153,2025-08-01,Security,2169.22
32110,180,2024-03-30,Marketing,241683.68
32111,80,2025-02-17,Rent,80340.14
32112,81,2025-09-08,Misc,249028.84
32113,18,2024-12-13,Maintenance,274095.88
32114,57,2025-02-06,Rent,178132.02
32115,189,2024-01-08,Marketing,73823.3
32116,139,2024-02-14,Misc,232274.63
32117,148,2025-08-15,Utilities,245646.3
32118,174,2025-04-27,Marketing,102082.73
32119,120,2024-06-27,Marketing,28149.02
32120,73,2024-01-08,Utilities,42914.65
32121,172,2024-08-26,Misc,171227.36
32122,163,2025-07-17,Marketing,84927.52
32123,39,2024-08-27,Marketing,280240.33
32124,182,2025-09-22,Maintenance,78031.79
