spend_id,campaign_id,spend_date,amount,platform
1969,24,2024-01-23,1964.22,Facebook
1970,95,2025-01-13,626.52,Twitter
1971,16,2026-02-08,835.28,LinkedIn
1972,74,2024-06-05,930.46,Twitter
1973,167,2024-09-15,2500.25,Google
1974,103,2024-12-13,1274.56,Facebook
1975,98,2024-10-05,999.23,Google
1976,163,2024-02-11,4795.79,Facebook
1977,165,2024-12-16,3325.98,Instagram
1978,159,2025-01-18,499.11,Twitter
1979,77,2024-07-04,268.54,Facebook
1980,195,2025-02-27,3320.83,LinkedIn
1981,215,2025-09-24,2835.39,Twitter
1982,112,2024-02-24,2121.33,Instagram
1983,152,2024-01-06,283.76,Twitter
1984,136,2024-02-28,1233.5,Google
1985,238,2024-01-06,4081.06,Twitter
1986,213,2025-08-26,2738.9,Instagram
1987,146,2025-12-25,3791.7,Instagram
1988,206,2024-10-27,1149.64,Facebook
1989,56,2024-11-23,3746.67,Google
1990,231,2024-07-30,2790.91,Twitter
1991,196,2025-08-03,487.4,Google
1992,197,2025-02-05,1527.92,LinkedIn
1993,143,2025-12-17,1327.49,Facebook
1994,19,2024-07-30,757.58,Facebook
1995,23,2024-05-31,3432.51,Twitter
1996,239,2024-02-07,3589.08,Twitter
1997,173,2025-10-11,2084.53,Instagram
1998,105,2026-02-16,4688.03,Google
1999,30,2025-08-31,1269.86,Google
2000,100,2025-10-05,3378.52,Google
2001,106,2025-07-28,407.48,LinkedIn
2002,158,2024-05-12,4141.93,Facebook
2003,59,2025-03-11,319.77,Instagram
2004,126,2025-03-21,4127.55,LinkedIn
2005,92,2024-04-06,232.83,LinkedIn
2006,163,2025-10-04,2647.3,LinkedIn
2007,140,2024-10-28,655.69,Instagram
2008,210,2024-07-16,3324.06,Google
2009,214,2025-05-10,538.78,Facebook
2010,132,2025-03-05,2538.6,Instagram
2011,64,2024-06-07,3759.04,Instagram
2012,111,2025-09-27,4501.24,Instagram
2013,148,2024-09-04,1000.06,Facebook
2014,20,2024-04-10,4973.11,Facebook
2015,130,2024-03-05,1309.59,LinkedIn
2016,75,2024-08-08,2459.62,Facebook
2017,100,2025-03-06,1090.24,Facebook
2018,80,2024-02-16,4439.64,LinkedIn
2019,212,2024-09-09,1334.79,LinkedIn
2020,21,2024-12-18,1290.65,LinkedIn
2021,207,2025-02-27,1546.86,LinkedIn
2022,172,2024-03-24,4962.73,Google
2023,143,2025-01-22,1038.02,Twitter
2024,3,2025-10-02,2072.32,Facebook
2025,128,2024-06-10,1131.0,Google
2026,158,2024-01-04,2145.88,Google
2027,35,2025-05-03,2888.01,Facebook
2028,163,2026-01-17,674.27,LinkedIn
2029,49,2025-06-01,787.56,Facebook
2030,62,2024-08-19,2895.26,LinkedIn
2031,1,2026-01-16,2749.31,Twitter
2032,60,2024-05-01,2390.06,Instagram
2033,13,2025-08-25,2835.68,Instagram
2034,45,2024-01-23,1472.82,Google
2035,200,2025-05-20,2422.29,Instagram
2036,149,2026-01-14,2548.98,Google
2037,94,2024-09-20,4185.55,Google
2038,153,2024-02-03,1702.76,LinkedIn
2039,146,2025-11-29,3244.67,Facebook
2040,212,2025-12-09,251.53,Google
2041,113,2024-03-05,4536.54,Instagram
2042,37,2024-05-01,3556.7,Twitter
2043,13,2025-03-29,4351.25,Facebook
2044,224,2024-12-25,2724.04,Instagram
2045,209,2024-01-13,1982.76,Facebook
2046,29,2024-07-01,3038.78,Instagram
2047,40,2025-09-05,422.51,Google
2048,132,2025-08-09,437.01,Instagram
2049,158,2026-01-08,1204.17,LinkedIn
2050,16,2026-02-21,654.32,Facebook
2051,207,2024-02-17,3685.37,Facebook
2052,233,2024-11-07,1746.06,Facebook
2053,154,2024-03-05,3074.46,LinkedIn
2054,63,2025-04-20,649.35,Instagram
2055,194,2024-08-15,3365.39,Google
2056,172,2025-08-23,2722.46,Instagram
2057,11,2025-03-29,2586.26,Twitter
2058,32,2025-05-05,3079.39,Google
2059,167,2025-12-20,2760.61,Instagram
2060,74,2024-09-08,4371.34,Google
2061,209,2025-02-25,1405.14,Twitter
2062,170,2025-01-03,4158.13,Facebook
2063,245,2024-03-03,2178.25,Google
2064,94,2025-08-28,4317.99,LinkedIn
2065,14,2026-02-10,4988.78,Twitter
2066,174,2024-11-19,1915.99,Twitter
2067,89,2024-08-27,2897.89,Twitter
2068,13,2025-12-25,2971.7,Twitter
2069,233,2024-01-01,4126.6,Facebook
2070,196,2024-09-03,2856.73,Facebook
2071,164,2024-05-25,1035.65,Google
2072,228,2024-05-12,2576.79,Google
2073,31,2026-01-26,4258.64,Instagram
2074,170,2025-01-09,3774.7,LinkedIn
2075,103,2024-02-05,684.04,Facebook
2076,179,2024-05-17,2109.17,Facebook
2077,148,2024-09-23,3682.99,Facebook
2078,211,2026-02-10,3222.97,Instagram
2079,86,2024-05-25,1723.25,Google
2080,250,2025-02-19,2719.51,LinkedIn
2081,121,2025-07-20,4326.45,Instagram
2082,161,2025-05-19,3821.44,Google
2083,232,2024-12-04,1191.83,Google
2084,246,2024-01-01,4072.5,Facebook
2085,72,2025-02-03,1280.54,Instagram
2086,213,2025-09-23,1252.47,LinkedIn
2087,35,2024-02-15,3700.47,Twitter
2088,122,2024-09-26,1958.84,Google
2089,6,2024-07-31,4727.29,Twitter
2090,120,2026-01-30,3602.85,Facebook
2091,207,2025-12-28,4971.4,LinkedIn
2092,93,2024-02-18,3815.75,Twitter
2093,211,2025-08-28,1834.11,Google
2094,171,2024-08-15,251.18,LinkedIn
2095,185,2024-07-24,3752.06,Facebook
2096,37,2025-08-12,3016.69,Twitter
2097,219,2025-09-17,4574.82,Google
2098,29,2024-02-03,4928.37,Instagram
2099,235,2025-03-09,922.46,Twitter
2100,223,2024-09-04,353.53,Instagram
2101,121,2024-09-18,1453.6,Twitter
2102,47,2025-11-17,1144.05,Google
2103,19,2024-02-03,214.4,Facebook
2104,181,2024-12-19,706.53,Google
2105,197,2025-09-12,2158.89,LinkedIn
2106,28,2024-01-27,2160.05,Twitter
2107,166,2025-11-23,2926.66,Google
2108,80,2025-09-26,421.28,Instagram
2109,222,2024-05-26,4276.11,LinkedIn
2110,197,2024-10-21,4834.33,Facebook
2111,32,2026-02-22,3323.36,Twitter
2112,149,2026-02-23,790.72,Google
2113,152,2025-03-27,2993.46,Facebook
2114,16,2024-04-14,321.12,Instagram
2115,49,2024-10-25,4346.15,Twitter
2116,36,2024-08-01,665.65,Twitter
2117,23,2025-07-16,3107.11,LinkedIn
2118,232,2025-01-10,3717.41,LinkedIn
2119,103,2025-12-07,2670.44,Facebook
2120,103,2025-10-27,1029.18,Instagram
2121,202,2025-10-01,2540.31,Google
2122,192,2025-02-14,2040.36,Twitter
2123,97,2025-08-21,2272.68,Google
2124,65,2025-05-18,1683.93,Instagram
2125,89,2025-05-12,4730.8,Twitter
2126,219,2024-06-03,4112.12,Twitter
2127,173,2025-05-08,2919.81,Google
2128,247,2024-06-10,4520.96,Twitter
2129,15,2025-08-31,4378.32,Twitter
2130,20,2024-01-10,1327.34,Google
2131,201,2024-03-01,3625.72,LinkedIn
2132,174,2026-01-26,3595.24,Instagram
2133,156,2025-03-10,1873.36,Facebook
2134,16,2025-05-14,786.56,Instagram
2135,89,2026-01-12,3545.76,LinkedIn
2136,122,2024-07-27,3360.78,Twitter
2137,137,2025-03-01,931.94,Facebook
2138,216,2024-07-01,3409.56,Twitter
2139,107,2024-12-18,3236.54,Facebook
2140,155,2025-06-30,2774.06,Facebook
2141,44,2024-11-20,3773.34,Facebook
2142,57,2024-02-04,2969.6,Google
2143,194,2025-12-24,2515.12,Instagram
2144,233,2024-06-10,2620.56,Facebook
2145,196,2025-02-03,1436.32,Twitter
2146,91,2025-11-20,3789.6,Facebook
2147,75,2024-05-18,4455.68,Google
2148,182,2025-01-11,4155.46,Instagram
2149,198,2024-08-14,3442.22,Instagram
2150,36,2025-10-24,2992.69,LinkedIn
2151,80,2025-08-01,1278.7,Instagram
2152,148,2025-01-10,2827.67,LinkedIn
2153,230,2024-10-22,4323.36,Instagram
2154,204,2025-04-22,3044.59,LinkedIn
2155,14,2024-03-19,1064.76,Facebook
2156,188,2025-05-22,3870.4,Instagram
2157,128,2024-12-30,3458.18,Twitter
2158,167,2026-01-23,3493.78,Facebook
2159,10,2024-03-27,1095.52,Instagram
2160,162,2024-12-12,2462.87,Twitter
2161,119,2025-02-04,1322.18,Instagram
2162,171,2025-07-05,1775.26,LinkedIn
2163,22,2025-02-24,1584.41,Twitter
2164,231,2024-03-11,2006.66,Twitter
2165,69,2025-01-14,2210.38,Twitter
2166,46,2025-10-03,631.51,Instagram
2167,209,2025-09-24,4928.19,LinkedIn
2168,137,2024-08-27,619.51,Instagram
2169,115,2024-03-04,1484.39,LinkedIn
2170,224,2024-12-20,4918.37,Instagram
2171,187,2025-02-27,823.26,Facebook
2172,206,2025-03-02,3831.65,Instagram
2173,172,2024-09-04,1226.07,Facebook
2174,120,2025-07-12,4661.13,Instagram
2175,96,2025-06-10,1633.72,Facebook
2176,189,2025-03-29,4180.62,LinkedIn
2177,102,2025-04-12,532.16,Instagram
2178,115,2025-01-05,3178.68,LinkedIn
2179,55,2025-02-23,1661.94,LinkedIn
2180,134,2024-08-16,1649.51,Instagram
2181,71,2024-03-12,4285.06,Facebook
2182,234,2024-07-07,3016.82,Facebook
2183,216,2025-05-24,2531.18,Google
2184,110,2024-02-07,1227.89,LinkedIn
2185,198,2024-11-21,2158.8,Facebook
2186,169,2024-08-17,1754.71,LinkedIn
2187,177,2026-02-05,2658.78,Instagram
2188,141,2024-01-13,3979.04,Twitter
2189,5,2025-09-04,2074.23,Google
2190,87,2024-05-11,4354.28,Google
2191,67,2024-11-29,2941.19,Google
2192,164,2024-08-15,2213.45,Facebook
2193,12,2025-08-12,217.14,Google
2194,107,2025-10-16,2084.09,LinkedIn
2195,229,2024-06-24,1364.97,Twitter
2196,138,2024-09-05,3983.88,Google
2197,54,2025-09-02,2896.73,Facebook
2198,55,2025-12-19,3738.33,Google
2199,54,2025-11-21,950.63,Facebook
2200,129,2024-12-16,1328.37,LinkedIn
2201,21,2025-10-23,376.34,Instagram
2202,128,2025-05-24,4148.49,Facebook
2203,132,2025-07-30,4588.95,LinkedIn
2204,179,2025-01-08,2402.73,Twitter
2205,241,2025-05-27,4004.92,Facebook
2206,181,2024-12-27,3387.38,LinkedIn
2207,70,2024-11-07,4648.44,Facebook
2208,199,2024-07-02,2170.84,Facebook
2209,161,2024-05-07,4025.76,Facebook
2210,86,2024-09-16,2334.94,Google
2211,77,2024-01-16,4276.66,Twitter
2212,196,2024-11-04,4336.57,Instagram
2213,129,2025-04-24,1251.37,Twitter
2214,1,2024-07-19,2755.92,Twitter
2215,129,2025-12-29,167.93,LinkedIn
2216,103,2024-11-03,1658.66,Facebook
2217,213,2026-02-03,2747.58,Instagram
2218,51,2024-11-13,176.38,Google
2219,113,2024-11-19,4593.95,LinkedIn
2220,14,2025-08-02,3916.71,Twitter
2221,46,2026-02-11,1106.83,Google
2222,55,2024-08-08,3787.97,LinkedIn
2223,160,2024-04-05,4712.96,LinkedIn
2224,199,2024-03-31,140.25,Instagram
2225,96,2025-09-13,1082.3,Instagram
2226,17,2025-03-29,390.5,Instagram
2227,196,2025-11-01,1313.49,LinkedIn
2228,84,2026-02-08,791.64,LinkedIn
2229,25,2024-03-27,2238.87,Facebook
2230,153,2026-02-15,2674.83,Facebook
2231,47,2025-12-08,1937.98,Facebook
2232,168,2024-06-09,818.5,Twitter
2233,238,2025-06-22,618.38,Google
2234,147,2024-12-18,4226.27,Facebook
2235,229,2024-07-29,2822.34,Instagram
2236,203,2025-10-23,4874.19,Twitter
2237,202,2024-12-04,396.56,Instagram
2238,44,2026-01-31,4427.09,Twitter
2239,151,2025-06-06,2383.7,LinkedIn
2240,221,2025-12-25,3071.49,Facebook
2241,130,2024-12-06,3950.12,Twitter
2242,205,2024-09-29,2827.03,Google
2243,250,2024-12-13,2293.82,Facebook
2244,22,2025-11-22,1545.69,LinkedIn
2245,155,2024-10-15,3197.02,Facebook
2246,62,2025-10-18,3624.14,Facebook
2247,13,2025-11-08,2264.05,Facebook
2248,99,2025-05-06,4004.0,Google
2249,196,2024-02-18,4928.46,Google
2250,18,2024-05-09,1863.81,Facebook
2251,227,2024-02-06,4062.8,Facebook
2252,33,2024-08-05,2109.42,Facebook
2253,242,2024-09-13,3101.65,Google
2254,165,2025-01-29,4903.1,Facebook
2255,210,2024-12-06,4884.16,Twitter
2256,77,2025-03-11,3196.55,Google
2257,172,2025-05-11,4294.87,Facebook
2258,210,2024-02-10,495.95,Instagram
2259,13,2025-04-13,3140.07,Twitter
2260,222,2025-12-06,1070.31,Google
2261,52,2024-03-19,2534.74,Facebook
2262,60,2026-02-07,1136.16,Google
2263,210,2025-01-01,4185.76,Instagram
2264,89,2024-05-18,2494.56,Twitter
2265,108,2024-08-06,1608.83,LinkedIn
2266,179,2024-10-11,1503.06,LinkedIn
2267,197,2024-06-16,1628.11,Google
2268,196,2024-11-20,3583.57,LinkedIn
2269,205,2025-10-17,2131.46,Google
2270,20,2025-12-15,2436.11,Instagram
2271,250,2024-01-14,306.72,Google
2272,209,2025-02-09,2677.95,Google
2273,54,2025-10-16,4863.56,LinkedIn
2274,113,2024-12-19,1621.44,Instagram
2275,155,2024-08-11,1145.35,LinkedIn
2276,229,2025-09-08,3372.47,Twitter
2277,238,2025-05-28,3750.72,Instagram
2278,216,2024-07-14,2225.07,LinkedIn
2279,13,2024-05-13,4306.1,Facebook
2280,186,2025-09-10,267.27,LinkedIn
2281,112,2024-06-14,3589.88,LinkedIn
2282,131,2025-05-02,4800.92,Facebook
2283,54,2024-03-23,1734.95,Facebook
2284,137,2024-06-28,4894.85,Instagram
2285,237,2024-06-21,1873.48,Facebook
2286,201,2025-03-20,1161.92,Facebook
2287,103,2024-05-12,1933.74,LinkedIn
2288,76,2024-03-19,940.42,Facebook
2289,135,2024-12-28,1387.04,LinkedIn
2290,49,2025-02-05,3364.72,Facebook
2291,13,2026-01-20,1194.45,LinkedIn
2292,69,2026-01-15,3475.26,Google
2293,44,2025-03-09,3214.97,Facebook
2294,24,2024-11-03,941.04,LinkedIn
2295,241,2024-05-16,1819.2,Twitter
2296,152,2024-12-26,1073.14,LinkedIn
2297,155,2024-06-02,3371.15,LinkedIn
2298,228,2024-11-11,3049.27,Google
2299,60,2024-10-31,803.23,LinkedIn
2300,103,2026-02-21,2930.15,Twitter
2301,204,2024-09-07,4164.98,Facebook
2302,59,2025-09-05,2550.98,Instagram
2303,84,2024-05-31,2702.85,Instagram
2304,48,2025-05-10,3447.04,Twitter
2305,215,2024-05-14,1935.48,Facebook
2306,118,2024-08-19,4495.71,LinkedIn
2307,218,2024-08-06,858.35,Twitter
2308,46,2024-12-17,189.66,Instagram
2309,111,2025-11-14,3085.36,Instagram
2310,139,2026-02-05,1619.18,LinkedIn
2311,247,2025-01-03,3629.72,LinkedIn
2312,117,2024-03-27,935.92,Instagram
2313,65,2025-07-28,1845.03,LinkedIn
2314,59,2024-03-08,2205.82,Google
2315,167,2026-01-01,980.5,Instagram
2316,110,2025-12-02,3805.34,Facebook
2317,82,2026-01-12,2383.16,Instagram
2318,178,2025-01-07,3508.05,Twitter
2319,250,2025-09-02,3471.46,Twitter
2320,9,2024-12-21,1844.79,Instagram
2321,169,2025-07-03,3212.93,Twitter
2322,249,2025-05-11,1147.36,Twitter
2323,136,2025-01-08,4610.73,Facebook
2324,159,2026-02-09,2059.85,Twitter
2325,30,2025-09-17,3260.77,LinkedIn
2326,182,2025-11-24,2144.45,Google
2327,7,2025-01-04,110.42,Twitter
2328,156,2025-06-23,1195.11,Instagram
2329,95,2024-10-10,1799.79,Facebook
2330,18,2025-05-23,4765.87,Facebook
2331,222,2025-03-12,4314.76,Twitter
2332,21,2025-07-13,4659.47,Twitter
2333,244,2024-02-03,1071.21,LinkedIn
2334,161,2025-05-23,3092.56,Twitter
2335,202,2024-08-12,4615.17,Google
2336,71,2025-04-16,2299.56,LinkedIn
2337,184,2024-02-11,4217.19,Instagram
2338,152,2024-03-17,1094.18,LinkedIn
2339,62,2024-06-14,2131.48,Facebook
2340,69,2024-12-04,925.42,LinkedIn
2341,9,2024-03-16,2976.05,Facebook
2342,243,2024-06-19,1014.58,LinkedIn
2343,142,2024-12-04,363.95,Twitter
2344,143,2024-02-12,2704.58,Instagram
2345,240,2024-12-12,4931.12,Twitter
2346,116,2025-01-10,4824.88,LinkedIn
2347,69,2025-04-15,4853.65,LinkedIn
2348,26,2024-11-29,4320.82,LinkedIn
2349,193,2024-10-23,3487.72,Google
2350,64,2025-01-05,2189.52,Instagram
2351,243,2025-04-21,4854.28,LinkedIn
2352,77,2024-10-31,3537.19,Facebook
2353,187,2025-11-10,4331.53,Google
2354,48,2024-09-30,1258.35,LinkedIn
2355,25,2025-07-07,3407.2,LinkedIn
2356,226,2025-11-28,3903.54,Google
2357,39,2024-07-03,1923.38,Twitter
2358,237,2024-11-23,1581.49,LinkedIn
2359,75,2024-05-08,4438.17,Google
2360,7,2025-01-30,1211.3,LinkedIn
2361,108,2024-12-12,1979.53,Facebook
2362,81,2024-08-10,2053.45,Twitter
2363,209,2024-08-27,2650.02,Instagram
2364,20,2024-02-08,3874.42,Instagram
2365,14,2025-05-26,2351.66,Instagram
2366,214,2025-09-02,2575.99,Twitter
2367,77,2025-11-01,1748.63,Google
2368,235,2024-05-20,758.55,LinkedIn
2369,146,2024-06-02,3968.04,Instagram
2370,58,2024-06-03,1131.77,Google
2371,202,2025-04-20,1060.79,Twitter
2372,248,2025-05-02,4717.87,Google
2373,138,2025-12-27,4142.22,Google
2374,76,2024-08-21,3300.8,Twitter
2375,127,2024-12-02,4025.7,Twitter
2376,119,2025-04-10,4404.08,Twitter
2377,56,2025-04-19,1782.29,Google
2378,236,2024-02-02,4553.29,Facebook
2379,185,2024-07-24,1306.88,Google
2380,55,2025-03-27,258.89,Instagram
2381,18,2025-12-15,4293.94,Twitter
2382,164,2026-02-09,3458.39,Instagram
2383,73,2025-03-25,4374.31,Facebook
2384,10,2025-12-28,1690.39,Instagram
2385,134,2024-02-27,2799.26,Twitter
2386,113,2024-02-02,242.6,Twitter
2387,28,2025-11-26,4135.21,Facebook
2388,76,2024-03-07,3446.27,Facebook
2389,155,2025-03-28,4370.07,Google
2390,43,2026-01-17,806.3,Facebook
2391,80,2025-04-05,679.8,Instagram
2392,124,2025-03-21,3762.6,LinkedIn
2393,53,2025-06-06,708.14,Twitter
2394,59,2024-06-01,4701.27,Google
2395,218,2024-09-26,295.72,Facebook
2396,241,2024-06-14,867.38,Instagram
2397,189,2025-05-31,3902.94,Facebook
2398,99,2024-10-01,814.01,LinkedIn
2399,212,2024-02-22,3347.44,Facebook
2400,51,2025-06-13,1138.96,Twitter
2401,221,2024-07-22,3258.33,Instagram
2402,198,2026-02-13,1356.56,Facebook
2403,35,2025-06-29,3004.03,Facebook
2404,117,2025-04-14,2107.15,Facebook
2405,249,2025-03-11,2729.24,Facebook
2406,197,2025-09-26,890.96,Facebook
2407,223,2024-07-30,1187.93,Google
2408,171,2024-10-02,3157.0,Google
2409,65,2025-09-10,3820.81,Facebook
2410,88,2025-01-15,3761.36,Google
2411,86,2025-05-02,3513.99,Twitter
2412,216,2024-04-17,3967.73,Facebook
2413,47,2024-08-24,1913.81,LinkedIn
2414,196,2024-02-07,778.51,Facebook
2415,84,2024-09-18,1467.83,Instagram
2416,180,2024-09-12,3832.92,Instagram
2417,90,2024-09-16,2117.66,Facebook
2418,89,2025-09-02,3376.08,LinkedIn
2419,205,2025-11-12,3441.94,Instagram
2420,146,2024-11-07,1536.69,LinkedIn
2421,165,2024-09-12,4464.75,LinkedIn
2422,86,2025-05-15,3778.45,Instagram
2423,206,2025-08-10,3665.22,LinkedIn
2424,194,2024-07-17,3050.2,Instagram
2425,213,2025-04-20,230.46,Facebook
2426,84,2025-01-05,4094.18,Instagram
2427,39,2024-05-16,4651.56,Twitter
2428,172,2025-04-23,1117.71,Google
2429,179,2025-11-16,2362.34,Instagram
2430,154,2024-09-21,3627.49,Google
2431,124,2025-11-26,1521.93,Twitter
2432,181,2024-06-21,3070.28,LinkedIn
2433,31,2025-12-29,3067.63,Twitter
2434,198,2024-12-02,2102.31,Facebook
2435,24,2025-05-31,1578.67,LinkedIn
2436,122,2025-12-08,2573.47,Twitter
2437,51,2024-06-28,341.08,Google
2438,134,2025-02-13,3733.05,LinkedIn
2439,237,2024-03-11,2330.11,Instagram
2440,7,2024-04-04,299.31,Instagram
2441,96,2024-09-02,1036.99,Twitter
2442,69,2025-11-11,4189.31,Twitter
2443,1,2025-03-11,2303.58,Twitter
2444,170,2025-02-10,4170.16,LinkedIn
2445,42,2025-04-02,3349.0,Google
2446,130,2026-01-13,910.92,Facebook
2447,31,2025-12-03,1814.16,Google
2448,90,2024-02-21,888.29,Facebook
2449,152,2025-12-10,1347.48,LinkedIn
2450,164,2026-01-18,2242.23,Facebook
2451,40,2025-04-24,1718.41,LinkedIn
2452,163,2024-01-22,4741.31,Instagram
2453,219,2024-05-12,3750.2,Twitter
2454,142,2024-04-08,337.05,Instagram
2455,123,2025-02-08,3237.78,Twitter
2456,165,2025-05-01,100.64,Google
2457,25,2025-09-22,3552.93,Google
2458,97,2026-01-28,4019.43,Instagram
2459,62,2025-12-21,3733.21,Twitter
2460,170,2025-05-10,3510.6,Instagram
2461,142,2025-02-02,1270.53,Instagram
2462,29,2024-04-19,722.21,Facebook
2463,121,2025-05-06,4159.13,Google
2464,152,2025-03-16,464.54,Twitter
2465,217,2024-05-21,4486.35,Google
2466,241,2024-12-15,1431.61,Twitter
2467,249,2024-02-26,4525.74,Twitter
2468,191,2024-10-04,2701.41,Google
2469,128,2025-12-23,4057.61,Instagram
2470,96,2025-01-25,3788.63,LinkedIn
2471,47,2025-10-15,2559.52,LinkedIn
2472,155,2025-10-06,3135.03,Twitter
2473,166,2026-01-19,4996.55,Instagram
2474,220,2025-01-19,2799.28,Instagram
2475,1,2026-02-04,2521.93,Google
2476,51,2024-05-27,417.58,Facebook
2477,128,2025-04-03,2282.76,Twitter
2478,202,2024-05-31,3524.16,Instagram
2479,17,2025-01-14,4536.93,Twitter
2480,212,2025-11-27,718.69,LinkedIn
2481,100,2025-03-30,4758.66,Instagram
2482,159,2025-02-06,1338.43,Facebook
2483,88,2025-08-15,1620.02,Instagram
2484,156,2024-12-25,1494.19,Twitter
2485,41,2025-08-28,3232.74,Twitter
2486,125,2025-07-27,1321.86,Twitter
2487,184,2024-11-04,1902.0,LinkedIn
2488,216,2024-11-30,4170.7,Facebook
2489,206,2025-04-21,3830.88,LinkedIn
2490,146,2024-05-05,1221.83,Facebook
2491,178,2025-09-07,1327.12,Google
2492,171,2025-03-11,3300.6,Twitter
2493,70,2024-02-01,2471.15,Facebook
2494,94,2024-03-29,980.05,Google
2495,62,2024-03-24,4768.4,Google
2496,136,2024-11-09,2953.1,LinkedIn
2497,59,2025-02-24,4441.19,Instagram
2498,68,2026-01-03,4035.43,Twitter
2499,24,2026-01-09,154.23,Instagram
2500,237,2025-09-17,3040.21,Google
2501,144,2025-11-02,277.67,Instagram
2502,77,2025-03-30,683.44,Twitter
2503,62,2024-01-02,4673.51,LinkedIn
2504,100,2025-06-30,4592.76,LinkedIn
2505,165,2026-01-21,581.08,Twitter
2506,182,2025-09-25,2563.39,Twitter
2507,52,2024-12-08,4221.08,Facebook
2508,124,2024-03-01,4562.21,LinkedIn
2509,158,2025-01-25,4264.32,LinkedIn
2510,118,2025-04-23,2563.68,Facebook
2511,220,2024-11-11,2662.15,LinkedIn
2512,76,2024-05-28,1327.7,Instagram
2513,190,2025-04-15,2345.86,Twitter
2514,197,2025-07-01,2687.2,Instagram
2515,86,2024-12-02,1392.63,LinkedIn
2516,32,2025-08-15,3075.76,Twitter
2517,193,2024-08-01,1325.95,LinkedIn
2518,134,2025-07-21,2835.76,Instagram
2519,204,2024-09-21,3047.08,Instagram
2520,57,2024-01-18,3320.3,Twitter
2521,111,2025-04-21,2834.84,LinkedIn
2522,56,2025-07-14,884.6,Facebook
2523,167,2024-11-25,3296.42,Google
2524,25,2025-06-22,3580.45,Facebook
2525,58,2024-03-15,4993.76,Google
2526,204,2025-01-15,2886.07,LinkedIn
2527,33,2025-03-06,4398.86,Twitter
2528,67,2025-03-16,1928.3,LinkedIn
2529,227,2026-02-21,1266.86,Twitter
2530,99,2024-10-15,1046.76,Instagram
2531,205,2024-01-03,3675.81,LinkedIn
2532,154,2025-11-19,1746.3,Facebook
2533,144,2026-02-22,4597.5,Instagram
2534,137,2026-01-21,755.0,Google
2535,96,2024-09-15,4587.11,LinkedIn
2536,187,2025-11-25,3603.67,Twitter
2537,112,2025-05-23,1744.49,LinkedIn
2538,246,2024-04-23,3196.3,Facebook
2539,54,2025-10-15,1287.51,Facebook
2540,182,2024-02-18,3783.48,Google
2541,209,2024-01-29,4046.69,Instagram
2542,202,2025-08-10,4122.52,LinkedIn
2543,94,2025-01-10,4968.62,LinkedIn
2544,123,2024-01-06,4216.1,Instagram
2545,224,2025-05-23,4513.31,Facebook
2546,78,2024-11-05,109.64,Twitter
2547,147,2025-05-06,3835.79,Facebook
2548,164,2024-09-04,812.53,Google
2549,116,2024-04-03,555.87,Facebook
2550,211,2024-07-15,1239.59,Google
2551,190,2024-08-21,4142.38,Instagram
2552,17,2026-02-18,522.42,Twitter
2553,62,2025-04-03,3134.12,Google
2554,246,2024-11-03,3583.22,Google
2555,176,2025-01-19,1558.65,Twitter
2556,89,2024-09-24,3989.25,Google
2557,27,2025-03-27,1518.01,Facebook
2558,152,2024-07-19,712.22,Facebook
2559,209,2025-11-28,1829.89,Google
2560,30,2024-01-05,527.92,Facebook
2561,244,2025-06-21,576.46,Facebook
2562,59,2025-02-11,1381.64,Instagram
2563,41,2024-08-02,2949.64,Facebook
2564,229,2024-02-26,2670.66,LinkedIn
2565,242,2024-04-15,3230.13,Facebook
2566,150,2024-09-08,3325.68,Instagram
2567,41,2025-01-10,4284.38,Facebook
2568,96,2024-03-10,2170.31,Instagram
2569,104,2025-04-15,4820.73,Facebook
2570,11,2024-02-28,1127.82,Instagram
2571,153,2025-02-25,3522.24,Google
2572,26,2024-02-16,3280.36,Facebook
2573,94,2026-02-18,2268.28,LinkedIn
2574,71,2024-01-11,4729.45,Twitter
2575,237,2025-12-03,4738.96,Google
2576,29,2025-12-14,2796.95,Google
2577,91,2024-05-08,4631.21,Twitter
2578,230,2025-06-04,2016.47,Google
2579,196,2025-11-01,2732.27,Google
2580,200,2025-02-12,4152.11,Instagram
2581,207,2024-11-19,4313.82,Facebook
2582,83,2025-01-03,4609.53,Google
2583,158,2025-12-25,4491.7,Instagram
2584,109,2025-04-18,1573.09,Twitter
2585,231,2024-07-10,4888.08,Twitter
2586,61,2025-12-31,2420.04,Facebook
2587,13,2025-02-19,4128.16,Facebook
2588,222,2025-01-14,4324.88,Google
2589,94,2024-12-30,2469.11,Instagram
2590,161,2025-07-26,4058.21,LinkedIn
2591,61,2024-06-04,1781.51,Instagram
2592,24,2025-06-27,4480.54,LinkedIn
2593,19,2024-08-16,245.46,Facebook
2594,113,2024-02-21,2994.02,Facebook
2595,118,2024-07-30,4233.23,Google
2596,248,2025-07-07,674.51,Facebook
2597,45,2024-05-05,3539.95,Instagram
2598,76,2024-12-08,186.57,Instagram
2599,242,2025-10-22,1837.86,Instagram
2600,190,2025-07-01,3188.45,Instagram
2601,159,2024-12-17,1854.59,Twitter
2602,193,2025-03-08,2594.0,Google
2603,123,2025-08-16,3917.34,Instagram
2604,63,2025-10-29,734.76,Instagram
2605,11,2025-11-23,2285.58,Google
2606,103,2024-01-14,108.75,Twitter
2607,94,2024-01-27,2048.07,Facebook
