emp_id,effective_date,salary
568,2025-07-19,39056.43
1825,2025-07-27,23054.39
1527,2025-01-02,24913.33
1999,2024-01-15,25334.81
77,2024-01-09,63181.51
2600,2024-10-24,100694.34
140,2024-12-21,88162.4
36,2024-04-13,112748.14
1858,2025-05-01,68856.34
1892,2025-10-01,65101.69
990,2024-11-09,30904.98
25,2025-03-18,86696.16
1541,2025-06-19,68868.36
2027,2024-09-04,22202.21
1276,2024-07-08,25655.04
136,2025-03-26,100871.84
1898,2025-02-05,38297.33
2104,2024-05-17,28298.83
575,2025-02-21,129020.25
842,2024-06-12,104629.12
848,2024-01-14,99614.97
2535,2025-08-25,64752.84
1955,2025-05-21,34487.8
1466,2024-07-25,139210.84
564,2024-10-08,106760.32
813,2025-04-23,90796.3
2788,2025-03-17,149267.14
764,2025-03-12,144754.6
2140,2024-04-19,109971.25
1522,2024-11-03,107517.81
2352,2024-07-22,26759.5
2888,2024-12-25,40501.62
2232,2024-10-11,114009.3
427,2025-04-08,143455.62
1206,2024-10-15,133293.2
717,2025-09-12,110861.38
1037,2024-03-26,39032.19
1562,2024-03-12,37199.5
1381,2025-01-23,89938.59
2059,2025-02-28,58564.41
2258,2024-05-08,102173.68
32,2025-08-13,86790.26
1153,2024-01-30,77760.55
859,2024-04-11,78433.42
2795,2024-12-14,29265.76
228,2024-09-20,73663.47
777,2025-04-10,90470.29
1343,2024-12-28,75696.03
1190,2025-02-25,57738.84
684,2024-03-30,120335.29
355,2024-04-09,71191.49
2604,2024-08-15,21304.24
1358,2025-09-27,28680.83
1570,2025-08-28,75896.82
2872,2025-04-13,31512.66
1563,2024-09-22,158024.36
1656,2024-05-16,68060.5
1013,2024-04-04,22034.61
1326,2025-02-17,61122.03
1413,2024-09-20,130451.2
1213,2025-01-24,59836.06
1306,2025-05-24,121546.85
193,2024-06-30,86201.2
535,2025-08-13,112415.8
2605,2025-05-29,138786.44
1440,2024-06-26,89109.42
578,2024-12-22,27458.83
338,2024-05-23,121884.16
66,2025-03-28,49858.48
997,2024-01-12,102396.1
2170,2024-09-14,116435.21
1502,2025-07-07,111742.64
1850,2025-07-27,32216.24
2033,2024-08-23,110048.41
234,2024-03-08,159809.6
1343,2024-09-28,40667.0
2270,2025-07-03,98470.89
2769,2024-05-11,134746.27
1558,2025-02-03,54489.72
2449,2025-07-10,20693.04
617,2024-09-15,55882.8
339,2025-02-11,28553.63
1608,2024-09-17,49583.57
2295,2024-03-14,56996.55
1696,2025-04-03,111407.07
378,2024-08-06,49708.47
2187,2024-10-21,126197.02
1345,2024-12-21,128662.97
161,2024-05-22,159608.47
1049,2025-07-13,101805.13
1212,2024-12-08,62077.11
463,2024-12-11,122795.69
2889,2024-04-17,56274.76
2954,2025-01-15,145171.72
2615,2025-07-09,54228.1
1133,2024-06-18,124273.54
50,2024-10-19,101028.35
2519,2024-02-24,123910.68
2695,2024-11-18,82348.03
2423,2024-06-22,124528.21
1541,2024-10-19,41772.42
2981,2024-11-14,157747.2
246,2024-01-08,144661.25
716,2024-07-05,120276.15
1394,2024-10-23,135099.62
2841,2025-08-18,151724.43
1566,2024-01-31,32402.15
2340,2025-07-16,42029.0
2538,2025-05-09,60966.92
2479,2024-12-04,145682.59
1580,2024-02-06,146726.29
1827,2025-07-06,57310.61
1913,2025-07-17,127698.5
2378,2025-05-31,32020.75
36,2025-04-27,65209.71
683,2024-10-20,22611.81
2041,2024-04-28,130641.0
654,2024-12-27,119365.1
1785,2024-09-01,18082.59
2514,2025-02-11,44698.35
2042,2025-01-18,45731.13
2963,2025-09-06,84393.56
1065,2024-08-19,129928.95
177,2024-09-28,21971.75
1746,2024-09-13,111428.96
2101,2024-08-26,66327.3
2054,2024-08-23,111051.62
554,2024-06-08,88332.13
145,2025-03-24,97978.95
2807,2024-09-30,41847.43
4,2025-09-07,159945.55
316,2024-02-22,88198.57
1840,2025-09-10,85562.24
945,2025-01-09,33405.26
1764,2025-08-11,45949.33
513,2024-07-21,107416.84
2360,2024-05-10,58780.59
1734,2025-04-26,124557.74
1684,2024-12-27,23093.01
618,2024-03-27,95847.61
626,2024-11-16,122402.66
1958,2025-07-05,129201.28
1788,2024-01-27,57023.34
2004,2025-02-10,92780.37
1140,2024-12-18,94221.31
1866,2024-01-24,155648.18
1570,2024-04-30,106412.58
2197,2024-05-13,114728.97
339,2025-02-02,57711.44
567,2024-02-05,100760.33
263,2025-06-27,72848.76
925,2024-07-15,73215.52
653,2025-07-27,46957.13
1517,2025-06-30,136020.95
2789,2024-10-23,156325.31
1621,2025-02-19,47689.86
153,2024-11-06,145494.31
479,2024-05-21,100312.33
1917,2024-10-23,78140.88
358,2024-11-13,130132.94
1287,2024-06-18,88495.93
1312,2024-05-12,112218.74
1303,2024-01-13,52299.88
2108,2024-11-15,46188.45
2295,2024-12-08,25729.78
2467,2024-08-11,154540.3
2992,2024-01-23,121838.34
2228,2024-08-02,47215.1
2671,2025-01-03,95139.96
850,2025-04-16,130043.24
646,2024-07-16,72377.41
2253,2024-06-05,102846.44
2656,2024-12-23,70353.25
2279,2024-01-15,28150.61
440,2025-06-10,55933.06
30,2024-01-01,107023.16
312,2024-05-13,37586.49
104,2024-02-26,51569.77
2460,2024-10-17,99888.41
62,2024-09-11,88608.89
168,2024-12-12,45930.75
2657,2025-05-29,156023.74
732,2024-11-26,105942.27
2388,2025-07-18,77012.16
358,2024-06-06,27866.95
362,2024-02-28,116593.39
1872,2024-11-17,28160.0
2370,2024-09-15,126984.06
1253,2025-05-21,156574.5
42,2025-09-17,94149.72
2086,2025-03-10,40966.58
451,2025-03-15,21981.8
1475,2024-04-05,136356.71
2058,2024-10-22,27069.21
1617,2024-03-04,140919.23
130,2025-08-14,147313.62
817,2024-06-02,43728.25
2513,2025-04-20,125476.91
1195,2024-09-09,149053.76
1428,2024-05-20,128437.55
2948,2024-01-06,84800.17
1775,2024-06-24,132426.96
658,2025-07-23,32939.13
912,2025-08-14,62894.13
881,2024-02-10,121411.61
2449,2024-04-04,77717.29
1932,2024-12-30,156463.72
1123,2025-06-14,43351.83
1911,2025-08-31,158586.24
2655,2025-08-22,96570.26
1797,2025-02-17,116295.55
2851,2025-09-24,92378.78
1255,2024-07-16,41511.66
2139,2024-01-15,119739.74
1048,2024-04-10,94294.79
1474,2024-09-28,118811.21
2030,2024-06-14,78289.3
2687,2025-05-31,57358.0
849,2024-01-29,93401.64
2743,2024-11-18,159300.03
985,2024-03-19,54010.98
2597,2024-10-07,38502.46
1556,2025-04-16,86815.51
577,2024-10-22,88522.32
1332,2025-08-12,150992.99
1250,2025-03-08,123373.12
1565,2024-06-02,50819.64
1609,2025-06-06,19455.33
1744,2024-07-04,31059.03
783,2025-09-06,26943.58
1121,2024-11-13,58229.16
99,2024-03-27,122628.48
1756,2025-02-20,28766.33
1518,2024-03-08,77823.16
1933,2024-07-17,117313.07
1776,2024-12-08,143944.94
2002,2024-06-12,139701.05
595,2024-01-02,53692.89
1060,2024-10-17,147939.9
2233,2024-12-13,147517.63
2766,2025-08-26,94603.56
2092,2024-10-13,145809.36
2039,2025-02-05,82172.59
2016,2025-07-30,57831.82
2215,2024-06-01,143795.39
2346,2025-01-27,103612.26
1302,2024-10-12,25228.58
2451,2025-06-30,83056.84
2473,2024-01-17,95472.94
2681,2025-03-04,135422.37
1239,2025-09-28,64060.22
986,2024-06-29,93366.73
1280,2025-08-11,107157.32
2067,2024-07-10,37316.47
2462,2024-02-18,130395.34
481,2024-05-08,101370.63
546,2025-04-30,53230.6
2519,2024-07-29,109089.9
1299,2024-04-20,101427.5
244,2024-09-21,38835.38
2197,2025-06-18,94136.75
665,2025-04-20,65054.34
1130,2024-05-10,109175.55
754,2025-09-17,118652.67
2,2024-07-14,156032.64
2941,2024-02-19,32486.65
2491,2025-05-29,120021.32
857,2024-09-18,117398.99
1670,2024-03-13,123833.11
931,2024-02-24,55820.27
2563,2025-01-07,21403.08
2172,2025-09-19,32059.28
2984,2025-03-23,68216.98
1779,2025-06-23,149115.01
459,2025-02-19,99290.56
1292,2024-02-04,79554.36
2838,2025-04-23,112719.66
2324,2024-09-11,32720.4
1346,2024-11-19,25512.79
2110,2025-08-09,90860.73
27,2025-06-14,147007.49
1822,2025-08-25,69196.97
1174,2025-02-15,54672.7
1483,2024-03-13,156559.81
1275,2025-07-13,93458.66
2227,2024-09-16,31515.21
1754,2025-09-14,23412.68
614,2025-05-19,102835.74
398,2025-09-14,66969.01
2750,2024-11-07,89355.12
1498,2025-05-02,93232.16
1240,2024-05-24,94362.79
1701,2025-06-05,28799.97
425,2024-06-21,87063.62
255,2024-12-13,31713.76
788,2025-06-20,49394.15
151,2024-03-01,44756.94
2451,2024-06-18,56248.45
1621,2024-08-06,85390.17
1097,2025-01-31,59615.4
2352,2025-08-27,156365.23
45,2024-10-29,37585.46
2223,2024-05-17,133843.5
453,2024-07-26,111282.9
2190,2024-05-29,20951.73
2852,2024-02-23,144943.68
645,2025-05-01,88369.75
2575,2024-04-28,120952.64
2737,2024-06-18,112885.85
2871,2025-04-07,152440.28
2878,2025-09-09,81692.08
1018,2024-01-18,129454.64
2513,2024-04-04,37229.19
2862,2024-03-28,107446.86
2529,2024-05-13,62718.44
1921,2024-07-10,69109.12
535,2024-02-16,24732.8
393,2024-10-16,132106.45
1424,2025-08-14,20093.08
276,2025-08-07,30711.61
2589,2025-06-18,34731.84
2906,2024-05-12,29817.24
1705,2024-06-07,32280.28
4,2024-03-27,141423.44
548,2024-07-04,146070.98
319,2024-11-13,81290.41
1125,2024-08-19,80899.07
1361,2024-07-17,88286.83
2798,2024-02-11,113276.56
726,2024-06-16,138794.92
2745,2025-09-28,53599.68
1921,2025-05-12,149649.98
2418,2025-05-12,90052.07
2757,2024-11-24,93318.76
1298,2025-01-27,130586.9
1656,2024-04-11,123978.62
2896,2025-01-15,77208.45
2818,2024-05-20,40464.97
2282,2025-08-14,70341.81
2966,2024-08-11,21037.23
2105,2025-01-10,85122.64
2899,2024-11-24,126221.67
2550,2024-04-19,78075.48
548,2024-01-02,47840.87
2153,2024-11-09,116392.48
1817,2025-07-30,95711.16
2042,2025-02-25,118726.52
2111,2024-10-11,47270.56
635,2024-01-12,27661.95
908,2024-04-16,145197.79
2340,2025-03-24,112215.39
971,2025-04-22,32465.03
1099,2024-08-16,98066.96
393,2024-09-01,32675.35
862,2024-02-01,120917.52
428,2025-03-20,41049.52
2900,2024-06-04,27143.72
2871,2024-07-05,127171.66
1943,2025-08-14,150885.51
2025,2024-09-22,80268.22
1855,2025-08-15,118210.2
62,2024-01-31,87297.12
2273,2025-06-19,60848.36
716,2024-12-01,123491.31
451,2025-03-01,127581.46
2695,2025-08-24,68196.16
2172,2024-04-02,44243.8
1482,2025-05-04,61315.86
1036,2025-07-25,48767.59
528,2024-08-26,40635.73
505,2025-08-02,112208.26
1029,2024-01-12,75766.03
2561,2024-12-15,49545.54
2961,2024-08-13,124336.19
2912,2025-06-04,130192.0
2636,2024-07-13,48094.28
1301,2025-04-06,119744.14
1704,2024-04-11,23721.35
2433,2025-09-30,125476.75
1604,2024-12-06,42126.01
38,2025-07-09,123415.89
2682,2024-04-20,146508.33
1110,2025-03-29,107885.74
1260,2024-01-03,129612.55
2038,2024-06-01,22586.79
146,2024-04-11,115984.24
103,2024-02-14,36178.89
1817,2025-10-01,125855.15
1259,2025-07-26,77917.94
2317,2025-02-28,101265.84
2474,2024-12-03,43389.46
2852,2025-04-01,88682.15
1860,2024-07-19,123116.29
2642,2024-09-26,146619.48
803,2024-09-09,121810.07
2469,2025-09-17,105928.13
704,2024-09-16,116578.35
356,2025-09-14,64514.46
1797,2024-03-29,65577.67
2607,2025-03-18,151644.91
2326,2025-06-17,46088.79
619,2025-08-09,69974.04
2759,2024-03-28,82417.63
1303,2024-11-26,110375.76
1533,2025-05-05,67068.92
631,2025-09-16,100425.83
2067,2024-07-10,85034.53
1963,2024-01-19,74122.14
2641,2024-06-15,26071.61
471,2024-09-29,116039.71
649,2024-12-14,57483.83
1427,2024-01-04,45843.54
522,2025-06-04,67877.85
297,2025-02-02,89240.68
2899,2025-05-29,37023.51
2770,2025-09-14,21851.87
2597,2025-07-07,90606.63
1958,2024-08-13,122466.98
91,2024-11-09,122263.7
2087,2025-07-30,59933.35
360,2025-02-05,141952.82
997,2024-12-26,64153.43
673,2024-02-29,136625.43
226,2025-01-07,127582.09
1997,2025-04-04,42701.77
1417,2024-02-14,96053.47
1201,2024-09-28,112074.64
1951,2024-10-06,123181.75
2921,2025-05-21,31395.17
1718,2024-06-25,151902.96
574,2024-02-19,105811.28
2096,2025-06-17,68291.13
1910,2024-09-02,77476.69
1268,2025-01-10,103206.3
2304,2025-01-26,30113.63
2785,2024-08-29,84445.57
2765,2025-07-16,90872.12
2559,2025-07-15,38444.64
2223,2025-05-23,110727.26
1695,2024-03-04,47117.55
1352,2025-05-19,80834.19
2465,2025-03-24,117027.78
1350,2024-06-11,107878.8
2856,2025-08-11,90124.73
2184,2024-11-23,112326.81
406,2025-03-19,130694.12
1985,2025-08-02,85086.65
858,2025-05-11,151627.02
406,2024-06-02,39435.99
1871,2025-06-28,96403.08
2302,2025-09-28,141458.85
1023,2025-07-02,79541.56
2400,2024-02-20,55783.71
118,2025-04-27,65779.54
2257,2024-06-19,118406.18
2900,2024-08-09,135308.56
2694,2024-04-22,59286.22
954,2025-07-07,101147.0
2023,2025-08-31,111362.36
1295,2024-12-02,77247.02
473,2024-10-27,150406.93
370,2024-10-19,112291.82
385,2025-01-29,122625.8
852,2024-08-18,78562.08
1288,2025-02-01,151095.39
1257,2024-08-15,83408.68
120,2024-11-24,149076.01
2036,2024-10-27,138721.42
291,2025-05-23,150579.63
705,2024-07-12,27671.5
756,2025-02-05,137259.17
503,2025-03-02,139400.47
2961,2024-02-05,96092.8
2506,2024-03-13,86911.92
1446,2025-01-30,141420.65
1429,2024-10-01,124034.0
2312,2024-11-08,93554.39
900,2025-03-11,60980.82
2191,2025-08-08,110830.58
324,2024-06-14,52618.25
1072,2025-03-28,83309.08
1258,2024-08-25,64769.14
1137,2025-07-14,86227.74
2897,2025-07-10,104122.04
2861,2025-09-03,107337.6
2185,2024-04-22,141118.38
2341,2024-06-07,23458.76
2517,2024-06-09,29050.18
2042,2024-10-30,79297.74
2468,2024-02-05,136275.68
2972,2025-05-20,66530.51
26,2025-02-15,81005.63
1114,2024-06-23,144222.51
2980,2025-05-02,156597.47
326,2025-03-31,46854.52
484,2025-07-22,62181.77
1083,2024-04-05,86315.15
595,2025-09-16,150126.44
599,2024-06-12,156625.96
580,2025-03-27,96590.71
2953,2024-04-25,153016.15
499,2024-09-11,137370.98
2453,2024-08-07,35225.0
394,2025-01-12,37075.93
1677,2024-02-13,157076.03
1407,2024-05-13,124164.87
1597,2024-11-29,44442.44
1478,2024-11-01,101207.69
2371,2025-06-21,141894.44
1325,2025-05-18,133256.5
2393,2024-10-31,61842.86
643,2024-12-04,94577.62
1981,2025-07-08,73078.8
1224,2024-06-04,113564.82
1738,2024-05-15,113315.88
1455,2024-07-11,34096.3
473,2025-06-11,50121.79
2439,2024-01-22,90971.46
2597,2024-08-22,79190.13
319,2024-04-06,159842.93
328,2024-07-07,62081.68
418,2025-09-11,152314.2
2935,2024-06-07,100419.62
1130,2024-08-12,150065.98
1659,2024-05-09,113976.88
2355,2024-06-20,85353.21
2675,2025-03-05,149582.93
2275,2024-07-24,124616.67
1765,2025-07-04,47174.57
2046,2024-09-11,99193.92
2833,2024-09-03,71864.18
714,2024-07-18,67816.2
2228,2024-01-08,80675.95
1259,2024-02-09,19785.61
1241,2024-05-06,145987.28
2816,2024-02-08,82807.22
425,2025-03-29,55400.63
355,2025-04-22,124275.15
208,2024-04-19,151010.88
1926,2024-08-06,91338.22
266,2024-02-27,42786.55
394,2025-03-23,149171.86
2000,2025-01-09,117316.77
1741,2025-04-13,43642.29
2185,2024-07-29,86829.64
1390,2025-03-31,87898.35
41,2025-07-15,24345.36
904,2025-09-09,62739.45
631,2024-11-25,48146.15
2243,2024-03-27,25644.02
39,2025-09-17,75383.93
1196,2025-09-07,124626.1
2879,2024-01-11,159488.94
1934,2024-06-09,76012.1
1556,2024-05-22,102914.57
2212,2024-05-09,126554.84
1031,2024-07-01,89953.2
1772,2025-07-14,63201.61
1856,2025-02-04,66683.67
882,2024-01-11,101344.56
2398,2024-10-31,24309.22
725,2024-08-25,114691.98
67,2024-04-21,94551.47
404,2024-09-25,21502.28
1020,2025-01-15,147490.21
38,2024-05-08,31200.94
1768,2025-03-02,43815.83
401,2024-04-07,144155.13
497,2024-09-15,35018.37
2200,2024-03-09,54218.25
1080,2024-04-29,111128.13
1997,2024-03-12,118840.01
2607,2024-03-30,145229.53
2640,2025-09-03,47922.12
105,2024-04-01,60180.51
850,2025-03-17,44344.63
1054,2025-04-30,81191.33
1608,2025-05-10,50589.87
1415,2024-02-08,140652.44
1883,2025-01-17,83441.18
1195,2024-08-24,132825.3
726,2024-06-09,21564.88
476,2025-10-01,145295.21
1711,2024-02-14,100007.59
1698,2024-04-03,74274.28
2812,2025-08-24,127828.84
1715,2025-07-01,71186.09
1646,2024-07-02,78315.6
2452,2025-02-21,94517.17
1693,2025-03-16,42813.38
1076,2024-12-23,151737.45
95,2024-06-03,133981.75
704,2025-05-07,126721.71
376,2024-12-07,55244.34
2275,2024-12-11,139918.74
1254,2025-03-27,48751.69
1634,2024-09-05,134630.27
112,2025-04-08,152080.07
1180,2024-08-07,19301.13
1969,2025-09-08,105420.05
1965,2024-05-30,107733.0
1843,2024-03-29,111479.78
2011,2024-07-22,58609.15
1147,2025-06-09,31855.62
2677,2024-04-28,115737.91
1800,2025-03-19,37227.37
258,2025-06-30,33479.64
2889,2025-04-06,159753.17
1574,2024-10-18,157582.65
2406,2024-01-19,112612.37
2458,2024-01-06,52842.28
1907,2025-02-20,100715.12
1593,2024-03-05,84653.92
2313,2025-09-17,149196.13
2266,2024-03-05,131468.43
1751,2024-12-28,109555.73
1076,2025-07-04,32366.34
406,2025-06-17,60679.14
594,2025-06-09,47102.47
1174,2025-01-07,123403.32
2891,2024-08-15,66590.66
2155,2024-05-13,120931.77
1093,2024-02-10,39864.09
1786,2024-03-03,133148.86
157,2025-06-13,52511.86
1761,2024-01-12,136119.42
599,2025-02-12,64929.45
1981,2024-02-16,21251.54
1988,2025-02-09,149210.89
2820,2024-10-27,128537.94
2065,2024-11-10,159633.26
1806,2024-06-08,35737.48
2404,2024-07-22,93857.61
2988,2025-01-14,153031.01
180,2024-03-26,21834.68
1919,2024-06-24,154672.47
2580,2024-10-22,110925.97
731,2025-02-28,77603.0
2369,2024-02-15,63066.07
594,2024-02-22,102951.11
2859,2024-05-09,30207.77
786,2024-03-31,114455.76
1559,2025-03-14,97399.28
850,2024-06-20,141248.86
422,2025-01-14,95466.93
2195,2024-06-30,123654.36
545,2024-03-02,127570.36
2615,2024-01-05,154969.09
2018,2024-08-25,101569.43
871,2025-04-19,33088.72
1153,2024-09-26,79612.56
2869,2024-12-05,131769.12
1696,2024-11-25,70194.35
462,2025-01-07,27307.68
1368,2024-02-24,46794.49
870,2025-08-18,137350.28
1065,2025-04-21,144732.36
138,2024-10-06,119780.54
711,2024-08-12,135988.47
1363,2024-02-06,85733.03
1889,2024-04-14,41784.42
1072,2025-08-09,119453.11
70,2025-04-25,112013.19
1724,2025-05-30,143142.26
659,2024-10-25,63306.96
1076,2025-05-23,61115.55
390,2024-09-07,119727.95
2218,2025-08-18,144812.04
2814,2024-12-11,115937.76
253,2024-11-05,112332.19
1919,2024-09-09,106537.55
1755,2024-09-13,111426.16
134,2025-08-06,35458.2
1987,2025-03-31,72123.99
778,2024-03-13,72743.19
1063,2024-05-17,147801.19
46,2024-02-19,118657.77
530,2024-10-05,110967.35
2673,2024-08-28,64866.01
2724,2024-08-16,104523.56
1432,2025-06-28,38541.54
2957,2024-12-03,23088.47
1967,2025-07-09,113611.22
279,2024-06-27,92809.24
2093,2025-03-27,148333.49
1860,2025-08-30,35467.42
475,2024-04-16,133850.61
518,2025-08-22,51806.8
1514,2024-10-04,67388.74
2918,2024-09-29,53228.87
1550,2024-06-20,99927.39
1242,2024-09-21,120042.51
274,2024-07-05,138375.85
910,2025-09-28,74028.58
1466,2024-05-31,138487.77
2218,2025-08-20,60118.69
1684,2024-08-16,61907.31
1292,2025-08-24,31035.25
2384,2024-02-11,49633.48
2740,2024-09-14,111998.19
2861,2024-10-28,124797.58
1683,2024-07-23,149639.83
1437,2024-08-19,151922.31
1910,2024-09-20,114454.41
764,2025-02-11,70530.95
621,2025-02-22,53875.08
1497,2025-01-23,115719.61
785,2024-07-28,99454.99
1625,2024-05-04,97849.42
2502,2025-04-15,75748.09
2512,2024-05-02,110092.25
746,2024-06-29,105245.86
2837,2024-01-31,124124.73
2895,2025-08-03,55252.97
515,2024-10-06,78652.69
1189,2024-08-13,29908.27
2707,2024-07-25,153736.84
2599,2025-09-12,93437.83
1906,2025-06-16,87357.22
1654,2025-03-04,79713.7
2765,2025-02-11,112218.12
1034,2024-03-03,121894.88
969,2024-07-28,131314.87
1123,2024-08-05,83713.96
1614,2025-01-11,124480.87
1259,2025-02-08,42406.4
971,2024-05-12,60095.63
1404,2024-03-08,117113.27
975,2025-04-15,140087.25
439,2024-04-14,122416.93
365,2025-02-22,152562.79
740,2025-08-29,144216.0
2170,2025-05-23,116599.07
1722,2025-07-07,117642.57
125,2024-10-09,143305.09
2466,2025-09-10,33729.3
1956,2025-09-04,42641.5
1416,2025-08-15,72953.27
1602,2024-08-26,152554.05
2131,2025-07-09,58759.0
1215,2025-09-19,27559.18
344,2025-09-02,106451.92
1760,2024-02-21,118094.25
2401,2024-03-07,101450.68
848,2024-08-05,108517.36
2055,2025-03-24,124806.62
2992,2024-03-25,79601.24
1245,2024-09-04,71241.44
2564,2024-05-31,54488.46
1384,2024-01-21,37305.91
2026,2024-05-21,133048.99
158,2024-05-04,87807.26
2654,2025-04-07,150337.77
2405,2025-09-14,91301.86
87,2025-01-31,131272.63
2419,2025-08-11,68554.43
1154,2025-09-12,71985.44
1516,2024-10-19,88166.51
2802,2025-09-22,78906.21
2299,2024-12-25,28731.56
1421,2024-07-25,77718.24
1037,2025-06-28,151593.09
2734,2024-06-04,87879.53
2808,2024-09-04,123117.59
274,2025-04-05,116943.31
2291,2024-12-22,34290.53
1829,2024-12-18,84733.47
1009,2024-10-03,139012.21
107,2025-02-27,130753.52
1223,2025-10-01,59606.07
319,2024-03-04,105257.96
1827,2024-06-29,39279.79
2734,2024-03-24,138950.51
1528,2025-03-09,114005.18
470,2024-05-26,127166.58
1323,2024-10-04,158387.97
984,2024-08-02,74215.9
1749,2025-02-15,121323.36
115,2025-06-11,49020.02
2215,2025-02-13,85221.6
2746,2025-02-12,139719.35
1538,2025-04-18,142659.15
1486,2024-03-28,55265.86
1060,2024-02-09,148273.09
507,2024-09-05,59149.63
1376,2024-01-29,20164.29
72,2024-10-01,147843.7
892,2024-12-06,52485.09
7,2025-05-08,139557.9
2241,2024-05-28,82413.89
548,2024-10-11,19956.28
1155,2025-05-15,32159.38
1837,2024-03-17,19423.41
328,2024-06-09,143455.04
768,2024-11-30,38985.56
854,2025-06-06,124372.59
942,2024-03-24,23521.17
1875,2024-11-26,48157.96
1334,2024-02-10,29296.69
1165,2024-01-12,73949.7
1817,2025-05-15,70712.87
1375,2025-06-30,30578.43
1212,2024-06-10,103383.21
1370,2024-03-10,153499.9
89,2024-12-23,46839.19
592,2024-11-15,67390.39
1896,2024-11-22,154147.17
1610,2024-01-22,42360.66
1870,2024-12-18,112876.62
2901,2024-12-17,48190.17
1205,2024-08-03,98325.01
504,2025-02-04,85826.4
353,2025-04-15,74514.71
2135,2024-12-29,119072.72
727,2025-09-13,103783.17
437,2025-05-08,19963.74
2536,2024-11-15,76790.41
2930,2024-06-20,55032.25
1793,2024-07-08,94988.93
461,2025-04-22,20512.46
164,2024-07-19,111152.03
2890,2024-09-21,22171.91
832,2025-02-01,62961.18
1867,2024-10-18,56522.92
1357,2025-03-15,35904.33
2943,2025-08-04,26422.31
2434,2024-12-21,32419.14
626,2024-02-29,139454.84
1849,2024-04-10,77618.74
1879,2025-05-25,90066.36
2369,2024-03-03,91095.83
563,2024-03-13,86006.95
1211,2024-12-14,151604.25
1944,2024-08-17,72840.05
476,2024-07-29,53482.37
1054,2024-03-26,122261.17
2468,2024-09-29,158994.35
1398,2024-10-24,28010.29
1801,2024-11-29,108124.84
2884,2024-08-12,89775.91
1582,2024-09-03,129915.73
449,2025-03-15,88159.38
2177,2024-05-09,135321.74
1980,2025-01-28,126005.85
1008,2024-02-18,144088.7
263,2024-02-08,95657.16
1388,2024-12-13,61758.37
2560,2025-06-10,44058.57
351,2024-07-30,84546.06
2406,2025-06-27,87986.08
170,2025-07-15,114895.41
1130,2024-01-22,119187.85
299,2024-06-01,69719.45
1908,2024-06-14,76160.61
1268,2024-02-21,20519.9
1144,2025-03-26,111073.7
214,2025-05-06,154141.25
2302,2025-02-05,134617.76
1736,2025-04-20,41250.48
2074,2024-06-12,89167.44
1742,2025-03-18,141680.52
2395,2025-02-09,43824.78
1691,2025-02-11,156625.93
17,2024-10-29,80921.84
1779,2025-05-22,25850.59
2278,2024-10-24,31921.51
2019,2024-06-05,111185.4
2127,2024-04-27,99549.78
2175,2024-06-08,145992.01
2796,2025-06-01,105368.11
604,2025-02-09,23381.34
450,2024-12-18,43175.84
2665,2024-06-14,66967.21
2395,2025-06-02,72395.71
2644,2025-05-28,62374.45
1534,2024-01-25,82216.12
2143,2025-01-14,101328.07
1519,2025-04-21,113539.62
213,2024-08-19,133824.29
266,2024-08-24,127265.16
1265,2024-03-19,32772.94
751,2024-05-03,47145.53
938,2025-08-29,124281.44
9,2024-03-05,77936.96
173,2025-02-25,129901.51
1858,2025-03-25,115805.0
482,2024-12-11,154582.98
1238,2025-05-05,61264.25
2207,2024-05-09,97388.89
2156,2025-02-07,54816.18
830,2024-06-12,90225.39
2231,2025-04-14,45101.08
1019,2024-08-30,145273.62
250,2024-05-16,115097.85
173,2024-10-21,135249.57
1292,2024-01-17,50222.49
513,2024-11-06,143413.88
1194,2024-01-22,58068.33
2995,2025-04-16,116999.03
1006,2025-02-22,72922.98
1269,2025-05-31,51187.54
437,2025-05-01,61097.23
2936,2024-05-29,86311.08
2903,2025-06-16,73637.56
1623,2025-03-08,25963.07
810,2025-03-18,87926.83
1147,2024-09-16,129376.12
2484,2025-07-12,54169.89
34,2025-09-19,84838.99
2554,2025-01-10,150145.72
1722,2024-10-21,52011.32
614,2024-05-19,75607.08
1642,2024-02-05,149569.78
1725,2024-04-19,70607.47
1877,2024-01-04,105729.55
801,2024-09-27,152756.53
2070,2025-01-25,126857.02
1204,2025-03-12,71526.28
312,2025-08-31,43701.71
1507,2024-10-14,82945.82
906,2025-09-29,111317.52
361,2024-02-08,71347.17
2433,2024-08-18,68709.04
1400,2025-04-28,104792.38
2443,2025-05-21,95766.34
1789,2025-01-23,65740.67
1051,2025-01-15,90779.86
1384,2025-07-29,53416.22
1441,2025-06-02,47966.81
135,2024-05-10,135540.23
1841,2024-11-06,47720.98
2481,2025-09-19,153111.97
303,2025-03-30,70023.04
1707,2025-03-13,120299.93
408,2024-08-18,113319.09
1147,2024-01-30,88954.2
103,2024-03-07,124687.04
1019,2025-06-16,50166.53
899,2024-07-15,131094.1
449,2024-07-14,133422.84
1655,2024-11-18,85266.53
2957,2024-09-15,98661.4
247,2025-03-30,22105.54
1487,2025-05-26,90104.62
1587,2024-06-11,82930.77
474,2024-08-07,122945.69
1184,2024-04-27,71568.06
2361,2024-03-28,67959.79
1880,2024-02-05,58397.38
1838,2024-02-05,51513.37
2356,2025-08-24,62423.4
1437,2024-12-04,118247.12
