emp_id,date,status
76,2025-07-30,PL
76,2025-07-31,A
76,2025-08-01,PL
76,2025-08-02,P
76,2025-08-03,WFH
76,2025-08-04,WFH
76,2025-08-05,A
76,2025-08-06,WFH
76,2025-08-07,WFH
76,2025-08-08,PL
76,2025-08-09,WFH
76,2025-08-10,P
76,2025-08-11,P
76,2025-08-12,PL
76,2025-08-13,P
76,2025-08-14,WFH
76,2025-08-15,PL
76,2025-08-16,P
76,2025-08-17,A
76,2025-08-18,PL
76,2025-08-19,P
76,2025-08-20,WFH
76,2025-08-21,A
76,2025-08-22,PL
76,2025-08-23,P
76,2025-08-24,P
76,2025-08-25,P
76,2025-08-26,WFH
76,2025-08-27,A
76,2025-08-28,WFH
76,2025-08-29,P
1089,2025-06-01,A
1089,2025-06-02,PL
1089,2025-06-03,PL
1089,2025-06-04,P
1089,2025-06-05,A
1089,2025-06-06,WFH
1089,2025-06-07,WFH
1089,2025-06-08,P
1089,2025-06-09,P
1089,2025-06-10,WFH
1089,2025-06-11,A
1089,2025-06-12,A
1089,2025-06-13,WFH
1089,2025-06-14,A
1089,2025-06-15,P
1089,2025-06-16,PL
1089,2025-06-17,P
1089,2025-06-18,PL
1089,2025-06-19,PL
1089,2025-06-20,A
1089,2025-06-21,A
1089,2025-06-22,A
1089,2025-06-23,PL
1089,2025-06-24,PL
1089,2025-06-25,P
1089,2025-06-26,P
1089,2025-06-27,A
1089,2025-06-28,WFH
1089,2025-06-29,P
1089,2025-06-30,WFH
1089,2025-07-01,P
1089,2025-07-02,WFH
1089,2025-07-03,WFH
1089,2025-07-04,PL
1089,2025-07-05,PL
1089,2025-07-06,PL
1089,2025-07-07,A
1089,2025-07-08,PL
1089,2025-07-09,PL
1089,2025-07-10,A
1089,2025-07-11,P
1089,2025-07-12,A
1089,2025-07-13,WFH
1089,2025-07-14,WFH
1089,2025-07-15,PL
1089,2025-07-16,P
1089,2025-07-17,PL
1089,2025-07-18,A
1089,2025-07-19,WFH
1089,2025-07-20,WFH
1089,2025-07-21,PL
1089,2025-07-22,A
1089,2025-07-23,PL
1089,2025-07-24,A
1089,2025-07-25,WFH
1089,2025-07-26,WFH
1089,2025-07-27,WFH
1089,2025-07-28,P
1089,2025-07-29,P
1089,2025-07-30,PL
1089,2025-07-31,A
1089,2025-08-01,P
1089,2025-08-02,WFH
1089,2025-08-03,A
1089,2025-08-04,WFH
1089,2025-08-05,A
1089,2025-08-06,P
1089,2025-08-07,A
1089,2025-08-08,A
1089,2025-08-09,A
1089,2025-08-10,WFH
1089,2025-08-11,P
1089,2025-08-12,PL
1089,2025-08-13,A
1089,2025-08-14,A
1089,2025-08-15,PL
1089,2025-08-16,P
1089,2025-08-17,P
1089,2025-08-18,P
1089,2025-08-19,P
1089,2025-08-20,P
1089,2025-08-21,WFH
1089,2025-08-22,WFH
1089,2025-08-23,A
1089,2025-08-24,P
1089,2025-08-25,P
1089,2025-08-26,WFH
1089,2025-08-27,P
1089,2025-08-28,PL
1089,2025-08-29,WFH
937,2025-06-01,PL
937,2025-06-02,WFH
937,2025-06-03,WFH
937,2025-06-04,WFH
937,2025-06-05,WFH
937,2025-06-06,P
937,2025-06-07,PL
937,2025-06-08,P
937,2025-06-09,PL
937,2025-06-10,A
937,2025-06-11,WFH
937,2025-06-12,PL
937,2025-06-13,A
937,2025-06-14,P
937,2025-06-15,A
937,2025-06-16,WFH
937,2025-06-17,A
937,2025-06-18,WFH
937,2025-06-19,A
937,2025-06-20,WFH
937,2025-06-21,WFH
937,2025-06-22,P
937,2025-06-23,A
937,2025-06-24,A
937,2025-06-25,A
937,2025-06-26,A
937,2025-06-27,WFH
937,2025-06-28,A
937,2025-06-29,A
937,2025-06-30,PL
937,2025-07-01,A
937,2025-07-02,A
937,2025-07-03,WFH
937,2025-07-04,PL
937,2025-07-05,A
937,2025-07-06,A
937,2025-07-07,P
937,2025-07-08,WFH
937,2025-07-09,A
937,2025-07-10,PL
937,2025-07-11,PL
937,2025-07-12,A
937,2025-07-13,WFH
937,2025-07-14,A
937,2025-07-15,WFH
937,2025-07-16,A
937,2025-07-17,PL
937,2025-07-18,PL
937,2025-07-19,A
937,2025-07-20,A
937,2025-07-21,WFH
937,2025-07-22,WFH
937,2025-07-23,A
937,2025-07-24,P
937,2025-07-25,PL
937,2025-07-26,P
937,2025-07-27,P
937,2025-07-28,PL
937,2025-07-29,P
937,2025-07-30,A
937,2025-07-31,A
937,2025-08-01,A
937,2025-08-02,PL
937,2025-08-03,P
937,2025-08-04,PL
937,2025-08-05,P
937,2025-08-06,WFH
937,2025-08-07,A
937,2025-08-08,PL
937,2025-08-09,WFH
937,2025-08-10,PL
937,2025-08-11,A
937,2025-08-12,A
937,2025-08-13,WFH
937,2025-08-14,WFH
937,2025-08-15,WFH
937,2025-08-16,P
937,2025-08-17,PL
937,2025-08-18,PL
937,2025-08-19,A
937,2025-08-20,A
937,2025-08-21,PL
937,2025-08-22,WFH
937,2025-08-23,WFH
937,2025-08-24,P
937,2025-08-25,PL
937,2025-08-26,P
937,2025-08-27,A
937,2025-08-28,A
937,2025-08-29,WFH
2847,2025-06-01,A
2847,2025-06-02,A
2847,2025-06-03,WFH
2847,2025-06-04,WFH
2847,2025-06-05,A
2847,2025-06-06,WFH
2847,2025-06-07,A
2847,2025-06-08,P
2847,2025-06-09,A
2847,2025-06-10,A
2847,2025-06-11,P
2847,2025-06-12,WFH
2847,2025-06-13,A
2847,2025-06-14,PL
2847,2025-06-15,P
2847,2025-06-16,P
2847,2025-06-17,A
2847,2025-06-18,PL
2847,2025-06-19,PL
2847,2025-06-20,WFH
2847,2025-06-21,PL
2847,2025-06-22,A
2847,2025-06-23,PL
2847,2025-06-24,A
2847,2025-06-25,P
2847,2025-06-26,P
2847,2025-06-27,WFH
2847,2025-06-28,A
2847,2025-06-29,PL
2847,2025-06-30,P
2847,2025-07-01,PL
2847,2025-07-02,PL
2847,2025-07-03,A
2847,2025-07-04,A
2847,2025-07-05,P
2847,2025-07-06,WFH
2847,2025-07-07,A
2847,2025-07-08,WFH
2847,2025-07-09,P
2847,2025-07-10,A
2847,2025-07-11,A
2847,2025-07-12,WFH
2847,2025-07-13,WFH
2847,2025-07-14,A
2847,2025-07-15,WFH
2847,2025-07-16,PL
2847,2025-07-17,WFH
2847,2025-07-18,A
2847,2025-07-19,WFH
2847,2025-07-20,PL
2847,2025-07-21,WFH
2847,2025-07-22,P
2847,2025-07-23,P
2847,2025-07-24,A
2847,2025-07-25,WFH
2847,2025-07-26,P
2847,2025-07-27,PL
2847,2025-07-28,WFH
2847,2025-07-29,P
2847,2025-07-30,A
2847,2025-07-31,A
2847,2025-08-01,WFH
2847,2025-08-02,WFH
2847,2025-08-03,A
2847,2025-08-04,PL
2847,2025-08-05,PL
2847,2025-08-06,A
2847,2025-08-07,WFH
2847,2025-08-08,PL
2847,2025-08-09,PL
2847,2025-08-10,A
2847,2025-08-11,P
2847,2025-08-12,A
2847,2025-08-13,P
2847,2025-08-14,A
2847,2025-08-15,P
2847,2025-08-16,P
2847,2025-08-17,A
2847,2025-08-18,WFH
2847,2025-08-19,P
2847,2025-08-20,PL
2847,2025-08-21,PL
2847,2025-08-22,P
2847,2025-08-23,P
2847,2025-08-24,WFH
2847,2025-08-25,P
2847,2025-08-26,A
2847,2025-08-27,PL
2847,2025-08-28,P
2847,2025-08-29,P
2625,2025-06-01,PL
2625,2025-06-02,PL
2625,2025-06-03,PL
2625,2025-06-04,A
2625,2025-06-05,A
2625,2025-06-06,P
2625,2025-06-07,WFH
2625,2025-06-08,WFH
2625,2025-06-09,PL
2625,2025-06-10,A
2625,2025-06-11,A
2625,2025-06-12,WFH
2625,2025-06-13,PL
2625,2025-06-14,WFH
2625,2025-06-15,PL
2625,2025-06-16,WFH
2625,2025-06-17,A
2625,2025-06-18,WFH
2625,2025-06-19,A
2625,2025-06-20,WFH
2625,2025-06-21,PL
2625,2025-06-22,PL
2625,2025-06-23,PL
2625,2025-06-24,PL
2625,2025-06-25,WFH
2625,2025-06-26,A
2625,2025-06-27,P
2625,2025-06-28,P
2625,2025-06-29,P
2625,2025-06-30,WFH
2625,2025-07-01,PL
2625,2025-07-02,P
2625,2025-07-03,P
2625,2025-07-04,P
2625,2025-07-05,PL
2625,2025-07-06,PL
2625,2025-07-07,PL
2625,2025-07-08,A
2625,2025-07-09,PL
2625,2025-07-10,PL
2625,2025-07-11,A
2625,2025-07-12,P
2625,2025-07-13,WFH
2625,2025-07-14,WFH
2625,2025-07-15,P
2625,2025-07-16,P
2625,2025-07-17,PL
2625,2025-07-18,A
2625,2025-07-19,P
2625,2025-07-20,A
2625,2025-07-21,A
2625,2025-07-22,PL
2625,2025-07-23,WFH
2625,2025-07-24,A
2625,2025-07-25,WFH
2625,2025-07-26,A
2625,2025-07-27,A
2625,2025-07-28,WFH
2625,2025-07-29,PL
2625,2025-07-30,A
2625,2025-07-31,P
2625,2025-08-01,WFH
2625,2025-08-02,WFH
2625,2025-08-03,PL
2625,2025-08-04,WFH
2625,2025-08-05,A
2625,2025-08-06,WFH
2625,2025-08-07,WFH
2625,2025-08-08,WFH
2625,2025-08-09,WFH
2625,2025-08-10,P
2625,2025-08-11,P
2625,2025-08-12,A
2625,2025-08-13,A
2625,2025-08-14,P
2625,2025-08-15,WFH
2625,2025-08-16,A
2625,2025-08-17,PL
2625,2025-08-18,PL
2625,2025-08-19,P
2625,2025-08-20,PL
2625,2025-08-21,A
2625,2025-08-22,P
2625,2025-08-23,WFH
2625,2025-08-24,WFH
2625,2025-08-25,A
2625,2025-08-26,A
2625,2025-08-27,P
2625,2025-08-28,PL
2625,2025-08-29,A
1329,2025-06-01,WFH
1329,2025-06-02,WFH
1329,2025-06-03,A
1329,2025-06-04,P
1329,2025-06-05,P
1329,2025-06-06,PL
1329,2025-06-07,A
1329,2025-06-08,P
1329,2025-06-09,P
1329,2025-06-10,WFH
1329,2025-06-11,WFH
1329,2025-06-12,A
1329,2025-06-13,A
1329,2025-06-14,A
1329,2025-06-15,PL
1329,2025-06-16,WFH
1329,2025-06-17,PL
1329,2025-06-18,WFH
1329,2025-06-19,WFH
1329,2025-06-20,PL
1329,2025-06-21,PL
1329,2025-06-22,A
1329,2025-06-23,P
1329,2025-06-24,A
1329,2025-06-25,P
1329,2025-06-26,A
1329,2025-06-27,PL
1329,2025-06-28,WFH
1329,2025-06-29,A
1329,2025-06-30,P
1329,2025-07-01,P
1329,2025-07-02,A
1329,2025-07-03,P
1329,2025-07-04,P
1329,2025-07-05,A
1329,2025-07-06,PL
1329,2025-07-07,PL
1329,2025-07-08,PL
1329,2025-07-09,A
1329,2025-07-10,A
1329,2025-07-11,P
1329,2025-07-12,WFH
1329,2025-07-13,P
1329,2025-07-14,PL
1329,2025-07-15,P
1329,2025-07-16,WFH
1329,2025-07-17,PL
1329,2025-07-18,A
1329,2025-07-19,WFH
1329,2025-07-20,WFH
1329,2025-07-21,P
1329,2025-07-22,A
1329,2025-07-23,P
1329,2025-07-24,P
1329,2025-07-25,P
1329,2025-07-26,PL
1329,2025-07-27,A
1329,2025-07-28,PL
1329,2025-07-29,A
1329,2025-07-30,A
1329,2025-07-31,PL
1329,2025-08-01,PL
1329,2025-08-02,A
1329,2025-08-03,A
1329,2025-08-04,WFH
1329,2025-08-05,WFH
1329,2025-08-06,A
1329,2025-08-07,P
1329,2025-08-08,PL
1329,2025-08-09,P
1329,2025-08-10,PL
1329,2025-08-11,WFH
1329,2025-08-12,PL
1329,2025-08-13,PL
1329,2025-08-14,PL
1329,2025-08-15,P
1329,2025-08-16,P
1329,2025-08-17,WFH
1329,2025-08-18,PL
1329,2025-08-19,PL
1329,2025-08-20,WFH
1329,2025-08-21,A
1329,2025-08-22,WFH
1329,2025-08-23,P
1329,2025-08-24,P
1329,2025-08-25,PL
1329,2025-08-26,P
1329,2025-08-27,P
1329,2025-08-28,A
1329,2025-08-29,A
1178,2025-06-01,P
1178,2025-06-02,P
1178,2025-06-03,PL
1178,2025-06-04,PL
1178,2025-06-05,A
1178,2025-06-06,PL
1178,2025-06-07,A
1178,2025-06-08,WFH
1178,2025-06-09,A
1178,2025-06-10,A
1178,2025-06-11,P
1178,2025-06-12,A
1178,2025-06-13,P
1178,2025-06-14,WFH
1178,2025-06-15,WFH
1178,2025-06-16,WFH
1178,2025-06-17,PL
1178,2025-06-18,A
1178,2025-06-19,P
1178,2025-06-20,P
1178,2025-06-21,A
1178,2025-06-22,A
1178,2025-06-23,A
1178,2025-06-24,PL
1178,2025-06-25,A
1178,2025-06-26,PL
1178,2025-06-27,WFH
1178,2025-06-28,A
1178,2025-06-29,P
1178,2025-06-30,PL
1178,2025-07-01,A
1178,2025-07-02,A
1178,2025-07-03,WFH
1178,2025-07-04,PL
1178,2025-07-05,PL
1178,2025-07-06,A
1178,2025-07-07,PL
1178,2025-07-08,WFH
1178,2025-07-09,PL
1178,2025-07-10,PL
1178,2025-07-11,WFH
1178,2025-07-12,A
1178,2025-07-13,WFH
1178,2025-07-14,WFH
1178,2025-07-15,A
1178,2025-07-16,WFH
1178,2025-07-17,PL
1178,2025-07-18,A
1178,2025-07-19,PL
1178,2025-07-20,P
1178,2025-07-21,P
1178,2025-07-22,P
1178,2025-07-23,PL
1178,2025-07-24,P
1178,2025-07-25,PL
1178,2025-07-26,P
1178,2025-07-27,P
1178,2025-07-28,P
1178,2025-07-29,A
1178,2025-07-30,A
1178,2025-07-31,P
1178,2025-08-01,P
1178,2025-08-02,A
1178,2025-08-03,P
1178,2025-08-04,P
1178,2025-08-05,WFH
1178,2025-08-06,P
1178,2025-08-07,A
1178,2025-08-08,PL
1178,2025-08-09,A
1178,2025-08-10,A
1178,2025-08-11,WFH
1178,2025-08-12,WFH
1178,2025-08-13,PL
1178,2025-08-14,PL
1178,2025-08-15,PL
1178,2025-08-16,PL
1178,2025-08-17,P
1178,2025-08-18,PL
1178,2025-08-19,P
1178,2025-08-20,P
1178,2025-08-21,PL
1178,2025-08-22,WFH
1178,2025-08-23,WFH
1178,2025-08-24,WFH
1178,2025-08-25,PL
1178,2025-08-26,A
1178,2025-08-27,PL
1178,2025-08-28,PL
1178,2025-08-29,PL
828,2025-06-01,A
828,2025-06-02,WFH
828,2025-06-03,P
828,2025-06-04,A
828,2025-06-05,P
828,2025-06-06,P
828,2025-06-07,PL
828,2025-06-08,PL
828,2025-06-09,A
828,2025-06-10,PL
828,2025-06-11,PL
828,2025-06-12,A
828,2025-06-13,A
828,2025-06-14,P
828,2025-06-15,WFH
828,2025-06-16,WFH
828,2025-06-17,WFH
828,2025-06-18,P
828,2025-06-19,A
828,2025-06-20,A
828,2025-06-21,P
828,2025-06-22,A
828,2025-06-23,P
828,2025-06-24,P
828,2025-06-25,P
828,2025-06-26,A
828,2025-06-27,A
828,2025-06-28,P
828,2025-06-29,P
828,2025-06-30,PL
828,2025-07-01,A
828,2025-07-02,PL
828,2025-07-03,PL
828,2025-07-04,P
828,2025-07-05,WFH
828,2025-07-06,P
828,2025-07-07,PL
828,2025-07-08,A
828,2025-07-09,A
828,2025-07-10,P
828,2025-07-11,P
828,2025-07-12,WFH
828,2025-07-13,PL
828,2025-07-14,WFH
828,2025-07-15,A
828,2025-07-16,PL
828,2025-07-17,P
828,2025-07-18,PL
828,2025-07-19,PL
828,2025-07-20,P
828,2025-07-21,A
828,2025-07-22,PL
828,2025-07-23,PL
828,2025-07-24,PL
828,2025-07-25,WFH
828,2025-07-26,A
828,2025-07-27,PL
828,2025-07-28,P
828,2025-07-29,P
828,2025-07-30,WFH
828,2025-07-31,A
828,2025-08-01,P
828,2025-08-02,P
828,2025-08-03,PL
828,2025-08-04,P
828,2025-08-05,A
828,2025-08-06,P
828,2025-08-07,PL
828,2025-08-08,PL
828,2025-08-09,PL
828,2025-08-10,P
828,2025-08-11,A
828,2025-08-12,P
828,2025-08-13,P
828,2025-08-14,PL
828,2025-08-15,P
828,2025-08-16,A
828,2025-08-17,P
828,2025-08-18,A
828,2025-08-19,P
828,2025-08-20,WFH
828,2025-08-21,P
828,2025-08-22,WFH
828,2025-08-23,P
828,2025-08-24,P
828,2025-08-25,P
828,2025-08-26,A
828,2025-08-27,A
828,2025-08-28,WFH
828,2025-08-29,P
1270,2025-06-01,P
1270,2025-06-02,A
1270,2025-06-03,A
1270,2025-06-04,A
1270,2025-06-05,PL
1270,2025-06-06,P
1270,2025-06-07,A
1270,2025-06-08,A
1270,2025-06-09,P
1270,2025-06-10,WFH
1270,2025-06-11,P
1270,2025-06-12,WFH
1270,2025-06-13,WFH
1270,2025-06-14,PL
1270,2025-06-15,PL
1270,2025-06-16,WFH
1270,2025-06-17,P
1270,2025-06-18,P
1270,2025-06-19,A
1270,2025-06-20,A
1270,2025-06-21,A
1270,2025-06-22,WFH
1270,2025-06-23,WFH
1270,2025-06-24,PL
1270,2025-06-25,A
1270,2025-06-26,WFH
1270,2025-06-27,WFH
1270,2025-06-28,WFH
1270,2025-06-29,P
1270,2025-06-30,PL
1270,2025-07-01,PL
1270,2025-07-02,PL
1270,2025-07-03,WFH
1270,2025-07-04,P
1270,2025-07-05,PL
1270,2025-07-06,P
1270,2025-07-07,A
1270,2025-07-08,A
1270,2025-07-09,PL
1270,2025-07-10,WFH
1270,2025-07-11,WFH
1270,2025-07-12,P
1270,2025-07-13,PL
1270,2025-07-14,P
1270,2025-07-15,A
1270,2025-07-16,A
1270,2025-07-17,A
1270,2025-07-18,A
1270,2025-07-19,PL
1270,2025-07-20,PL
1270,2025-07-21,A
1270,2025-07-22,WFH
1270,2025-07-23,P
1270,2025-07-24,A
1270,2025-07-25,PL
1270,2025-07-26,PL
1270,2025-07-27,A
1270,2025-07-28,P
1270,2025-07-29,PL
1270,2025-07-30,WFH
1270,2025-07-31,WFH
1270,2025-08-01,PL
1270,2025-08-02,PL
1270,2025-08-03,A
1270,2025-08-04,A
1270,2025-08-05,A
1270,2025-08-06,A
1270,2025-08-07,PL
1270,2025-08-08,A
1270,2025-08-09,P
1270,2025-08-10,A
1270,2025-08-11,A
1270,2025-08-12,PL
1270,2025-08-13,PL
1270,2025-08-14,P
1270,2025-08-15,P
1270,2025-08-16,PL
1270,2025-08-17,A
1270,2025-08-18,A
1270,2025-08-19,P
1270,2025-08-20,WFH
1270,2025-08-21,WFH
1270,2025-08-22,P
1270,2025-08-23,WFH
1270,2025-08-24,P
1270,2025-08-25,PL
1270,2025-08-26,PL
1270,2025-08-27,WFH
1270,2025-08-28,P
1270,2025-08-29,WFH
2433,2025-06-01,P
2433,2025-06-02,P
2433,2025-06-03,A
2433,2025-06-04,P
2433,2025-06-05,A
2433,2025-06-06,PL
2433,2025-06-07,PL
2433,2025-06-08,WFH
2433,2025-06-09,A
2433,2025-06-10,A
2433,2025-06-11,PL
2433,2025-06-12,PL
2433,2025-06-13,A
2433,2025-06-14,WFH
2433,2025-06-15,A
2433,2025-06-16,WFH
2433,2025-06-17,P
2433,2025-06-18,A
2433,2025-06-19,A
2433,2025-06-20,WFH
2433,2025-06-21,A
2433,2025-06-22,P
2433,2025-06-23,A
2433,2025-06-24,PL
2433,2025-06-25,A
2433,2025-06-26,P
2433,2025-06-27,WFH
2433,2025-06-28,PL
2433,2025-06-29,A
2433,2025-06-30,WFH
2433,2025-07-01,P
2433,2025-07-02,PL
2433,2025-07-03,P
2433,2025-07-04,P
2433,2025-07-05,PL
2433,2025-07-06,A
2433,2025-07-07,PL
2433,2025-07-08,A
2433,2025-07-09,P
2433,2025-07-10,WFH
2433,2025-07-11,A
2433,2025-07-12,PL
2433,2025-07-13,P
2433,2025-07-14,PL
2433,2025-07-15,WFH
2433,2025-07-16,WFH
2433,2025-07-17,A
2433,2025-07-18,PL
2433,2025-07-19,P
2433,2025-07-20,A
2433,2025-07-21,P
2433,2025-07-22,PL
2433,2025-07-23,PL
2433,2025-07-24,A
2433,2025-07-25,WFH
2433,2025-07-26,PL
2433,2025-07-27,A
2433,2025-07-28,PL
2433,2025-07-29,P
2433,2025-07-30,WFH
2433,2025-07-31,PL
2433,2025-08-01,WFH
2433,2025-08-02,PL
2433,2025-08-03,A
2433,2025-08-04,P
2433,2025-08-05,PL
2433,2025-08-06,WFH
2433,2025-08-07,P
2433,2025-08-08,A
2433,2025-08-09,A
2433,2025-08-10,PL
2433,2025-08-11,PL
2433,2025-08-12,A
2433,2025-08-13,WFH
2433,2025-08-14,WFH
2433,2025-08-15,WFH
2433,2025-08-16,PL
2433,2025-08-17,PL
2433,2025-08-18,WFH
2433,2025-08-19,PL
2433,2025-08-20,P
2433,2025-08-21,PL
2433,2025-08-22,PL
2433,2025-08-23,A
2433,2025-08-24,WFH
2433,2025-08-25,WFH
2433,2025-08-26,A
2433,2025-08-27,A
2433,2025-08-28,A
2433,2025-08-29,A
2254,2025-06-01,A
2254,2025-06-02,PL
2254,2025-06-03,PL
2254,2025-06-04,PL
2254,2025-06-05,WFH
2254,2025-06-06,WFH
2254,2025-06-07,P
2254,2025-06-08,PL
2254,2025-06-09,WFH
2254,2025-06-10,WFH
2254,2025-06-11,P
2254,2025-06-12,PL
2254,2025-06-13,A
2254,2025-06-14,PL
2254,2025-06-15,P
2254,2025-06-16,P
2254,2025-06-17,PL
2254,2025-06-18,WFH
2254,2025-06-19,PL
2254,2025-06-20,A
2254,2025-06-21,PL
2254,2025-06-22,A
2254,2025-06-23,PL
2254,2025-06-24,WFH
2254,2025-06-25,A
2254,2025-06-26,PL
2254,2025-06-27,WFH
2254,2025-06-28,WFH
2254,2025-06-29,A
2254,2025-06-30,PL
2254,2025-07-01,PL
2254,2025-07-02,A
2254,2025-07-03,WFH
2254,2025-07-04,A
2254,2025-07-05,PL
2254,2025-07-06,P
2254,2025-07-07,WFH
2254,2025-07-08,PL
2254,2025-07-09,A
2254,2025-07-10,WFH
2254,2025-07-11,PL
2254,2025-07-12,P
2254,2025-07-13,PL
2254,2025-07-14,P
2254,2025-07-15,PL
2254,2025-07-16,P
2254,2025-07-17,A
2254,2025-07-18,WFH
2254,2025-07-19,PL
2254,2025-07-20,PL
2254,2025-07-21,P
2254,2025-07-22,WFH
2254,2025-07-23,P
2254,2025-07-24,PL
2254,2025-07-25,WFH
2254,2025-07-26,PL
2254,2025-07-27,P
2254,2025-07-28,P
2254,2025-07-29,PL
2254,2025-07-30,PL
2254,2025-07-31,PL
2254,2025-08-01,PL
2254,2025-08-02,PL
2254,2025-08-03,WFH
2254,2025-08-04,PL
2254,2025-08-05,WFH
2254,2025-08-06,PL
2254,2025-08-07,WFH
2254,2025-08-08,P
2254,2025-08-09,WFH
2254,2025-08-10,WFH
2254,2025-08-11,PL
2254,2025-08-12,P
2254,2025-08-13,P
2254,2025-08-14,P
2254,2025-08-15,A
2254,2025-08-16,PL
2254,2025-08-17,PL
2254,2025-08-18,A
2254,2025-08-19,A
2254,2025-08-20,PL
2254,2025-08-21,PL
2254,2025-08-22,P
2254,2025-08-23,PL
2254,2025-08-24,A
2254,2025-08-25,PL
2254,2025-08-26,WFH
2254,2025-08-27,PL
2254,2025-08-28,P
2254,2025-08-29,P
1831,2025-06-01,P
1831,2025-06-02,P
1831,2025-06-03,WFH
1831,2025-06-04,WFH
1831,2025-06-05,PL
1831,2025-06-06,WFH
1831,2025-06-07,PL
1831,2025-06-08,PL
1831,2025-06-09,PL
1831,2025-06-10,PL
1831,2025-06-11,A
1831,2025-06-12,P
1831,2025-06-13,P
1831,2025-06-14,WFH
1831,2025-06-15,PL
1831,2025-06-16,P
1831,2025-06-17,A
1831,2025-06-18,P
1831,2025-06-19,P
1831,2025-06-20,A
1831,2025-06-21,P
1831,2025-06-22,A
1831,2025-06-23,PL
1831,2025-06-24,A
1831,2025-06-25,WFH
1831,2025-06-26,PL
1831,2025-06-27,A
1831,2025-06-28,PL
1831,2025-06-29,A
1831,2025-06-30,A
1831,2025-07-01,A
1831,2025-07-02,A
1831,2025-07-03,P
1831,2025-07-04,A
1831,2025-07-05,WFH
1831,2025-07-06,PL
1831,2025-07-07,A
1831,2025-07-08,PL
1831,2025-07-09,WFH
1831,2025-07-10,WFH
1831,2025-07-11,P
1831,2025-07-12,WFH
1831,2025-07-13,P
1831,2025-07-14,P
1831,2025-07-15,WFH
1831,2025-07-16,P
1831,2025-07-17,A
1831,2025-07-18,A
1831,2025-07-19,WFH
1831,2025-07-20,P
1831,2025-07-21,P
1831,2025-07-22,P
1831,2025-07-23,A
1831,2025-07-24,PL
1831,2025-07-25,P
1831,2025-07-26,WFH
1831,2025-07-27,P
1831,2025-07-28,PL
1831,2025-07-29,WFH
1831,2025-07-30,PL
1831,2025-07-31,A
1831,2025-08-01,WFH
1831,2025-08-02,PL
1831,2025-08-03,WFH
1831,2025-08-04,P
1831,2025-08-05,P
1831,2025-08-06,PL
1831,2025-08-07,WFH
1831,2025-08-08,A
1831,2025-08-09,PL
1831,2025-08-10,PL
1831,2025-08-11,PL
1831,2025-08-12,A
1831,2025-08-13,A
1831,2025-08-14,WFH
1831,2025-08-15,WFH
1831,2025-08-16,WFH
1831,2025-08-17,A
1831,2025-08-18,WFH
1831,2025-08-19,WFH
1831,2025-08-20,PL
1831,2025-08-21,WFH
1831,2025-08-22,P
1831,2025-08-23,WFH
1831,2025-08-24,PL
1831,2025-08-25,WFH
1831,2025-08-26,P
1831,2025-08-27,WFH
1831,2025-08-28,WFH
1831,2025-08-29,P
2807,2025-06-01,WFH
2807,2025-06-02,A
2807,2025-06-03,A
2807,2025-06-04,PL
2807,2025-06-05,A
2807,2025-06-06,PL
2807,2025-06-07,A
2807,2025-06-08,A
2807,2025-06-09,A
2807,2025-06-10,PL
2807,2025-06-11,P
2807,2025-06-12,WFH
2807,2025-06-13,A
2807,2025-06-14,PL
2807,2025-06-15,PL
2807,2025-06-16,WFH
2807,2025-06-17,P
2807,2025-06-18,A
2807,2025-06-19,P
2807,2025-06-20,P
2807,2025-06-21,PL
2807,2025-06-22,PL
2807,2025-06-23,PL
2807,2025-06-24,PL
2807,2025-06-25,PL
2807,2025-06-26,PL
2807,2025-06-27,PL
2807,2025-06-28,A
2807,2025-06-29,WFH
2807,2025-06-30,P
2807,2025-07-01,WFH
2807,2025-07-02,P
2807,2025-07-03,WFH
2807,2025-07-04,A
2807,2025-07-05,P
2807,2025-07-06,A
2807,2025-07-07,A
2807,2025-07-08,P
2807,2025-07-09,WFH
2807,2025-07-10,A
2807,2025-07-11,WFH
2807,2025-07-12,P
2807,2025-07-13,WFH
2807,2025-07-14,PL
2807,2025-07-15,PL
2807,2025-07-16,A
2807,2025-07-17,WFH
2807,2025-07-18,WFH
2807,2025-07-19,PL
2807,2025-07-20,A
2807,2025-07-21,WFH
2807,2025-07-22,WFH
2807,2025-07-23,P
2807,2025-07-24,A
2807,2025-07-25,P
2807,2025-07-26,A
2807,2025-07-27,A
2807,2025-07-28,A
2807,2025-07-29,P
2807,2025-07-30,WFH
2807,2025-07-31,P
2807,2025-08-01,WFH
2807,2025-08-02,P
2807,2025-08-03,P
2807,2025-08-04,WFH
2807,2025-08-05,WFH
2807,2025-08-06,P
2807,2025-08-07,PL
2807,2025-08-08,PL
2807,2025-08-09,WFH
2807,2025-08-10,P
2807,2025-08-11,P
2807,2025-08-12,P
2807,2025-08-13,PL
2807,2025-08-14,P
2807,2025-08-15,PL
2807,2025-08-16,PL
2807,2025-08-17,P
2807,2025-08-18,WFH
2807,2025-08-19,WFH
2807,2025-08-20,P
2807,2025-08-21,A
2807,2025-08-22,WFH
2807,2025-08-23,PL
2807,2025-08-24,PL
2807,2025-08-25,P
2807,2025-08-26,PL
2807,2025-08-27,PL
2807,2025-08-28,A
2807,2025-08-29,WFH
760,2025-06-01,A
760,2025-06-02,PL
760,2025-06-03,WFH
760,2025-06-04,WFH
760,2025-06-05,P
760,2025-06-06,A
